,p1_atk_trend,p2_atk_trend,atk_trend_diff
7009,-50.83333333333333,0.0,-50.83333333333333
7010,-15.833333333333329,0.0,-15.833333333333329
7011,-22.499999999999993,0.0,-22.499999999999993
7012,-52.49999999999999,0.0,-52.49999999999999
7013,-42.5,0.0,-42.5
7014,-50.83333333333334,-0.8333333333333286,-50.000000000000014
7015,-46.66666666666666,0.0,-46.66666666666666
7016,-40.833333333333336,-15.833333333333336,-25.0
7017,-59.166666666666664,0.0,-59.166666666666664
7018,-47.5,0.0,-47.5
7019,-10.833333333333329,0.0,-10.833333333333329
7020,-45.83333333333333,-18.333333333333336,-27.499999999999993
7021,-24.166666666666664,0.0,-24.166666666666664
7022,-70.0,0.0,-70.0
7023,-47.5,-0.8333333333333286,-46.66666666666667
7024,-70.0,-18.33333333333333,-51.66666666666667
7025,-60.83333333333333,0.0,-60.83333333333333
7026,-51.66666666666666,0.0,-51.66666666666666
7027,-62.5,0.0,-62.5
7028,-54.16666666666667,0.0,-54.16666666666667
7029,-27.499999999999993,0.0,-27.499999999999993
7030,-53.33333333333334,0.0,-53.33333333333334
7031,-22.500000000000007,-15.833333333333329,-6.6666666666666785
7032,-49.16666666666666,0.0,-49.16666666666666
7033,-59.16666666666667,-8.333333333333329,-50.83333333333334
7034,-63.333333333333336,0.0,-63.333333333333336
7035,-53.33333333333333,0.0,-53.33333333333333
7036,-65.0,0.0,-65.0
7037,-51.666666666666664,0.0,-51.666666666666664
7038,-27.5,0.0,-27.5
7039,-30.666666666666664,0.0,-30.666666666666664
7040,-84.16666666666667,0.0,-84.16666666666667
7041,-25.0,0.0,-25.0
7042,-44.16666666666667,-10.833333333333336,-33.333333333333336
7043,-54.16666666666666,0.0,-54.16666666666666
7044,-55.0,0.0,-55.0
7045,-48.33333333333334,0.0,-48.33333333333334
7046,-10.833333333333336,0.0,-10.833333333333336
7047,-55.83333333333333,0.0,-55.83333333333333
7048,-27.499999999999993,-15.833333333333329,-11.666666666666664
7049,-18.333333333333336,0.0,-18.333333333333336
7050,-51.666666666666664,0.0,-51.666666666666664
7051,-58.33333333333333,0.0,-58.33333333333333
7052,-34.99999999999999,0.0,-34.99999999999999
7053,-59.16666666666667,0.0,-59.16666666666667
7054,-34.166666666666664,0.0,-34.166666666666664
7055,-62.5,-8.333333333333336,-54.166666666666664
7056,-69.16666666666667,0.0,-69.16666666666667
7057,-64.16666666666667,0.0,-64.16666666666667
7058,-59.166666666666664,0.0,-59.166666666666664
7059,-63.33333333333333,0.0,-63.33333333333333
7060,-24.166666666666664,0.0,-24.166666666666664
7061,-59.16666666666666,-18.333333333333336,-40.83333333333332
7062,-80.83333333333334,0.0,-80.83333333333334
7063,-10.833333333333336,0.0,-10.833333333333336
7064,-50.0,0.0,-50.0
7065,-32.5,0.0,-32.5
7066,-11.666666666666671,0.0,-11.666666666666671
7067,-48.33333333333333,-16.666666666666664,-31.666666666666664
7068,-24.999999999999993,0.0,-24.999999999999993
7069,-85.83333333333333,0.0,-85.83333333333333
7070,-55.83333333333333,-18.333333333333343,-37.499999999999986
7071,-27.499999999999993,0.0,-27.499999999999993
7072,-60.83333333333333,0.0,-60.83333333333333
7073,-40.833333333333336,0.0,-40.833333333333336
7074,-40.833333333333336,-42.5,1.6666666666666643
7075,-58.33333333333333,0.0,-58.33333333333333
7076,-40.83333333333333,0.0,-40.83333333333333
7077,-44.166666666666664,0.0,-44.166666666666664
7078,-45.833333333333336,0.0,-45.833333333333336
7079,-70.0,0.0,-70.0
7080,-35.0,0.0,-35.0
7081,-61.66666666666667,-0.8333333333333286,-60.83333333333334
7082,-8.333333333333329,0.0,-8.333333333333329
7083,-44.16666666666667,-10.833333333333329,-33.33333333333334
7084,-86.66666666666667,-26.66666666666667,-60.0
7085,0.0,0.0,0.0
7086,-72.5,-0.8333333333333286,-71.66666666666667
7087,-68.33333333333333,0.0,-68.33333333333333
7088,-61.66666666666667,-8.333333333333336,-53.333333333333336
7089,-65.83333333333333,-18.33333333333333,-47.5
7090,-85.83333333333333,0.0,-85.83333333333333
7091,-15.833333333333336,0.0,-15.833333333333336
7092,-78.33333333333333,0.0,-78.33333333333333
7093,-45.0,0.0,-45.0
7094,-34.166666666666664,0.0,-34.166666666666664
7095,-55.0,0.0,-55.0
7096,-28.333333333333336,-8.333333333333329,-20.000000000000007
7097,-25.000000000000007,0.0,-25.000000000000007
7098,-44.833333333333336,0.0,-44.833333333333336
7099,-35.0,0.0,-35.0
7100,-33.333333333333336,0.0,-33.333333333333336
7101,-44.16666666666667,-0.8333333333333286,-43.33333333333334
7102,-66.66666666666667,-12.5,-54.16666666666667
7103,-57.5,-15.833333333333329,-41.66666666666667
7104,-34.16666666666667,0.0,-34.16666666666667
7105,-44.16666666666667,0.0,-44.16666666666667
7106,-62.49999999999999,0.0,-62.49999999999999
7107,-74.16666666666667,0.0,-74.16666666666667
7108,-49.0,0.0,-49.0
7109,-57.50000000000001,-18.333333333333336,-39.16666666666667
7110,-62.5,0.0,-62.5
7111,-29.166666666666664,0.0,-29.166666666666664
7112,-30.83333333333333,0.0,-30.83333333333333
7113,-68.16666666666667,0.0,-68.16666666666667
7114,-38.333333333333336,0.0,-38.333333333333336
7115,-51.66666666666667,-0.8333333333333286,-50.83333333333334
7116,-81.66666666666667,-15.833333333333336,-65.83333333333334
7117,-60.0,0.0,-60.0
7118,-50.0,-18.333333333333336,-31.666666666666664
7119,-78.16666666666667,-30.83333333333333,-47.33333333333334
7120,-47.33333333333333,0.0,-47.33333333333333
7121,-40.00000000000001,0.0,-40.00000000000001
7122,-51.66666666666666,-18.33333333333333,-33.33333333333333
7123,-45.0,-0.8333333333333428,-44.16666666666666
7124,-68.33333333333334,0.0,-68.33333333333334
7125,-63.333333333333336,0.0,-63.333333333333336
7126,-93.33333333333333,0.0,-93.33333333333333
7127,-47.5,0.0,-47.5
7128,-71.66666666666667,0.0,-71.66666666666667
7129,-32.5,0.0,-32.5
7130,-57.5,0.0,-57.5
7131,-34.166666666666664,0.0,-34.166666666666664
7132,-42.5,-18.33333333333333,-24.16666666666667
7133,-18.333333333333336,0.0,-18.333333333333336
7134,-53.33333333333333,0.0,-53.33333333333333
7135,-49.16666666666667,0.0,-49.16666666666667
7136,-65.0,-18.33333333333333,-46.66666666666667
7137,-55.83333333333333,0.0,-55.83333333333333
7138,-35.83333333333333,0.0,-35.83333333333333
7139,-60.83333333333333,-0.8333333333333286,-60.0
7140,-64.16666666666667,-8.333333333333314,-55.83333333333336
7141,-51.66666666666666,0.0,-51.66666666666666
7142,-50.83333333333334,0.0,-50.83333333333334
7143,-68.33333333333333,-18.33333333333333,-50.0
7144,-32.49999999999999,0.0,-32.49999999999999
7145,-68.33333333333333,0.0,-68.33333333333333
7146,-59.166666666666664,0.0,-59.166666666666664
7147,-40.666666666666664,0.0,-40.666666666666664
7148,-16.666666666666657,0.0,-16.666666666666657
7149,-63.333333333333336,-15.833333333333336,-47.5
7150,-76.66666666666666,0.0,-76.66666666666666
7151,-60.83333333333333,-15.833333333333329,-45.0
7152,-32.5,-0.8333333333333428,-31.666666666666657
7153,-72.5,-0.8333333333333286,-71.66666666666667
7154,-54.166666666666664,0.0,-54.166666666666664
7155,-77.5,-18.33333333333333,-59.16666666666667
7156,-63.333333333333336,0.0,-63.333333333333336
7157,-55.83333333333333,0.0,-55.83333333333333
7158,-53.33333333333333,0.0,-53.33333333333333
7159,-55.83333333333333,0.0,-55.83333333333333
7160,-15.833333333333329,0.0,-15.833333333333329
7161,-31.666666666666664,0.0,-31.666666666666664
7162,-60.0,0.0,-60.0
7163,-65.0,-0.8333333333333428,-64.16666666666666
7164,-44.16666666666667,0.0,-44.16666666666667
7165,-82.33333333333333,0.0,-82.33333333333333
7166,-23.333333333333336,0.0,-23.333333333333336
7167,-45.0,0.0,-45.0
7168,-17.5,0.0,-17.5
7169,-49.16666666666667,-18.333333333333336,-30.833333333333336
7170,-36.666666666666664,0.0,-36.666666666666664
7171,-34.99999999999999,-0.8333333333333286,-34.166666666666664
7172,-62.5,0.0,-62.5
7173,-48.33333333333333,0.0,-48.33333333333333
7174,-19.166666666666664,0.0,-19.166666666666664
7175,-13.333333333333336,0.0,-13.333333333333336
7176,-40.83333333333333,0.0,-40.83333333333333
7177,-56.66666666666667,0.0,-56.66666666666667
7178,-77.5,-17.5,-60.0
7179,-29.166666666666664,0.0,-29.166666666666664
7180,-73.33333333333333,0.0,-73.33333333333333
7181,-35.833333333333336,0.0,-35.833333333333336
7182,-65.0,0.0,-65.0
7183,-11.666666666666664,-12.5,0.8333333333333357
7184,-38.33333333333333,-15.833333333333336,-22.499999999999993
7185,-33.33333333333333,0.0,-33.33333333333333
7186,-70.83333333333333,0.0,-70.83333333333333
7187,-25.000000000000007,0.0,-25.000000000000007
7188,-59.166666666666664,-18.33333333333333,-40.833333333333336
7189,-74.16666666666667,-0.8333333333333286,-73.33333333333334
7190,-33.333333333333336,0.0,-33.333333333333336
7191,-37.5,0.0,-37.5
7192,-57.5,-18.33333333333333,-39.16666666666667
7193,-55.833333333333336,0.0,-55.833333333333336
7194,-74.16666666666667,0.0,-74.16666666666667
7195,-36.666666666666664,-0.8333333333333428,-35.83333333333332
7196,-58.333333333333336,-15.833333333333329,-42.50000000000001
7197,-18.33333333333333,0.0,-18.33333333333333
7198,-25.83333333333333,0.0,-25.83333333333333
7199,-28.333333333333336,0.0,-28.333333333333336
7200,-40.83333333333333,0.0,-40.83333333333333
7201,-0.8333333333333428,0.0,-0.8333333333333428
7202,-49.99999999999999,0.0,-49.99999999999999
7203,-16.666666666666664,0.0,-16.666666666666664
7204,-9.166666666666671,0.0,-9.166666666666671
7205,-37.5,0.0,-37.5
7206,-47.5,-18.333333333333336,-29.166666666666664
7207,-16.666666666666664,0.0,-16.666666666666664
7208,-71.66666666666667,0.0,-71.66666666666667
7209,-43.33333333333334,-10.833333333333336,-32.50000000000001
7210,-44.99999999999999,-0.8333333333333286,-44.166666666666664
7211,-60.833333333333336,0.0,-60.833333333333336
7212,-50.0,-0.8333333333333286,-49.16666666666667
7213,-40.0,0.0,-40.0
7214,-51.66666666666667,0.0,-51.66666666666667
7215,-49.16666666666667,-18.333333333333336,-30.833333333333336
7216,-50.0,0.0,-50.0
7217,-35.833333333333336,0.0,-35.833333333333336
7218,-60.00000000000001,-34.166666666666664,-25.833333333333343
7219,-34.166666666666664,-11.666666666666664,-22.5
7220,-55.83333333333333,0.0,-55.83333333333333
7221,-60.0,-15.833333333333336,-44.166666666666664
7222,-63.333333333333336,-15.833333333333343,-47.49999999999999
7223,-44.16666666666667,0.0,-44.16666666666667
7224,-36.66666666666667,-0.8333333333333286,-35.83333333333334
7225,-49.16666666666667,0.0,-49.16666666666667
7226,-35.00000000000001,0.0,-35.00000000000001
7227,-40.833333333333336,0.0,-40.833333333333336
7228,-60.833333333333336,-0.8333333333333286,-60.00000000000001
7229,-62.5,0.0,-62.5
7230,-49.16666666666667,0.0,-49.16666666666667
7231,-47.5,0.0,-47.5
7232,-60.83333333333333,0.0,-60.83333333333333
7233,-68.16666666666667,0.0,-68.16666666666667
7234,-57.5,-15.833333333333336,-41.666666666666664
7235,-48.33333333333333,0.0,-48.33333333333333
7236,-50.0,0.0,-50.0
7237,-78.33333333333333,0.0,-78.33333333333333
7238,-59.99999999999999,-18.33333333333333,-41.666666666666664
7239,-64.0,0.0,-64.0
7240,-61.66666666666666,0.0,-61.66666666666666
7241,-50.83333333333333,-10.833333333333336,-39.99999999999999
7242,-41.66666666666667,0.0,-41.66666666666667
7243,-40.83333333333333,0.0,-40.83333333333333
7244,-34.166666666666664,-15.833333333333329,-18.333333333333336
7245,-35.0,0.0,-35.0
7246,-26.66666666666667,0.0,-26.66666666666667
7247,-60.83333333333333,0.0,-60.83333333333333
7248,-13.333333333333343,0.0,-13.333333333333343
7249,-71.66666666666667,0.0,-71.66666666666667
7250,-16.666666666666664,-18.333333333333336,1.6666666666666714
7251,-15.833333333333336,0.0,-15.833333333333336
7252,-45.0,0.0,-45.0
7253,-40.83333333333333,0.0,-40.83333333333333
7254,-29.166666666666664,-18.33333333333333,-10.833333333333336
7255,-32.5,0.0,-32.5
7256,-61.666666666666664,-18.333333333333336,-43.33333333333333
7257,-42.49999999999999,0.0,-42.49999999999999
7258,-54.16666666666666,0.0,-54.16666666666666
7259,-71.66666666666667,0.0,-71.66666666666667
7260,-32.49999999999999,0.0,-32.49999999999999
7261,-73.33333333333333,-8.333333333333343,-64.99999999999999
7262,-59.83333333333334,0.0,-59.83333333333334
7263,-10.833333333333329,0.0,-10.833333333333329
7264,-31.66666666666667,0.0,-31.66666666666667
7265,-45.83333333333333,0.0,-45.83333333333333
7266,-56.5,0.0,-56.5
7267,-75.0,-0.8333333333333286,-74.16666666666667
7268,-54.16666666666667,0.0,-54.16666666666667
7269,-57.5,0.0,-57.5
7270,-33.333333333333336,0.0,-33.333333333333336
7271,-71.66666666666667,-8.333333333333343,-63.33333333333333
7272,-16.666666666666664,0.0,-16.666666666666664
7273,-43.333333333333336,0.0,-43.333333333333336
7274,-60.83333333333333,0.0,-60.83333333333333
7275,-30.83333333333333,-18.33333333333333,-12.5
7276,-51.66666666666667,0.0,-51.66666666666667
7277,-20.833333333333336,0.0,-20.833333333333336
7278,-36.666666666666664,0.0,-36.666666666666664
7279,-43.33333333333333,-0.8333333333333428,-42.499999999999986
7280,-15.833333333333343,0.0,-15.833333333333343
7281,-66.66666666666667,-34.166666666666664,-32.50000000000001
7282,-59.16666666666666,0.0,-59.16666666666666
7283,-14.166666666666657,0.0,-14.166666666666657
7284,-31.666666666666664,-18.333333333333336,-13.333333333333329
7285,-28.333333333333336,0.0,-28.333333333333336
7286,-50.00000000000001,0.0,-50.00000000000001
7287,-53.33333333333333,0.0,-53.33333333333333
7288,-16.666666666666664,0.0,-16.666666666666664
7289,-37.50000000000001,0.0,-37.50000000000001
7290,-49.16666666666666,0.0,-49.16666666666666
7291,-83.33333333333334,0.0,-83.33333333333334
7292,-78.33333333333333,0.0,-78.33333333333333
7293,-55.0,0.0,-55.0
7294,-47.5,0.0,-47.5
7295,-58.16666666666666,-15.833333333333336,-42.33333333333332
7296,-43.33333333333334,-15.833333333333343,-27.5
7297,-69.0,0.0,-69.0
7298,-32.50000000000001,0.0,-32.50000000000001
7299,-33.99999999999999,0.0,-33.99999999999999
7300,-56.66666666666667,0.0,-56.66666666666667
7301,-32.5,-18.33333333333333,-14.166666666666671
7302,-16.66666666666667,0.0,-16.66666666666667
7303,-59.166666666666664,0.0,-59.166666666666664
7304,-12.5,-18.333333333333336,5.833333333333336
7305,-71.66666666666667,0.0,-71.66666666666667
7306,-70.83333333333333,0.0,-70.83333333333333
7307,-67.5,-15.833333333333329,-51.66666666666667
7308,-57.5,0.0,-57.5
7309,-52.5,0.0,-52.5
7310,-17.5,0.0,-17.5
7311,-63.33333333333333,0.0,-63.33333333333333
7312,-76.66666666666667,-16.666666666666664,-60.00000000000001
7313,-45.83333333333333,0.0,-45.83333333333333
7314,-0.8333333333333286,0.0,-0.8333333333333286
7315,-16.666666666666657,0.0,-16.666666666666657
7316,-25.000000000000007,0.0,-25.000000000000007
7317,-55.83333333333334,0.0,-55.83333333333334
7318,-27.5,0.0,-27.5
7319,-42.49999999999999,0.0,-42.49999999999999
7320,-51.66666666666666,0.0,-51.66666666666666
7321,-82.5,-18.333333333333336,-64.16666666666666
7322,-69.16666666666666,0.0,-69.16666666666666
7323,-36.666666666666664,-15.833333333333336,-20.83333333333333
7324,-46.666666666666664,-15.833333333333329,-30.833333333333336
7325,-43.333333333333336,0.0,-43.333333333333336
7326,-48.33333333333333,0.0,-48.33333333333333
7327,-48.33333333333333,0.0,-48.33333333333333
7328,-49.16666666666666,-18.333333333333336,-30.83333333333332
7329,-51.66666666666667,0.0,-51.66666666666667
7330,-32.5,0.0,-32.5
7331,-70.0,-16.666666666666664,-53.333333333333336
7332,-33.33333333333333,-15.833333333333336,-17.499999999999993
7333,-24.16666666666667,0.0,-24.16666666666667
7334,-56.66666666666667,-10.833333333333336,-45.833333333333336
7335,-44.99999999999999,0.0,-44.99999999999999
7336,-31.66666666666667,0.0,-31.66666666666667
7337,-55.66666666666667,0.0,-55.66666666666667
7338,-47.5,0.0,-47.5
7339,-56.66666666666667,0.0,-56.66666666666667
7340,-67.5,-52.5,-15.0
7341,-60.0,0.0,-60.0
7342,-39.0,0.0,-39.0
7343,-54.16666666666667,0.0,-54.16666666666667
7344,-59.166666666666664,0.0,-59.166666666666664
7345,-63.33333333333333,0.0,-63.33333333333333
7346,-51.66666666666667,-26.25,-25.41666666666667
7347,-62.5,0.0,-62.5
7348,-30.833333333333336,0.0,-30.833333333333336
7349,-40.83333333333333,-18.333333333333336,-22.499999999999993
7350,-66.66666666666667,0.0,-66.66666666666667
7351,-50.83333333333333,-34.166666666666664,-16.666666666666664
7352,-44.99999999999999,0.0,-44.99999999999999
7353,-47.5,-16.666666666666657,-30.833333333333343
7354,-35.0,0.0,-35.0
7355,-40.00000000000001,-10.833333333333343,-29.166666666666664
7356,-49.0,-18.333333333333336,-30.666666666666664
7357,-60.0,0.0,-60.0
7358,-23.333333333333336,0.0,-23.333333333333336
7359,-73.16666666666667,0.0,-73.16666666666667
7360,-10.833333333333336,0.0,-10.833333333333336
7361,-36.66666666666667,0.0,-36.66666666666667
7362,-28.333333333333336,0.0,-28.333333333333336
7363,-22.500000000000007,-15.833333333333336,-6.666666666666671
7364,-70.0,-10.833333333333329,-59.16666666666667
7365,-26.66666666666667,-15.833333333333336,-10.833333333333336
7366,-50.83333333333333,0.0,-50.83333333333333
7367,-50.0,0.0,-50.0
7368,-64.16666666666666,0.0,-64.16666666666666
7369,-46.66666666666667,0.0,-46.66666666666667
7370,-58.33333333333333,0.0,-58.33333333333333
7371,-46.66666666666667,-34.166666666666664,-12.500000000000007
7372,-67.5,0.0,-67.5
7373,-36.666666666666664,-10.833333333333343,-25.83333333333332
7374,-57.50000000000001,0.0,-57.50000000000001
7375,-35.83333333333333,0.0,-35.83333333333333
7376,-20.833333333333336,0.0,-20.833333333333336
7377,-34.99999999999999,0.0,-34.99999999999999
7378,-62.49999999999999,-0.8333333333333428,-61.66666666666665
7379,-97.5,-12.5,-85.0
7380,-44.16666666666667,0.0,-44.16666666666667
7381,-31.666666666666664,0.0,-31.666666666666664
7382,-68.33333333333333,0.0,-68.33333333333333
7383,-12.5,0.0,-12.5
7384,-21.66666666666667,0.0,-21.66666666666667
7385,-50.0,0.0,-50.0
7386,-40.833333333333336,0.0,-40.833333333333336
7387,-58.33333333333333,0.0,-58.33333333333333
7388,-32.50000000000001,-0.8333333333333286,-31.66666666666668
7389,-43.33333333333334,-18.333333333333336,-25.000000000000007
7390,-10.833333333333329,0.0,-10.833333333333329
7391,-74.16666666666667,0.0,-74.16666666666667
7392,-80.0,0.0,-80.0
7393,-40.00000000000001,0.0,-40.00000000000001
7394,-32.5,0.0,-32.5
7395,-75.83333333333334,-18.33333333333333,-57.500000000000014
7396,-76.66666666666667,0.0,-76.66666666666667
7397,-34.99999999999999,-15.833333333333329,-19.166666666666664
7398,-27.5,0.0,-27.5
7399,-42.49999999999999,-13.333333333333329,-29.166666666666664
7400,-28.333333333333336,0.0,-28.333333333333336
7401,-28.333333333333336,0.0,-28.333333333333336
7402,-32.50000000000001,0.0,-32.50000000000001
7403,-49.99999999999999,0.0,-49.99999999999999
7404,-46.66666666666667,-15.833333333333336,-30.833333333333336
7405,-67.5,0.0,-67.5
7406,-41.666666666666664,0.0,-41.666666666666664
7407,-14.999999999999993,-15.833333333333329,0.8333333333333357
7408,-66.66666666666667,0.0,-66.66666666666667
7409,-45.00000000000001,0.0,-45.00000000000001
7410,-45.0,0.0,-45.0
7411,-64.16666666666667,0.0,-64.16666666666667
7412,-40.83333333333333,0.0,-40.83333333333333
7413,-41.666666666666664,0.0,-41.666666666666664
7414,-37.49999999999999,0.0,-37.49999999999999
7415,-10.833333333333329,0.0,-10.833333333333329
7416,-45.83333333333333,-15.833333333333329,-30.0
7417,-31.666666666666664,0.0,-31.666666666666664
7418,0.0,0.0,0.0
7419,-61.666666666666664,-0.8333333333333428,-60.83333333333332
7420,-75.0,0.0,-75.0
7421,-30.83333333333333,0.0,-30.83333333333333
7422,-46.66666666666667,0.0,-46.66666666666667
7423,-50.83333333333334,0.0,-50.83333333333334
7424,-68.33333333333333,-18.33333333333333,-50.0
7425,-64.16666666666667,0.0,-64.16666666666667
7426,-60.0,-34.166666666666664,-25.833333333333336
7427,-78.33333333333333,0.0,-78.33333333333333
7428,-25.0,-0.8333333333333286,-24.16666666666667
7429,-53.33333333333333,0.0,-53.33333333333333
7430,-42.49999999999999,0.0,-42.49999999999999
7431,-58.33333333333333,-34.166666666666664,-24.166666666666664
7432,-58.33333333333333,0.0,-58.33333333333333
7433,-45.0,0.0,-45.0
7434,-59.166666666666664,-18.333333333333336,-40.83333333333333
7435,-58.33333333333333,-15.833333333333343,-42.499999999999986
7436,-47.5,0.0,-47.5
7437,-55.833333333333336,0.0,-55.833333333333336
7438,-76.5,-15.833333333333329,-60.66666666666667
7439,-66.66666666666667,-18.333333333333343,-48.33333333333333
7440,-51.66666666666667,-8.333333333333329,-43.33333333333334
7441,-45.833333333333336,0.0,-45.833333333333336
7442,-65.83333333333333,-18.33333333333333,-47.5
7443,-70.0,-8.333333333333343,-61.66666666666666
7444,-51.666666666666664,0.0,-51.666666666666664
7445,-45.0,0.0,-45.0
7446,-47.5,0.0,-47.5
7447,-60.83333333333333,-15.833333333333336,-44.99999999999999
7448,-41.666666666666664,0.0,-41.666666666666664
7449,-45.83333333333333,0.0,-45.83333333333333
7450,-72.5,0.0,-72.5
7451,-45.833333333333336,0.0,-45.833333333333336
7452,-31.666666666666664,-15.833333333333329,-15.833333333333336
7453,-42.5,0.0,-42.5
7454,-19.16666666666667,0.0,-19.16666666666667
7455,-37.5,0.0,-37.5
7456,-58.33333333333333,0.0,-58.33333333333333
7457,-85.83333333333333,0.0,-85.83333333333333
7458,-69.16666666666666,0.0,-69.16666666666666
7459,-75.0,-8.333333333333329,-66.66666666666667
7460,-59.16666666666667,0.0,-59.16666666666667
7461,-67.5,-15.833333333333343,-51.66666666666666
7462,-38.33333333333333,-6.25,-32.08333333333333
7463,-34.16666666666667,0.0,-34.16666666666667
7464,-65.83333333333333,-15.833333333333329,-50.0
7465,-79.16666666666667,-16.666666666666664,-62.50000000000001
7466,-50.83333333333333,0.0,-50.83333333333333
7467,-80.0,-18.333333333333336,-61.666666666666664
7468,-77.5,-16.666666666666664,-60.833333333333336
7469,-47.49999999999999,-15.833333333333329,-31.666666666666664
7470,-36.66666666666667,0.0,-36.66666666666667
7471,-62.5,0.0,-62.5
7472,-71.66666666666666,0.0,-71.66666666666666
7473,-48.33333333333333,0.0,-48.33333333333333
7474,-63.33333333333333,-15.833333333333343,-47.499999999999986
7475,-63.33333333333333,0.0,-63.33333333333333
7476,-9.166666666666664,0.0,-9.166666666666664
7477,-29.166666666666664,-34.166666666666664,5.0
7478,-74.16666666666667,-18.333333333333336,-55.833333333333336
7479,-24.166666666666664,-18.333333333333336,-5.833333333333329
7480,-35.00000000000001,0.0,-35.00000000000001
7481,-40.0,-18.333333333333336,-21.666666666666664
7482,-63.333333333333336,0.0,-63.333333333333336
7483,-32.5,0.0,-32.5
7484,-26.66666666666667,0.0,-26.66666666666667
7485,-11.666666666666657,-15.833333333333329,4.166666666666671
7486,-45.83333333333333,0.0,-45.83333333333333
7487,-37.50000000000001,0.0,-37.50000000000001
7488,-48.33333333333333,-8.333333333333329,-40.0
7489,-35.0,0.0,-35.0
7490,-40.00000000000001,0.0,-40.00000000000001
7491,-44.166666666666664,-8.333333333333336,-35.83333333333333
7492,-40.0,0.0,-40.0
7493,-50.0,-18.333333333333336,-31.666666666666664
7494,-78.33333333333333,0.0,-78.33333333333333
7495,-50.83333333333333,0.0,-50.83333333333333
7496,-55.83333333333333,0.0,-55.83333333333333
7497,-35.00000000000001,0.0,-35.00000000000001
7498,-54.16666666666666,0.0,-54.16666666666666
7499,-74.83333333333334,-18.333333333333336,-56.50000000000001
7500,-32.50000000000001,0.0,-32.50000000000001
7501,-62.5,0.0,-62.5
7502,-33.333333333333336,0.0,-33.333333333333336
7503,-34.99999999999999,0.0,-34.99999999999999
7504,-43.33333333333333,0.0,-43.33333333333333
7505,-34.99999999999999,0.0,-34.99999999999999
7506,-10.833333333333336,0.0,-10.833333333333336
7507,-69.0,0.0,-69.0
7508,-60.83333333333333,-15.833333333333336,-44.99999999999999
7509,-53.33333333333333,0.0,-53.33333333333333
7510,-62.5,0.0,-62.5
7511,-50.83333333333333,-18.33333333333333,-32.5
7512,-67.5,-34.166666666666664,-33.333333333333336
7513,-35.83333333333333,0.0,-35.83333333333333
7514,-17.5,0.0,-17.5
7515,-61.666666666666664,0.0,-61.666666666666664
7516,-45.0,-18.333333333333343,-26.666666666666657
7517,-53.33333333333333,0.0,-53.33333333333333
7518,-79.0,0.0,-79.0
7519,-69.0,0.0,-69.0
7520,-53.333333333333336,0.0,-53.333333333333336
7521,-31.666666666666657,0.0,-31.666666666666657
7522,-59.166666666666664,0.0,-59.166666666666664
7523,-63.33333333333333,0.0,-63.33333333333333
7524,-41.66666666666666,0.0,-41.66666666666666
7525,-80.83333333333334,0.0,-80.83333333333334
7526,-25.0,0.0,-25.0
7527,-65.66666666666667,0.0,-65.66666666666667
7528,-67.5,-15.833333333333329,-51.66666666666667
7529,-38.33333333333333,0.0,-38.33333333333333
7530,-43.33333333333333,0.0,-43.33333333333333
7531,-30.0,0.0,-30.0
7532,-53.33333333333333,0.0,-53.33333333333333
7533,-64.16666666666667,0.0,-64.16666666666667
7534,-50.83333333333333,-18.33333333333333,-32.5
7535,-21.666666666666657,0.0,-21.666666666666657
7536,-39.16666666666667,0.0,-39.16666666666667
7537,-55.83333333333334,0.0,-55.83333333333334
7538,-34.99999999999999,0.0,-34.99999999999999
7539,-37.49999999999999,-8.333333333333329,-29.166666666666664
7540,-50.00000000000001,0.0,-50.00000000000001
7541,-49.16666666666667,0.0,-49.16666666666667
7542,-45.0,-0.8333333333333428,-44.16666666666666
7543,-35.833333333333336,0.0,-35.833333333333336
7544,-73.16666666666667,0.0,-73.16666666666667
7545,-54.16666666666667,0.0,-54.16666666666667
7546,-19.16666666666667,-18.333333333333336,-0.8333333333333357
7547,-64.16666666666667,-8.333333333333343,-55.83333333333333
7548,-11.666666666666664,0.0,-11.666666666666664
7549,-46.666666666666664,-18.33333333333333,-28.333333333333336
7550,-53.33333333333333,0.0,-53.33333333333333
7551,-81.5,0.0,-81.5
7552,-40.83333333333333,-0.8333333333333286,-40.0
7553,-44.166666666666664,0.0,-44.166666666666664
7554,-42.5,0.0,-42.5
7555,-40.833333333333336,0.0,-40.833333333333336
7556,-37.50000000000001,-8.333333333333329,-29.16666666666668
7557,-59.16666666666666,0.0,-59.16666666666666
7558,-16.66666666666667,0.0,-16.66666666666667
7559,-42.5,0.0,-42.5
7560,-66.66666666666667,-16.666666666666657,-50.000000000000014
7561,-58.33333333333333,-0.8333333333333428,-57.499999999999986
7562,-33.333333333333336,0.0,-33.333333333333336
7563,-22.500000000000007,0.0,-22.500000000000007
7564,-47.5,-18.33333333333333,-29.16666666666667
7565,-66.66666666666666,0.0,-66.66666666666666
7566,0.0,0.0,0.0
7567,-58.33333333333333,0.0,-58.33333333333333
7568,-25.0,0.0,-25.0
7569,-33.333333333333336,0.0,-33.333333333333336
7570,-55.83333333333333,-0.8333333333333286,-55.0
7571,-59.166666666666664,-15.833333333333329,-43.333333333333336
7572,-58.333333333333336,-10.833333333333329,-47.50000000000001
7573,-40.83333333333333,0.0,-40.83333333333333
