,p1_sum_spe_last,p2_sum_spe_last
3899,290.0,271.75
3900,137.5,242.25
3901,162.5,379.25
3902,146.25,440.5
3903,260.0,457.5
3904,370.0,311.75
3905,222.5,295.0
3906,136.25,350.5
3907,95.0,300.5
3908,281.25,383.75
3909,255.0,196.75
3910,152.5,356.25
3911,283.75,364.25
3912,131.25,291.25
3913,223.75,302.5
3914,235.0,505.5
3915,237.5,355.5
3916,150.0,469.25
3917,190.0,335.0
3918,178.75,333.75
3919,30.0,358.5
3920,270.0,390.0
3921,127.5,245.0
3922,270.0,250.0
3923,400.0,341.25
3924,367.5,340.0
3925,185.0,303.75
3926,265.0,122.5
3927,132.5,385.5
3928,298.75,400.5
3929,137.5,265.5
3930,70.0,389.25
3931,195.0,277.5
3932,50.0,388.0
3933,230.0,476.25
3934,122.5,236.25
3935,115.0,420.0
3936,82.5,313.75
3937,167.5,303.0
3938,375.0,368.0
3939,255.0,420.5
3940,152.5,482.5
3941,272.5,495.5
3942,182.5,495.0
3943,140.0,296.0
3944,238.75,400.0
3945,190.0,330.5
3946,195.0,191.25
3947,190.0,435.0
3948,251.25,276.75
3949,135.0,167.5
3950,125.0,497.5
3951,190.0,322.5
3952,245.0,264.25
3953,385.0,395.0
3954,235.0,450.5
3955,95.0,357.5
3956,222.5,246.25
3957,266.25,203.75
3958,157.5,218.0
3959,341.25,354.25
3960,70.0,276.25
3961,278.75,399.25
3962,410.0,232.5
3963,110.0,555.0
3964,272.5,342.5
3965,250.0,263.0
3966,122.5,358.75
3967,95.0,475.0
3968,210.0,351.25
3969,233.75,280.0
3970,145.0,221.25
3971,282.5,399.25
3972,368.75,440.5
3973,137.5,351.75
3974,310.0,545.5
3975,175.0,299.25
3976,345.0,313.75
3977,208.75,363.0
3978,281.25,300.5
3979,205.0,365.0
3980,175.0,417.25
3981,12.5,339.75
3982,205.0,322.5
3983,305.0,245.0
3984,78.75,166.75
3985,85.0,315.0
3986,32.5,292.5
3987,297.5,408.5
3988,175.0,495.0
3989,180.0,246.25
3990,165.0,331.25
3991,282.5,212.5
3992,63.75,451.5
3993,145.0,301.25
3994,155.0,465.0
3995,365.0,307.5
3996,200.0,355.0
3997,110.0,363.0
3998,65.0,351.25
3999,225.0,410.5
4000,137.5,290.5
4001,138.75,257.25
4002,193.75,268.0
4003,275.0,342.5
4004,182.5,517.5
4005,400.0,464.25
4006,166.25,342.25
4007,190.0,445.5
4008,197.5,276.25
4009,170.0,311.25
4010,128.75,403.0
4011,235.0,404.25
4012,97.5,240.5
4013,210.0,443.75
4014,105.0,373.0
4015,165.0,355.0
4016,267.5,332.5
4017,192.5,283.5
4018,205.0,340.5
4019,232.5,402.5
4020,305.0,238.75
4021,182.5,320.0
4022,175.0,247.5
4023,45.0,383.5
4024,307.5,351.0
4025,167.5,367.25
4026,360.0,307.5
4027,160.0,250.0
4028,215.0,238.75
4029,190.0,377.5
4030,345.0,377.5
4031,172.5,292.5
4032,183.75,354.25
4033,192.5,353.75
4034,276.25,327.5
4035,215.0,303.75
4036,292.5,354.75
4037,375.0,376.75
4038,26.25,354.25
4039,272.5,266.25
4040,162.5,327.5
4041,282.5,415.0
4042,415.0,322.5
4043,245.0,276.75
4044,12.5,328.75
4045,55.0,418.0
4046,255.0,361.75
4047,260.0,266.0
4048,90.0,400.5
4049,238.75,325.0
4050,58.75,328.75
4051,85.0,230.5
4052,381.25,220.0
4053,332.5,282.5
4054,132.5,115.0
4055,0.0,369.75
4056,251.25,358.75
4057,140.0,424.0
4058,190.0,400.5
4059,26.25,293.5
4060,228.75,490.0
4061,170.0,353.75
4062,240.0,308.75
4063,290.0,388.0
4064,53.75,461.75
4065,225.0,332.5
4066,140.0,288.75
4067,152.5,323.0
4068,195.0,458.75
4069,37.5,253.75
4070,177.5,465.0
4071,270.0,328.75
4072,103.75,286.0
4073,395.0,282.25
4074,350.0,360.0
4075,297.5,275.0
4076,195.0,296.25
4077,285.0,315.0
4078,115.0,207.5
4079,242.5,298.75
4080,260.0,280.0
4081,270.0,353.75
4082,0.0,345.5
4083,205.0,368.75
4084,230.0,245.0
4085,195.0,257.25
4086,200.0,412.5
4087,177.5,360.5
4088,171.25,260.5
4089,333.75,332.5
4090,230.0,265.0
4091,235.0,336.25
4092,242.5,256.75
4093,205.0,403.0
4094,190.0,235.5
4095,150.0,231.25
4096,365.0,301.25
4097,340.0,370.5
4098,176.25,358.75
4099,215.0,369.25
4100,375.0,257.5
4101,242.5,274.25
4102,82.5,193.75
4103,350.0,448.0
4104,387.5,276.25
4105,203.75,490.5
4106,285.0,395.5
4107,200.0,293.75
4108,80.0,315.0
4109,131.25,425.0
4110,100.0,444.25
4111,280.0,373.0
4112,400.0,338.75
4113,197.5,332.5
4114,365.0,438.75
4115,150.0,380.0
4116,80.0,405.5
4117,290.0,264.25
4118,295.0,434.25
4119,55.0,153.0
4120,410.0,331.75
4121,223.75,337.5
4122,315.0,335.5
4123,110.0,280.0
4124,188.75,212.5
4125,150.0,290.5
4126,335.0,283.75
4127,135.0,170.0
4128,158.75,316.75
4129,228.75,161.25
4130,335.0,485.5
4131,97.5,463.0
4132,377.5,540.0
4133,100.0,373.75
4134,197.5,279.25
4135,247.5,375.0
4136,292.5,339.25
4137,152.5,393.5
4138,330.0,334.25
4139,122.5,376.75
4140,110.0,352.5
4141,245.0,428.5
4142,395.0,325.0
4143,150.0,465.5
4144,355.0,251.75
4145,255.0,318.0
4146,220.0,371.75
4147,230.0,485.0
4148,165.0,260.0
4149,50.0,387.5
4150,165.0,353.75
4151,280.0,353.75
4152,335.0,400.0
4153,375.0,346.25
4154,258.75,283.75
4155,115.0,303.0
4156,55.0,268.0
4157,195.0,348.75
4158,190.0,377.5
4159,176.25,265.0
4160,110.0,211.25
4161,123.75,409.25
4162,182.5,221.25
4163,252.5,284.25
4164,165.0,450.5
4165,232.5,246.25
4166,125.0,313.75
4167,255.0,320.0
4168,305.0,181.75
4169,332.5,316.75
4170,110.0,210.0
4171,227.5,450.5
4172,400.0,311.75
4173,70.0,158.75
4174,58.75,333.75
4175,63.75,412.5
4176,140.0,265.0
4177,195.0,222.5
4178,373.75,368.0
4179,185.0,218.0
4180,243.75,271.75
4181,332.5,355.5
4182,7.5,260.0
4183,160.0,210.5
4184,127.5,367.5
4185,0.0,403.0
4186,55.0,345.5
4187,287.5,394.25
4188,176.25,353.0
4189,313.75,452.5
4190,152.5,303.0
4191,335.0,238.0
4192,295.0,404.25
4193,197.5,445.0
4194,123.75,318.0
4195,206.25,480.5
4196,150.0,385.0
4197,117.5,276.25
4198,240.0,250.0
4199,220.0,380.0
4200,320.0,460.5
4201,245.0,232.5
4202,340.0,222.5
4203,145.0,276.25
4204,66.25,244.25
4205,151.25,269.25
4206,140.0,332.5
4207,160.0,295.0
4208,195.0,301.25
4209,182.5,370.0
4210,170.0,353.0
4211,147.5,255.0
4212,203.75,378.5
4213,330.0,313.75
4214,120.0,214.25
4215,27.5,219.25
4216,257.5,315.0
4217,245.0,305.0
4218,162.5,383.0
4219,177.5,381.0
4220,195.0,297.75
4221,217.5,358.75
4222,265.0,394.75
4223,315.0,238.75
4224,228.75,291.75
4225,285.0,483.0
4226,365.0,443.0
4227,318.75,398.0
4228,207.5,420.5
4229,190.0,224.75
4230,50.0,358.75
4231,262.5,345.0
4232,173.75,309.25
4233,320.0,401.25
4234,310.0,428.0
4235,177.5,323.75
4236,86.25,275.5
4237,292.5,369.75
4238,275.0,326.0
4239,363.75,316.25
4240,110.0,185.0
4241,185.0,418.5
4242,100.0,387.5
4243,63.75,401.25
4244,282.5,430.5
4245,217.5,555.0
4246,183.75,240.0
4247,140.0,307.5
4248,115.0,278.0
4249,305.0,375.25
4250,150.0,181.25
4251,208.75,380.5
4252,50.0,78.75
4253,141.25,285.5
4254,212.5,268.0
4255,140.0,255.5
4256,137.5,384.75
4257,162.5,445.5
4258,225.0,270.0
4259,195.0,418.0
4260,375.0,308.75
4261,225.0,259.25
4262,422.5,505.5
4263,87.5,240.5
4264,265.0,358.0
4265,302.5,314.25
4266,138.75,326.25
4267,171.25,376.25
4268,182.5,347.5
4269,152.5,273.75
4270,255.0,415.0
4271,217.5,324.25
4272,195.0,315.0
4273,160.0,463.75
4274,150.0,333.75
4275,242.5,404.25
4276,210.0,305.5
4277,120.0,463.75
4278,60.0,250.0
4279,217.5,363.0
4280,267.5,293.0
4281,100.0,315.0
4282,292.5,446.5
4283,357.5,370.5
4284,122.5,405.0
4285,130.0,341.25
4286,152.5,204.25
4287,160.0,292.5
4288,225.0,285.0
4289,110.0,313.75
4290,100.0,353.0
4291,270.0,328.75
4292,132.5,260.0
4293,170.0,355.5
4294,345.0,182.5
4295,190.0,410.0
4296,253.75,241.25
4297,265.0,372.5
4298,320.0,196.25
4299,107.5,186.25
4300,165.0,184.25
4301,210.0,275.5
4302,347.5,432.5
4303,332.5,460.0
4304,133.75,315.0
4305,220.0,245.0
4306,230.0,202.5
4307,80.0,235.0
4308,297.5,431.0
4309,122.5,535.5
4310,200.0,263.0
4311,270.0,442.5
4312,227.5,343.75
4313,110.0,202.5
4314,237.5,217.5
4315,83.75,525.0
4316,120.0,330.5
4317,135.0,368.5
4318,297.5,418.0
4319,165.0,381.75
4320,150.0,395.0
4321,200.0,440.0
4322,50.0,320.0
4323,145.0,357.5
4324,103.75,342.5
4325,255.0,400.0
4326,310.0,342.5
4327,112.5,125.0
4328,260.0,303.0
4329,125.0,440.0
4330,37.5,425.0
4331,253.75,422.5
4332,110.0,337.5
4333,257.5,368.0
4334,180.0,446.0
4335,232.5,334.75
4336,300.0,267.5
4337,263.75,218.75
4338,258.75,305.5
4339,12.5,465.0
4340,177.5,435.0
4341,173.75,413.75
4342,212.5,426.0
4343,247.5,198.0
4344,165.0,379.75
4345,147.5,230.5
4346,45.0,373.0
4347,140.0,442.5
4348,80.0,223.0
4349,27.5,350.5
4350,107.5,427.5
4351,418.75,287.5
4352,302.5,343.0
4353,133.75,375.5
4354,328.75,262.5
4355,70.0,223.0
4356,243.75,398.75
4357,261.25,357.5
4358,86.25,435.5
4359,195.0,230.5
4360,227.5,303.75
4361,180.0,192.5
4362,258.75,435.5
4363,110.0,293.0
4364,275.0,335.0
4365,205.0,322.5
4366,200.0,386.5
4367,260.0,438.75
4368,280.0,339.25
4369,130.0,387.5
4370,67.5,356.0
4371,217.5,361.75
4372,235.0,426.0
4373,218.75,417.5
4374,297.5,261.75
4375,217.5,276.25
4376,247.5,381.0
4377,245.0,312.5
4378,172.5,353.5
4379,295.0,380.0
4380,178.75,398.75
4381,242.5,405.0
4382,247.5,213.75
4383,180.0,433.0
4384,135.0,338.75
4385,77.5,331.25
4386,220.0,325.0
4387,260.0,363.0
4388,200.0,345.0
4389,285.0,526.0
4390,160.0,415.5
4391,50.0,273.0
4392,172.5,403.75
4393,295.0,360.5
4394,135.0,465.5
4395,430.0,420.5
4396,53.75,430.0
4397,167.5,126.25
4398,295.0,460.0
4399,107.5,296.25
4400,315.0,409.25
4401,180.0,179.25
4402,398.75,396.25
4403,220.0,395.5
4404,292.5,324.75
4405,110.0,300.5
4406,220.0,325.5
4407,93.75,405.0
4408,332.5,308.75
4409,205.0,386.75
4410,170.0,334.25
4411,332.5,220.0
4412,80.0,323.0
4413,128.75,381.75
4414,260.0,353.0
4415,140.0,352.5
4416,240.0,412.5
4417,385.0,385.5
4418,71.25,380.0
4419,135.0,203.75
4420,267.5,328.0
4421,100.0,350.0
4422,248.75,498.0
4423,345.0,390.5
4424,217.5,405.0
4425,122.5,382.5
4426,207.5,323.0
4427,206.25,318.0
4428,195.0,456.0
4429,250.0,387.5
4430,230.0,395.0
4431,320.0,373.0
4432,122.5,200.0
4433,253.75,400.5
4434,72.5,156.25
4435,250.0,368.5
4436,122.5,410.0
4437,286.25,381.75
4438,405.0,403.75
4439,255.0,213.75
4440,327.5,362.5
4441,370.0,335.0
4442,282.5,311.75
4443,337.5,220.5
4444,195.0,298.0
4445,37.5,355.0
4446,192.5,358.75
4447,173.75,465.0
4448,300.0,473.0
4449,295.0,385.0
4450,167.5,241.75
4451,308.75,488.75
4452,27.5,188.75
4453,248.75,294.25
4454,218.75,356.75
4455,275.0,278.75
4456,27.5,342.5
4457,100.0,485.0
4458,80.0,316.75
4459,263.75,312.5
4460,143.75,183.75
4461,122.5,383.0
4462,332.5,310.5
4463,125.0,448.75
4464,405.0,500.5
4465,160.0,200.0
4466,193.75,383.0
4467,80.0,317.5
4468,328.75,410.0
4469,275.0,354.25
4470,200.0,305.0
4471,285.0,239.25
4472,127.5,373.0
4473,223.75,316.75
4474,212.5,191.25
4475,351.25,323.0
4476,285.0,428.75
4477,260.0,445.5
4478,228.75,448.5
4479,138.75,220.0
4480,360.0,463.0
4481,145.0,377.5
4482,298.75,345.0
4483,192.5,275.5
4484,190.0,270.0
4485,282.5,205.5
4486,68.75,365.5
4487,132.5,315.5
4488,130.0,290.5
4489,271.25,250.0
4490,260.0,316.25
4491,222.5,362.5
4492,418.75,291.75
4493,161.25,335.0
4494,170.0,253.75
4495,305.0,244.25
4496,195.0,355.5
4497,260.0,333.5
4498,151.25,275.0
4499,110.0,415.0
4500,212.5,432.5
4501,160.0,255.0
4502,140.0,323.75
4503,213.75,244.25
4504,327.5,341.25
4505,247.5,336.25
4506,190.0,378.5
4507,12.5,162.5
4508,72.5,510.5
4509,175.0,364.25
4510,258.75,442.5
4511,388.75,290.5
4512,255.0,376.75
4513,200.0,283.75
4514,50.0,315.0
4515,125.0,368.75
4516,80.0,373.0
4517,90.0,325.5
4518,152.5,465.0
4519,360.0,339.25
4520,107.5,324.25
4521,206.25,411.25
4522,178.75,359.75
4523,132.5,407.5
4524,170.0,305.5
4525,415.0,365.0
4526,335.0,343.75
4527,290.0,193.75
4528,165.0,375.0
4529,70.0,442.5
4530,50.0,306.25
4531,155.0,373.0
4532,227.5,255.0
4533,91.25,366.75
4534,110.0,225.0
4535,190.0,323.0
4536,370.0,363.5
4537,291.25,361.25
4538,165.0,328.0
4539,127.5,405.5
4540,227.5,445.0
4541,242.5,331.25
4542,220.0,390.5
4543,235.0,427.5
4544,200.0,284.25
4545,220.0,374.25
4546,358.75,455.0
4547,160.0,426.0
4548,100.0,238.75
4549,188.75,363.75
4550,242.5,321.75
4551,337.5,353.75
4552,267.5,317.5
4553,287.5,403.75
4554,42.5,239.25
4555,195.0,315.0
4556,325.0,336.25
4557,245.0,358.75
4558,370.0,480.0
4559,148.75,256.25
4560,105.0,385.0
4561,77.5,238.0
4562,117.5,315.0
4563,43.75,369.25
4564,200.0,285.0
4565,152.5,331.25
4566,160.0,326.25
4567,127.5,430.5
4568,275.0,319.75
4569,231.25,372.5
4570,282.5,224.25
4571,277.5,431.25
4572,390.0,405.0
4573,58.75,401.0
4574,347.5,443.75
4575,272.5,307.5
4576,72.5,232.5
4577,325.0,370.5
4578,218.75,345.0
4579,185.0,457.5
4580,177.5,272.5
4581,122.5,214.25
4582,27.5,390.5
4583,245.0,283.75
4584,248.75,312.75
4585,302.5,358.75
4586,315.0,278.0
4587,28.75,178.75
4588,60.0,236.25
4589,201.25,355.0
4590,128.75,444.25
4591,265.0,281.25
4592,152.5,313.75
4593,110.0,225.0
4594,262.5,215.0
4595,145.0,228.0
4596,236.25,336.0
4597,163.75,364.25
4598,110.0,360.0
4599,247.5,260.0
4600,110.0,455.5
4601,201.25,285.5
4602,375.0,423.75
4603,215.0,328.0
4604,280.0,198.75
4605,86.25,371.25
4606,82.5,300.5
4607,320.0,405.0
4608,377.5,462.5
4609,97.5,297.25
4610,97.5,535.0
4611,40.0,166.25
4612,420.0,338.0
4613,255.0,408.0
4614,110.0,195.0
4615,123.75,398.0
4616,197.5,325.0
4617,170.0,345.5
4618,128.75,303.75
4619,68.75,323.0
4620,67.5,353.0
4621,92.5,288.5
4622,245.0,315.5
4623,330.0,395.0
4624,281.25,457.5
4625,262.5,393.75
4626,350.0,440.5
4627,175.0,140.0
4628,80.0,232.5
4629,198.75,330.0
4630,255.0,370.0
4631,370.0,425.5
4632,255.0,303.75
4633,222.5,356.25
4634,265.0,290.0
4635,30.0,440.5
4636,50.0,343.0
4637,222.5,420.0
4638,333.75,316.75
4639,242.5,282.5
4640,237.5,422.5
4641,130.0,280.0
4642,127.5,196.75
4643,255.0,401.0
4644,135.0,191.25
4645,127.5,270.0
4646,138.75,400.0
4647,290.0,202.5
4648,190.0,191.25
4649,165.0,521.5
4650,315.0,338.0
4651,100.0,347.5
4652,120.0,186.25
4653,315.0,215.0
4654,103.75,368.75
4655,165.0,455.0
4656,255.0,372.5
4657,265.0,293.75
4658,345.0,365.5
4659,136.25,295.0
4660,187.5,304.75
4661,0.0,268.0
4662,262.5,333.0
4663,50.0,297.5
4664,207.5,430.0
4665,255.0,451.5
4666,85.0,315.0
4667,275.0,143.75
4668,190.0,285.0
4669,42.5,268.0
4670,30.0,333.0
4671,290.0,388.75
4672,236.25,261.75
4673,367.5,432.5
4674,165.0,325.0
4675,290.0,276.25
4676,300.0,339.25
4677,142.5,342.5
4678,227.5,281.75
4679,132.5,313.5
4680,40.0,341.0
4681,133.75,311.75
4682,110.0,345.0
4683,230.0,406.0
4684,325.0,301.25
4685,155.0,430.0
4686,132.5,300.0
4687,245.0,295.5
4688,233.75,432.5
4689,377.5,535.0
4690,177.5,495.0
4691,217.5,351.25
4692,275.0,383.5
4693,27.5,396.0
4694,112.5,368.0
4695,212.5,312.5
4696,292.5,425.5
4697,405.0,400.0
4698,258.75,300.0
4699,332.5,370.5
4700,140.0,273.75
4701,206.25,313.5
4702,160.0,178.75
4703,162.5,296.0
4704,95.0,445.0
4705,140.0,260.0
4706,203.75,385.5
4707,163.75,324.75
4708,177.5,337.25
4709,123.75,430.25
4710,262.5,313.75
4711,310.0,340.0
4712,245.0,237.5
4713,287.5,455.5
4714,270.0,364.75
4715,235.0,292.5
4716,145.0,347.5
4717,240.0,425.0
4718,420.0,380.0
4719,247.5,321.25
4720,290.0,226.25
4721,190.0,351.0
4722,93.75,308.0
4723,105.0,313.75
4724,110.0,307.5
4725,80.0,385.5
4726,140.0,308.0
4727,67.5,266.75
4728,85.0,420.0
4729,167.5,321.25
4730,222.5,403.0
4731,380.0,317.5
4732,162.5,355.0
4733,173.75,336.0
4734,270.0,78.75
4735,195.0,311.25
4736,305.0,286.25
4737,198.75,328.5
4738,245.0,375.5
4739,357.5,370.0
4740,228.75,490.0
4741,168.75,290.5
4742,222.5,287.5
4743,180.0,465.5
4744,140.0,278.75
4745,170.0,290.5
4746,195.0,361.25
4747,338.75,468.0
4748,301.25,326.75
4749,205.0,294.25
4750,320.0,315.0
4751,235.0,215.0
4752,165.0,460.0
4753,135.0,410.0
4754,395.0,380.0
4755,135.0,277.5
4756,236.25,328.75
4757,315.0,262.5
4758,170.0,400.5
4759,310.0,370.0
4760,148.75,314.25
4761,186.25,344.25
4762,12.5,201.25
4763,296.25,285.0
4764,127.5,496.0
4765,250.0,276.25
4766,223.75,359.25
4767,210.0,333.75
4768,347.5,378.5
4769,147.5,323.0
4770,297.5,258.0
4771,185.0,208.75
4772,152.5,311.25
4773,147.5,333.75
4774,320.0,285.0
4775,283.75,332.5
4776,205.0,232.5
4777,422.5,415.5
4778,155.0,327.5
4779,251.25,605.5
4780,72.5,176.25
4781,325.0,465.5
4782,400.0,400.0
4783,110.0,309.75
4784,345.0,308.75
4785,267.5,236.0
4786,310.0,286.25
4787,122.5,201.25
4788,222.5,278.0
4789,145.0,300.0
4790,190.0,397.5
4791,260.0,435.5
4792,180.0,246.25
4793,301.25,428.5
4794,143.75,246.25
4795,270.0,319.25
4796,256.25,247.25
4797,125.0,480.5
4798,417.5,288.0
4799,315.0,362.5
4800,40.0,147.5
4801,87.5,273.0
4802,310.0,251.25
4803,225.0,359.25
4804,90.0,297.5
4805,110.0,170.0
4806,285.0,313.75
4807,140.0,400.0
4808,245.0,197.5
4809,395.0,261.75
4810,241.25,375.5
4811,172.5,370.25
4812,240.0,346.75
4813,292.5,258.75
4814,213.75,560.0
4815,81.25,343.75
4816,7.5,238.75
4817,97.5,348.5
4818,152.5,390.0
4819,100.0,303.0
4820,370.0,445.0
4821,110.0,273.75
4822,240.0,378.75
4823,230.0,435.5
4824,251.25,475.5
4825,251.25,438.0
4826,197.5,356.25
4827,175.0,310.5
4828,175.0,328.0
4829,425.0,402.5
4830,80.0,235.0
4831,105.0,521.0
4832,158.75,447.5
4833,285.0,312.5
4834,156.25,407.5
4835,173.75,296.75
4836,122.5,236.25
4837,50.0,301.75
4838,125.0,290.0
4839,305.0,327.5
4840,122.5,207.5
4841,230.0,379.75
4842,293.75,326.25
4843,245.0,200.0
4844,57.5,442.5
4845,190.0,382.5
4846,390.0,430.5
4847,133.75,369.75
4848,308.75,388.0
4849,148.75,286.25
4850,210.0,373.0
4851,280.0,447.5
4852,190.0,469.25
4853,170.0,337.5
4854,448.75,361.75
4855,223.75,442.5
4856,162.5,282.5
4857,337.5,403.0
4858,95.0,355.0
4859,150.0,376.25
4860,100.0,283.75
4861,243.75,371.75
4862,242.5,278.0
4863,222.5,385.0
4864,145.0,311.75
4865,140.0,333.0
4866,242.5,293.75
4867,125.0,318.0
4868,355.0,265.0
4869,112.5,327.75
4870,290.0,301.25
4871,260.0,491.0
4872,180.0,196.25
4873,190.0,452.5
4874,180.0,326.25
4875,282.5,313.75
4876,256.25,293.0
4877,0.0,190.0
4878,190.0,264.25
4879,185.0,362.5
4880,278.75,215.0
4881,357.5,354.25
4882,175.0,455.0
4883,220.0,350.5
4884,330.0,251.0
4885,425.0,362.25
4886,50.0,352.5
4887,55.0,245.5
4888,243.75,330.5
4889,141.25,440.5
4890,480.0,306.25
4891,100.0,369.25
4892,215.0,471.0
4893,145.0,273.75
4894,332.5,312.5
4895,138.75,158.75
4896,267.5,395.0
4897,240.0,218.0
4898,275.0,333.0
4899,282.5,250.5
4900,215.0,350.0
4901,325.0,342.5
4902,325.0,310.0
4903,370.0,520.5
4904,106.25,205.0
4905,96.25,365.5
4906,195.0,234.25
4907,245.0,256.25
4908,30.0,394.25
4909,285.0,242.5
4910,310.0,307.5
4911,158.75,257.5
4912,245.0,370.0
4913,230.0,377.5
4914,182.5,230.0
4915,135.0,279.75
4916,230.0,175.0
4917,395.0,305.0
4918,213.75,253.0
4919,153.75,347.5
4920,315.0,525.0
4921,438.75,323.0
4922,228.75,401.25
4923,12.5,305.0
4924,345.0,190.0
4925,322.5,350.5
4926,182.5,248.0
4927,127.5,338.75
4928,235.0,345.0
4929,115.0,294.25
4930,282.5,315.5
4931,200.0,388.75
4932,50.0,455.0
4933,375.0,294.25
4934,72.5,210.0
4935,128.75,286.25
4936,257.5,337.5
4937,238.75,420.5
4938,0.0,200.0
4939,113.75,156.25
4940,175.0,302.5
4941,272.5,331.25
4942,370.0,373.0
4943,445.0,364.25
4944,40.0,360.0
4945,127.5,225.0
4946,43.75,300.25
4947,240.0,248.75
4948,267.5,401.0
4949,122.5,334.25
4950,63.75,293.5
4951,310.0,355.5
4952,252.5,276.75
4953,338.75,368.75
4954,100.0,350.5
4955,355.0,368.75
4956,171.25,328.5
4957,7.5,212.5
4958,177.5,290.5
4959,132.5,218.75
4960,122.5,510.5
4961,12.5,322.5
4962,315.0,336.25
4963,136.25,330.0
4964,170.0,323.75
4965,310.0,300.0
4966,217.5,345.0
4967,342.5,319.25
4968,281.25,495.5
4969,235.0,313.75
4970,165.0,396.0
4971,242.5,430.0
4972,158.75,450.5
4973,210.0,268.75
4974,205.0,280.0
4975,132.5,380.5
4976,72.5,366.75
4977,110.0,278.0
4978,295.0,276.25
4979,140.0,170.0
4980,267.5,463.0
4981,7.5,300.0
4982,55.0,313.75
4983,180.0,302.5
4984,210.0,317.5
4985,230.0,98.75
4986,443.75,296.75
4987,300.0,241.25
4988,122.5,310.0
4989,42.5,216.75
4990,435.0,403.0
4991,375.0,446.0
4992,206.25,298.75
4993,318.75,361.75
4994,152.5,420.0
4995,303.75,293.5
4996,237.5,353.75
4997,293.75,387.5
4998,270.0,442.5
4999,250.0,385.0
5000,25.0,404.75
5001,12.5,278.0
5002,193.75,251.25
5003,251.25,313.75
5004,42.5,313.5
5005,30.0,363.75
5006,230.0,339.75
5007,275.0,410.5
5008,180.0,307.5
5009,197.5,368.0
5010,13.75,314.25
5011,147.5,432.5
5012,241.25,287.25
5013,255.0,340.5
5014,225.0,373.75
5015,213.75,401.25
5016,30.0,363.75
5017,0.0,533.5
5018,142.5,255.0
5019,122.5,342.5
5020,340.0,377.5
5021,220.0,217.5
5022,110.0,422.5
5023,147.5,461.0
5024,97.5,340.5
5025,80.0,268.0
5026,71.25,358.0
5027,110.0,399.75
5028,195.0,354.75
5029,182.5,525.5
5030,276.25,328.0
5031,180.0,305.5
5032,255.0,303.0
5033,150.0,290.5
5034,17.5,273.0
5035,117.5,370.0
5036,115.0,343.5
5037,0.0,431.5
5038,167.5,226.75
5039,55.0,306.25
5040,278.75,308.75
5041,151.25,375.75
5042,237.5,405.0
5043,120.0,396.5
5044,185.0,421.0
5045,152.5,385.5
5046,87.5,418.0
5047,120.0,515.5
5048,173.75,413.5
5049,170.0,396.75
5050,0.0,480.0
5051,235.0,383.5
5052,280.0,297.25
5053,0.0,470.0
5054,125.0,431.5
5055,145.0,379.75
5056,165.0,323.0
5057,115.0,288.0
5058,110.0,314.25
5059,95.0,286.75
5060,248.75,423.5
5061,192.5,313.75
5062,155.0,260.0
5063,162.5,428.5
5064,110.0,336.5
5065,260.0,315.5
5066,82.5,356.75
5067,75.0,348.75
5068,100.0,445.5
5069,77.5,303.75
5070,115.0,451.0
5071,38.75,379.25
5072,220.0,430.5
5073,126.25,465.0
5074,187.5,404.25
5075,147.5,388.5
5076,120.0,302.25
5077,120.0,256.75
5078,110.0,493.5
5079,191.25,337.25
5080,187.5,370.0
5081,210.0,525.5
5082,356.25,308.0
5083,28.75,366.0
5084,120.0,363.5
5085,367.5,380.5
5086,205.0,408.75
5087,85.0,410.0
5088,227.5,440.5
5089,282.5,316.25
5090,140.0,323.5
5091,92.5,405.5
5092,27.5,386.0
5093,170.0,402.5
5094,50.0,454.25
5095,288.75,339.0
5096,165.0,427.5
5097,37.5,344.75
5098,110.0,303.0
5099,96.25,198.75
5100,110.0,234.25
5101,50.0,320.5
5102,165.0,407.5
5103,160.0,415.5
5104,0.0,368.5
5105,252.5,333.75
5106,138.75,296.0
5107,192.5,283.5
5108,165.0,483.0
5109,180.0,318.0
5110,247.5,282.5
5111,232.5,441.0
5112,157.5,460.5
5113,260.0,425.0
5114,187.5,324.75
5115,168.75,378.5
5116,120.0,215.0
5117,83.75,434.25
5118,255.0,382.5
5119,58.75,431.5
5120,297.5,368.0
5121,235.0,355.5
5122,157.5,286.75
5123,140.0,429.75
5124,142.5,368.75
5125,220.0,458.0
5126,157.5,286.0
5127,193.75,425.0
5128,30.0,292.5
5129,127.5,466.0
5130,55.0,486.0
5131,205.0,307.5
5132,192.5,376.75
5133,210.0,290.5
5134,198.75,418.0
5135,50.0,425.0
5136,307.5,244.25
5137,185.0,262.25
5138,130.0,442.5
5139,25.0,342.5
5140,78.75,455.5
5141,85.0,408.5
5142,210.0,326.75
5143,80.0,382.0
5144,160.0,390.5
5145,131.25,406.0
5146,225.0,279.25
5147,122.5,333.75
5148,215.0,264.75
5149,257.5,343.5
5150,186.25,337.25
5151,150.0,283.75
5152,151.25,388.5
5153,170.0,308.0
5154,227.5,445.5
5155,110.0,500.5
5156,205.0,412.5
5157,140.0,378.5
5158,190.0,328.0
5159,130.0,353.75
5160,183.75,437.5
5161,160.0,413.0
5162,330.0,354.75
5163,43.75,460.0
5164,113.75,496.5
5165,82.5,560.0
5166,277.5,411.0
5167,215.0,334.25
5168,430.0,413.0
