,p2_sum_def_last
6073,403.8
6074,383.8
6075,451.9
6076,356.9
6077,408.8
6078,371.9
6079,431.9
6080,396.9
6081,465.0
6082,375.0
6083,466.9
6084,418.8
6085,403.8
6086,366.9
6087,343.8
6088,430.0
6089,415.0
6090,346.9
6091,445.0
6092,191.9
6093,316.9
6094,290.0
6095,506.9
6096,500.0
6097,418.8
6098,366.9
6099,331.9
6100,483.8
6101,320.0
6102,363.8
6103,356.9
6104,411.9
6105,461.9
6106,465.0
6107,348.8
6108,378.8
6109,388.8
6110,366.9
6111,271.9
6112,408.8
6113,491.9
6114,260.0
6115,406.9
6116,451.9
6117,348.8
6118,370.0
6119,395.0
6120,453.8
6121,420.70000000000005
6122,355.0
6123,325.0
6124,426.9
6125,380.0
6126,511.9
6127,455.70000000000005
6128,366.9
6129,361.9
6130,418.8
6131,671.9
6132,455.0
6133,476.9
6134,410.0
6135,455.70000000000005
6136,395.0
6137,353.8
6138,375.0
6139,426.9
6140,515.0
6141,398.8
6142,410.0
6143,345.0
6144,473.8
6145,250.0
6146,393.8
6147,405.0
6148,421.9
6149,386.9
6150,406.9
6151,370.70000000000005
6152,328.8
6153,481.9
6154,391.9
6155,375.0
6156,478.8
6157,486.9
6158,488.8
6159,355.70000000000005
6160,381.9
6161,396.9
6162,451.9
6163,531.9
6164,363.8
6165,220.0
6166,281.9
6167,391.9
6168,393.8
6169,401.9
6170,500.70000000000005
6171,635.0
6172,406.9
6173,421.9
6174,411.9
6175,305.0
6176,530.7
6177,345.0
6178,656.9
6179,353.8
6180,275.0
6181,443.8
6182,456.9
6183,271.9
6184,311.9
6185,338.8
6186,420.70000000000005
6187,416.9
6188,291.9
6189,455.0
6190,431.9
6191,438.8
6192,356.9
6193,455.0
6194,395.70000000000005
6195,446.9
6196,445.70000000000005
6197,401.9
6198,403.8
6199,391.9
6200,576.9
6201,416.9
6202,403.8
6203,301.9
6204,335.0
6205,451.9
6206,376.9
6207,288.8
6208,441.9
6209,486.9
6210,398.8
6211,380.70000000000005
6212,361.9
6213,405.0
6214,381.9
6215,366.9
6216,432.6
6217,416.9
6218,433.8
6219,361.9
6220,338.8
6221,535.7
6222,373.8
6223,301.9
6224,498.8
6225,406.9
6226,366.9
6227,351.9
6228,415.0
6229,440.70000000000005
6230,395.70000000000005
6231,381.9
6232,470.0
6233,420.70000000000005
6234,381.9
6235,385.70000000000005
6236,353.8
6237,505.0
6238,380.0
6239,346.9
6240,428.8
6241,383.8
6242,380.0
6243,366.9
6244,361.9
6245,391.9
6246,395.0
6247,366.9
6248,315.0
6249,438.8
6250,470.0
6251,375.0
6252,465.0
6253,400.0
6254,455.0
6255,383.8
6256,276.9
6257,211.9
6258,375.70000000000005
6259,453.8
6260,438.8
6261,421.9
6262,375.0
6263,296.9
6264,331.9
6265,536.9
6266,348.8
6267,485.70000000000005
6268,481.9
6269,376.9
6270,481.9
6271,281.9
6272,326.9
6273,378.8
6274,425.0
6275,465.0
6276,341.9
6277,376.9
6278,468.8
6279,341.9
6280,441.9
6281,565.0
6282,206.9
6283,438.8
6284,401.9
6285,455.0
6286,338.8
6287,401.9
6288,380.0
6289,391.9
6290,378.8
6291,335.70000000000005
6292,421.9
6293,346.9
6294,586.9
6295,240.0
6296,501.9
6297,350.70000000000005
6298,380.0
6299,400.70000000000005
6300,436.8
6301,336.9
6302,311.9
6303,496.9
6304,391.9
6305,425.0
6306,458.8
6307,415.0
6308,410.0
6309,441.9
6310,445.0
6311,443.8
6312,380.0
6313,366.9
6314,353.8
6315,345.0
6316,251.9
6317,411.9
6318,405.0
6319,265.0
6320,391.9
6321,386.9
6322,356.9
6323,391.9
6324,471.9
6325,353.8
6326,415.0
6327,350.70000000000005
6328,438.8
6329,403.8
6330,341.9
6331,391.9
6332,270.0
6333,391.9
6334,525.0
6335,393.8
6336,386.9
6337,350.70000000000005
6338,406.9
6339,395.0
6340,586.9
6341,363.8
6342,528.0
6343,443.8
6344,351.9
6345,386.9
6346,395.0
6347,431.9
6348,381.9
6349,531.9
6350,420.0
6351,345.0
6352,213.8
6353,553.8
6354,415.0
6355,471.9
6356,421.9
6357,380.0
6358,380.70000000000005
6359,396.9
6360,363.8
6361,376.9
6362,416.9
6363,438.8
6364,423.8
6365,461.9
6366,406.9
6367,471.9
6368,466.9
6369,518.8
6370,345.0
6371,398.8
6372,411.9
6373,290.0
6374,376.9
6375,388.8
6376,415.0
6377,608.8
6378,505.0
6379,366.9
6380,203.8
6381,381.9
6382,618.8
6383,345.0
6384,353.8
6385,482.6
6386,370.0
6387,361.9
6388,310.0
6389,516.9
6390,306.9
6391,456.9
6392,353.8
6393,396.9
6394,391.9
6395,488.8
6396,375.0
6397,455.0
6398,351.9
6399,486.9
6400,498.8
6401,326.9
6402,400.70000000000005
6403,465.0
6404,361.9
6405,495.70000000000005
6406,420.0
6407,250.70000000000002
6408,361.9
6409,465.0
6410,411.9
6411,496.9
6412,488.8
6413,318.8
6414,546.9
6415,301.9
6416,395.0
6417,471.9
6418,545.7
6419,301.9
6420,341.9
6421,440.70000000000005
6422,616.9
6423,371.9
6424,416.9
6425,256.9
6426,433.8
6427,351.9
6428,450.0
6429,410.0
6430,455.0
6431,400.70000000000005
6432,486.9
6433,475.0
6434,381.9
6435,431.9
6436,408.8
6437,436.9
6438,395.0
6439,453.8
6440,375.0
6441,397.6
6442,430.70000000000005
6443,353.8
6444,465.0
6445,416.9
6446,420.0
6447,461.9
6448,370.0
6449,400.0
6450,465.0
6451,380.0
6452,403.8
6453,380.0
6454,436.9
6455,488.0
6456,454.5
6457,576.9
6458,370.0
6459,371.9
6460,380.0
6461,455.0
6462,483.8
6463,366.9
6464,366.9
6465,561.9
6466,431.9
6467,440.70000000000005
6468,411.9
6469,380.0
6470,351.9
6471,590.0
6472,418.8
6473,518.8
6474,330.0
6475,415.0
6476,441.9
6477,423.8
6478,420.0
6479,358.8
6480,528.8
6481,468.8
6482,296.9
6483,366.9
6484,350.70000000000005
6485,301.9
6486,415.0
6487,490.0
6488,293.8
6489,415.0
6490,491.9
6491,305.0
6492,450.0
6493,291.9
6494,388.8
6495,376.9
6496,335.0
6497,351.9
6498,416.9
6499,466.9
6500,505.0
6501,376.9
6502,420.0
6503,410.0
6504,441.9
6505,453.8
6506,476.9
6507,481.9
6508,478.8
6509,405.0
6510,531.9
6511,528.8
6512,416.9
6513,390.0
6514,331.9
6515,444.9
6516,215.0
6517,350.0
6518,408.8
6519,311.9
6520,455.0
6521,298.8
6522,581.9
6523,398.8
6524,433.8
6525,451.9
6526,526.9
6527,420.70000000000005
6528,428.8
6529,375.0
6530,565.0
6531,356.9
6532,353.8
6533,395.0
6534,461.9
6535,471.9
6536,376.9
6537,443.8
6538,385.70000000000005
6539,401.9
6540,392.6
6541,486.9
6542,260.0
6543,451.9
6544,458.8
6545,486.9
6546,426.9
6547,398.8
6548,400.0
6549,335.0
6550,366.9
6551,393.8
6552,495.0
6553,321.9
6554,510.0
6555,451.9
6556,345.0
6557,323.8
6558,360.0
6559,456.9
6560,338.8
6561,346.9
6562,466.9
6563,416.9
6564,635.0
6565,378.8
6566,416.9
6567,285.0
6568,575.7
6569,305.0
6570,445.0
6571,500.0
6572,451.9
6573,391.9
6574,358.8
6575,490.0
6576,391.9
6577,473.8
6578,408.8
6579,451.9
6580,386.9
6581,371.9
6582,370.0
6583,405.0
6584,478.8
6585,465.0
6586,388.8
6587,260.0
6588,406.9
6589,311.9
6590,451.9
6591,290.0
6592,451.9
6593,310.0
6594,440.0
6595,441.9
6596,345.0
6597,548.8
6598,315.0
6599,531.9
6600,395.0
6601,423.8
6602,315.0
6603,481.9
6604,370.0
6605,363.8
6606,486.9
6607,331.9
6608,396.9
6609,455.0
6610,441.9
6611,475.0
6612,465.0
6613,366.9
6614,361.9
6615,350.0
6616,478.8
6617,315.0
6618,370.70000000000005
6619,395.70000000000005
6620,405.0
6621,290.70000000000005
6622,476.9
6623,331.9
6624,330.0
6625,518.8
6626,383.8
6627,381.9
6628,438.8
6629,460.70000000000005
6630,408.8
6631,335.0
6632,391.9
6633,363.8
6634,353.8
6635,378.8
6636,515.7
6637,572.6
6638,475.0
6639,478.8
6640,431.9
6641,353.8
6642,419.9
6643,420.0
6644,298.8
6645,406.9
6646,331.9
6647,635.0
6648,406.9
6649,383.8
6650,311.9
6651,415.0
6652,493.8
6653,453.8
6654,401.9
6655,523.8
6656,315.0
6657,401.9
6658,361.9
6659,430.0
6660,426.9
6661,511.9
6662,481.9
6663,448.8
6664,411.9
6665,376.9
6666,433.8
6667,375.0
6668,406.9
6669,351.9
6670,446.9
6671,473.8
6672,414.5
6673,441.9
6674,536.9
6675,498.8
6676,455.0
6677,431.9
6678,375.0
6679,321.9
6680,266.9
6681,320.0
6682,443.8
6683,443.8
6684,398.8
6685,415.0
6686,366.9
6687,415.0
6688,436.9
6689,378.8
6690,348.8
6691,546.9
6692,475.0
6693,446.9
6694,341.9
6695,455.0
6696,366.9
6697,450.0
6698,295.0
6699,478.8
6700,405.0
6701,476.9
6702,366.9
6703,418.8
6704,465.0
6705,403.8
6706,331.9
6707,370.0
6708,441.9
6709,271.9
6710,476.9
6711,398.8
6712,321.9
6713,351.9
6714,335.0
6715,416.9
6716,390.0
6717,570.0
6718,370.0
6719,481.9
6720,365.70000000000005
6721,496.9
6722,270.0
6723,395.0
6724,418.8
6725,416.9
6726,391.9
6727,465.0
6728,401.9
6729,350.0
6730,348.8
6731,351.9
6732,518.8
6733,391.9
6734,420.70000000000005
6735,486.9
6736,286.9
6737,461.9
6738,421.9
6739,366.9
6740,483.8
6741,290.0
6742,403.8
6743,431.9
6744,270.0
6745,486.9
6746,431.9
6747,363.8
6748,366.9
6749,311.9
6750,380.0
6751,355.0
6752,315.0
6753,435.70000000000005
6754,350.0
6755,391.9
6756,236.9
6757,345.0
6758,499.9
6759,410.0
6760,446.9
6761,370.0
6762,330.0
6763,548.0
6764,350.0
6765,405.0
6766,348.8
6767,366.9
6768,507.6
6769,386.9
6770,326.9
6771,395.0
6772,330.0
6773,380.0
6774,180.0
6775,413.8
6776,518.8
6777,248.8
6778,391.9
6779,468.8
6780,500.0
6781,420.70000000000005
6782,376.9
6783,376.9
6784,366.9
6785,406.9
6786,436.9
6787,395.0
6788,186.9
6789,366.9
6790,468.8
6791,331.9
6792,361.9
6793,566.8
6794,435.0
6795,416.9
6796,415.0
6797,433.8
6798,380.0
6799,441.9
6800,438.8
6801,355.0
6802,345.0
6803,381.9
6804,411.9
6805,403.8
6806,390.70000000000005
6807,530.0
6808,555.0
6809,440.70000000000005
6810,391.9
6811,335.0
6812,603.8
6813,443.8
6814,366.9
6815,366.9
6816,453.8
6817,321.9
6818,481.9
6819,411.9
6820,466.9
6821,465.0
6822,388.8
6823,501.9
6824,486.9
6825,410.0
6826,306.9
6827,398.8
6828,495.70000000000005
6829,363.8
6830,416.9
6831,456.9
6832,433.8
6833,461.9
6834,271.9
6835,346.9
6836,380.0
6837,391.9
6838,306.9
6839,401.9
6840,416.9
6841,331.9
6842,480.0
6843,366.9
6844,335.0
6845,428.8
6846,456.9
6847,376.9
6848,408.8
6849,501.9
6850,415.0
6851,463.8
6852,391.9
6853,313.8
6854,431.9
6855,521.9
6856,351.9
6857,340.0
6858,438.8
6859,493.8
6860,518.8
6861,370.0
6862,301.9
6863,478.8
6864,416.9
6865,403.8
6866,411.9
6867,366.9
6868,336.9
6869,296.9
6870,430.0
6871,375.0
6872,216.9
6873,336.9
6874,391.9
6875,386.9
6876,283.8
6877,490.0
6878,233.8
6879,331.9
6880,331.9
6881,448.8
6882,405.0
6883,415.0
6884,291.9
6885,406.9
6886,356.9
6887,370.0
6888,301.9
6889,370.0
6890,331.9
6891,373.8
6892,542.6
6893,393.8
6894,380.0
6895,320.0
6896,608.8
6897,451.9
6898,456.9
6899,446.9
6900,423.8
6901,380.70000000000005
6902,528.8
6903,396.9
6904,406.9
6905,498.8
6906,455.0
6907,546.9
6908,360.70000000000005
6909,451.9
6910,420.0
6911,430.70000000000005
6912,433.8
6913,426.9
6914,463.8
6915,450.0
6916,356.9
6917,453.8
6918,496.9
6919,405.0
6920,480.0
6921,366.9
6922,355.0
6923,383.8
6924,375.0
6925,486.9
6926,398.8
6927,376.9
6928,430.0
6929,433.8
6930,451.9
6931,481.9
6932,420.0
6933,433.8
6934,366.9
6935,435.0
6936,451.9
6937,380.0
6938,250.0
6939,370.0
6940,346.9
6941,465.0
6942,366.9
6943,433.8
6944,445.0
6945,391.9
6946,411.9
6947,380.0
6948,446.9
6949,351.9
6950,356.9
6951,430.0
6952,448.8
6953,445.70000000000005
6954,403.8
6955,391.9
6956,420.0
6957,401.9
6958,481.9
6959,351.9
6960,340.0
6961,453.8
6962,441.9
6963,455.0
6964,205.0
6965,285.70000000000005
6966,281.9
6967,456.9
6968,395.0
6969,441.9
6970,443.8
6971,458.8
6972,482.6
6973,455.0
6974,371.9
6975,470.70000000000005
6976,341.9
6977,438.8
6978,515.0
6979,398.8
6980,386.9
6981,390.0
6982,373.8
6983,478.8
6984,465.0
6985,366.9
6986,378.8
6987,366.9
6988,291.9
6989,451.9
6990,383.8
6991,443.8
6992,468.8
6993,376.9
6994,380.0
6995,471.9
6996,371.9
6997,441.9
6998,363.8
6999,410.0
7000,441.9
7001,381.9
7002,293.8
7003,271.9
7004,416.9
7005,380.0
7006,315.0
7007,455.70000000000005
7008,451.9
7009,501.9
7010,380.0
7011,425.0
7012,521.9
7013,418.8
7014,450.0
7015,428.8
7016,291.9
7017,391.9
7018,471.9
7019,376.9
7020,310.0
7021,401.9
7022,430.0
7023,411.9
7024,391.9
7025,451.9
7026,471.9
7027,441.9
7028,416.9
7029,503.8
7030,423.8
7031,430.70000000000005
7032,383.8
7033,335.0
7034,460.0
7035,470.70000000000005
7036,433.8
7037,396.9
7038,635.0
7039,363.8
7040,391.9
7041,368.8
7042,351.9
7043,353.8
7044,478.8
7045,406.9
7046,446.9
7047,455.0
7048,405.0
7049,316.9
7050,405.0
7051,383.8
7052,381.9
7053,346.9
7054,380.0
7055,321.9
7056,333.8
7057,391.9
7058,493.8
7059,381.9
7060,378.8
7061,350.0
7062,415.0
7063,490.0
7064,398.8
7065,416.9
7066,553.8
7067,285.0
7068,451.9
7069,451.9
7070,370.70000000000005
7071,438.8
7072,458.8
7073,395.0
7074,241.9
7075,508.8
7076,385.70000000000005
7077,366.9
7078,608.8
7079,428.8
7080,426.9
7081,526.9
7082,403.8
7083,351.9
7084,255.0
7085,535.7
7086,436.9
7087,536.9
7088,285.0
7089,350.0
7090,396.9
7091,490.0
7092,473.8
7093,403.8
7094,378.8
7095,466.9
7096,335.70000000000005
7097,478.8
7098,421.9
7099,455.70000000000005
7100,366.9
7101,390.0
7102,395.0
7103,391.9
7104,461.9
7105,376.9
7106,421.9
7107,380.0
7108,433.8
7109,301.9
7110,475.0
7111,411.9
7112,490.0
7113,417.6
7114,403.8
7115,395.70000000000005
7116,326.9
7117,385.0
7118,318.8
7119,265.0
7120,465.0
7121,490.0
7122,390.0
7123,370.0
7124,451.9
7125,408.8
7126,333.8
7127,410.0
7128,458.8
7129,406.9
7130,380.0
7131,380.70000000000005
7132,301.9
7133,355.0
7134,511.9
7135,415.0
7136,410.0
7137,545.0
7138,445.70000000000005
7139,456.9
7140,398.8
7141,366.9
7142,486.9
7143,356.9
7144,550.0
7145,575.0
7146,415.0
7147,454.5
7148,490.0
7149,281.9
7150,390.0
7151,371.9
7152,396.9
7153,428.8
7154,408.8
7155,386.9
7156,456.9
7157,440.70000000000005
7158,541.9
7159,541.9
7160,466.9
7161,363.8
7162,476.9
7163,410.0
7164,461.9
7165,446.9
7166,411.9
7167,455.0
7168,361.9
7169,301.9
7170,353.8
7171,450.0
7172,595.0
7173,418.8
7174,363.8
7175,425.70000000000005
7176,435.0
7177,366.9
7178,565.0
7179,366.9
7180,440.0
7181,386.9
7182,370.0
7183,296.9
7184,281.9
7185,391.9
7186,461.9
7187,376.9
7188,251.9
7189,375.0
7190,473.8
7191,383.8
7192,265.0
7193,465.0
7194,376.9
7195,436.9
7196,416.9
7197,485.0
7198,496.9
7199,371.9
7200,396.9
7201,461.9
7202,416.9
7203,443.8
7204,401.9
7205,406.9
7206,311.9
7207,400.70000000000005
7208,610.0
7209,321.9
7210,398.8
7211,405.0
7212,375.0
7213,380.70000000000005
7214,375.0
7215,336.9
7216,411.9
7217,406.9
7218,220.0
7219,313.8
7220,345.0
7221,368.8
7222,321.9
7223,421.9
7224,358.8
7225,450.70000000000005
7226,416.9
7227,575.0
7228,451.9
7229,456.9
7230,366.9
7231,455.0
7232,376.9
7233,430.0
7234,298.8
7235,395.0
7236,375.0
7237,355.0
7238,488.8
7239,531.9
7240,461.9
7241,348.8
7242,456.9
7243,397.6
7244,445.0
7245,455.0
7246,383.8
7247,416.9
7248,380.0
7249,420.0
7250,396.9
7251,468.8
7252,393.8
7253,485.70000000000005
7254,266.9
7255,363.8
7256,410.0
7257,416.9
7258,413.8
7259,413.8
7260,376.9
7261,331.9
7262,380.0
7263,390.0
7264,403.8
7265,433.8
7266,355.0
7267,440.0
7268,490.0
7269,390.0
7270,330.0
7271,370.0
7272,353.8
7273,391.9
7274,380.0
7275,311.9
7276,370.0
7277,408.8
7278,350.70000000000005
7279,390.0
7280,380.0
7281,228.8
7282,370.70000000000005
7283,480.0
7284,325.0
7285,441.9
7286,413.8
7287,433.8
7288,416.9
7289,471.9
7290,491.9
7291,471.9
7292,370.0
7293,468.8
7294,395.0
7295,335.0
7296,315.0
7297,485.0
7298,548.8
7299,373.8
7300,426.9
7301,298.8
7302,535.7
7303,330.0
7304,311.9
7305,461.9
7306,451.9
7307,344.9
7308,391.9
7309,403.8
7310,363.8
7311,381.9
7312,336.9
7313,485.0
7314,381.9
7315,443.8
7316,330.0
7317,458.8
7318,441.9
7319,433.8
7320,453.8
7321,301.9
7322,480.70000000000005
7323,316.9
7324,331.9
7325,435.0
7326,473.8
7327,430.0
7328,301.9
7329,455.70000000000005
7330,391.9
7331,290.0
7332,328.8
7333,361.9
7334,340.0
7335,468.8
7336,350.70000000000005
7337,416.9
7338,415.0
7339,415.0
7340,206.9
7341,380.0
7342,478.8
7343,420.0
7344,366.9
7345,356.9
7346,431.9
7347,415.0
7348,468.8
7349,315.0
7350,415.0
7351,330.70000000000005
7352,441.9
7353,376.9
7354,401.9
7355,415.0
7356,338.8
7357,490.0
7358,366.9
7359,366.9
7360,361.9
7361,386.9
7362,366.9
7363,346.9
7364,335.0
7365,281.9
7366,507.6
7367,406.9
7368,363.8
7369,443.8
7370,380.0
7371,230.0
7372,496.9
7373,460.0
7374,408.8
7375,370.0
7376,518.8
7377,355.0
7378,346.9
7379,415.0
7380,365.0
7381,477.6
7382,426.9
7383,361.9
7384,361.9
7385,361.9
7386,421.9
7387,521.9
7388,420.0
7389,350.0
7390,611.9
7391,465.70000000000005
7392,420.70000000000005
7393,376.9
7394,403.8
7395,313.8
7396,546.9
7397,293.8
7398,476.9
7399,301.9
7400,491.9
7401,396.9
7402,355.0
7403,530.0
7404,310.0
7405,463.8
7406,405.0
7407,290.0
7408,363.8
7409,410.0
7410,391.9
7411,455.0
7412,461.9
7413,495.70000000000005
7414,353.8
7415,441.9
7416,356.9
7417,426.9
7418,416.9
7419,460.0
7420,455.0
7421,616.9
7422,460.70000000000005
7423,341.9
7424,420.0
7425,395.0
7426,213.8
7427,370.0
7428,365.0
7429,458.8
7430,416.9
7431,253.8
7432,536.9
7433,450.0
7434,326.9
7435,380.0
7436,441.9
7437,375.0
7438,455.0
7439,540.0
7440,331.9
7441,400.70000000000005
7442,386.9
7443,331.9
7444,465.0
7445,478.8
7446,380.0
7447,321.9
7448,361.9
7449,490.0
7450,416.9
7451,468.8
7452,463.8
7453,381.9
7454,416.9
7455,363.8
7456,468.8
7457,396.9
7458,496.9
7459,435.70000000000005
7460,465.0
7461,345.0
7462,440.0
7463,550.0
7464,278.8
7465,311.9
7466,455.0
7467,305.0
7468,280.0
7469,293.8
7470,448.8
7471,363.8
7472,456.9
7473,446.9
7474,315.0
7475,395.0
7476,420.0
7477,260.0
7478,383.8
7479,336.9
7480,401.9
7481,315.0
7482,416.9
7483,375.0
7484,356.9
7485,256.9
7486,530.0
7487,391.9
7488,391.9
7489,520.0
7490,396.9
7491,291.9
7492,490.0
7493,386.9
7494,481.9
7495,381.9
7496,393.8
7497,366.9
7498,383.8
7499,335.0
7500,391.9
7501,396.9
7502,490.0
7503,370.0
7504,468.8
7505,358.8
7506,420.0
7507,468.0
7508,310.0
7509,485.0
7510,358.8
7511,285.70000000000005
7512,260.0
7513,405.0
7514,366.9
7515,366.9
7516,335.0
7517,361.9
7518,475.0
7519,455.0
7520,491.9
7521,366.9
7522,363.8
7523,413.8
7524,428.8
7525,491.9
7526,476.9
7527,428.8
7528,361.9
7529,496.9
7530,428.8
7531,443.8
7532,441.9
7533,403.8
7534,356.9
7535,360.70000000000005
7536,350.70000000000005
7537,345.70000000000005
7538,381.9
7539,453.8
7540,370.70000000000005
7541,511.9
7542,358.8
7543,358.8
7544,408.8
7545,403.8
7546,316.9
7547,386.9
7548,326.9
7549,376.9
7550,416.9
7551,431.9
7552,408.8
7553,443.8
7554,435.0
7555,376.9
7556,433.8
7557,493.8
7558,456.9
7559,455.0
7560,365.0
7561,371.9
7562,370.0
7563,510.0
7564,390.0
7565,456.9
7566,403.8
7567,433.8
7568,363.8
7569,453.8
7570,390.0
7571,380.0
7572,426.9
7573,363.8
7574,361.9
7575,256.9
7576,496.9
7577,351.9
7578,391.9
7579,453.8
7580,301.9
7581,290.0
7582,370.0
7583,406.9
7584,341.9
7585,466.9
7586,441.9
7587,456.9
7588,345.0
7589,415.0
7590,301.9
7591,418.8
7592,408.8
7593,363.8
7594,468.8
7595,433.8
7596,515.0
7597,471.9
7598,446.9
7599,446.9
7600,480.70000000000005
7601,425.0
7602,416.9
7603,413.8
7604,401.9
7605,480.0
7606,408.8
7607,456.9
7608,395.0
7609,376.9
7610,461.9
7611,313.8
7612,403.8
7613,535.7
7614,371.9
7615,473.8
7616,406.9
7617,415.0
7618,405.70000000000005
7619,316.9
7620,276.9
7621,361.9
7622,416.9
7623,366.9
7624,470.0
7625,451.9
7626,405.70000000000005
7627,390.0
7628,391.9
7629,443.8
7630,356.9
7631,475.70000000000005
7632,503.8
7633,451.9
7634,350.70000000000005
7635,255.0
7636,380.0
7637,370.0
7638,341.9
7639,421.9
7640,406.9
7641,493.8
7642,268.8
7643,494.5
7644,443.8
7645,363.8
7646,378.8
7647,435.0
7648,366.9
7649,528.0
7650,403.8
7651,423.8
7652,368.8
7653,350.70000000000005
7654,366.9
7655,286.9
7656,426.9
7657,416.9
7658,381.9
7659,448.8
7660,440.70000000000005
7661,330.0
7662,386.9
7663,441.9
7664,411.9
7665,361.9
7666,395.0
7667,400.70000000000005
7668,361.9
7669,470.0
7670,566.9
7671,341.9
7672,363.8
7673,386.9
7674,410.0
7675,301.9
7676,490.0
7677,415.0
7678,415.0
7679,490.0
7680,403.8
7681,396.9
7682,358.8
7683,366.9
7684,398.8
7685,366.9
7686,371.9
7687,355.0
7688,380.0
7689,481.9
7690,460.0
7691,391.9
7692,405.0
7693,400.0
7694,411.9
7695,281.9
7696,406.9
7697,311.9
7698,471.9
7699,395.0
7700,380.0
7701,290.0
7702,403.8
7703,416.9
7704,428.8
7705,520.0
7706,551.9
7707,298.8
7708,380.0
7709,366.9
7710,418.8
7711,363.8
7712,456.9
7713,371.9
7714,393.8
7715,470.70000000000005
7716,603.8
7717,441.9
7718,373.8
7719,286.9
7720,556.9
7721,433.8
7722,411.9
7723,580.0
7724,373.8
7725,590.0
7726,411.9
7727,330.0
7728,585.0
7729,370.0
7730,518.8
7731,493.8
7732,295.0
7733,421.9
7734,455.0
7735,370.0
7736,331.9
7737,500.0
7738,381.9
7739,397.6
7740,376.9
7741,455.0
7742,395.0
7743,386.9
7744,380.0
7745,383.8
7746,416.9
7747,371.9
7748,431.9
7749,408.8
7750,388.8
7751,366.9
7752,353.8
7753,373.8
7754,498.8
7755,430.0
7756,413.8
7757,331.9
7758,510.70000000000005
7759,371.9
7760,461.9
7761,271.9
7762,343.8
7763,416.9
7764,528.8
7765,270.0
7766,438.8
7767,420.0
7768,281.9
7769,391.9
7770,456.9
7771,576.9
7772,468.8
7773,433.8
7774,475.0
7775,310.0
7776,428.8
7777,396.9
7778,395.0
7779,616.9
7780,326.9
7781,410.0
7782,391.9
7783,468.8
7784,403.8
7785,361.9
7786,455.0
7787,420.0
7788,331.9
7789,425.0
7790,358.8
7791,375.0
7792,495.0
7793,511.9
7794,476.9
7795,418.8
7796,471.9
7797,471.9
7798,376.9
7799,365.70000000000005
7800,416.9
7801,436.9
7802,416.9
7803,460.0
7804,478.8
7805,453.8
7806,493.8
7807,398.8
7808,395.0
7809,461.9
7810,428.8
7811,441.9
7812,363.8
7813,268.8
7814,346.9
7815,471.9
7816,241.9
7817,428.8
7818,310.0
7819,515.7
7820,416.9
7821,240.0
7822,428.8
7823,406.9
7824,370.0
7825,451.9
7826,460.70000000000005
7827,401.9
7828,376.9
7829,418.8
7830,393.8
7831,438.8
7832,413.8
7833,460.0
7834,425.0
7835,441.9
7836,310.0
7837,278.8
7838,425.0
7839,376.9
7840,466.9
7841,380.0
7842,585.0
7843,395.0
7844,463.8
7845,483.8
7846,381.9
7847,323.8
7848,516.9
7849,380.70000000000005
7850,321.9
7851,405.70000000000005
7852,410.0
7853,401.9
7854,436.9
7855,488.8
7856,390.0
7857,353.8
7858,456.9
7859,481.9
7860,446.9
7861,216.9
7862,491.9
7863,396.9
7864,441.9
7865,443.8
7866,408.8
7867,275.0
7868,518.8
7869,460.70000000000005
7870,455.0
7871,441.9
7872,430.0
7873,353.8
7874,396.9
7875,413.8
7876,305.0
7877,416.9
7878,425.0
7879,411.9
7880,386.9
7881,486.9
7882,338.8
7883,420.0
7884,421.9
7885,455.0
7886,331.9
7887,395.0
7888,321.9
7889,166.9
7890,378.8
7891,390.0
7892,376.9
7893,366.9
7894,395.70000000000005
7895,446.9
7896,566.9
7897,465.70000000000005
7898,361.9
7899,381.9
7900,406.9
7901,421.9
7902,416.9
7903,371.9
7904,501.9
7905,498.8
7906,378.8
7907,355.0
7908,376.9
7909,338.8
7910,395.0
7911,541.9
7912,456.9
7913,416.9
7914,370.0
7915,310.0
7916,441.9
7917,405.0
7918,393.8
7919,400.0
7920,443.8
7921,491.9
7922,490.0
7923,368.8
7924,406.9
7925,431.9
7926,463.0
7927,356.9
7928,511.9
7929,326.9
7930,376.9
7931,521.9
7932,496.9
7933,375.70000000000005
7934,418.8
7935,491.9
7936,325.0
7937,416.9
7938,458.8
7939,376.9
7940,363.8
7941,440.0
7942,430.0
7943,470.0
7944,366.9
7945,383.8
7946,335.70000000000005
7947,366.9
7948,386.9
7949,360.0
7950,281.9
7951,290.0
7952,488.8
7953,341.9
7954,370.0
7955,380.0
7956,416.9
7957,511.9
7958,571.9
7959,376.9
7960,428.8
7961,476.9
7962,383.8
7963,466.9
7964,293.8
7965,296.9
7966,418.8
7967,366.9
7968,511.9
7969,353.8
7970,412.6
7971,315.0
7972,490.0
7973,363.8
7974,380.0
7975,450.0
7976,331.9
7977,366.9
7978,366.9
7979,378.8
7980,598.8
7981,355.0
7982,346.9
7983,335.0
7984,376.9
7985,355.0
7986,378.8
7987,496.9
7988,366.9
7989,395.0
7990,511.9
7991,265.0
7992,281.9
7993,353.8
7994,441.9
7995,455.0
7996,407.6
7997,376.9
7998,345.0
7999,311.9
8000,421.9
8001,396.9
8002,316.9
8003,376.9
8004,370.0
8005,365.0
8006,376.9
8007,295.0
8008,425.0
8009,375.0
8010,380.0
8011,535.0
8012,528.0
