,p2_sum_hp_last
6135,711.85
6136,785.0
6137,753.9
6138,765.0
6139,441.95
6140,355.0
6141,753.9
6142,635.0
6143,585.0
6144,498.9
6145,580.0
6146,623.9
6147,730.0
6148,646.95
6149,496.95
6150,416.95
6151,685.85
6152,723.9
6153,571.95
6154,696.95
6155,765.0
6156,498.9
6157,481.95
6158,558.9
6159,490.85
6160,716.95
6161,521.95
6162,431.95
6163,586.95
6164,733.9
6165,450.0
6166,616.95
6167,616.95
6168,403.9
6169,756.95
6170,530.85
6171,445.0
6172,746.95
6173,656.95
6174,801.95
6175,355.0
6176,505.85
6177,705.0
6178,481.95
6179,753.9
6180,660.0
6181,583.9
6182,536.95
6183,291.95
6184,301.95
6185,708.9
6186,470.85
6187,726.95
6188,631.95
6189,745.0
6190,726.95
6191,493.9
6192,701.95
6193,745.0
6194,680.85
6195,507.95
6196,470.85
6197,706.95
6198,748.9
6199,731.95
6200,551.95
6201,396.95
6202,748.9
6203,576.95
6204,360.0
6205,741.95
6206,726.95
6207,593.9
6208,761.95
6209,366.95
6210,818.9
6211,675.85
6212,781.95
6213,580.0
6214,746.95
6215,741.95
6216,482.8
6217,731.95
6218,693.9
6219,781.95
6220,588.9
6221,540.85
6222,723.9
6223,576.95
6224,738.9
6225,746.95
6226,711.95
6227,791.95
6228,740.0
6229,585.85
6230,530.85
6231,721.95
6232,465.0
6233,680.85
6234,671.95
6235,680.85
6236,718.9
6237,595.0
6238,725.0
6239,631.95
6240,733.9
6241,733.9
6242,695.0
6243,736.95
6244,781.95
6245,731.95
6246,730.0
6247,711.95
6248,515.0
6249,439.9
6250,590.0
6251,765.0
6252,430.0
6253,560.0
6254,745.0
6255,643.9
6256,366.95
6257,526.95
6258,750.85
6259,568.9
6260,758.9
6261,406.95
6262,765.0
6263,656.95
6264,666.95
6265,486.95
6266,603.9
6267,505.85
6268,651.95
6269,466.95
6270,556.95
6271,281.95
6272,586.95
6273,713.9
6274,530.0
6275,695.0
6276,676.95
6277,726.95
6278,673.9
6279,706.95
6280,646.95
6281,390.0
6282,446.95
6283,453.9
6284,786.95
6285,740.0
6286,588.9
6287,756.95
6288,675.0
6289,696.95
6290,633.9
6291,615.85
6292,656.95
6293,441.95
6294,461.95
6295,225.0
6296,706.95
6297,750.85
6298,695.0
6299,745.85
6300,571.9
6301,596.95
6302,566.95
6303,676.95
6304,746.95
6305,715.0
6306,693.9
6307,740.0
6308,575.0
6309,761.95
6310,615.0
6311,553.9
6312,695.0
6313,736.95
6314,753.9
6315,485.0
6316,566.95
6317,801.95
6318,710.0
6319,575.0
6320,731.95
6321,666.95
6322,721.95
6323,701.95
6324,676.95
6325,753.9
6326,705.0
6327,750.85
6328,793.9
6329,393.9
6330,381.95
6331,736.95
6332,600.0
6333,746.95
6334,470.0
6335,658.9
6336,446.95
6337,750.85
6338,726.95
6339,735.0
6340,456.95
6341,743.9
6342,603.0
6343,523.9
6344,696.95
6345,451.95
6346,735.0
6347,781.95
6348,716.95
6349,586.95
6350,740.0
6351,636.0
6352,488.9
6353,648.9
6354,800.0
6355,676.95
6356,681.95
6357,675.0
6358,675.85
6359,496.95
6360,733.9
6361,726.95
6362,731.95
6363,478.9
6364,683.9
6365,691.95
6366,481.95
6367,541.95
6368,431.95
6369,603.9
6370,675.0
6371,818.9
6372,511.95
6373,540.0
6374,726.95
6375,408.9
6376,725.0
6377,493.9
6378,520.0
6379,736.95
6380,498.9
6381,331.95
6382,518.9
6383,655.0
6384,698.9
6385,517.8
6386,346.0
6387,461.95
6388,605.0
6389,526.95
6390,671.95
6391,531.95
6392,753.9
6393,656.95
6394,426.95
6395,388.9
6396,765.0
6397,690.0
6398,601.95
6399,481.95
6400,498.9
6401,576.95
6402,465.85
6403,455.0
6404,771.95
6405,525.85
6406,620.0
6407,525.85
6408,781.95
6409,455.0
6410,496.95
6411,636.95
6412,643.9
6413,573.9
6414,431.95
6415,571.95
6416,695.0
6417,676.95
6418,550.85
6419,576.95
6420,676.95
6421,575.85
6422,446.95
6423,476.95
6424,731.95
6425,496.95
6426,508.9
6427,366.95
6428,650.0
6429,645.0
6430,745.0
6431,780.85
6432,511.95
6433,650.0
6434,746.95
6435,631.95
6436,628.9
6437,796.95
6438,695.0
6439,563.9
6440,590.0
6441,777.8
6442,660.85
6443,718.9
6444,455.0
6445,731.95
6446,730.0
6447,451.95
6448,645.0
6449,465.0
6450,455.0
6451,725.0
6452,714.9
6453,725.0
6454,796.95
6455,534.0
6456,514.75
6457,516.95
6458,700.0
6459,476.95
6460,725.0
6461,740.0
6462,588.9
6463,736.95
6464,511.95
6465,416.95
6466,431.95
6467,585.85
6468,731.95
6469,725.0
6470,601.95
6471,530.0
6472,558.9
6473,603.9
6474,630.0
6475,740.0
6476,761.95
6477,483.9
6478,740.0
6479,458.9
6480,578.9
6481,668.9
6482,626.95
6483,711.95
6484,750.85
6485,576.95
6486,740.0
6487,570.0
6488,618.9
6489,800.0
6490,616.95
6491,525.0
6492,395.0
6493,591.95
6494,693.9
6495,726.95
6496,635.0
6497,571.95
6498,561.95
6499,796.95
6500,495.0
6501,601.95
6502,730.0
6503,640.0
6504,616.95
6505,728.9
6506,466.95
6507,626.95
6508,548.9
6509,715.0
6510,586.95
6511,418.9
6512,731.95
6513,585.0
6514,726.95
6515,454.95
6516,520.0
6517,610.0
6518,663.9
6519,656.95
6520,745.0
6521,583.9
6522,471.95
6523,753.9
6524,543.9
6525,741.95
6526,611.95
6527,675.85
6528,413.9
6529,765.0
6530,390.0
6531,721.95
6532,753.9
6533,735.0
6534,611.95
6535,546.95
6536,726.95
6537,553.9
6538,405.85
6539,721.95
6540,677.8
6541,686.95
6542,300.0
6543,736.95
6544,553.9
6545,481.95
6546,706.95
6547,818.9
6548,500.0
6549,670.0
6550,701.95
6551,428.9
6552,651.0
6553,686.95
6554,470.0
6555,736.95
6556,675.0
6557,418.9
6558,555.0
6559,666.95
6560,588.9
6561,686.95
6562,471.95
6563,761.95
6564,445.0
6565,713.9
6566,731.95
6567,610.0
6568,575.85
6569,575.0
6570,645.0
6571,425.0
6572,741.95
6573,696.95
6574,648.9
6575,690.0
6576,731.95
6577,498.9
6578,563.9
6579,281.95
6580,616.95
6581,391.95
6582,705.0
6583,515.0
6584,633.9
6585,455.0
6586,453.9
6587,615.0
6588,551.95
6589,631.95
6590,606.95
6591,670.0
6592,741.95
6593,645.0
6594,720.0
6595,761.95
6596,615.0
6597,518.9
6598,565.0
6599,586.95
6600,730.0
6601,353.9
6602,535.0
6603,621.95
6604,650.0
6605,743.9
6606,366.95
6607,671.95
6608,656.95
6609,745.0
6610,761.95
6611,685.0
6612,695.0
6613,711.95
6614,781.95
6615,445.0
6616,623.9
6617,700.0
6618,680.85
6619,415.85
6620,750.0
6621,330.85
6622,476.95
6623,636.95
6624,565.0
6625,633.9
6626,668.9
6627,721.95
6628,623.9
6629,505.85
6630,628.9
6631,640.0
6632,731.95
6633,743.9
6634,753.9
6635,713.9
6636,670.85
6637,577.8
6638,535.0
6639,548.9
6640,651.95
6641,718.9
6642,424.95
6643,730.0
6644,583.9
6645,746.95
6646,581.95
6647,445.0
6648,746.95
6649,643.9
6650,566.95
6651,770.0
6652,573.9
6653,568.9
6654,816.95
6655,523.9
6656,565.0
6657,756.95
6658,481.95
6659,500.0
6660,571.95
6661,601.95
6662,571.95
6663,733.9
6664,481.95
6665,726.95
6666,508.9
6667,765.0
6668,446.95
6669,571.95
6670,491.95
6671,503.9
6672,709.75
6673,611.95
6674,631.95
6675,498.9
6676,745.0
6677,671.95
6678,765.0
6679,601.95
6680,476.95
6681,635.0
6682,553.9
6683,548.9
6684,753.9
6685,740.0
6686,711.95
6687,800.0
6688,661.95
6689,418.9
6690,788.9
6691,431.95
6692,600.0
6693,692.95
6694,706.95
6695,745.0
6696,371.95
6697,675.0
6698,600.0
6699,568.9
6700,730.0
6701,706.95
6702,736.95
6703,778.9
6704,455.0
6705,748.9
6706,636.95
6707,486.0
6708,761.95
6709,656.95
6710,661.95
6711,818.9
6712,656.95
6713,601.95
6714,670.0
6715,731.95
6716,585.0
6717,530.0
6718,735.0
6719,681.95
6720,435.85
6721,477.95
6722,600.0
6723,700.0
6724,548.9
6725,731.95
6726,696.95
6727,455.0
6728,721.95
6729,445.0
6730,623.9
6731,791.95
6732,608.9
6733,731.95
6734,680.85
6735,691.95
6736,531.95
6737,751.95
6738,441.95
6739,711.95
6740,728.9
6741,535.0
6742,748.9
6743,656.95
6744,480.0
6745,481.95
6746,621.95
6747,743.9
6748,701.95
6749,446.95
6750,695.0
6751,381.0
6752,535.0
6753,485.85
6754,575.0
6755,596.95
6756,226.95
6757,570.0
6758,669.95
6759,510.0
6760,671.95
6761,650.0
6762,675.0
6763,673.0
6764,530.0
6765,595.0
6766,428.9
6767,341.95
6768,537.8
6769,631.95
6770,696.95
6771,700.0
6772,665.0
6773,695.0
6774,445.0
6775,763.9
6776,428.9
6777,243.9
6778,376.95
6779,588.9
6780,425.0
6781,680.85
6782,791.95
6783,721.95
6784,741.95
6785,746.95
6786,666.95
6787,730.0
6788,566.95
6789,711.95
6790,543.9
6791,636.95
6792,486.95
6793,431.9
6794,640.0
6795,731.95
6796,770.0
6797,508.9
6798,695.0
6799,761.95
6800,758.9
6801,695.0
6802,565.0
6803,371.95
6804,731.95
6805,743.9
6806,425.85
6807,655.0
6808,421.0
6809,585.85
6810,736.95
6811,670.0
6812,453.9
6813,578.9
6814,711.95
6815,381.95
6816,443.9
6817,656.95
6818,651.95
6819,481.95
6820,611.95
6821,640.0
6822,743.9
6823,706.95
6824,481.95
6825,385.0
6826,641.95
6827,738.9
6828,590.85
6829,743.9
6830,731.95
6831,536.95
6832,488.9
6833,691.95
6834,661.95
6835,506.95
6836,360.0
6837,411.95
6838,281.95
6839,726.95
6840,731.95
6841,726.95
6842,690.0
6843,741.95
6844,670.0
6845,663.9
6846,656.95
6847,691.95
6848,663.9
6849,501.95
6850,800.0
6851,458.9
6852,746.95
6853,713.9
6854,761.95
6855,566.95
6856,571.95
6857,610.0
6858,458.9
6859,643.9
6860,638.9
6861,700.0
6862,551.95
6863,598.9
6864,731.95
6865,748.9
6866,481.95
6867,701.95
6868,561.95
6869,331.95
6870,440.0
6871,765.0
6872,456.95
6873,596.95
6874,726.95
6875,481.95
6876,628.9
6877,690.0
6878,593.9
6879,671.95
6880,636.95
6881,603.9
6882,715.0
6883,740.0
6884,631.95
6885,746.95
6886,666.95
6887,705.0
6888,576.95
6889,565.0
6890,356.95
6891,788.9
6892,482.8
6893,588.9
6894,695.0
6895,540.0
6896,493.9
6897,736.95
6898,566.95
6899,521.95
6900,698.9
6901,675.85
6902,653.9
6903,626.95
6904,506.95
6905,738.9
6906,605.0
6907,426.95
6908,740.85
6909,606.95
6910,615.0
6911,560.85
6912,528.9
6913,436.95
6914,793.9
6915,521.0
6916,711.95
6917,443.9
6918,576.95
6919,730.0
6920,690.0
6921,741.95
6922,695.0
6923,733.9
6924,600.0
6925,686.95
6926,498.9
6927,726.95
6928,575.0
6929,658.9
6930,776.95
6931,656.95
6932,365.0
6933,543.9
6934,711.95
6935,540.0
6936,606.95
6937,695.0
6938,265.0
6939,700.0
6940,716.95
6941,455.0
6942,711.95
6943,543.9
6944,425.0
6945,736.95
6946,801.95
6947,695.0
6948,576.95
6949,571.95
6950,701.95
6951,710.0
6952,473.9
6953,715.85
6954,748.9
6955,736.95
6956,730.0
6957,391.95
6958,556.95
6959,691.95
6960,336.0
6961,568.9
6962,646.95
6963,745.0
6964,445.0
6965,590.85
6966,651.95
6967,416.95
6968,700.0
6969,761.95
6970,553.9
6971,693.9
6972,517.8
6973,495.0
6974,626.95
6975,500.85
6976,711.95
6977,623.9
6978,355.0
6979,528.9
6980,496.95
6981,480.0
6982,653.9
6983,598.9
6984,690.0
6985,711.95
6986,753.9
6987,736.95
6988,506.95
6989,441.95
6990,668.9
6991,543.9
6992,538.9
6993,726.95
6994,725.0
6995,676.95
6996,626.95
6997,761.95
6998,743.9
6999,380.0
7000,481.95
7001,741.95
7002,618.9
7003,306.95
7004,731.95
7005,695.0
7006,535.0
7007,595.85
7008,471.95
7009,706.95
7010,725.0
7011,655.0
7012,561.95
7013,658.9
7014,495.0
7015,533.9
7016,631.95
7017,731.95
7018,541.95
7019,786.95
7020,605.0
7021,721.95
7022,695.0
7023,481.95
7024,406.95
7025,526.95
7026,546.95
7027,686.95
7028,731.95
7029,653.9
7030,678.9
7031,575.85
7032,673.9
7033,670.0
7034,535.0
7035,500.85
7036,663.9
7037,656.95
7038,445.0
7039,743.9
7040,616.95
7041,723.9
7042,566.95
7043,753.9
7044,598.9
7045,536.95
7046,676.95
7047,745.0
7048,595.0
7049,681.95
7050,730.0
7051,668.9
7052,716.95
7053,596.95
7054,725.0
7055,686.95
7056,648.9
7057,696.95
7058,573.9
7059,716.95
7060,748.9
7061,530.0
7062,740.0
7063,570.0
7064,738.9
7065,731.95
7066,683.9
7067,650.0
7068,606.95
7069,441.95
7070,630.85
7071,758.9
7072,693.9
7073,740.0
7074,262.95
7075,498.9
7076,455.85
7077,736.95
7078,493.9
7079,733.9
7080,411.95
7081,371.95
7082,748.9
7083,601.95
7084,365.0
7085,460.85
7086,511.95
7087,471.95
7088,610.0
7089,610.0
7090,626.95
7091,450.0
7092,468.9
7093,748.9
7094,748.9
7095,761.95
7096,620.85
7097,633.9
7098,681.95
7099,560.85
7100,736.95
7101,450.0
7102,400.0
7103,611.95
7104,751.95
7105,726.95
7106,681.95
7107,695.0
7108,693.9
7109,551.95
7110,545.0
7111,721.95
7112,690.0
7113,712.8
7114,748.9
7115,530.85
7116,706.95
7117,715.0
7118,608.9
7119,550.0
7120,720.0
7121,690.0
7122,585.0
7123,515.0
7124,471.95
7125,658.9
7126,648.9
7127,725.0
7128,593.9
7129,746.95
7130,720.0
7131,665.85
7132,541.95
7133,700.0
7134,481.95
7135,740.0
7136,525.0
7137,600.0
7138,690.85
7139,482.95
7140,528.9
7141,736.95
7142,481.95
7143,356.95
7144,700.0
7145,435.0
7146,690.0
7147,514.75
7148,690.0
7149,641.95
7150,770.0
7151,441.95
7152,506.95
7153,443.9
7154,798.9
7155,446.95
7156,536.95
7157,585.85
7158,541.95
7159,561.95
7160,616.95
7161,733.9
7162,551.95
7163,490.0
7164,556.95
7165,541.95
7166,731.95
7167,745.0
7168,781.95
7169,576.95
7170,753.9
7171,495.0
7172,530.0
7173,688.9
7174,733.9
7175,780.85
7176,620.0
7177,736.95
7178,385.0
7179,711.95
7180,720.0
7181,636.95
7182,705.0
7183,661.95
7184,616.95
7185,731.95
7186,451.95
7187,726.95
7188,556.95
7189,445.0
7190,448.9
7191,633.9
7192,540.0
7193,455.0
7194,726.95
7195,396.95
7196,396.95
7197,625.0
7198,536.95
7199,761.95
7200,626.95
7201,451.95
7202,731.95
7203,543.9
7204,741.95
7205,746.95
7206,566.95
7207,780.85
7208,560.0
7209,651.95
7210,498.9
7211,715.0
7212,445.0
7213,675.85
7214,765.0
7215,596.95
7216,666.95
7217,746.95
7218,480.0
7219,438.9
7220,675.0
7221,398.9
7222,446.95
7223,656.95
7224,493.9
7225,480.85
7226,731.95
7227,435.0
7228,356.95
7229,536.95
7230,701.95
7231,745.0
7232,726.95
7233,705.0
7234,573.9
7235,730.0
7236,765.0
7237,695.0
7238,388.9
7239,586.95
7240,691.95
7241,603.9
7242,536.95
7243,777.8
7244,400.0
7245,745.0
7246,673.9
7247,731.95
7248,695.0
7249,730.0
7250,531.95
7251,638.9
7252,658.9
7253,510.85
7254,561.95
7255,743.9
7256,490.0
7257,731.95
7258,708.9
7259,763.9
7260,726.95
7261,671.95
7262,690.0
7263,600.0
7264,748.9
7265,693.9
7266,695.0
7267,365.0
7268,690.0
7269,770.0
7270,695.0
7271,685.0
7272,748.9
7273,651.95
7274,725.0
7275,531.95
7276,705.0
7277,663.9
7278,750.85
7279,470.0
7280,725.0
7281,498.9
7282,685.85
7283,530.0
7284,615.0
7285,761.95
7286,728.9
7287,693.9
7288,731.95
7289,541.95
7290,541.95
7291,676.95
7292,735.0
7293,578.9
7294,695.0
7295,635.0
7296,425.0
7297,560.0
7298,483.9
7299,723.9
7300,441.95
7301,583.9
7302,460.85
7303,665.0
7304,566.95
7305,716.95
7306,441.95
7307,419.95
7308,731.95
7309,748.9
7310,743.9
7311,711.95
7312,426.95
7313,536.0
7314,721.95
7315,578.9
7316,700.0
7317,563.9
7318,761.95
7319,563.9
7320,568.9
7321,576.95
7322,590.85
7323,661.95
7324,636.95
7325,505.0
7326,473.9
7327,415.0
7328,551.95
7329,595.85
7330,696.95
7331,380.0
7332,393.9
7333,781.95
7334,565.0
7335,708.9
7336,750.85
7337,731.95
7338,705.0
7339,740.0
7340,276.95
7341,695.0
7342,598.9
7343,735.0
7344,736.95
7345,721.95
7346,416.95
7347,740.0
7348,643.9
7349,535.0
7350,740.0
7351,365.85
7352,761.95
7353,506.95
7354,706.95
7355,740.0
7356,588.9
7357,685.0
7358,711.95
7359,741.95
7360,771.95
7361,636.95
7362,701.95
7363,576.95
7364,640.0
7365,616.95
7366,553.8
7367,746.95
7368,738.9
7369,573.9
7370,725.0
7371,440.0
7372,401.95
7373,565.0
7374,678.9
7375,705.0
7376,603.9
7377,660.0
7378,441.95
7379,370.0
7380,770.0
7381,587.8
7382,441.95
7383,781.95
7384,781.95
7385,781.95
7386,681.95
7387,606.95
7388,465.0
7389,580.0
7390,491.95
7391,520.85
7392,675.85
7393,726.95
7394,748.9
7395,588.9
7396,431.95
7397,653.9
7398,631.95
7399,421.95
7400,581.95
7401,626.95
7402,660.0
7403,620.0
7404,645.0
7405,478.9
7406,715.0
7407,535.0
7408,733.9
7409,640.0
7410,736.95
7411,745.0
7412,716.95
7413,495.85
7414,718.9
7415,761.95
7416,666.95
7417,691.95
7418,721.95
7419,526.0
7420,745.0
7421,446.95
7422,510.85
7423,676.95
7424,400.0
7425,740.0
7426,488.9
7427,735.0
7428,485.0
7429,588.9
7430,731.95
7431,528.9
7432,511.95
7433,545.0
7434,586.95
7435,360.0
7436,616.95
7437,765.0
7438,420.0
7439,375.0
7440,636.95
7441,745.85
7442,446.95
7443,671.95
7444,455.0
7445,648.9
7446,695.0
7447,606.95
7448,781.95
7449,660.0
7450,711.95
7451,643.9
7452,388.9
7453,721.95
7454,761.95
7455,743.9
7456,668.9
7457,626.95
7458,571.95
7459,500.85
7460,455.0
7461,480.0
7462,725.0
7463,460.0
7464,648.9
7465,656.95
7466,745.0
7467,575.0
7468,390.0
7469,653.9
7470,733.9
7471,743.9
7472,566.95
7473,546.95
7474,425.0
7475,730.0
7476,730.0
7477,285.0
7478,573.9
7479,596.95
7480,706.95
7481,535.0
7482,761.95
7483,765.0
7484,751.95
7485,616.95
7486,480.0
7487,726.95
7488,466.95
7489,530.0
7490,656.95
7491,691.95
7492,610.0
7493,576.95
7494,646.95
7495,746.95
7496,653.9
7497,736.95
7498,668.9
7499,360.0
7500,726.95
7501,741.95
7502,690.0
7503,735.0
7504,673.9
7505,648.9
7506,730.0
7507,528.0
7508,635.0
7509,590.0
7510,738.9
7511,590.85
7512,255.0
7513,730.0
7514,736.95
7515,701.95
7516,606.0
7517,781.95
7518,685.0
7519,745.0
7520,511.95
7521,711.95
7522,733.9
7523,763.9
7524,538.9
7525,616.95
7526,711.95
7527,663.9
7528,481.95
7529,571.95
7530,783.9
7531,553.9
7532,761.95
7533,778.9
7534,381.95
7535,740.85
7536,750.85
7537,655.85
7538,746.95
7539,448.9
7540,650.85
7541,571.95
7542,483.9
7543,778.9
7544,628.9
7545,748.9
7546,586.95
7547,481.95
7548,696.95
7549,601.95
7550,731.95
7551,501.95
7552,478.9
7553,548.9
7554,670.0
7555,726.95
7556,508.9
7557,603.9
7558,536.95
7559,470.0
7560,400.0
7561,476.95
7562,735.0
7563,456.0
7564,585.0
7565,566.95
7566,748.9
7567,663.9
7568,733.9
7569,568.9
7570,450.0
7571,600.0
7572,421.95
7573,743.9
7574,701.95
7575,526.95
7576,581.95
7577,571.95
7578,731.95
7579,568.9
7580,386.95
7581,535.0
7582,705.0
7583,751.95
7584,346.95
7585,431.95
7586,761.95
7587,536.95
7588,455.0
7589,690.0
7590,541.95
7591,553.9
7592,513.9
7593,743.9
7594,538.9
7595,693.9
7596,570.0
7597,571.95
7598,697.95
7599,541.95
7600,620.85
7601,680.0
7602,731.95
7603,728.9
7604,816.95
7605,690.0
7606,478.9
7607,596.95
7608,700.0
7609,601.95
7610,576.95
7611,713.9
7612,748.9
7613,606.85
7614,476.95
7615,514.9
7616,746.95
7617,740.0
7618,675.85
7619,681.95
7620,366.95
7621,606.95
7622,731.95
7623,731.95
7624,580.0
7625,736.95
7626,560.85
7627,445.0
7628,746.95
7629,543.9
7630,751.95
7631,530.85
7632,653.9
7633,741.95
7634,750.85
7635,475.0
7636,695.0
7637,350.0
7638,586.95
7639,551.95
7640,471.95
7641,603.9
7642,658.9
7643,554.75
7644,553.9
7645,743.9
7646,748.9
7647,730.0
7648,357.95
7649,603.0
7650,748.9
7651,678.9
7652,723.9
7653,750.85
7654,711.95
7655,341.95
7656,691.95
7657,461.95
7658,391.95
7659,454.9
7660,585.85
7661,700.0
7662,636.95
7663,761.95
7664,536.95
7665,781.95
7666,705.0
7667,745.85
7668,781.95
7669,650.0
7670,531.95
7671,701.95
7672,743.9
7673,446.95
7674,626.0
7675,541.95
7676,690.0
7677,690.0
7678,740.0
7679,690.0
7680,748.9
7681,531.95
7682,458.9
7683,736.95
7684,783.9
7685,741.95
7686,626.95
7687,695.0
7688,725.0
7689,502.95
7690,535.0
7691,761.95
7692,745.0
7693,520.0
7694,481.95
7695,641.95
7696,486.95
7697,476.95
7698,581.95
7699,700.0
7700,695.0
7701,535.0
7702,743.9
7703,756.95
7704,549.9
7705,530.0
7706,401.95
7707,583.9
7708,695.0
7709,701.95
7710,688.9
7711,743.9
7712,516.95
7713,626.95
7714,658.9
7715,465.85
7716,428.9
7717,761.95
7718,603.9
7719,631.95
7720,611.95
7721,543.9
7722,511.95
7723,446.0
7724,723.9
7725,540.0
7726,481.95
7727,700.0
7728,586.0
7729,650.0
7730,603.9
7731,573.9
7732,635.0
7733,661.95
7734,745.0
7735,705.0
7736,636.95
7737,400.0
7738,756.95
7739,777.8
7740,726.95
7741,745.0
7742,700.0
7743,616.95
7744,360.0
7745,643.9
7746,731.95
7747,471.95
7748,601.95
7749,428.9
7750,728.9
7751,701.95
7752,753.9
7753,498.9
7754,703.9
7755,420.0
7756,728.9
7757,666.95
7758,505.85
7759,591.95
7760,751.95
7761,291.95
7762,568.9
7763,731.95
7764,503.9
7765,600.0
7766,583.9
7767,715.0
7768,641.95
7769,746.95
7770,536.95
7771,466.95
7772,578.9
7773,693.9
7774,545.0
7775,605.0
7776,663.9
7777,556.95
7778,695.0
7779,446.95
7780,576.95
7781,725.0
7782,731.95
7783,673.9
7784,748.9
7785,491.95
7786,745.0
7787,730.0
7788,671.95
7789,715.0
7790,408.9
7791,765.0
7792,675.0
7793,721.95
7794,401.95
7795,553.9
7796,546.95
7797,546.95
7798,726.95
7799,400.85
7800,761.95
7801,661.95
7802,731.95
7803,470.0
7804,639.9
7805,568.9
7806,568.9
7807,498.9
7808,730.0
7809,701.95
7810,663.9
7811,761.95
7812,743.9
7813,298.9
7814,626.95
7815,541.95
7816,476.95
7817,413.9
7818,605.0
7819,670.85
7820,731.95
7821,505.0
7822,748.9
7823,411.95
7824,705.0
7825,741.95
7826,475.85
7827,786.95
7828,726.95
7829,673.9
7830,658.9
7831,758.9
7832,458.9
7833,535.0
7834,715.0
7835,761.95
7836,605.0
7837,648.9
7838,655.0
7839,656.95
7840,461.95
7841,695.0
7842,445.0
7843,730.0
7844,738.9
7845,588.9
7846,731.95
7847,568.9
7848,506.95
7849,675.85
7850,651.95
7851,665.85
7852,510.0
7853,666.95
7854,511.95
7855,393.9
7856,455.0
7857,718.9
7858,536.95
7859,516.95
7860,526.95
7861,456.95
7862,646.95
7863,556.95
7864,761.95
7865,483.9
7866,633.9
7867,430.0
7868,608.9
7869,605.85
7870,745.0
7871,761.95
7872,731.0
7873,718.9
7874,626.95
7875,763.9
7876,675.0
7877,761.95
7878,545.0
7879,481.95
7880,666.95
7881,486.95
7882,708.9
7883,465.0
7884,646.95
7885,510.0
7886,671.95
7887,705.0
7888,446.95
7889,181.95
7890,748.9
7891,585.0
7892,691.95
7893,701.95
7894,530.85
7895,681.95
7896,631.95
7897,640.85
7898,461.95
7899,716.95
7900,746.95
7901,521.95
7902,731.95
7903,476.95
7904,701.95
7905,498.9
7906,413.9
7907,695.0
7908,721.95
7909,588.9
7910,720.0
7911,561.95
7912,481.95
7913,761.95
7914,700.0
7915,605.0
7916,761.95
7917,710.0
7918,658.9
7919,500.0
7920,553.9
7921,571.95
7922,690.0
7923,473.9
7924,746.95
7925,621.95
7926,549.0
7927,721.95
7928,721.95
7929,536.95
7930,726.95
7931,366.95
7932,636.95
7933,390.85
7934,548.9
7935,581.95
7936,450.0
7937,731.95
7938,693.9
7939,786.95
7940,708.9
7941,740.0
7942,415.0
7943,580.0
7944,701.95
7945,643.9
7946,585.85
7947,741.95
7948,581.95
7949,700.0
7950,646.95
7951,385.0
7952,388.9
7953,711.95
7954,705.0
7955,695.0
7956,731.95
7957,721.95
7958,467.95
7959,726.95
7960,413.9
7961,676.95
7962,633.9
7963,581.95
7964,333.9
7965,656.95
7966,688.9
7967,731.95
7968,396.95
7969,753.9
7970,427.8
7971,565.0
7972,690.0
7973,743.9
7974,695.0
7975,545.0
7976,636.95
7977,736.95
7978,711.95
7979,748.9
7980,483.9
7981,620.0
7982,351.95
7983,645.0
7984,656.95
7985,570.0
7986,713.9
7987,456.95
7988,676.95
7989,740.0
7990,721.95
7991,350.0
7992,616.95
7993,398.9
7994,761.95
7995,395.0
7996,487.8
7997,726.95
7998,350.0
7999,566.95
8000,591.95
8001,541.95
8002,586.95
8003,726.95
8004,705.0
8005,775.0
8006,726.95
8007,635.0
8008,715.0
8009,445.0
8010,695.0
8011,585.0
8012,603.0
8013,660.0
8014,511.95
8015,633.9
8016,471.95
8017,365.0
8018,630.0
8019,750.85
8020,695.0
8021,578.9
8022,695.0
8023,360.0
8024,670.0
8025,715.0
8026,588.9
8027,780.85
8028,408.9
8029,706.95
8030,486.95
8031,555.0
8032,636.95
8033,748.9
8034,595.0
8035,474.9
8036,588.9
8037,735.0
8038,726.95
8039,653.9
8040,711.95
8041,650.0
8042,466.95
8043,726.95
8044,524.75
8045,483.9
8046,730.0
8047,520.0
8048,498.9
8049,745.0
8050,760.0
8051,700.0
8052,693.9
8053,403.9
8054,445.0
8055,580.85
8056,740.0
8057,390.0
8058,603.9
8059,535.0
8060,750.0
8061,633.9
8062,550.0
8063,603.9
8064,733.9
8065,580.0
8066,713.9
8067,735.0
8068,695.0
8069,535.0
8070,570.0
8071,581.95
8072,511.95
8073,466.95
8074,451.95
8075,711.95
8076,521.95
8077,501.95
8078,586.95
8079,686.95
8080,644.9
8081,605.0
8082,485.85
8083,590.85
8084,656.95
8085,535.0
8086,535.0
8087,491.95
8088,481.95
8089,655.0
8090,730.0
8091,576.95
8092,688.9
8093,471.95
8094,691.95
8095,682.8
8096,726.95
8097,591.95
8098,526.95
8099,726.95
8100,595.85
8101,758.9
8102,685.0
8103,685.85
8104,748.9
8105,726.95
8106,501.95
8107,660.0
8108,658.9
8109,510.0
8110,473.9
8111,730.0
8112,496.95
8113,656.95
8114,451.95
8115,648.9
8116,666.95
8117,701.95
8118,648.9
8119,520.0
8120,726.95
8121,731.95
8122,590.85
8123,695.85
8124,615.0
8125,748.9
8126,586.95
8127,460.0
8128,636.95
8129,445.0
8130,736.95
8131,701.95
8132,705.0
