,p2_sum_atk_last
6078,438.9
6079,458.9
6080,512.9
6081,495.0
6082,445.0
6083,497.9
6084,427.8
6085,452.8
6086,423.9
6087,362.8
6088,465.0
6089,405.0
6090,353.9
6091,380.0
6092,208.9
6093,393.9
6094,350.0
6095,503.9
6096,490.0
6097,407.8
6098,428.9
6099,393.9
6100,482.8
6101,335.0
6102,427.8
6103,418.9
6104,478.9
6105,438.9
6106,500.0
6107,367.8
6108,412.8
6109,447.8
6110,433.9
6111,328.9
6112,472.8
6113,568.9
6114,325.0
6115,458.9
6116,468.9
6117,417.8
6118,435.0
6119,435.0
6120,522.8
6121,441.70000000000005
6122,405.0
6123,250.0
6124,453.9
6125,450.0
6126,468.9
6127,461.70000000000005
6128,443.9
6129,428.9
6130,442.8
6131,568.9
6132,515.0
6133,453.9
6134,460.0
6135,465.70000000000005
6136,445.0
6137,427.8
6138,445.0
6139,458.9
6140,450.0
6141,462.8
6142,440.0
6143,365.0
6144,507.8
6145,310.0
6146,397.8
6147,435.0
6148,443.9
6149,423.9
6150,398.9
6151,401.70000000000005
6152,397.8
6153,513.9
6154,418.9
6155,445.0
6156,462.8
6157,523.9
6158,497.8
6159,411.70000000000005
6160,433.9
6161,478.9
6162,426.4
6163,593.9
6164,432.8
6165,230.0
6166,323.9
6167,358.9
6168,402.8
6169,473.9
6170,491.70000000000005
6171,535.0
6172,458.9
6173,438.9
6174,478.9
6175,350.0
6176,486.70000000000005
6177,425.0
6178,573.9
6179,427.8
6180,350.0
6181,512.8
6182,513.9
6183,298.9
6184,313.9
6185,397.8
6186,451.70000000000005
6187,448.9
6188,348.9
6189,515.0
6190,458.9
6191,437.8
6192,423.9
6193,515.0
6194,416.70000000000005
6195,532.9
6196,471.70000000000005
6197,433.9
6198,452.8
6199,458.9
6200,573.9
6201,443.9
6202,452.8
6203,333.9
6204,380.0
6205,503.9
6206,443.9
6207,317.8
6208,498.9
6209,423.9
6210,462.8
6211,401.70000000000005
6212,428.9
6213,490.0
6214,448.9
6215,433.9
6216,450.6
6217,468.9
6218,457.8
6219,428.9
6220,342.8
6221,521.7
6222,432.8
6223,333.9
6224,472.8
6225,458.9
6226,418.9
6227,428.9
6228,490.0
6229,506.70000000000005
6230,456.70000000000005
6231,433.9
6232,485.0
6233,426.70000000000005
6234,398.9
6235,391.70000000000005
6236,407.8
6237,425.0
6238,450.0
6239,383.9
6240,452.8
6241,462.8
6242,435.0
6243,443.9
6244,428.9
6245,458.9
6246,465.0
6247,418.9
6248,305.0
6249,491.8
6250,415.0
6251,445.0
6252,465.0
6253,385.0
6254,515.0
6255,392.8
6256,318.9
6257,223.9
6258,431.70000000000005
6259,522.8
6260,487.8
6261,423.9
6262,445.0
6263,358.9
6264,388.9
6265,523.9
6266,367.8
6267,511.70000000000005
6268,468.9
6269,428.9
6270,548.9
6271,298.9
6272,308.9
6273,422.8
6274,360.0
6275,455.0
6276,388.9
6277,443.9
6278,477.8
6279,413.9
6280,443.9
6281,500.0
6282,218.9
6283,452.8
6284,453.9
6285,510.0
6286,342.8
6287,473.9
6288,415.0
6289,438.9
6290,382.8
6291,346.70000000000005
6292,438.9
6293,408.9
6294,528.9
6295,255.0
6296,463.9
6297,416.70000000000005
6298,435.0
6299,441.70000000000005
6300,506.8
6301,363.9
6302,333.9
6303,468.9
6304,418.9
6305,470.0
6306,472.8
6307,490.0
6308,360.0
6309,498.9
6310,435.0
6311,497.8
6312,435.0
6313,443.9
6314,427.8
6315,410.0
6316,268.9
6317,478.9
6318,445.0
6319,300.0
6320,458.9
6321,423.9
6322,418.9
6323,438.9
6324,488.9
6325,427.8
6326,470.0
6327,416.70000000000005
6328,507.8
6329,367.8
6330,378.9
6331,458.9
6332,330.0
6333,418.9
6334,540.0
6335,417.8
6336,413.9
6337,416.70000000000005
6338,448.9
6339,465.0
6340,508.9
6341,427.8
6342,454.0
6343,507.8
6344,413.9
6345,433.9
6346,430.0
6347,458.9
6348,433.9
6349,593.9
6350,450.0
6351,424.0
6352,222.8
6353,472.8
6354,485.0
6355,488.9
6356,463.9
6357,415.0
6358,401.70000000000005
6359,473.9
6360,432.8
6361,443.9
6362,468.9
6363,477.8
6364,407.8
6365,478.9
6366,448.9
6367,528.9
6368,438.9
6369,577.8
6370,405.0
6371,462.8
6372,478.9
6373,315.0
6374,443.9
6375,412.8
6376,470.0
6377,547.8
6378,535.0
6379,443.9
6380,222.8
6381,388.9
6382,497.8
6383,410.0
6384,412.8
6385,460.6
6386,389.0
6387,413.9
6388,335.0
6389,523.9
6390,378.9
6391,508.9
6392,427.8
6393,423.9
6394,418.9
6395,422.8
6396,445.0
6397,460.0
6398,373.9
6399,523.9
6400,517.8
6401,348.9
6402,431.70000000000005
6403,505.0
6404,433.9
6405,521.7
6406,425.0
6407,256.70000000000005
6408,428.9
6409,505.0
6410,443.9
6411,433.9
6412,557.8
6413,352.8
6414,488.9
6415,328.9
6416,445.0
6417,488.9
6418,576.7
6419,333.9
6420,388.9
6421,511.70000000000005
6422,533.9
6423,438.9
6424,468.9
6425,258.9
6426,482.8
6427,353.9
6428,425.0
6429,450.0
6430,515.0
6431,461.70000000000005
6432,503.9
6433,435.0
6434,448.9
6435,418.9
6436,412.8
6437,488.9
6438,445.0
6439,517.8
6440,385.0
6441,450.6
6442,431.70000000000005
6443,407.8
6444,505.0
6445,468.9
6446,475.0
6447,488.9
6448,395.0
6449,465.0
6450,505.0
6451,450.0
6452,456.8
6453,450.0
6454,488.9
6455,573.0
6456,469.5
6457,553.9
6458,430.0
6459,438.9
6460,450.0
6461,510.0
6462,537.8
6463,443.9
6464,428.9
6465,503.9
6466,428.9
6467,506.70000000000005
6468,453.9
6469,450.0
6470,373.9
6471,550.0
6472,487.8
6473,577.8
6474,375.0
6475,490.0
6476,498.9
6477,447.8
6478,450.0
6479,402.8
6480,557.8
6481,452.8
6482,338.9
6483,418.9
6484,416.70000000000005
6485,308.9
6486,490.0
6487,545.0
6488,307.8
6489,485.0
6490,428.9
6491,330.0
6492,410.0
6493,323.9
6494,407.8
6495,443.9
6496,330.0
6497,358.9
6498,473.9
6499,498.9
6500,495.0
6501,388.9
6502,475.0
6503,445.0
6504,523.9
6505,462.8
6506,493.9
6507,428.9
6508,512.8
6509,470.0
6510,593.9
6511,442.8
6512,468.9
6513,405.0
6514,408.9
6515,477.9
6516,240.0
6517,360.0
6518,432.8
6519,403.9
6520,515.0
6521,317.8
6522,518.9
6523,462.8
6524,342.8
6525,503.9
6526,443.9
6527,421.70000000000005
6528,437.8
6529,445.0
6530,500.0
6531,418.9
6532,427.8
6533,465.0
6534,438.9
6535,503.9
6536,443.9
6537,497.8
6538,401.70000000000005
6539,453.9
6540,405.6
6541,458.9
6542,280.0
6543,478.9
6544,507.8
6545,523.9
6546,453.9
6547,462.8
6548,275.0
6549,400.0
6550,423.9
6551,417.8
6552,519.0
6553,383.9
6554,490.0
6555,478.9
6556,405.0
6557,377.8
6558,360.0
6559,418.9
6560,342.8
6561,363.9
6562,478.9
6563,483.9
6564,535.0
6565,402.8
6566,418.9
6567,340.0
6568,546.7
6569,340.0
6570,450.0
6571,495.0
6572,503.9
6573,438.9
6574,387.8
6575,470.0
6576,458.9
6577,507.8
6578,487.8
6579,353.9
6580,413.9
6581,378.9
6582,435.0
6583,445.0
6584,412.8
6585,505.0
6586,422.8
6587,335.0
6588,473.9
6589,333.9
6590,523.9
6591,350.0
6592,503.9
6593,340.0
6594,485.0
6595,498.9
6596,370.0
6597,567.8
6598,340.0
6599,593.9
6600,465.0
6601,362.8
6602,325.0
6603,423.9
6604,420.0
6605,427.8
6606,423.9
6607,393.9
6608,423.9
6609,515.0
6610,498.9
6611,455.0
6612,455.0
6613,418.9
6614,428.9
6615,420.0
6616,417.8
6617,380.0
6618,396.70000000000005
6619,431.70000000000005
6620,490.0
6621,301.70000000000005
6622,468.9
6623,373.9
6624,335.0
6625,432.8
6626,370.3
6627,438.9
6628,507.8
6629,491.70000000000005
6630,412.8
6631,385.0
6632,458.9
6633,427.8
6634,427.8
6635,422.8
6636,446.70000000000005
6637,540.6
6638,570.0
6639,512.8
6640,438.9
6641,407.8
6642,447.9
6643,475.0
6644,317.8
6645,458.9
6646,328.9
6647,535.0
6648,458.9
6649,392.8
6650,333.9
6651,470.0
6652,547.8
6653,522.8
6654,468.9
6655,557.8
6656,340.0
6657,473.9
6658,433.9
6659,490.0
6660,533.9
6661,563.9
6662,513.9
6663,467.8
6664,463.9
6665,443.9
6666,482.8
6667,445.0
6668,428.9
6669,358.9
6670,498.9
6671,507.8
6672,422.0
6673,423.9
6674,583.9
6675,517.8
6676,515.0
6677,463.9
6678,445.0
6679,358.9
6680,263.9
6681,340.0
6682,497.8
6683,492.8
6684,462.8
6685,490.0
6686,418.9
6687,485.0
6688,448.9
6689,412.8
6690,417.8
6691,488.9
6692,445.0
6693,507.9
6694,418.9
6695,515.0
6696,388.9
6697,485.0
6698,340.0
6699,502.8
6700,435.0
6701,453.9
6702,443.9
6703,462.8
6704,505.0
6705,452.8
6706,373.9
6707,509.0
6708,498.9
6709,338.9
6710,418.9
6711,462.8
6712,368.9
6713,373.9
6714,400.0
6715,468.9
6716,405.0
6717,555.0
6718,450.0
6719,483.9
6720,396.70000000000005
6721,562.9
6722,330.0
6723,450.0
6724,482.8
6725,468.9
6726,418.9
6727,505.0
6728,453.9
6729,420.0
6730,362.8
6731,428.9
6732,547.8
6733,458.9
6734,426.70000000000005
6735,458.9
6736,303.9
6737,503.9
6738,428.9
6739,418.9
6740,425.3
6741,315.0
6742,452.8
6743,443.9
6744,275.0
6745,523.9
6746,423.9
6747,427.8
6748,423.9
6749,233.9
6750,435.0
6751,429.0
6752,325.0
6753,461.70000000000005
6754,375.0
6755,473.9
6756,248.9
6757,350.0
6758,457.9
6759,480.0
6760,473.9
6761,420.0
6762,375.0
6763,474.0
6764,340.0
6765,375.0
6766,367.8
6767,373.9
6768,530.6
6769,408.9
6770,398.9
6771,450.0
6772,390.0
6773,405.0
6774,205.0
6775,477.8
6776,462.8
6777,242.8
6778,403.9
6779,497.8
6780,495.0
6781,426.70000000000005
6782,443.9
6783,438.9
6784,433.9
6785,458.9
6786,408.9
6787,465.0
6788,248.9
6789,418.9
6790,517.8
6791,373.9
6792,438.9
6793,486.8
6794,425.0
6795,468.9
6796,470.0
6797,482.8
6798,435.0
6799,498.9
6800,487.8
6801,425.0
6802,345.0
6803,413.9
6804,453.9
6805,447.8
6806,406.70000000000005
6807,610.0
6808,564.0
6809,506.70000000000005
6810,423.9
6811,400.0
6812,522.8
6813,522.8
6814,388.9
6815,393.9
6816,467.8
6817,368.9
6818,468.9
6819,463.9
6820,538.9
6821,490.0
6822,407.8
6823,463.9
6824,523.9
6825,430.0
6826,363.9
6827,442.8
6828,521.7
6829,427.8
6830,468.9
6831,513.9
6832,442.8
6833,478.9
6834,343.9
6835,403.9
6836,410.0
6837,423.9
6838,308.9
6839,423.9
6840,468.9
6841,408.9
6842,470.0
6843,433.9
6844,400.0
6845,427.8
6846,458.9
6847,423.9
6848,432.8
6849,493.9
6850,485.0
6851,492.8
6852,418.9
6853,382.8
6854,478.9
6855,513.9
6856,358.9
6857,385.0
6858,452.8
6859,427.8
6860,437.8
6861,430.0
6862,308.9
6863,392.8
6864,468.9
6865,452.8
6866,463.9
6867,423.9
6868,343.9
6869,318.9
6870,470.0
6871,445.0
6872,213.9
6873,363.9
6874,453.9
6875,448.9
6876,307.8
6877,470.0
6878,282.8
6879,393.9
6880,373.9
6881,512.8
6882,470.0
6883,490.0
6884,348.9
6885,458.9
6886,403.9
6887,435.0
6888,333.9
6889,355.0
6890,363.9
6891,432.8
6892,480.6
6893,382.8
6894,435.0
6895,325.0
6896,547.8
6897,478.9
6898,528.9
6899,458.9
6900,417.8
6901,401.70000000000005
6902,462.8
6903,408.9
6904,468.9
6905,472.8
6906,530.0
6907,483.9
6908,416.70000000000005
6909,523.9
6910,425.0
6911,486.70000000000005
6912,462.8
6913,453.9
6914,487.8
6915,574.0
6916,453.9
6917,467.8
6918,558.9
6919,435.0
6920,470.0
6921,433.9
6922,425.0
6923,462.8
6924,355.0
6925,458.9
6926,447.8
6927,443.9
6928,505.0
6929,442.8
6930,523.9
6931,443.9
6932,435.0
6933,342.8
6934,418.9
6935,475.0
6936,523.9
6937,435.0
6938,285.0
6939,430.0
6940,356.4
6941,505.0
6942,418.9
6943,502.8
6944,480.0
6945,463.9
6946,478.9
6947,435.0
6948,528.9
6949,358.9
6950,423.9
6951,485.0
6952,477.8
6953,426.70000000000005
6954,452.8
6955,423.9
6956,475.0
6957,428.9
6958,548.9
6959,413.9
6960,429.0
6961,522.8
6962,443.9
6963,515.0
6964,225.0
6965,306.70000000000005
6966,343.9
6967,413.9
6968,450.0
6969,498.9
6970,497.8
6971,472.8
6972,460.6
6973,510.0
6974,398.9
6975,496.70000000000005
6976,353.9
6977,507.8
6978,450.0
6979,462.8
6980,428.9
6981,460.0
6982,392.8
6983,552.8
6984,450.0
6985,418.9
6986,407.8
6987,443.9
6988,293.9
6989,468.9
6990,417.8
6991,502.8
6992,497.8
6993,443.9
6994,450.0
6995,488.9
6996,398.9
6997,498.9
6998,427.8
6999,425.0
7000,488.9
7001,428.9
7002,307.8
7003,293.9
7004,468.9
7005,435.0
7006,325.0
7007,521.7
7008,488.9
7009,463.9
7010,450.0
7011,410.0
7012,558.9
7013,397.8
7014,510.0
7015,492.8
7016,348.9
7017,458.9
7018,528.9
7019,443.9
7020,335.0
7021,453.9
7022,445.0
7023,463.9
7024,418.9
7025,503.9
7026,528.9
7027,448.9
7028,468.9
7029,447.8
7030,432.8
7031,351.70000000000005
7032,407.8
7033,400.0
7034,520.0
7035,496.70000000000005
7036,442.8
7037,423.9
7038,535.0
7039,427.8
7040,398.9
7041,402.8
7042,353.9
7043,427.8
7044,552.8
7045,483.9
7046,418.9
7047,515.0
7048,375.0
7049,373.9
7050,435.0
7051,417.8
7052,433.9
7053,363.9
7054,450.0
7055,383.9
7056,367.8
7057,418.9
7058,547.8
7059,433.9
7060,442.8
7061,340.0
7062,490.0
7063,535.0
7064,442.8
7065,468.9
7066,492.8
7067,350.0
7068,523.9
7069,468.9
7070,386.70000000000005
7071,487.8
7072,472.8
7073,435.0
7074,322.9
7075,522.8
7076,416.70000000000005
7077,443.9
7078,552.8
7079,452.8
7080,443.9
7081,448.9
7082,452.8
7083,373.9
7084,330.0
7085,501.70000000000005
7086,493.9
7087,483.9
7088,340.0
7089,360.0
7090,408.9
7091,515.0
7092,487.8
7093,452.8
7094,442.8
7095,478.9
7096,351.70000000000005
7097,412.8
7098,463.9
7099,501.70000000000005
7100,443.9
7101,445.0
7102,440.0
7103,358.9
7104,503.9
7105,443.9
7106,463.9
7107,435.0
7108,457.8
7109,308.9
7110,535.0
7111,458.9
7112,470.0
7113,435.6
7114,452.8
7115,456.70000000000005
7116,383.9
7117,440.0
7118,372.8
7119,285.0
7120,495.0
7121,470.0
7122,405.0
7123,440.0
7124,488.9
7125,427.8
7126,367.8
7127,455.0
7128,527.8
7129,458.9
7130,460.0
7131,406.70000000000005
7132,313.9
7133,430.0
7134,533.9
7135,490.0
7136,345.0
7137,470.0
7138,441.70000000000005
7139,512.9
7140,462.8
7141,443.9
7142,523.9
7143,373.9
7144,515.0
7145,480.0
7146,450.0
7147,469.5
7148,470.0
7149,348.9
7150,460.0
7151,418.9
7152,468.9
7153,452.8
7154,467.8
7155,413.9
7156,513.9
7157,506.70000000000005
7158,523.9
7159,573.9
7160,413.9
7161,432.8
7162,543.9
7163,485.0
7164,518.9
7165,508.9
7166,453.9
7167,515.0
7168,428.9
7169,333.9
7170,427.8
7171,510.0
7172,565.0
7173,447.8
7174,432.8
7175,441.70000000000005
7176,430.0
7177,443.9
7178,495.0
7179,388.9
7180,485.0
7181,408.9
7182,435.0
7183,358.9
7184,323.9
7185,458.9
7186,498.9
7187,443.9
7188,283.9
7189,430.0
7190,467.8
7191,397.8
7192,300.0
7193,505.0
7194,443.9
7195,438.9
7196,443.9
7197,435.0
7198,488.9
7199,433.9
7200,408.9
7201,488.9
7202,468.9
7203,502.8
7204,453.9
7205,458.9
7206,333.9
7207,461.70000000000005
7208,575.0
7209,363.9
7210,447.8
7211,470.0
7212,430.0
7213,401.70000000000005
7214,445.0
7215,363.9
7216,438.9
7217,458.9
7218,245.0
7219,372.8
7220,405.0
7221,382.8
7222,393.9
7223,438.9
7224,422.8
7225,451.70000000000005
7226,468.9
7227,480.0
7228,388.9
7229,513.9
7230,423.9
7231,515.0
7232,443.9
7233,460.0
7234,322.8
7235,465.0
7236,445.0
7237,425.0
7238,422.8
7239,593.9
7240,478.9
7241,367.8
7242,513.9
7243,450.6
7244,420.0
7245,515.0
7246,407.8
7247,468.9
7248,435.0
7249,475.0
7250,333.9
7251,407.8
7252,417.8
7253,476.70000000000005
7254,298.9
7255,427.8
7256,325.0
7257,468.9
7258,417.8
7259,477.8
7260,443.9
7261,393.9
7262,430.0
7263,400.0
7264,452.8
7265,457.8
7266,425.0
7267,430.0
7268,470.0
7269,460.0
7270,405.0
7271,440.0
7272,422.8
7273,448.9
7274,450.0
7275,313.9
7276,435.0
7277,432.8
7278,416.70000000000005
7279,440.0
7280,450.0
7281,237.8
7282,401.70000000000005
7283,495.0
7284,350.0
7285,498.9
7286,457.8
7287,457.8
7288,468.9
7289,528.9
7290,523.9
7291,488.9
7292,450.0
7293,502.8
7294,445.0
7295,380.0
7296,395.0
7297,560.0
7298,497.8
7299,432.8
7300,458.9
7301,317.8
7302,501.70000000000005
7303,390.0
7304,333.9
7305,483.9
7306,468.9
7307,367.9
7308,458.9
7309,452.8
7310,427.8
7311,408.9
7312,383.9
7313,559.0
7314,433.9
7315,522.8
7316,410.0
7317,512.8
7318,498.9
7319,497.8
7320,522.8
7321,333.9
7322,531.7
7323,378.9
7324,373.9
7325,495.0
7326,462.8
7327,455.0
7328,308.9
7329,521.7
7330,438.9
7331,350.0
7332,357.8
7333,428.9
7334,355.0
7335,497.8
7336,416.70000000000005
7337,468.9
7338,470.0
7339,490.0
7340,218.9
7341,435.0
7342,552.8
7343,450.0
7344,443.9
7345,418.9
7346,401.4
7347,490.0
7348,412.8
7349,325.0
7350,490.0
7351,341.70000000000005
7352,498.9
7353,413.9
7354,433.9
7355,425.0
7356,342.8
7357,465.0
7358,418.9
7359,433.9
7360,433.9
7361,413.9
7362,423.9
7363,368.9
7364,385.0
7365,323.9
7366,564.6
7367,458.9
7368,422.8
7369,517.8
7370,450.0
7371,230.0
7372,443.9
7373,485.0
7374,392.8
7375,435.0
7376,577.8
7377,405.0
7378,408.9
7379,425.0
7380,440.0
7381,520.6
7382,458.9
7383,428.9
7384,428.9
7385,428.9
7386,463.9
7387,553.9
7388,465.0
7389,380.0
7390,558.9
7391,476.70000000000005
7392,421.70000000000005
7393,443.9
7394,452.8
7395,332.8
7396,488.9
7397,347.8
7398,548.9
7399,373.9
7400,568.9
7401,408.9
7402,405.0
7403,445.0
7404,340.0
7405,487.8
7406,470.0
7407,315.0
7408,432.8
7409,445.0
7410,458.9
7411,515.0
7412,483.9
7413,506.70000000000005
7414,407.8
7415,498.9
7416,403.9
7417,433.9
7418,443.9
7419,569.0
7420,515.0
7421,533.9
7422,496.70000000000005
7423,388.9
7424,460.0
7425,435.0
7426,222.8
7427,450.0
7428,445.0
7429,527.8
7430,468.9
7431,267.8
7432,528.9
7433,490.0
7434,308.9
7435,410.0
7436,523.9
7437,445.0
7438,445.0
7439,455.0
7440,373.9
7441,441.70000000000005
7442,413.9
7443,393.9
7444,505.0
7445,457.8
7446,435.0
7447,338.9
7448,428.9
7449,450.0
7450,428.9
7451,412.8
7452,402.8
7453,433.9
7454,483.9
7455,427.8
7456,452.8
7457,408.9
7458,553.9
7459,411.70000000000005
7460,505.0
7461,410.0
7462,412.5
7463,505.0
7464,332.8
7465,348.9
7466,515.0
7467,340.0
7468,350.0
7469,347.8
7470,467.8
7471,427.8
7472,528.9
7473,513.9
7474,395.0
7475,465.0
7476,475.0
7477,290.0
7478,357.8
7479,363.9
7480,433.9
7481,325.0
7482,483.9
7483,445.0
7484,433.9
7485,313.9
7486,535.0
7487,453.9
7488,473.9
7489,555.0
7490,423.9
7491,348.9
7492,540.0
7493,368.9
7494,463.9
7495,448.9
7496,412.8
7497,443.9
7498,417.8
7499,380.0
7500,453.9
7501,438.9
7502,470.0
7503,450.0
7504,477.8
7505,347.8
7506,475.0
7507,529.0
7508,370.0
7509,575.0
7510,452.8
7511,306.70000000000005
7512,280.0
7513,435.0
7514,443.9
7515,423.9
7516,389.0
7517,428.9
7518,470.0
7519,515.0
7520,493.9
7521,418.9
7522,432.8
7523,477.8
7524,492.8
7525,428.9
7526,453.9
7527,427.8
7528,433.9
7529,553.9
7530,452.8
7531,497.8
7532,498.9
7533,467.8
7534,388.9
7535,416.70000000000005
7536,416.70000000000005
7537,371.70000000000005
7538,448.9
7539,437.8
7540,381.70000000000005
7541,518.9
7542,427.8
7543,417.8
7544,412.8
7545,452.8
7546,338.9
7547,453.9
7548,398.9
7549,388.9
7550,468.9
7551,483.9
7552,452.8
7553,492.8
7554,470.0
7555,443.9
7556,482.8
7557,562.8
7558,513.9
7559,460.0
7560,415.0
7561,438.9
7562,450.0
7563,554.0
7564,405.0
7565,528.9
7566,452.8
7567,442.8
7568,432.8
7569,522.8
7570,445.0
7571,360.0
7572,458.9
7573,427.8
7574,443.9
7575,273.9
7576,528.9
7577,358.9
7578,458.9
7579,522.8
7580,358.9
7581,315.0
7582,435.0
7583,433.9
7584,363.9
7585,438.9
7586,498.9
7587,513.9
7588,305.0
7589,450.0
7590,313.9
7591,487.8
7592,472.8
7593,427.8
7594,497.8
7595,457.8
7596,610.0
7597,543.9
7598,477.9
7599,508.9
7600,546.7
7601,450.0
7602,468.9
7603,457.8
7604,468.9
7605,470.0
7606,452.8
7607,388.9
7608,450.0
7609,388.9
7610,578.9
7611,382.8
7612,452.8
7613,605.7
7614,438.9
7615,536.8
7616,458.9
7617,490.0
7618,381.70000000000005
7619,373.9
7620,318.9
7621,378.9
7622,468.9
7623,438.9
7624,405.0
7625,478.9
7626,476.70000000000005
7627,440.0
7628,418.9
7629,502.8
7630,433.9
7631,471.70000000000005
7632,447.8
7633,503.9
7634,416.70000000000005
7635,230.0
7636,435.0
7637,390.0
7638,348.9
7639,493.9
7640,453.9
7641,567.8
7642,332.8
7643,514.5
7644,497.8
7645,427.8
7646,442.8
7647,525.0
7648,407.9
7649,454.0
7650,452.8
7651,402.8
7652,402.8
7653,416.70000000000005
7654,418.9
7655,318.9
7656,433.9
7657,453.9
7658,393.9
7659,491.8
7660,506.70000000000005
7661,410.0
7662,408.9
7663,498.9
7664,478.9
7665,428.9
7666,450.0
7667,441.70000000000005
7668,428.9
7669,435.0
7670,548.9
7671,413.9
7672,427.8
7673,433.9
7674,459.0
7675,313.9
7676,470.0
7677,450.0
7678,490.0
7679,470.0
7680,452.8
7681,333.9
7682,402.8
7683,443.9
7684,442.8
7685,433.9
7686,398.9
7687,425.0
7688,450.0
7689,537.9
7690,490.0
7691,468.9
7692,485.0
7693,490.0
7694,463.9
7695,348.9
7696,418.9
7697,373.9
7698,513.9
7699,450.0
7700,435.0
7701,315.0
7702,447.8
7703,483.9
7704,526.8
7705,555.0
7706,478.9
7707,317.8
7708,435.0
7709,423.9
7710,447.8
7711,427.8
7712,493.9
7713,398.9
7714,417.8
7715,476.70000000000005
7716,497.8
7717,498.9
7718,347.8
7719,318.9
7720,563.9
7721,502.8
7722,478.9
7723,589.0
7724,432.8
7725,580.0
7726,463.9
7727,410.0
7728,614.0
7729,420.0
7730,577.8
7731,547.8
7732,360.0
7733,408.9
7734,515.0
7735,435.0
7736,373.9
7737,415.0
7738,418.9
7739,450.6
7740,443.9
7741,515.0
7742,450.0
7743,413.9
7744,405.0
7745,392.8
7746,468.9
7747,433.9
7748,503.9
7749,462.8
7750,447.8
7751,423.9
7752,427.8
7753,437.8
7754,452.8
7755,465.0
7756,457.8
7757,388.9
7758,521.7
7759,378.9
7760,503.9
7761,298.9
7762,332.8
7763,468.9
7764,577.8
7765,330.0
7766,507.8
7767,460.0
7768,348.9
7769,418.9
7770,513.9
7771,508.9
7772,537.8
7773,462.8
7774,540.0
7775,335.0
7776,427.8
7777,373.9
7778,425.0
7779,533.9
7780,313.9
7781,455.0
7782,458.9
7783,477.8
7784,452.8
7785,428.9
7786,515.0
7787,475.0
7788,393.9
7789,470.0
7790,412.8
7791,445.0
7792,490.0
7793,488.9
7794,433.9
7795,487.8
7796,528.9
7797,528.9
7798,443.9
7799,351.70000000000005
7800,483.9
7801,448.9
7802,468.9
7803,490.0
7804,451.8
7805,472.8
7806,542.8
7807,447.8
7808,465.0
7809,438.9
7810,427.8
7811,498.9
7812,427.8
7813,282.8
7814,378.9
7815,528.9
7816,203.9
7817,437.8
7818,335.0
7819,446.70000000000005
7820,468.9
7821,270.0
7822,432.8
7823,433.9
7824,435.0
7825,503.9
7826,476.70000000000005
7827,453.9
7828,443.9
7829,427.8
7830,417.8
7831,487.8
7832,437.8
7833,520.0
7834,470.0
7835,498.9
7836,335.0
7837,332.8
7838,410.0
7839,408.9
7840,473.9
7841,435.0
7842,535.0
7843,465.0
7844,462.8
7845,537.8
7846,433.9
7847,337.8
7848,503.9
7849,401.70000000000005
7850,363.9
7851,426.70000000000005
7852,490.0
7853,473.9
7854,493.9
7855,422.8
7856,445.0
7857,407.8
7858,513.9
7859,513.9
7860,358.9
7861,213.9
7862,568.9
7863,373.9
7864,498.9
7865,462.8
7866,412.8
7867,345.0
7868,547.8
7869,556.7
7870,515.0
7871,498.9
7872,519.0
7873,407.8
7874,361.4
7875,477.8
7876,365.0
7877,483.9
7878,510.0
7879,463.9
7880,423.9
7881,523.9
7882,397.8
7883,465.0
7884,443.9
7885,360.0
7886,393.9
7887,455.0
7888,393.9
7889,173.9
7890,442.8
7891,405.0
7892,423.9
7893,423.9
7894,456.70000000000005
7895,478.9
7896,488.9
7897,401.70000000000005
7898,413.9
7899,433.9
7900,458.9
7901,478.9
7902,468.9
7903,438.9
7904,458.9
7905,517.8
7906,407.8
7907,425.0
7908,438.9
7909,342.8
7910,440.0
7911,573.9
7912,533.9
7913,483.9
7914,430.0
7915,355.0
7916,498.9
7917,445.0
7918,417.8
7919,485.0
7920,497.8
7921,538.9
7922,470.0
7923,427.8
7924,458.9
7925,423.9
7926,573.0
7927,418.9
7928,488.9
7929,328.9
7930,443.9
7931,428.9
7932,433.9
7933,351.70000000000005
7934,482.8
7935,408.9
7936,405.0
7937,468.9
7938,472.8
7939,443.9
7940,407.8
7941,470.0
7942,455.0
7943,405.0
7944,423.9
7945,392.8
7946,331.70000000000005
7947,433.9
7948,393.9
7949,415.0
7950,338.9
7951,355.0
7952,422.8
7953,408.9
7954,435.0
7955,435.0
7956,468.9
7957,488.9
7958,557.9
7959,443.9
7960,437.8
7961,433.9
7962,397.8
7963,398.9
7964,312.8
7965,358.9
7966,447.8
7967,438.9
7968,453.9
7969,427.8
7970,410.6
7971,340.0
7972,470.0
7973,427.8
7974,435.0
7975,490.0
7976,373.9
7977,443.9
7978,418.9
7979,442.8
7980,497.8
7981,385.0
7982,368.9
7983,355.0
7984,408.9
7985,365.0
7986,422.8
7987,503.9
7988,403.9
7989,435.0
7990,488.9
7991,325.0
7992,323.9
7993,377.8
7994,498.9
7995,440.0
7996,435.6
7997,443.9
7998,375.0
7999,333.9
8000,373.9
8001,328.9
8002,338.9
8003,443.9
8004,435.0
8005,445.0
8006,443.9
8007,360.0
8008,470.0
8009,430.0
8010,435.0
8011,600.0
8012,454.0
8013,405.0
8014,498.9
8015,397.8
8016,508.9
8017,430.0
8018,405.0
