,p1_sum_atk_last,p2_sum_atk_last
3887,340.0,453.9
3888,140.0,435.0
3889,265.0,440.0
3890,290.0,418.9
3891,215.0,498.9
3892,160.0,298.9
3893,410.0,432.8
3894,170.0,457.8
3895,240.0,275.0
3896,380.0,465.0
3897,180.0,360.0
3898,280.0,403.9
3899,170.0,343.9
3900,175.0,407.8
3901,235.0,328.9
3902,155.0,468.9
3903,195.0,495.0
3904,287.5,478.9
3905,195.0,490.0
3906,200.0,453.9
3907,50.0,483.9
3908,340.0,435.0
3909,340.0,453.9
3910,215.0,455.0
3911,405.0,453.9
3912,185.0,485.0
3913,380.0,485.0
3914,395.0,388.9
3915,325.0,443.9
3916,210.0,513.9
3917,215.0,335.0
3918,175.0,385.0
3919,110.0,492.8
3920,215.0,435.0
3921,80.0,355.0
3922,145.0,519.0
3923,340.0,490.0
3924,375.0,515.0
3925,234.0,385.0
3926,170.0,440.0
3927,55.0,443.9
3928,230.0,458.9
3929,195.0,353.9
3930,180.0,448.9
3931,305.0,490.0
3932,5.0,483.9
3933,150.0,525.0
3934,240.0,420.0
3935,70.0,490.0
3936,245.0,515.0
3937,180.0,358.9
3938,335.0,503.9
3939,300.0,438.9
3940,180.0,390.0
3941,390.0,438.9
3942,127.5,455.0
3943,210.0,342.8
3944,250.0,515.0
3945,224.0,383.9
3946,295.0,350.0
3947,215.0,455.0
3948,385.0,508.9
3949,190.0,524.0
3950,335.0,535.0
3951,395.0,535.0
3952,250.0,543.9
3953,460.0,449.0
3954,255.0,418.9
3955,115.0,550.0
3956,335.0,455.0
3957,205.0,310.0
3958,255.0,443.9
3959,335.0,468.9
3960,240.0,515.0
3961,335.0,468.9
3962,410.0,400.0
3963,100.0,405.0
3964,265.0,435.0
3965,265.0,468.9
3966,185.0,515.0
3967,50.0,495.0
3968,190.0,450.0
3969,290.0,384.0
3970,230.0,465.0
3971,395.0,468.9
3972,470.0,468.9
3973,340.0,458.9
3974,510.0,552.9
3975,340.0,373.9
3976,275.0,515.0
3977,380.0,398.9
3978,385.0,443.9
3979,150.0,500.0
3980,340.0,382.8
3981,5.0,412.8
3982,410.0,410.0
3983,255.0,435.0
3984,80.0,368.9
3985,85.0,315.0
3986,65.0,435.0
3987,250.0,502.8
3988,165.0,395.0
3989,224.0,510.0
3990,135.0,449.0
3991,285.0,475.0
3992,155.0,521.7
3993,185.0,455.0
3994,205.0,450.0
3995,360.0,355.0
3996,280.0,475.0
3997,152.5,503.9
3998,90.0,475.0
3999,330.0,448.9
4000,165.0,273.9
4001,175.0,472.8
4002,270.0,323.9
4003,180.0,325.0
4004,285.0,510.0
4005,480.0,548.9
4006,240.0,407.8
4007,234.0,443.9
4008,155.0,420.0
4009,195.0,589.0
4010,170.0,468.9
4011,125.0,443.9
4012,210.0,443.9
4013,245.0,410.0
4014,100.0,323.9
4015,160.0,340.0
4016,240.0,460.0
4017,165.0,452.8
4018,255.0,418.9
4019,275.0,410.0
4020,290.0,320.0
4021,190.0,400.0
4022,145.0,485.0
4023,205.0,387.8
4024,414.0,547.8
4025,210.0,442.8
4026,355.0,365.0
4027,105.0,485.0
4028,200.0,445.0
4029,215.0,515.0
4030,420.0,515.0
4031,275.0,500.0
4032,150.0,438.9
4033,140.0,470.0
4034,320.0,455.0
4035,200.0,435.0
4036,275.0,532.8
4037,385.0,433.9
4038,100.0,438.9
4039,230.0,455.0
4040,130.0,510.0
4041,280.0,525.0
4042,305.0,390.0
4043,385.0,508.9
4044,5.0,465.0
4045,95.0,597.9
4046,260.0,433.9
4047,305.0,557.8
4048,239.0,328.9
4049,270.0,485.0
4050,185.0,510.0
4051,205.0,468.9
4052,475.0,435.0
4053,405.0,470.0
4054,200.0,435.0
4055,0.0,582.8
4056,355.0,495.0
4057,285.0,426.70000000000005
4058,145.0,368.9
4059,100.0,222.8
4060,310.0,545.0
4061,55.0,535.0
4062,300.0,355.0
4063,415.0,483.9
4064,160.0,518.9
4065,175.0,410.0
4066,150.0,470.0
4067,155.0,423.9
4068,190.0,405.0
4069,160.0,405.0
4070,295.0,450.0
4071,275.0,355.0
4072,290.0,417.8
4073,335.0,427.8
4074,385.0,530.0
4075,250.0,375.0
4076,190.0,470.0
4077,440.0,490.0
4078,75.0,345.0
4079,155.0,390.0
4080,260.0,500.0
4081,245.0,335.0
4082,0.0,433.9
4083,410.0,450.0
4084,345.0,459.0
4085,350.0,507.8
4086,305.0,440.0
4087,195.0,418.9
4088,285.0,428.9
4089,334.0,340.0
4090,150.0,360.0
4091,300.0,475.0
4092,335.0,463.9
4093,210.0,468.9
4094,285.0,443.9
4095,239.0,515.0
4096,360.0,470.0
4097,360.0,498.9
4098,295.0,415.0
4099,295.0,572.9
4100,395.0,450.0
4101,155.0,438.9
4102,245.0,375.0
4103,335.0,428.9
4104,340.0,515.0
4105,390.0,403.9
4106,245.0,443.9
4107,235.0,465.0
4108,115.0,350.0
4109,185.0,340.0
4110,190.0,408.9
4111,270.0,403.9
4112,515.0,380.0
4113,240.0,545.0
4114,360.0,435.0
4115,320.0,440.0
4116,134.0,508.9
4117,240.0,418.9
4118,475.0,418.9
4119,95.0,248.9
4120,355.0,323.9
4121,285.0,430.0
4122,259.0,413.9
4123,100.0,369.0
4124,180.0,430.0
4125,95.0,543.9
4126,235.0,450.0
4127,190.0,450.0
4128,280.0,433.9
4129,240.0,475.0
4130,235.0,428.9
4131,195.0,478.9
4132,340.0,540.0
4133,90.0,440.0
4134,300.0,458.9
4135,265.0,450.0
4136,240.0,468.9
4137,170.0,477.8
4138,240.0,338.9
4139,105.0,528.9
4140,100.0,435.0
4141,250.0,457.8
4142,335.0,450.0
4143,160.0,398.9
4144,240.0,483.9
4145,155.0,443.9
4146,175.0,418.9
4147,280.0,530.0
4148,80.0,450.0
4149,5.0,450.0
4150,160.0,435.0
4151,390.0,535.0
4152,240.0,370.0
4153,335.0,450.0
4154,315.0,455.0
4155,280.0,478.9
4156,95.0,408.9
4157,140.0,430.0
4158,150.0,400.0
4159,330.0,465.0
4160,100.0,325.0
4161,300.0,513.9
4162,305.0,400.0
4163,240.0,498.9
4164,80.0,398.9
4165,310.0,405.0
4166,295.0,485.0
4167,330.0,445.0
4168,325.0,453.9
4169,335.0,373.9
4170,100.0,295.0
4171,275.0,513.9
4172,320.0,443.9
4173,105.0,470.0
4174,185.0,375.0
4175,100.0,570.0
4176,150.0,280.0
4177,305.0,335.0
4178,310.0,512.9
4179,295.0,433.9
4180,295.0,393.9
4181,405.0,458.9
4182,110.0,415.0
4183,250.0,398.9
4184,80.0,399.0
4185,0.0,433.9
4186,95.0,483.9
4187,265.0,423.9
4188,265.0,433.9
4189,515.0,450.0
4190,215.0,453.9
4191,340.0,418.9
4192,275.0,408.9
4193,320.0,450.0
4194,300.0,443.9
4195,240.0,423.9
4196,230.0,529.0
4197,175.0,515.0
4198,165.0,280.0
4199,265.0,245.0
4200,225.0,453.9
4201,140.0,355.0
4202,340.0,510.0
4203,335.0,430.0
4204,165.0,368.9
4205,180.0,373.9
4206,210.0,475.0
4207,105.0,380.0
4208,260.0,340.0
4209,175.0,405.0
4210,345.0,348.9
4211,150.0,350.0
4212,275.0,427.8
4213,275.0,475.0
4214,100.0,363.9
4215,100.0,453.9
4216,294.0,460.0
4217,235.0,325.0
4218,235.0,443.9
4219,280.0,517.8
4220,190.0,461.70000000000005
4221,330.0,405.0
4222,359.0,467.8
4223,240.0,370.0
4224,355.0,498.9
4225,370.0,423.9
4226,325.0,423.9
4227,385.0,458.9
4228,275.0,508.9
4229,170.0,557.8
4230,5.0,490.0
4231,265.0,390.0
4232,200.0,453.9
4233,285.0,435.0
4234,395.0,488.9
4235,200.0,450.0
4236,190.0,468.9
4237,275.0,452.8
4238,325.0,427.8
4239,425.0,385.0
4240,100.0,360.0
4241,240.0,412.8
4242,90.0,340.0
4243,100.0,435.0
4244,290.0,563.9
4245,330.0,505.0
4246,460.0,435.0
4247,200.0,420.0
4248,75.0,383.9
4249,290.0,510.70000000000005
4250,230.0,510.0
4251,270.0,468.9
4252,5.0,295.0
4253,255.0,323.9
4254,285.0,438.9
4255,140.0,393.9
4256,165.0,487.8
4257,165.0,443.9
4258,140.0,480.0
4259,190.0,468.9
4260,359.0,374.0
4261,340.0,478.9
4262,475.0,388.9
4263,200.0,383.9
4264,340.0,418.9
4265,405.0,443.9
4266,319.0,490.0
4267,285.0,485.0
4268,305.0,365.0
4269,235.0,325.0
4270,290.0,520.0
4271,260.0,398.9
4272,260.0,435.0
4273,70.0,365.0
4274,230.0,495.0
4275,155.0,443.9
4276,270.0,448.9
4277,245.0,530.0
4278,85.0,320.0
4279,155.0,443.9
4280,290.0,443.9
4281,90.0,340.0
4282,225.0,506.70000000000005
4283,330.0,498.9
4284,105.0,380.0
4285,65.0,470.0
4286,215.0,418.9
4287,155.0,275.0
4288,150.0,495.0
4289,100.0,315.0
4290,190.0,333.9
4291,170.0,485.0
4292,55.0,450.0
4293,185.0,443.9
4294,265.0,285.0
4295,165.0,455.0
4296,395.0,510.0
4297,275.0,470.0
4298,400.0,240.0
4299,230.0,350.0
4300,260.0,473.9
4301,245.0,468.9
4302,245.0,405.0
4303,360.0,475.0
4304,150.0,420.0
4305,140.0,355.0
4306,150.0,420.0
4307,115.0,340.0
4308,245.0,457.8
4309,185.0,428.9
4310,220.0,533.9
4311,145.0,425.0
4312,165.0,514.0
4313,100.0,275.0
4314,175.0,495.0
4315,300.0,430.0
4316,50.0,383.9
4317,210.0,417.8
4318,250.0,468.9
4319,195.0,498.9
4320,230.0,470.0
4321,235.0,450.0
4322,5.0,255.0
4323,230.0,500.0
4324,170.0,470.0
4325,285.0,390.0
4326,250.0,450.0
4327,95.0,275.0
4328,195.0,498.9
4329,335.0,450.0
4330,95.0,335.0
4331,390.0,475.0
4332,100.0,350.0
4333,390.0,503.9
4334,280.0,442.8
4335,260.0,427.8
4336,220.0,464.0
4337,370.0,290.0
4338,420.0,428.9
4339,5.0,510.0
4340,200.0,445.0
4341,130.0,430.0
4342,285.0,462.8
4343,355.0,428.9
4344,185.0,402.8
4345,150.0,468.9
4346,110.0,433.9
4347,175.0,450.0
4348,115.0,403.9
4349,100.0,433.9
4350,250.0,425.0
4351,390.0,370.0
4352,355.0,538.9
4353,175.0,458.9
4354,405.0,495.0
4355,240.0,593.9
4356,380.0,450.0
4357,310.0,335.0
4358,260.0,388.9
4359,190.0,368.9
4360,170.0,270.0
4361,260.0,325.0
4362,370.0,433.9
4363,100.0,283.9
4364,180.0,445.0
4365,210.0,485.0
4366,184.0,481.70000000000005
4367,245.0,435.0
4368,365.0,468.9
4369,65.0,445.0
4370,100.0,357.8
4371,260.0,508.9
4372,300.0,402.8
4373,245.0,435.0
4374,250.0,373.9
4375,330.0,355.0
4376,130.0,432.8
4377,210.0,435.0
4378,305.0,522.8
4379,395.0,490.0
4380,255.0,445.0
4381,260.0,450.0
4382,380.0,490.0
4383,260.0,458.9
4384,210.0,335.0
4385,105.0,435.0
4386,140.0,385.0
4387,130.0,443.9
4388,235.0,365.0
4389,335.0,457.8
4390,180.0,373.9
4391,5.0,368.9
4392,185.0,475.0
4393,330.0,443.9
4394,210.0,328.9
4395,425.0,423.9
4396,270.0,555.0
4397,210.0,345.0
4398,415.0,475.0
4399,155.0,450.0
4400,235.0,503.9
4401,270.0,278.9
4402,450.0,390.0
4403,165.0,488.9
4404,420.0,417.8
4405,90.0,418.9
4406,395.0,333.9
4407,210.0,380.0
4408,230.0,495.0
4409,210.0,388.9
4410,260.0,478.9
4411,405.0,410.0
4412,115.0,568.9
4413,160.0,528.9
4414,295.0,398.9
4415,140.0,465.0
4416,300.0,325.0
4417,245.0,338.9
4418,155.0,459.0
4419,150.0,360.0
4420,290.0,453.9
4421,90.0,395.0
4422,290.0,523.9
4423,355.0,333.9
4424,155.0,490.0
4425,70.0,445.0
4426,310.0,418.9
4427,275.0,443.9
4428,245.0,452.8
4429,275.0,530.0
4430,200.0,610.0
4431,290.0,358.9
4432,105.0,235.0
4433,335.0,443.9
4434,210.0,515.0
4435,285.0,477.8
4436,105.0,430.0
4437,325.0,388.9
4438,315.0,455.0
4439,260.0,370.0
4440,395.0,515.0
4441,260.0,435.0
4442,255.0,477.9
4443,325.0,478.9
4444,305.0,238.9
4445,160.0,375.0
4446,140.0,515.0
4447,280.0,450.0
4448,370.0,428.9
4449,415.0,475.0
4450,325.0,488.9
4451,230.0,520.0
4452,90.0,385.0
4453,220.0,453.9
4454,290.0,458.9
4455,180.0,370.0
4456,100.0,325.0
4457,205.0,455.0
4458,115.0,468.9
4459,395.0,445.0
4460,280.0,150.0
4461,70.0,528.9
4462,335.0,498.9
4463,335.0,405.0
4464,490.0,503.9
4465,175.0,295.0
4466,295.0,478.9
4467,115.0,520.0
4468,340.0,445.0
4469,300.0,468.9
4470,130.0,400.0
4471,360.0,343.9
4472,185.0,503.9
4473,280.0,453.9
4474,285.0,490.0
4475,365.0,498.9
4476,440.0,450.0
4477,160.0,443.9
4478,310.0,492.8
4479,175.0,504.0
4480,147.5,383.9
4481,185.0,465.0
4482,310.0,385.0
4483,180.0,433.9
4484,255.0,450.0
4485,255.0,393.9
4486,295.0,433.9
4487,145.0,323.9
4488,140.0,458.9
4489,230.0,350.0
4490,160.0,465.0
4491,310.0,340.0
4492,340.0,498.9
4493,310.0,340.0
4494,185.0,395.0
4495,290.0,463.9
4496,245.0,393.9
4497,395.0,532.8
4498,180.0,385.0
4499,100.0,495.0
4500,300.0,450.0
4501,105.0,390.0
4502,150.0,450.0
4503,235.0,428.9
4504,335.0,455.0
4505,440.0,340.0
4506,285.0,427.8
4507,5.0,250.0
4508,260.0,498.9
4509,145.0,503.9
4510,370.0,400.0
4511,480.0,468.9
4512,260.0,398.9
4513,235.0,445.0
4514,5.0,490.0
4515,275.0,450.0
4516,115.0,468.9
4517,135.0,423.9
4518,155.0,450.0
4519,265.0,433.9
4520,200.0,328.9
4521,240.0,450.0
4522,395.0,297.8
4523,269.0,425.0
4524,250.0,428.9
4525,359.0,515.0
4526,400.0,430.0
4527,245.0,340.0
4528,80.0,540.0
4529,95.0,435.0
4530,5.0,440.0
4531,320.0,453.9
4532,285.0,430.0
4533,245.0,443.9
4534,165.0,435.0
4535,145.0,418.9
4536,300.0,462.8
4537,295.0,450.0
4538,195.0,488.9
4539,185.0,463.9
4540,280.0,510.0
4541,155.0,340.0
4542,184.0,558.9
4543,320.0,575.0
4544,150.0,468.9
4545,140.0,323.9
4546,515.0,355.0
4547,105.0,442.8
4548,90.0,370.0
4549,245.0,495.0
4550,120.0,443.9
4551,385.0,450.0
4552,290.0,515.0
4553,250.0,315.0
4554,115.0,373.9
4555,305.0,465.0
4556,384.0,450.0
4557,220.0,485.0
4558,260.0,435.0
4559,280.0,450.0
4560,100.0,359.0
4561,105.0,478.9
4562,210.0,425.0
4563,205.0,438.9
4564,235.0,490.0
4565,270.0,485.0
4566,105.0,345.0
4567,160.0,393.9
4568,245.0,427.8
4569,162.5,360.0
4570,255.0,378.9
4571,225.0,495.0
4572,220.0,345.0
4573,185.0,522.8
4574,405.0,540.0
4575,265.0,455.0
4576,90.0,315.0
4577,470.0,462.9
4578,305.0,490.0
4579,180.0,435.0
4580,200.0,530.0
4581,105.0,423.9
4582,65.0,523.9
4583,310.0,515.0
4584,340.0,441.70000000000005
4585,360.0,515.0
4586,355.0,448.9
4587,75.0,450.0
4588,125.0,495.0
4589,255.0,515.0
4590,150.0,408.9
4591,340.0,350.0
4592,215.0,515.0
4593,100.0,465.0
4594,260.0,360.0
4595,150.0,223.9
4596,350.0,507.8
4597,285.0,418.9
4598,100.0,365.0
4599,440.0,470.0
4600,65.0,592.9
4601,250.0,468.9
4602,370.0,455.0
4603,200.0,348.9
4604,155.0,435.0
4605,185.0,435.0
4606,195.0,478.9
4607,400.0,450.0
4608,305.0,475.0
4609,210.0,472.8
4610,210.0,405.0
4611,105.0,470.0
4612,265.0,473.9
4613,260.0,443.9
4614,100.0,245.0
4615,255.0,473.9
4616,320.0,425.0
4617,55.0,428.9
4618,150.0,430.0
4619,180.0,488.9
4620,100.0,473.9
4621,255.0,427.8
4622,145.0,423.9
4623,235.0,505.0
4624,385.0,435.0
4625,325.0,435.0
4626,273.0,511.9
4627,165.0,380.0
4628,55.0,430.0
4629,240.0,275.0
4630,285.0,485.0
4631,310.0,463.9
4632,285.0,340.0
4633,305.0,470.0
4634,305.0,490.0
4635,110.0,398.9
4636,5.0,463.9
4637,130.0,460.0
4638,425.0,468.9
4639,120.0,445.0
4640,385.0,445.0
4641,180.0,390.0
4642,430.0,418.9
4643,400.0,577.8
4644,175.0,460.0
4645,75.0,345.0
4646,175.0,515.0
4647,335.0,435.0
4648,155.0,350.0
4649,219.0,406.70000000000005
4650,360.0,408.9
4651,84.0,410.0
4652,50.0,335.0
4653,355.0,345.0
4654,230.0,555.0
4655,195.0,435.0
4656,260.0,470.0
4657,235.0,425.0
4658,385.0,468.9
4659,290.0,400.0
4660,390.0,497.8
4661,0.0,423.9
4662,255.0,443.9
4663,5.0,445.0
4664,190.0,405.0
4665,155.0,521.7
4666,85.0,355.0
4667,180.0,430.0
4668,215.0,390.0
4669,80.0,413.9
4670,110.0,498.9
4671,415.0,450.0
4672,385.0,498.9
4673,495.0,445.0
4674,195.0,570.0
4675,170.0,480.0
4676,370.0,533.9
4677,260.0,495.0
4678,285.0,433.9
4679,55.0,501.8
4680,130.0,362.8
4681,280.0,453.9
4682,100.0,410.0
4683,260.0,526.8
4684,255.0,340.0
4685,310.0,460.0
4686,305.0,495.0
4687,270.0,408.9
4688,230.0,450.0
4689,355.0,405.0
4690,200.0,435.0
4691,155.0,470.0
4692,180.0,457.8
4693,100.0,437.8
4694,210.0,323.9
4695,320.0,395.0
4696,275.0,503.9
4697,435.0,515.0
4698,285.0,350.0
4699,230.0,498.9
4700,150.0,290.0
4701,235.0,297.8
4702,180.0,570.0
4703,165.0,357.8
4704,50.0,450.0
4705,150.0,250.0
4706,310.0,443.9
4707,285.0,412.8
4708,280.0,427.8
4709,195.0,396.70000000000005
4710,385.0,515.0
4711,400.0,555.0
4712,385.0,435.0
4713,395.0,458.9
4714,260.0,477.8
4715,320.0,460.0
4716,230.0,355.0
4717,160.0,445.0
4718,305.0,545.0
4719,130.0,515.0
4720,415.0,545.0
4721,180.0,452.8
4722,175.0,433.9
4723,195.0,355.0
4724,365.0,380.0
4725,134.0,478.9
4726,240.0,518.9
4727,100.0,443.9
4728,205.0,370.0
4729,215.0,500.0
4730,275.0,468.9
4731,245.0,515.0
4732,150.0,485.0
4733,200.0,517.8
4734,145.0,250.0
4735,134.0,415.0
4736,290.0,325.0
4737,290.0,497.8
4738,210.0,438.9
4739,335.0,435.0
4740,310.0,415.0
4741,300.0,413.9
4742,305.0,450.0
4743,195.0,433.9
4744,150.0,470.0
4745,260.0,478.9
4746,290.0,560.0
4747,340.0,423.9
4748,340.0,418.9
4749,350.0,388.9
4750,285.0,435.0
4751,125.0,200.0
4752,80.0,490.0
4753,210.0,470.0
4754,230.0,410.0
4755,210.0,315.0
4756,290.0,530.0
4757,290.0,389.0
4758,260.0,423.9
4759,265.0,510.0
4760,320.0,408.9
4761,245.0,453.9
4762,5.0,380.0
4763,385.0,494.0
4764,80.0,472.8
4765,250.0,315.0
4766,280.0,468.9
4767,155.0,435.0
4768,245.0,437.8
4769,275.0,418.9
4770,340.0,428.9
4771,315.0,335.0
4772,155.0,435.0
4773,250.0,495.0
4774,185.0,440.0
4775,335.0,435.0
4776,190.0,310.0
4777,315.0,298.9
4778,180.0,450.0
4779,395.0,458.9
4780,90.0,230.0
4781,380.0,408.9
4782,370.0,515.0
4783,244.0,552.8
4784,225.0,510.0
4785,230.0,412.8
4786,265.0,405.0
4787,105.0,230.0
4788,275.0,373.9
4789,180.0,350.0
4790,215.0,415.0
4791,310.0,438.9
4792,255.0,435.0
4793,490.0,407.8
4794,280.0,355.0
4795,280.0,418.9
4796,250.0,452.8
4797,310.0,453.9
4798,470.0,453.9
4799,385.0,515.0
4800,105.0,285.0
4801,165.0,323.9
4802,230.0,485.0
4803,280.0,418.9
4804,135.0,365.0
4805,100.0,385.0
4806,440.0,475.0
4807,210.0,304.0
4808,290.0,435.0
4809,400.0,428.9
4810,310.0,473.9
4811,190.0,401.70000000000005
4812,165.0,438.9
4813,320.0,470.0
4814,265.0,405.0
4815,210.0,430.0
4816,75.0,430.0
4817,210.0,432.8
4818,115.0,435.0
4819,90.0,453.9
4820,375.0,475.0
4821,235.0,505.0
4822,300.0,575.0
4823,115.0,513.9
4824,200.0,433.9
4825,275.0,413.9
4826,320.0,435.0
4827,235.0,488.9
4828,305.0,413.9
4829,305.0,470.0
4830,115.0,435.0
4831,100.0,522.8
4832,260.0,560.0
4833,260.0,465.0
4834,165.0,465.0
4835,200.0,478.9
4836,105.0,420.0
4837,5.0,523.9
4838,335.0,450.0
4839,290.0,360.0
4840,105.0,455.0
4841,210.0,517.8
4842,250.0,495.0
4843,140.0,290.0
4844,115.0,469.0
4845,215.0,470.0
4846,350.0,458.9
4847,175.0,447.8
4848,510.0,492.9
4849,125.0,435.0
4850,190.0,548.9
4851,155.0,465.0
4852,180.0,513.9
4853,225.0,450.0
4854,390.0,468.9
4855,340.0,435.0
4856,235.0,335.0
4857,345.0,468.9
4858,50.0,490.0
4859,160.0,435.0
4860,90.0,385.0
4861,245.0,423.9
4862,155.0,343.9
4863,195.0,450.0
4864,55.0,333.9
4865,200.0,408.9
4866,265.0,250.0
4867,295.0,458.9
4868,245.0,470.0
4869,220.0,441.70000000000005
4870,170.0,325.0
4871,130.0,442.8
4872,205.0,485.0
4873,215.0,464.0
4874,205.0,435.0
4875,290.0,355.0
4876,250.0,478.9
4877,0.0,215.0
4878,234.0,473.9
4879,260.0,425.0
4880,335.0,370.0
4881,230.0,433.9
4882,300.0,465.0
4883,175.0,518.9
4884,285.0,447.8
4885,305.0,532.8
4886,5.0,600.0
4887,175.0,513.9
4888,215.0,368.9
4889,175.0,413.9
4890,435.0,445.0
4891,205.0,488.9
4892,150.0,432.8
4893,55.0,385.0
4894,230.0,365.0
4895,140.0,435.0
4896,255.0,360.0
4897,275.0,348.9
4898,250.0,498.9
4899,265.0,403.9
4900,289.0,510.0
4901,260.0,560.0
4902,195.0,365.0
4903,405.0,423.9
4904,120.0,265.0
4905,195.0,418.9
4906,260.0,468.9
4907,360.0,545.0
4908,110.0,573.9
4909,335.0,470.0
4910,345.0,465.0
4911,150.0,495.0
4912,240.0,405.0
4913,270.0,515.0
4914,230.0,400.0
4915,175.0,547.8
4916,150.0,290.0
4917,230.0,470.0
4918,260.0,468.9
4919,270.0,435.0
4920,255.0,425.0
4921,435.0,423.9
4922,375.0,450.0
4923,5.0,435.0
4924,400.0,515.0
4925,350.0,448.9
4926,175.0,443.9
4927,195.0,340.0
4928,290.0,420.0
4929,215.0,348.9
4930,370.0,373.9
4931,200.0,475.0
4932,5.0,435.0
4933,205.0,343.9
4934,210.0,340.0
4935,170.0,330.0
4936,215.0,410.0
4937,270.0,488.9
4938,0.0,504.0
4939,280.0,435.0
4940,230.0,350.0
4941,265.0,450.0
4942,405.0,433.9
4943,510.0,448.9
4944,105.0,410.0
4945,80.0,344.0
4946,145.0,436.70000000000005
4947,165.0,315.0
4948,335.0,412.8
4949,105.0,473.9
4950,100.0,552.8
4951,380.0,443.9
4952,415.0,443.9
4953,350.0,505.0
4954,205.0,508.9
4955,315.0,480.0
4956,310.0,442.8
4957,110.0,460.0
4958,200.0,413.9
4959,55.0,465.0
4960,105.0,513.9
4961,5.0,509.0
4962,490.0,410.0
4963,200.0,410.0
4964,55.0,360.0
4965,265.0,544.0
4966,155.0,495.0
4967,355.0,458.9
4968,325.0,463.9
4969,125.0,515.0
4970,260.0,427.8
4971,120.0,555.0
4972,260.0,418.9
4973,334.0,490.0
4974,150.0,445.0
4975,295.0,443.9
4976,190.0,443.9
4977,100.0,383.9
4978,250.0,445.0
4979,210.0,250.0
4980,415.0,413.9
4981,110.0,255.0
4982,95.0,340.0
4983,135.0,400.0
4984,300.0,590.0
4985,345.0,235.0
4986,540.0,438.9
4987,325.0,580.0
4988,105.0,530.0
4989,115.0,498.9
4990,470.0,433.9
4991,205.0,432.8
4992,340.0,505.0
4993,245.0,468.9
4994,340.0,445.0
4995,310.0,367.8
4996,250.0,360.0
4997,360.0,445.0
4998,390.0,435.0
4999,235.0,470.0
5000,90.0,412.8
5001,5.0,408.9
5002,340.0,445.0
5003,470.0,535.0
5004,115.0,347.8
5005,110.0,430.0
5006,200.0,342.8
5007,180.0,523.9
5008,205.0,460.0
5009,380.0,438.9
5010,95.0,443.9
5011,150.0,460.0
5012,400.0,452.8
5013,250.0,398.9
5014,175.0,539.0
5015,225.0,480.0
5016,110.0,450.0
5017,0.0,352.8
5018,320.0,495.0
5019,105.0,465.0
5020,240.0,469.0
5021,190.0,330.0
5022,90.0,410.0
5023,260.0,447.8
5024,210.0,608.9
5025,185.0,428.9
5026,190.0,468.9
5027,165.0,557.8
5028,190.0,487.8
5029,175.0,538.9
5030,340.0,523.9
5031,295.0,428.9
5032,330.0,403.9
5033,95.0,578.9
5034,105.0,448.9
5035,210.0,350.0
5036,75.0,447.8
5037,0.0,476.70000000000005
5038,240.0,428.9
5039,95.0,340.0
5040,325.0,490.0
5041,320.0,495.6
5042,145.0,450.0
5043,110.0,561.7
5044,234.0,377.8
5045,215.0,443.9
5046,235.0,468.9
5047,110.0,523.9
5048,305.0,407.8
5049,55.0,403.9
5050,0.0,435.0
5051,125.0,472.8
5052,155.0,447.8
5053,0.0,305.0
5054,185.0,421.70000000000005
5055,230.0,472.8
5056,195.0,528.9
5057,75.0,388.9
5058,100.0,443.9
5059,225.0,358.9
5060,340.0,447.8
5061,305.0,515.0
5062,270.0,435.0
5063,150.0,462.8
5064,100.0,526.7
5065,260.0,403.9
5066,195.0,458.9
5067,95.0,405.0
5068,205.0,443.9
5069,105.0,335.0
5070,175.0,387.8
5071,185.0,313.9
5072,140.0,548.9
5073,415.0,450.0
5074,160.0,443.9
5075,275.0,452.8
5076,50.0,472.8
5077,50.0,468.9
5078,100.0,427.8
5079,385.0,517.8
5080,415.0,515.0
5081,190.0,538.9
5082,444.0,448.9
5083,75.0,392.8
5084,50.0,501.8
5085,435.0,453.9
5086,150.0,325.0
5087,205.0,450.0
5088,170.0,468.9
5089,345.0,470.0
5090,175.0,332.8
5091,150.0,453.9
5092,100.0,522.8
5093,55.0,445.0
5094,184.0,393.9
5095,275.0,401.70000000000005
5096,160.0,450.0
5097,160.0,317.8
5098,100.0,373.9
5099,185.0,435.0
5100,100.0,468.9
5101,5.0,468.9
5102,300.0,430.0
5103,175.0,433.9
5104,0.0,477.8
5105,415.0,460.0
5106,175.0,377.8
5107,310.0,467.8
5108,80.0,423.9
5109,280.0,443.9
5110,245.0,290.0
5111,285.0,507.8
5112,355.0,523.9
5113,380.0,480.0
5114,245.0,452.8
5115,330.0,427.8
5116,50.0,360.0
5117,170.0,498.9
5118,285.0,490.0
5119,185.0,466.70000000000005
5120,360.0,313.9
5121,405.0,453.9
5122,340.0,418.9
5123,210.0,507.8
5124,175.0,450.0
5125,165.0,438.9
5126,300.0,442.8
5127,105.0,445.0
5128,50.0,485.0
5129,80.0,397.8
5130,95.0,367.8
5131,150.0,330.0
5132,415.0,468.9
5133,185.0,488.9
5134,240.0,468.9
5135,5.0,290.0
5136,275.0,443.9
5137,195.0,487.8
5138,230.0,435.0
5139,90.0,450.0
5140,80.0,523.9
5141,145.0,432.8
5142,370.0,438.9
5143,55.0,495.6
5144,105.0,333.9
5145,185.0,507.8
5146,250.0,468.9
5147,105.0,445.0
5148,385.0,422.8
5149,329.0,442.8
5150,285.0,432.8
5151,230.0,355.0
