,p1_sum_def_last
6135,195.0
6136,340.0
6137,250.0
6138,0.0
6139,155.0
6140,200.0
6141,350.0
6142,5.0
6143,165.0
6144,190.0
6145,95.0
6146,65.0
6147,65.0
6148,400.0
6149,300.0
6150,5.0
6151,305.0
6152,265.0
6153,180.0
6154,130.0
6155,0.0
6156,185.0
6157,265.0
6158,160.0
6159,0.0
6160,100.0
6161,270.0
6162,303.0
6163,190.0
6164,390.0
6165,0.0
6166,185.0
6167,255.0
6168,270.0
6169,415.0
6170,230.0
6171,85.0
6172,310.0
6173,310.0
6174,330.0
6175,360.0
6176,205.0
6177,285.0
6178,290.0
6179,130.0
6180,300.0
6181,245.0
6182,210.0
6183,215.0
6184,95.0
6185,175.0
6186,205.0
6187,240.0
6188,215.0
6189,215.0
6190,50.0
6191,225.0
6192,210.0
6193,0.0
6194,310.0
6195,245.0
6196,140.0
6197,415.0
6198,270.0
6199,50.0
6200,230.0
6201,290.0
6202,195.0
6203,60.0
6204,160.0
6205,410.0
6206,180.0
6207,245.0
6208,485.0
6209,235.0
6210,405.0
6211,375.0
6212,225.0
6213,235.0
6214,175.0
6215,165.0
6216,170.0
6217,185.0
6218,195.0
6219,370.0
6220,285.0
6221,335.0
6222,125.0
6223,210.0
6224,220.0
6225,205.0
6226,330.0
6227,360.0
6228,170.0
6229,150.0
6230,270.0
6231,190.0
6232,120.0
6233,465.0
6234,175.0
6235,445.0
6236,255.0
6237,335.0
6238,130.0
6239,180.0
6240,290.0
6241,320.0
6242,160.0
6243,320.0
6244,435.0
6245,180.0
6246,185.0
6247,425.0
6248,125.0
6249,150.0
6250,145.0
6251,115.0
6252,165.0
6253,0.0
6254,265.0
6255,350.0
6256,155.0
6257,205.0
6258,250.0
6259,215.0
6260,315.0
6261,140.0
6262,325.0
6263,185.0
6264,5.0
6265,35.0
6266,215.0
6267,350.0
6268,285.0
6269,185.0
6270,185.0
6271,270.0
6272,270.0
6273,135.0
6274,305.0
6275,290.0
6276,155.0
6277,210.0
6278,315.0
6279,515.0
6280,215.0
6281,250.0
6282,95.0
6283,540.0
6284,310.0
6285,335.0
6286,170.0
6287,515.0
6288,175.0
6289,365.0
6290,295.0
6291,180.0
6292,230.0
6293,60.0
6294,255.0
6295,95.0
6296,280.0
6297,335.0
6298,165.0
6299,100.0
6300,220.0
6301,130.0
6302,245.0
6303,370.0
6304,110.0
6305,130.0
6306,45.0
6307,180.0
6308,285.0
6309,260.0
6310,265.0
6311,290.0
6312,65.0
6313,375.0
6314,200.0
6315,60.0
6316,0.0
6317,185.0
6318,155.0
6319,5.0
6320,115.0
6321,205.0
6322,430.0
6323,220.0
6324,330.0
6325,145.0
6326,130.0
6327,460.0
6328,220.0
6329,45.0
6330,185.0
6331,270.0
6332,175.0
6333,285.0
6334,50.0
6335,110.0
6336,90.0
6337,245.0
6338,90.0
6339,205.0
6340,180.0
6341,360.0
6342,125.0
6343,205.0
6344,165.0
6345,345.0
6346,205.0
6347,220.0
6348,285.0
6349,180.0
6350,95.0
6351,160.0
6352,130.0
6353,270.0
6354,240.0
6355,300.0
6356,215.0
6357,265.0
6358,250.0
6359,225.0
6360,90.0
6361,300.0
6362,175.0
6363,250.0
6364,380.0
6365,240.0
6366,240.0
6367,35.0
6368,290.0
6369,100.0
6370,280.0
6371,325.0
6372,275.0
6373,205.0
6374,320.0
6375,165.0
6376,510.0
6377,245.0
6378,315.0
6379,330.0
6380,395.0
6381,180.0
6382,180.0
6383,5.0
6384,250.0
6385,385.0
6386,85.0
6387,90.0
6388,225.0
6389,5.0
6390,60.0
6391,255.0
6392,265.0
6393,345.0
6394,160.0
6395,200.0
6396,280.0
6397,215.0
6398,0.0
6399,280.0
6400,305.0
6401,140.0
6402,0.0
6403,45.0
6404,185.0
6405,225.0
6406,125.0
6407,265.0
6408,165.0
6409,175.0
6410,350.0
6411,65.0
6412,5.0
6413,205.0
6414,140.0
6415,140.0
6416,85.0
6417,110.0
6418,250.0
6419,265.0
6420,305.0
6421,40.0
6422,95.0
6423,135.0
6424,420.0
6425,0.0
6426,300.0
6427,150.0
6428,235.0
6429,0.0
6430,60.0
6431,295.0
6432,350.0
6433,310.0
6434,270.0
6435,220.0
6436,390.0
6437,335.0
6438,365.0
6439,5.0
6440,330.0
6441,270.0
6442,140.0
6443,195.0
6444,85.0
6445,165.0
6446,470.0
6447,325.0
6448,270.0
6449,305.0
6450,5.0
6451,285.0
6452,250.0
6453,345.0
6454,395.0
6455,85.0
6456,110.0
6457,215.0
6458,290.0
6459,90.0
6460,205.0
6461,335.0
6462,165.0
6463,190.0
6464,0.0
6465,310.0
6466,95.0
6467,370.0
6468,285.0
6469,60.0
6470,305.0
6471,65.0
6472,155.0
6473,365.0
6474,50.0
6475,155.0
6476,335.0
6477,150.0
6478,390.0
6479,290.0
6480,130.0
6481,310.0
6482,245.0
6483,250.0
6484,140.0
6485,85.0
6486,290.0
6487,165.0
6488,330.0
6489,170.0
6490,245.0
6491,140.0
6492,365.0
6493,235.0
6494,130.0
6495,310.0
6496,175.0
6497,205.0
6498,160.0
6499,355.0
6500,40.0
6501,270.0
6502,270.0
6503,260.0
6504,45.0
6505,280.0
6506,305.0
6507,90.0
6508,65.0
6509,180.0
6510,175.0
6511,205.0
6512,335.0
6513,160.0
6514,165.0
6515,360.0
6516,85.0
6517,330.0
6518,235.0
6519,160.0
6520,160.0
6521,100.0
6522,230.0
6523,155.0
6524,85.0
6525,225.0
6526,210.0
6527,330.0
6528,170.0
6529,175.0
6530,270.0
6531,485.0
6532,260.0
6533,230.0
6534,270.0
6535,135.0
6536,180.0
6537,160.0
6538,100.0
6539,280.0
6540,210.0
6541,220.0
6542,215.0
6543,455.0
6544,110.0
6545,215.0
6546,330.0
6547,280.0
6548,60.0
6549,215.0
6550,325.0
6551,225.0
6552,95.0
6553,330.0
6554,275.0
6555,240.0
6556,210.0
6557,0.0
6558,130.0
6559,385.0
6560,295.0
6561,230.0
6562,35.0
6563,85.0
6564,60.0
6565,180.0
6566,290.0
6567,365.0
6568,140.0
6569,135.0
6570,405.0
6571,5.0
6572,305.0
6573,405.0
6574,95.0
6575,185.0
6576,160.0
6577,245.0
6578,295.0
6579,65.0
6580,185.0
6581,95.0
6582,180.0
6583,45.0
6584,355.0
6585,205.0
6586,180.0
6587,310.0
6588,150.0
6589,180.0
6590,200.0
6591,160.0
6592,195.0
6593,45.0
6594,90.0
6595,290.0
6596,175.0
6597,270.0
6598,295.0
6599,190.0
6600,155.0
6601,165.0
6602,0.0
6603,445.0
6604,265.0
6605,265.0
6606,35.0
6607,215.0
6608,335.0
6609,180.0
6610,215.0
6611,180.0
6612,285.0
6613,230.0
6614,210.0
6615,0.0
6616,430.0
6617,295.0
6618,335.0
6619,100.0
6620,5.0
6621,180.0
6622,70.0
6623,275.0
6624,355.0
6625,245.0
6626,335.0
6627,100.0
6628,310.0
6629,295.0
6630,160.0
6631,155.0
6632,160.0
6633,85.0
6634,235.0
6635,335.0
6636,210.0
6637,310.0
6638,345.0
6639,315.0
6640,195.0
6641,220.0
6642,130.0
6643,90.0
6644,195.0
6645,300.0
6646,85.0
6647,185.0
6648,155.0
6649,300.0
6650,225.0
6651,245.0
6652,305.0
6653,165.0
6654,145.0
6655,45.0
6656,290.0
6657,250.0
6658,320.0
6659,310.0
6660,370.0
6661,270.0
6662,85.0
6663,155.0
6664,225.0
6665,145.0
6666,165.0
6667,215.0
6668,225.0
6669,185.0
6670,150.0
6671,270.0
6672,220.0
6673,255.0
6674,5.0
6675,290.0
6676,420.0
6677,5.0
6678,310.0
6679,225.0
6680,160.0
6681,130.0
6682,528.0
6683,280.0
6684,180.0
6685,185.0
6686,390.0
6687,235.0
6688,220.0
6689,205.0
6690,315.0
6691,100.0
6692,335.0
6693,130.0
6694,220.0
6695,265.0
6696,280.0
6697,170.0
6698,185.0
6699,85.0
6700,215.0
6701,235.0
6702,140.0
6703,155.0
6704,160.0
6705,200.0
6706,180.0
6707,360.0
6708,215.0
6709,180.0
6710,430.0
6711,225.0
6712,185.0
6713,205.0
6714,95.0
6715,240.0
6716,300.0
6717,330.0
6718,250.0
6719,80.0
6720,100.0
6721,280.0
6722,90.0
6723,65.0
6724,85.0
6725,305.0
6726,85.0
6727,180.0
6728,180.0
6729,215.0
6730,210.0
6731,370.0
6732,70.0
6733,310.0
6734,395.0
6735,245.0
6736,175.0
6737,230.0
6738,265.0
6739,225.0
6740,145.0
6741,70.0
6742,245.0
6743,220.0
6744,100.0
6745,65.0
6746,245.0
6747,375.0
6748,290.0
6749,280.0
6750,280.0
6751,85.0
6752,130.0
6753,165.0
6754,295.0
6755,330.0
6756,0.0
6757,65.0
6758,5.0
6759,280.0
6760,0.0
6761,85.0
6762,155.0
6763,165.0
6764,115.0
6765,220.0
6766,185.0
6767,90.0
6768,45.0
6769,45.0
6770,240.0
6771,230.0
6772,275.0
6773,130.0
6774,110.0
6775,225.0
6776,285.0
6777,140.0
6778,35.0
6779,255.0
6780,215.0
6781,265.0
6782,135.0
6783,145.0
6784,180.0
6785,150.0
6786,295.0
6787,130.0
6788,5.0
6789,95.0
6790,330.0
6791,180.0
6792,90.0
6793,150.0
6794,195.0
6795,120.0
6796,180.0
6797,0.0
6798,265.0
6799,115.0
6800,270.0
6801,275.0
6802,85.0
6803,100.0
6804,245.0
6805,315.0
6806,175.0
6807,250.0
6808,135.0
6809,205.0
6810,265.0
6811,5.0
6812,95.0
6813,130.0
6814,370.0
6815,145.0
6816,180.0
6817,160.0
6818,235.0
6819,275.0
6820,85.0
6821,85.0
6822,215.0
6823,230.0
6824,360.0
6825,0.0
6826,260.0
6827,305.0
6828,490.0
6829,215.0
6830,310.0
6831,250.0
6832,310.0
6833,208.0
6834,185.0
6835,380.0
6836,95.0
6837,155.0
6838,120.0
6839,200.0
6840,220.0
6841,45.0
6842,235.0
6843,40.0
6844,180.0
6845,455.0
6846,110.0
6847,295.0
6848,200.0
6849,360.0
6850,115.0
6851,250.0
6852,165.0
6853,150.0
6854,160.0
6855,225.0
6856,155.0
6857,205.0
6858,130.0
6859,315.0
6860,330.0
6861,325.0
6862,350.0
6863,455.0
6864,290.0
6865,285.0
6866,210.0
6867,50.0
6868,180.0
6869,65.0
6870,85.0
6871,160.0
6872,85.0
6873,350.0
6874,135.0
6875,195.0
6876,195.0
6877,85.0
6878,0.0
6879,65.0
6880,85.0
6881,315.0
6882,245.0
6883,185.0
6884,185.0
6885,375.0
6886,280.0
6887,245.0
6888,245.0
6889,215.0
6890,85.0
6891,165.0
6892,275.0
6893,90.0
6894,250.0
6895,95.0
6896,180.0
6897,405.0
6898,5.0
6899,280.0
6900,250.0
6901,295.0
6902,250.0
6903,65.0
6904,125.0
6905,90.0
6906,345.0
6907,110.0
6908,265.0
6909,160.0
6910,65.0
6911,320.0
6912,85.0
6913,330.0
6914,160.0
6915,230.0
6916,65.0
6917,275.0
6918,138.0
6919,140.0
6920,215.0
6921,220.0
6922,395.0
6923,285.0
6924,305.0
6925,285.0
6926,250.0
6927,245.0
6928,70.0
6929,135.0
6930,130.0
6931,65.0
6932,140.0
6933,220.0
6934,195.0
6935,0.0
6936,205.0
6937,335.0
6938,45.0
6939,185.0
6940,90.0
6941,65.0
6942,265.0
6943,250.0
6944,150.0
6945,385.0
6946,100.0
6947,85.0
6948,260.0
6949,180.0
6950,320.0
6951,155.0
6952,440.0
6953,365.0
6954,250.0
6955,370.0
6956,160.0
6957,5.0
6958,70.0
6959,370.0
6960,245.0
6961,165.0
6962,260.0
6963,220.0
6964,65.0
6965,200.0
6966,180.0
6967,250.0
6968,85.0
6969,440.0
6970,210.0
6971,170.0
6972,130.0
6973,95.0
6974,265.0
6975,280.0
6976,285.0
6977,350.0
6978,305.0
6979,85.0
6980,210.0
6981,180.0
6982,260.0
6983,245.0
6984,195.0
6985,210.0
6986,365.0
6987,255.0
6988,300.0
6989,0.0
6990,245.0
6991,130.0
6992,0.0
6993,300.0
6994,250.0
6995,200.0
6996,190.0
6997,450.0
6998,260.0
6999,95.0
7000,155.0
7001,130.0
7002,180.0
7003,100.0
7004,335.0
7005,220.0
7006,185.0
7007,325.0
7008,60.0
7009,95.0
7010,370.0
7011,330.0
7012,220.0
7013,225.0
7014,175.0
7015,250.0
7016,245.0
7017,135.0
7018,125.0
7019,295.0
7020,185.0
7021,250.0
7022,35.0
7023,240.0
7024,110.0
7025,95.0
7026,175.0
7027,195.0
7028,65.0
7029,305.0
7030,245.0
7031,313.0
7032,365.0
7033,190.0
7034,155.0
7035,335.0
7036,110.0
7037,205.0
7038,245.0
7039,255.0
7040,85.0
7041,275.0
7042,150.0
7043,370.0
7044,100.0
7045,150.0
7046,360.0
7047,305.0
7048,225.0
7049,365.0
7050,230.0
7051,100.0
7052,320.0
7053,70.0
7054,305.0
7055,180.0
7056,240.0
7057,100.0
7058,175.0
7059,240.0
7060,250.0
7061,70.0
7062,5.0
7063,325.0
7064,225.0
7065,200.0
7066,330.0
7067,250.0
7068,300.0
7069,0.0
7070,100.0
7071,225.0
7072,175.0
7073,305.0
7074,235.0
7075,180.0
7076,255.0
7077,150.0
7078,255.0
7079,85.0
7080,225.0
7081,185.0
7082,370.0
7083,280.0
7084,0.0
7085,405.0
7086,305.0
7087,130.0
7088,150.0
7089,110.0
7090,0.0
7091,310.0
7092,0.0
7093,185.0
7094,210.0
7095,250.0
7096,295.0
7097,465.0
7098,230.0
7099,160.0
7100,305.0
7101,160.0
7102,85.0
7103,65.0
7104,295.0
7105,245.0
7106,215.0
7107,0.0
7108,310.0
7109,145.0
7110,95.0
7111,280.0
7112,385.0
7113,160.0
7114,245.0
7115,220.0
7116,0.0
7117,180.0
7118,195.0
7119,65.0
7120,155.0
7121,230.0
7122,175.0
7123,300.0
7124,115.0
7125,90.0
7126,85.0
7127,165.0
7128,70.0
7129,210.0
7130,150.0
7131,310.0
7132,150.0
7133,315.0
7134,225.0
7135,140.0
7136,95.0
7137,125.0
7138,310.0
7139,100.0
7140,70.0
7141,80.0
7142,160.0
7143,95.0
7144,405.0
7145,0.0
7146,230.0
7147,210.0
7148,365.0
7149,145.0
7150,120.0
7151,180.0
7152,285.0
7153,0.0
7154,90.0
7155,5.0
7156,180.0
7157,155.0
7158,245.0
7159,155.0
7160,370.0
7161,185.0
7162,190.0
7163,100.0
7164,245.0
7165,85.0
7166,400.0
7167,210.0
7168,440.0
7169,225.0
7170,230.0
7171,185.0
7172,170.0
7173,325.0
7174,310.0
7175,295.0
7176,180.0
7177,135.0
7178,85.0
7179,270.0
7180,180.0
7181,335.0
7182,90.0
7183,425.0
7184,185.0
7185,295.0
7186,95.0
7187,235.0
7188,90.0
7189,100.0
7190,195.0
7191,230.0
7192,260.0
7193,180.0
7194,90.0
7195,360.0
7196,35.0
7197,480.0
7198,345.0
7199,200.0
7200,155.0
7201,420.0
7202,285.0
7203,280.0
7204,330.0
7205,185.0
7206,140.0
7207,530.0
7208,145.0
7209,150.0
7210,185.0
7211,270.0
7212,160.0
7213,250.0
7214,125.0
7215,230.0
7216,145.0
7217,310.0
7218,60.0
7219,245.0
7220,155.0
7221,245.0
7222,45.0
7223,265.0
7224,255.0
7225,310.0
7226,390.0
7227,215.0
7228,220.0
7229,70.0
7230,185.0
7231,225.0
7232,160.0
7233,140.0
7234,95.0
7235,130.0
7236,235.0
7237,0.0
7238,155.0
7239,155.0
7240,95.0
7241,225.0
7242,185.0
7243,490.0
7244,390.0
7245,220.0
7246,415.0
7247,100.0
7248,355.0
7249,95.0
7250,310.0
7251,335.0
7252,160.0
7253,385.0
7254,285.0
7255,295.0
7256,50.0
7257,165.0
7258,280.0
7259,50.0
7260,290.0
7261,0.0
7262,130.0
7263,395.0
7264,330.0
7265,115.0
7266,185.0
7267,0.0
7268,205.0
7269,210.0
7270,195.0
7271,115.0
7272,405.0
7273,240.0
7274,100.0
7275,305.0
7276,105.0
7277,305.0
7278,350.0
7279,205.0
7280,520.0
7281,0.0
7282,225.0
7283,375.0
7284,400.0
7285,225.0
7286,255.0
7287,245.0
7288,390.0
7289,260.0
7290,180.0
7291,45.0
7292,0.0
7293,100.0
7294,290.0
7295,70.0
7296,245.0
7297,258.0
7298,235.0
7299,220.0
7300,65.0
7301,280.0
7302,375.0
7303,90.0
7304,295.0
7305,185.0
7306,180.0
7307,60.0
7308,100.0
7309,170.0
7310,410.0
7311,125.0
7312,205.0
7313,185.0
7314,470.0
7315,365.0
7316,280.0
7317,150.0
7318,245.0
7319,300.0
7320,220.0
7321,5.0
7322,145.0
7323,270.0
7324,220.0
7325,190.0
7326,180.0
7327,205.0
7328,180.0
7329,290.0
7330,295.0
7331,85.0
7332,285.0
7333,285.0
7334,65.0
7335,185.0
7336,265.0
7337,260.0
7338,140.0
7339,230.0
7340,110.0
7341,180.0
7342,435.0
7343,160.0
7344,90.0
7345,260.0
7346,265.0
7347,180.0
7348,370.0
7349,335.0
7350,50.0
7351,130.0
7352,190.0
7353,140.0
7354,265.0
7355,245.0
7356,170.0
7357,85.0
7358,250.0
7359,335.0
7360,300.0
7361,295.0
7362,300.0
7363,280.0
7364,205.0
7365,245.0
7366,335.0
7367,180.0
7368,95.0
7369,395.0
7370,185.0
7371,275.0
7372,170.0
7373,305.0
7374,150.0
7375,165.0
7376,270.0
7377,270.0
7378,275.0
7379,85.0
7380,235.0
7381,410.0
7382,0.0
7383,405.0
7384,295.0
7385,180.0
7386,240.0
7387,240.0
7388,290.0
7389,310.0
7390,530.0
7391,180.0
7392,110.0
7393,320.0
7394,295.0
7395,115.0
7396,60.0
7397,175.0
7398,270.0
7399,205.0
7400,220.0
7401,250.0
7402,335.0
7403,225.0
7404,145.0
7405,65.0
7406,150.0
7407,280.0
7408,85.0
7409,250.0
7410,310.0
7411,170.0
7412,115.0
7413,300.0
7414,410.0
7415,335.0
7416,220.0
7417,195.0
7418,520.0
7419,470.0
7420,215.0
7421,355.0
7422,495.0
7423,325.0
7424,0.0
7425,130.0
7426,85.0
7427,110.0
7428,270.0
7429,70.0
7430,230.0
7431,95.0
7432,165.0
7433,235.0
7434,185.0
7435,95.0
7436,260.0
7437,140.0
7438,50.0
7439,5.0
7440,100.0
7441,370.0
7442,225.0
7443,60.0
7444,215.0
7445,218.0
7446,180.0
7447,180.0
7448,310.0
7449,180.0
7450,95.0
7451,250.0
7452,305.0
7453,185.0
7454,360.0
7455,130.0
7456,185.0
7457,0.0
7458,95.0
7459,95.0
7460,120.0
7461,5.0
7462,150.0
7463,330.0
7464,180.0
7465,0.0
7466,220.0
7467,85.0
7468,0.0
7469,210.0
7470,215.0
7471,165.0
7472,225.0
7473,145.0
7474,95.0
7475,125.0
7476,330.0
7477,280.0
7478,130.0
7479,210.0
7480,355.0
7481,155.0
7482,50.0
7483,280.0
7484,265.0
7485,425.0
7486,110.0
7487,155.0
7488,125.0
7489,225.0
7490,230.0
7491,305.0
7492,180.0
7493,245.0
7494,85.0
7495,215.0
7496,250.0
7497,255.0
7498,250.0
7499,100.0
7500,230.0
7501,245.0
7502,290.0
7503,260.0
7504,260.0
7505,195.0
7506,345.0
7507,210.0
7508,100.0
7509,180.0
7510,165.0
7511,135.0
7512,85.0
7513,245.0
7514,270.0
7515,275.0
7516,200.0
7517,290.0
7518,95.0
7519,175.0
7520,150.0
7521,525.0
7522,265.0
7523,210.0
7524,165.0
7525,115.0
7526,335.0
7527,135.0
7528,0.0
7529,255.0
7530,130.0
7531,265.0
7532,125.0
7533,100.0
7534,125.0
7535,455.0
7536,230.0
7537,235.0
7538,295.0
7539,185.0
7540,350.0
7541,155.0
7542,185.0
7543,235.0
7544,145.0
7545,245.0
7546,345.0
7547,370.0
7548,305.0
7549,220.0
7550,215.0
7551,210.0
7552,305.0
7553,245.0
7554,355.0
7555,225.0
7556,210.0
7557,70.0
7558,325.0
7559,110.0
7560,90.0
7561,165.0
7562,235.0
7563,260.0
7564,210.0
7565,70.0
7566,545.0
7567,175.0
7568,335.0
7569,303.0
7570,95.0
7571,90.0
7572,215.0
7573,295.0
7574,145.0
7575,220.0
7576,85.0
7577,235.0
7578,85.0
7579,185.0
7580,5.0
7581,450.0
7582,185.0
7583,160.0
7584,65.0
7585,95.0
7586,280.0
7587,265.0
7588,250.0
7589,170.0
7590,5.0
7591,255.0
7592,245.0
7593,245.0
7594,225.0
7595,70.0
7596,130.0
7597,180.0
7598,305.0
7599,95.0
7600,180.0
7601,5.0
7602,245.0
7603,135.0
7604,375.0
7605,235.0
7606,285.0
7607,380.0
7608,210.0
7609,85.0
7610,155.0
7611,425.0
7612,230.0
7613,155.0
7614,95.0
7615,5.0
7616,280.0
7617,205.0
7618,270.0
7619,130.0
7620,185.0
7621,160.0
7622,425.0
7623,420.0
7624,190.0
7625,225.0
7626,250.0
7627,185.0
7628,65.0
7629,0.0
7630,400.0
7631,50.0
7632,430.0
7633,105.0
7634,200.0
7635,410.0
7636,245.0
7637,5.0
7638,225.0
7639,475.0
7640,225.0
7641,370.0
7642,245.0
7643,490.0
7644,155.0
7645,295.0
7646,415.0
7647,135.0
7648,325.0
7649,160.0
7650,400.0
7651,450.0
7652,365.0
7653,170.0
7654,295.0
7655,160.0
7656,0.0
7657,245.0
7658,0.0
7659,45.0
7660,205.0
7661,150.0
7662,225.0
7663,440.0
7664,180.0
7665,290.0
7666,390.0
7667,185.0
7668,245.0
7669,225.0
7670,145.0
7671,140.0
7672,370.0
7673,335.0
7674,5.0
7675,225.0
7676,265.0
7677,300.0
7678,210.0
7679,95.0
7680,250.0
7681,205.0
7682,95.0
7683,95.0
7684,420.0
7685,275.0
7686,265.0
7687,5.0
7688,100.0
7689,250.0
7690,265.0
7691,315.0
7692,285.0
7693,100.0
7694,95.0
7695,165.0
7696,145.0
7697,225.0
7698,300.0
7699,365.0
7700,85.0
7701,210.0
7702,100.0
7703,425.0
7704,0.0
7705,95.0
7706,250.0
7707,140.0
7708,285.0
7709,395.0
7710,90.0
7711,260.0
7712,485.0
7713,365.0
7714,125.0
7715,215.0
7716,385.0
7717,310.0
7718,85.0
7719,300.0
7720,270.0
7721,285.0
7722,140.0
7723,320.0
7724,430.0
7725,115.0
7726,185.0
7727,270.0
7728,370.0
7729,225.0
7730,335.0
7731,135.0
7732,225.0
7733,305.0
7734,245.0
7735,210.0
7736,125.0
7737,205.0
7738,310.0
7739,515.0
7740,225.0
7741,405.0
7742,45.0
7743,85.0
7744,265.0
7745,370.0
7746,205.0
7747,240.0
7748,0.0
7749,45.0
7750,225.0
7751,120.0
7752,160.0
7753,275.0
7754,405.0
7755,270.0
7756,5.0
7757,205.0
7758,5.0
7759,195.0
7760,180.0
7761,180.0
7762,220.0
7763,145.0
7764,90.0
7765,0.0
7766,305.0
7767,90.0
7768,245.0
7769,290.0
7770,145.0
7771,65.0
7772,270.0
7773,250.0
7774,170.0
7775,155.0
7776,315.0
7777,90.0
7778,265.0
7779,180.0
7780,130.0
7781,35.0
7782,65.0
7783,5.0
7784,395.0
7785,140.0
7786,235.0
7787,5.0
7788,180.0
7789,50.0
7790,165.0
7791,180.0
7792,285.0
7793,85.0
7794,220.0
7795,220.0
7796,0.0
7797,250.0
7798,220.0
7799,210.0
7800,70.0
7801,225.0
7802,375.0
7803,140.0
7804,420.0
7805,180.0
7806,5.0
7807,90.0
7808,310.0
7809,230.0
7810,245.0
7811,240.0
7812,265.0
7813,245.0
7814,245.0
7815,285.0
7816,195.0
7817,310.0
7818,160.0
7819,280.0
7820,245.0
7821,5.0
7822,145.0
7823,340.0
7824,210.0
7825,0.0
7826,315.0
7827,145.0
7828,310.0
7829,440.0
7830,65.0
7831,270.0
7832,305.0
7833,65.0
7834,300.0
7835,140.0
7836,215.0
7837,300.0
7838,160.0
7839,205.0
7840,185.0
7841,290.0
7842,95.0
7843,235.0
7844,465.0
7845,0.0
7846,210.0
7847,235.0
7848,265.0
7849,390.0
7850,305.0
7851,185.0
7852,0.0
7853,60.0
7854,180.0
7855,160.0
7856,295.0
7857,305.0
7858,65.0
7859,375.0
7860,85.0
7861,220.0
7862,325.0
7863,125.0
7864,50.0
7865,100.0
7866,95.0
7867,60.0
7868,50.0
7869,330.0
7870,160.0
7871,330.0
7872,100.0
7873,295.0
7874,225.0
7875,280.0
7876,185.0
7877,185.0
7878,205.0
7879,180.0
7880,280.0
7881,60.0
7882,165.0
7883,145.0
7884,595.0
7885,100.0
7886,180.0
7887,95.0
7888,85.0
7889,85.0
7890,205.0
7891,270.0
7892,250.0
7893,100.0
7894,100.0
7895,65.0
7896,250.0
7897,370.0
7898,165.0
7899,305.0
7900,320.0
7901,455.0
7902,220.0
7903,110.0
7904,230.0
7905,245.0
7906,95.0
7907,270.0
7908,180.0
7909,150.0
7910,185.0
7911,240.0
7912,370.0
7913,0.0
7914,85.0
7915,95.0
7916,375.0
7917,370.0
7918,295.0
7919,255.0
7920,325.0
7921,170.0
7922,145.0
7923,205.0
7924,195.0
7925,365.0
7926,200.0
7927,95.0
7928,220.0
7929,330.0
7930,90.0
7931,430.0
7932,415.0
7933,110.0
7934,95.0
7935,150.0
7936,110.0
7937,355.0
7938,325.0
7939,260.0
7940,50.0
7941,330.0
7942,95.0
7943,400.0
7944,430.0
7945,105.0
7946,390.0
7947,160.0
7948,215.0
7949,215.0
7950,315.0
7951,85.0
7952,250.0
7953,300.0
7954,130.0
7955,155.0
7956,50.0
7957,100.0
7958,170.0
7959,175.0
7960,215.0
7961,50.0
7962,235.0
7963,270.0
7964,95.0
7965,245.0
7966,265.0
7967,195.0
7968,100.0
7969,380.0
7970,215.0
7971,5.0
7972,310.0
7973,370.0
7974,135.0
7975,170.0
7976,95.0
7977,350.0
7978,350.0
7979,240.0
7980,245.0
7981,430.0
7982,225.0
7983,130.0
7984,0.0
7985,85.0
7986,290.0
7987,145.0
7988,230.0
7989,365.0
7990,70.0
7991,185.0
7992,215.0
7993,290.0
7994,330.0
7995,180.0
7996,110.0
7997,240.0
7998,170.0
7999,225.0
8000,300.0
8001,0.0
8002,485.0
8003,250.0
8004,100.0
8005,265.0
8006,395.0
8007,0.0
8008,405.0
8009,65.0
8010,85.0
8011,405.0
8012,215.0
8013,125.0
8014,335.0
8015,185.0
8016,100.0
8017,275.0
8018,90.0
8019,430.0
8020,230.0
8021,245.0
8022,205.0
8023,175.0
8024,100.0
8025,225.0
8026,5.0
8027,390.0
8028,5.0
8029,410.0
8030,265.0
8031,180.0
8032,170.0
8033,355.0
8034,305.0
8035,175.0
8036,65.0
8037,85.0
8038,385.0
8039,230.0
8040,265.0
8041,95.0
8042,325.0
8043,235.0
8044,255.0
8045,160.0
8046,295.0
8047,130.0
8048,165.0
8049,230.0
8050,170.0
8051,245.0
8052,325.0
8053,115.0
8054,135.0
8055,300.0
8056,85.0
8057,85.0
8058,420.0
8059,155.0
8060,285.0
8061,130.0
8062,95.0
8063,400.0
8064,85.0
8065,330.0
8066,290.0
8067,180.0
8068,300.0
8069,130.0
8070,95.0
8071,275.0
8072,100.0
8073,235.0
8074,370.0
8075,155.0
8076,5.0
8077,285.0
8078,0.0
8079,430.0
8080,168.0
8081,185.0
8082,430.0
8083,300.0
8084,100.0
8085,5.0
8086,180.0
8087,335.0
8088,245.0
8089,245.0
8090,435.0
8091,290.0
8092,170.0
8093,160.0
8094,270.0
8095,215.0
8096,0.0
8097,125.0
8098,240.0
8099,100.0
8100,320.0
8101,175.0
8102,310.0
8103,225.0
8104,240.0
8105,210.0
8106,175.0
8107,155.0
8108,145.0
8109,180.0
8110,455.0
8111,190.0
8112,360.0
8113,325.0
8114,90.0
8115,273.0
8116,145.0
8117,290.0
8118,270.0
8119,205.0
8120,395.0
8121,250.0
8122,225.0
8123,370.0
8124,170.0
8125,435.0
8126,230.0
8127,95.0
8128,105.0
8129,330.0
8130,50.0
8131,410.0
8132,340.0
