,speed_advantage_ratio
4594,0.8888888888888888
4595,1.5
4596,0.15384615384615385
4597,1.0
4598,0.8333333333333334
4599,1.4285714285714286
4600,1.8571428571428572
4601,0.9
4602,0.6923076923076923
4603,2.4
4604,1.8
4605,0.1875
4606,1.125
4607,1.7142857142857142
4608,0.5555555555555556
4609,0.6923076923076923
4610,0.25
4611,0.6428571428571429
4612,2.4
4613,7.5
4614,0.6923076923076923
4615,0.8461538461538461
4616,0.4444444444444444
4617,3.8
4618,2.1666666666666665
4619,0.2727272727272727
4620,0.7
4621,1.1666666666666667
4622,2.0
4623,4.666666666666667
4624,0.625
4625,0.5
4626,5.0
4627,4.666666666666667
4628,1.5
4629,1.8333333333333333
4630,2.25
4631,0.42857142857142855
4632,0.8571428571428571
4633,0.6666666666666666
4634,1.8333333333333333
4635,1.7777777777777777
4636,1.1
4637,0.6153846153846154
4638,15.0
4639,2.4
4640,0.375
4641,1.1111111111111112
4642,0.6666666666666666
4643,0.3333333333333333
4644,0.8888888888888888
4645,0.7692307692307693
4646,0.5
4647,16.0
4648,5.5
4649,0.7333333333333333
4650,10.5
4651,1.8333333333333333
4652,2.6
4653,7.5
4654,3.0
4655,0.75
4656,1.0
4657,1.1
4658,2.2
4659,4.25
4660,0.5833333333333334
4661,1.1818181818181819
4662,0.5
4663,1.4444444444444444
4664,1.0
4665,12.5
4666,2.5
4667,6.0
4668,0.8181818181818182
4669,0.5714285714285714
4670,6.666666666666667
4671,0.625
4672,3.0
4673,0.625
4674,4.5
4675,0.8571428571428571
4676,2.75
4677,2.75
4678,0.9090909090909091
4679,1.6
4680,0.875
4681,0.5454545454545454
4682,1.8333333333333333
4683,5.25
4684,1.25
4685,0.2727272727272727
4686,0.35714285714285715
4687,0.7
4688,0.6428571428571429
4689,0.5833333333333334
4690,0.5714285714285714
4691,0.45454545454545453
4692,1.2
4693,0.21052631578947367
4694,0.25
4695,1.5555555555555556
4696,0.6666666666666666
4697,0.23076923076923078
4698,1.1428571428571428
4699,0.9090909090909091
4700,1.0
4701,6.333333333333333
4702,10.0
4703,1.8333333333333333
4704,1.25
4705,1.8333333333333333
4706,3.0
4707,1.8333333333333333
4708,1.8571428571428572
4709,0.3125
4710,0.6666666666666666
4711,2.0
4712,1.1428571428571428
4713,1.0
4714,5.5
4715,5.333333333333333
4716,4.25
4717,0.625
4718,1.4
4719,2.2
4720,2.0
4721,10.0
4722,0.5
4723,1.5714285714285714
4724,1.7142857142857142
4725,0.75
4726,6.333333333333333
4727,1.5714285714285714
4728,0.4375
4729,0.6666666666666666
4730,0.2727272727272727
4731,0.5454545454545454
4732,0.5
4733,15.0
4734,4.333333333333333
4735,2.5
4736,2.0
4737,0.5833333333333334
4738,2.0
4739,1.1666666666666667
4740,0.14285714285714285
4741,0.2777777777777778
4742,1.0
4743,0.4
4744,1.4444444444444444
4745,4.0
4746,0.5555555555555556
4747,0.4
4748,1.8
4749,1.3
4750,1.4444444444444444
4751,3.0
4752,3.5
4753,0.6
4754,1.125
4755,1.0909090909090908
4756,0.375
4757,5.0
4758,17.0
4759,1.1666666666666667
4760,0.42857142857142855
4761,3.25
4762,0.4166666666666667
4763,2.6666666666666665
4764,0.5
4765,3.25
4766,1.5
4767,1.375
4768,0.35714285714285715
4769,1.8
4770,1.8
4771,8.0
4772,0.6666666666666666
4773,0.5
4774,0.6
4775,2.75
4776,4.0
4777,1.4285714285714286
4778,0.6666666666666666
4779,0.08333333333333333
4780,5.0
4781,0.6153846153846154
4782,3.3333333333333335
4783,25.0
4784,2.0
4785,2.0
4786,3.75
4787,0.6666666666666666
4788,0.7142857142857143
4789,19.0
4790,1.5
4791,2.3333333333333335
4792,0.6363636363636364
4793,0.4
4794,0.36363636363636365
4795,3.0
4796,1.4
4797,0.08333333333333333
4798,3.25
4799,0.11764705882352941
4800,1.2222222222222223
4801,1.2
4802,6.0
4803,2.0
4804,1.2857142857142858
4805,1.8333333333333333
4806,1.8
4807,0.42857142857142855
4808,2.8
4809,3.75
4810,0.25
4811,3.6666666666666665
4812,1.5714285714285714
4813,0.13333333333333333
4814,0.4166666666666667
4815,0.7
4816,1.4285714285714286
4817,4.333333333333333
4818,3.0
4819,0.5625
4820,1.4
4821,0.5
4822,6.0
4823,17.0
4824,0.21428571428571427
4825,0.46153846153846156
4826,0.75
4827,0.6
4828,3.25
4829,3.0
4830,4.0
4831,0.8181818181818182
4832,0.058823529411764705
4833,1.25
4834,1.1111111111111112
4835,1.4
4836,1.8333333333333333
4837,0.4
4838,1.8333333333333333
4839,0.875
4840,0.46153846153846156
4841,1.2
4842,2.1666666666666665
4843,1.0
4844,1.0
4845,2.4
4846,0.75
4847,12.0
4848,0.15
4849,0.4
4850,1.5
4851,0.6666666666666666
4852,1.7142857142857142
4853,1.0
4854,3.6
4855,0.9
4856,1.8571428571428572
4857,3.3333333333333335
4858,1.8571428571428572
4859,0.75
4860,0.5833333333333334
4861,3.0
4862,0.17647058823529413
4863,2.0
4864,3.25
4865,8.5
4866,0.5714285714285714
4867,2.0
4868,1.6
4869,3.4
4870,2.5
4871,0.2727272727272727
4872,19.0
4873,0.6666666666666666
4874,1.25
4875,1.25
4876,1.2
4877,0.36363636363636365
4878,1.2727272727272727
4879,2.5
4880,1.5714285714285714
4881,3.25
4882,0.23076923076923078
4883,2.6
4884,17.0
4885,10.5
4886,0.9166666666666666
4887,0.23076923076923078
4888,0.1875
4889,0.2
4890,1.0
4891,0.5454545454545454
4892,1.5714285714285714
4893,2.75
4894,2.0
4895,2.4
4896,0.9
4897,4.25
4898,3.4
4899,0.9090909090909091
4900,1.1428571428571428
4901,3.5
4902,2.75
4903,0.8
4904,1.625
4905,0.35714285714285715
4906,0.6153846153846154
4907,4.333333333333333
4908,0.21428571428571427
4909,6.5
4910,1.0
4911,0.45454545454545453
4912,0.42857142857142855
4913,7.5
4914,0.7
4915,3.1666666666666665
4916,4.0
4917,2.3333333333333335
4918,2.1666666666666665
4919,0.5333333333333333
4920,0.42857142857142855
4921,6.5
4922,1.0
4923,0.2727272727272727
4924,8.0
4925,0.16666666666666666
4926,1.7777777777777777
4927,0.35714285714285715
4928,2.6666666666666665
4929,8.5
4930,0.8333333333333334
4931,0.15384615384615385
4932,1.5714285714285714
4933,0.9166666666666666
4934,4.0
4935,1.75
4936,0.6153846153846154
4937,0.5833333333333334
4938,11.0
4939,7.0
4940,3.25
4941,1.75
4942,2.5
4943,1.375
4944,0.7
4945,0.6153846153846154
4946,4.25
4947,5.333333333333333
4948,1.375
4949,0.6363636363636364
4950,1.0769230769230769
4951,1.0
4952,0.7777777777777778
4953,2.3333333333333335
4954,0.7777777777777778
4955,1.75
4956,0.42857142857142855
4957,2.0
4958,0.9090909090909091
4959,0.21428571428571427
4960,0.1
4961,1.2222222222222223
4962,0.7142857142857143
4963,0.7142857142857143
4964,0.875
4965,1.8
4966,0.2727272727272727
4967,0.75
4968,0.45454545454545453
4969,0.5833333333333334
4970,0.10526315789473684
4971,1.375
4972,1.5714285714285714
4973,2.0
4974,2.5
4975,0.875
4976,3.5
4977,0.3333333333333333
4978,1.0
4979,0.45454545454545453
4980,1.125
4981,0.46153846153846156
4982,0.6153846153846154
4983,9.0
4984,2.8333333333333335
4985,2.4
4986,1.2857142857142858
4987,5.666666666666667
4988,0.2857142857142857
4989,1.5555555555555556
4990,3.5
4991,2.5
4992,0.4166666666666667
4993,2.25
4994,0.6
4995,1.8333333333333333
4996,0.26666666666666666
4997,0.3
4998,0.3333333333333333
4999,0.75
5000,0.4166666666666667
5001,2.1666666666666665
5002,0.7777777777777778
5003,1.8333333333333333
5004,1.0
5005,3.0
5006,0.875
5007,1.0
5008,1.0
5009,0.3125
5010,0.9230769230769231
5011,0.46153846153846156
5012,0.875
5013,1.1428571428571428
5014,0.09090909090909091
5015,0.8
5016,0.9
5017,0.8181818181818182
5018,2.1666666666666665
5019,0.5555555555555556
5020,0.5555555555555556
5021,2.0
5022,0.625
5023,0.10526315789473684
5024,0.75
5025,0.6
5026,0.6363636363636364
5027,1.0
5028,0.21052631578947367
5029,0.18181818181818182
5030,0.8
5031,0.9166666666666666
5032,9.0
5033,8.5
5034,1.2857142857142858
5035,0.8
5036,1.5
5037,1.0
5038,2.25
5039,2.0
5040,5.333333333333333
5041,3.75
5042,0.875
5043,2.25
5044,0.3076923076923077
5045,0.25
5046,1.6666666666666667
5047,0.0625
5048,1.0
5049,0.35714285714285715
5050,0.11764705882352941
5051,1.1666666666666667
5052,9.5
5053,0.125
5054,0.11764705882352941
5055,1.1428571428571428
5056,3.0
5057,1.3333333333333333
5058,1.1666666666666667
5059,2.5
5060,6.5
5061,1.5714285714285714
5062,4.333333333333333
5063,1.6
5064,0.25
5065,2.4
5066,0.5454545454545454
5067,0.7272727272727273
5068,0.18181818181818182
5069,2.3333333333333335
5070,0.8461538461538461
5071,1.25
5072,1.0
5073,0.21428571428571427
5074,1.0
5075,0.6153846153846154
5076,3.5
5077,1.5
5078,2.0
5079,0.8333333333333334
5080,0.10526315789473684
5081,0.5
5082,1.3
5083,1.1666666666666667
5084,0.6153846153846154
5085,1.7142857142857142
5086,0.5833333333333334
5087,1.4285714285714286
5088,0.23076923076923078
5089,2.5
5090,0.6666666666666666
5091,0.3333333333333333
5092,0.42857142857142855
5093,0.9
5094,0.9090909090909091
5095,2.4285714285714284
5096,5.5
5097,1.0909090909090908
5098,2.4
5099,0.7142857142857143
5100,1.8571428571428572
5101,1.4444444444444444
5102,0.375
5103,0.4666666666666667
5104,1.125
5105,1.0
5106,0.5
5107,0.9
5108,0.875
5109,12.0
5110,1.1666666666666667
5111,1.1666666666666667
5112,0.06666666666666667
5113,5.0
5114,0.7692307692307693
5115,0.6666666666666666
5116,4.75
5117,0.25
5118,9.5
5119,0.16666666666666666
5120,0.9090909090909091
5121,2.0
5122,1.625
5123,0.5833333333333334
5124,2.0
5125,1.8333333333333333
5126,1.8
5127,1.4444444444444444
5128,21.0
5129,3.4
5130,0.14285714285714285
5131,2.0
5132,0.6
5133,0.6153846153846154
5134,0.25
5135,0.3333333333333333
5136,0.8888888888888888
5137,5.0
5138,0.6
5139,1.1111111111111112
5140,0.6
5141,3.6666666666666665
5142,1.0
5143,12.0
5144,0.2727272727272727
5145,0.8571428571428571
5146,1.625
5147,0.8
5148,0.2222222222222222
5149,1.1
5150,1.1818181818181819
5151,0.1875
5152,0.5
5153,1.5
5154,1.5
5155,0.9090909090909091
5156,1.6
5157,0.7857142857142857
5158,0.7777777777777778
5159,6.0
5160,0.2727272727272727
5161,0.25
5162,5.333333333333333
5163,0.42857142857142855
5164,0.05555555555555555
5165,0.18181818181818182
5166,0.16666666666666666
5167,7.5
5168,2.75
5169,1.3
5170,0.21428571428571427
5171,1.2222222222222223
5172,13.0
5173,6.0
5174,0.29411764705882354
5175,1.3333333333333333
5176,1.3333333333333333
5177,1.0
5178,1.4
5179,1.0
5180,3.0
5181,9.0
5182,2.1666666666666665
5183,0.6666666666666666
5184,0.6666666666666666
5185,0.5555555555555556
5186,0.4117647058823529
5187,0.46153846153846156
5188,1.0
5189,0.6363636363636364
5190,0.6
5191,2.8333333333333335
5192,0.4375
5193,0.5
5194,2.6
5195,16.0
5196,0.6666666666666666
5197,1.125
5198,0.6363636363636364
5199,1.2222222222222223
5200,3.0
5201,1.4
5202,0.1111111111111111
5203,1.0
5204,2.6666666666666665
5205,0.6153846153846154
5206,0.18181818181818182
5207,1.125
5208,0.5
5209,1.7142857142857142
5210,0.875
5211,0.05
5212,0.9090909090909091
5213,1.2
5214,4.0
5215,0.8888888888888888
5216,0.3333333333333333
5217,0.3125
5218,0.9090909090909091
5219,1.4
5220,0.45454545454545453
5221,1.7142857142857142
5222,1.6666666666666667
5223,1.0909090909090908
5224,0.10526315789473684
5225,0.75
5226,0.9166666666666666
5227,0.7272727272727273
5228,1.5555555555555556
5229,1.0
5230,1.8
5231,1.1428571428571428
5232,1.2857142857142858
5233,0.9
5234,2.3333333333333335
5235,0.35714285714285715
5236,0.5384615384615384
5237,0.8888888888888888
5238,1.2
5239,3.0
5240,0.8181818181818182
5241,5.5
5242,0.5
5243,1.5714285714285714
5244,2.6666666666666665
5245,0.7272727272727273
5246,1.8571428571428572
5247,0.5833333333333334
5248,1.0
5249,0.16666666666666666
5250,0.8181818181818182
5251,0.4117647058823529
5252,1.625
5253,1.0
5254,3.8
5255,1.0
5256,0.7142857142857143
5257,0.3333333333333333
5258,0.8333333333333334
5259,2.6
5260,0.26666666666666666
5261,0.14285714285714285
5262,0.36363636363636365
5263,0.5384615384615384
5264,0.4
5265,0.9
5266,0.8571428571428571
5267,1.0
5268,1.125
5269,0.4
5270,0.7857142857142857
5271,3.5
5272,0.6363636363636364
5273,1.5714285714285714
5274,4.75
5275,8.5
5276,1.1428571428571428
5277,0.6
5278,0.8461538461538461
5279,0.5454545454545454
5280,1.7142857142857142
5281,0.15384615384615385
5282,1.0
5283,5.0
5284,0.6923076923076923
5285,3.4
5286,2.4
5287,1.8333333333333333
5288,2.75
5289,0.4375
5290,0.7777777777777778
5291,0.3076923076923077
5292,0.10526315789473684
5293,0.7777777777777778
5294,2.0
5295,1.2
5296,1.3333333333333333
5297,0.25
5298,0.5
5299,0.36363636363636365
5300,1.6666666666666667
5301,0.25
5302,1.8
5303,1.25
5304,0.4
5305,4.25
5306,0.5833333333333334
5307,0.8571428571428571
5308,0.3888888888888889
5309,0.5
5310,0.9
5311,4.5
5312,7.0
5313,0.4
5314,3.25
5315,16.0
5316,0.7142857142857143
5317,0.23529411764705882
5318,1.0
5319,1.5
5320,2.142857142857143
5321,1.3333333333333333
5322,0.08695652173913043
5323,0.8181818181818182
5324,5.333333333333333
5325,1.7142857142857142
5326,2.0
5327,0.18181818181818182
5328,2.0
5329,0.7
5330,0.46153846153846156
5331,1.2
5332,0.46153846153846156
5333,0.75
5334,0.875
5335,7.5
5336,0.2727272727272727
5337,1.5
5338,0.36363636363636365
5339,0.8461538461538461
5340,0.7
5341,5.0
5342,0.6923076923076923
5343,1.1428571428571428
5344,2.125
5345,1.3
5346,0.2
5347,2.142857142857143
5348,1.1666666666666667
5349,0.5
5350,2.3333333333333335
5351,1.1111111111111112
5352,4.333333333333333
5353,0.3076923076923077
5354,0.3333333333333333
5355,0.5
5356,2.142857142857143
5357,3.25
5358,2.0
5359,0.2857142857142857
5360,0.5
5361,0.5
5362,0.2222222222222222
5363,0.5714285714285714
5364,0.10526315789473684
5365,2.6
5366,0.3076923076923077
5367,0.5555555555555556
5368,0.75
5369,1.8333333333333333
5370,0.5454545454545454
5371,1.8571428571428572
5372,0.42857142857142855
5373,1.5
5374,1.3333333333333333
5375,0.42857142857142855
5376,0.46153846153846156
5377,2.0
5378,0.05
5379,1.6666666666666667
5380,4.25
5381,2.3333333333333335
5382,1.1111111111111112
5383,0.16666666666666666
5384,1.2
5385,1.0
5386,0.625
5387,0.5
5388,0.7142857142857143
5389,2.2
5390,0.2
5391,0.5
5392,1.0
5393,0.875
5394,0.1875
5395,0.5555555555555556
5396,0.6363636363636364
5397,0.6666666666666666
5398,1.0
5399,0.7
5400,0.5
5401,0.875
5402,2.4
5403,6.333333333333333
5404,0.875
5405,0.6428571428571429
5406,0.4666666666666667
5407,0.8571428571428571
5408,0.16666666666666666
5409,0.7777777777777778
5410,1.5714285714285714
5411,0.29411764705882354
5412,1.0
5413,1.7142857142857142
5414,0.42857142857142855
5415,2.0
5416,1.4285714285714286
5417,0.375
5418,0.3333333333333333
5419,0.5833333333333334
5420,7.0
5421,0.35714285714285715
5422,0.1111111111111111
5423,0.1111111111111111
5424,1.0
5425,0.2222222222222222
5426,0.8181818181818182
5427,2.3333333333333335
5428,0.4117647058823529
5429,0.7142857142857143
5430,0.25
5431,0.23529411764705882
5432,1.375
5433,0.4166666666666667
5434,0.35714285714285715
5435,2.2
5436,1.125
5437,0.2857142857142857
5438,0.14285714285714285
5439,0.26666666666666666
5440,0.25
5441,1.25
5442,1.1111111111111112
5443,0.4
5444,6.666666666666667
5445,2.1666666666666665
5446,1.2222222222222223
5447,2.6666666666666665
5448,3.0
5449,14.0
5450,1.7142857142857142
5451,1.8571428571428572
5452,4.0
5453,2.3333333333333335
5454,0.3076923076923077
5455,0.6363636363636364
5456,2.0
5457,0.375
5458,0.2777777777777778
5459,0.42857142857142855
5460,0.5833333333333334
5461,0.9090909090909091
5462,0.8333333333333334
5463,1.125
5464,2.2
5465,0.7857142857142857
5466,0.05263157894736842
5467,0.45454545454545453
5468,0.6
5469,1.125
5470,0.07142857142857142
5471,1.5
5472,0.0625
5473,4.0
5474,0.3076923076923077
5475,1.4285714285714286
5476,0.42857142857142855
5477,2.25
5478,4.333333333333333
5479,0.21428571428571427
5480,1.4
5481,3.0
5482,1.0
5483,0.6
5484,0.6153846153846154
5485,1.3333333333333333
5486,0.3333333333333333
5487,1.5
5488,0.3
5489,2.5
5490,1.6
5491,0.2857142857142857
5492,1.1666666666666667
5493,0.8
5494,3.0
5495,2.5
5496,0.5555555555555556
5497,1.8571428571428572
5498,1.5714285714285714
5499,2.25
5500,0.9
5501,3.0
5502,0.8333333333333334
5503,0.5
5504,1.1
5505,0.2857142857142857
5506,0.5
5507,1.5
5508,0.7777777777777778
5509,0.21428571428571427
5510,0.25
5511,0.7142857142857143
5512,19.0
5513,1.2
5514,0.6666666666666666
5515,1.2222222222222223
5516,0.625
5517,0.46153846153846156
5518,1.6
5519,0.6666666666666666
5520,0.125
5521,0.5454545454545454
5522,0.5384615384615384
5523,0.5454545454545454
5524,0.4444444444444444
5525,0.5
5526,1.25
5527,0.6666666666666666
5528,0.6666666666666666
5529,1.4285714285714286
5530,2.6666666666666665
5531,1.6666666666666667
5532,0.5
5533,1.25
5534,0.75
5535,3.0
5536,0.25
5537,0.7142857142857143
5538,1.1818181818181819
5539,1.875
5540,2.5
5541,1.0
5542,0.2
5543,1.7142857142857142
5544,0.75
5545,0.6428571428571429
5546,9.0
5547,2.2
5548,0.3125
5549,1.5714285714285714
5550,0.9090909090909091
5551,5.666666666666667
5552,4.0
5553,0.0625
5554,3.0
5555,4.0
5556,0.2727272727272727
5557,1.6666666666666667
5558,0.5714285714285714
5559,1.625
5560,2.142857142857143
5561,0.3076923076923077
5562,0.9
5563,0.25
5564,1.4285714285714286
5565,3.6666666666666665
5566,2.6666666666666665
5567,6.666666666666667
5568,3.0
5569,1.25
5570,5.0
5571,0.7272727272727273
5572,2.5
5573,2.142857142857143
5574,0.46153846153846156
5575,5.333333333333333
5576,0.5
5577,5.333333333333333
5578,1.25
5579,1.0909090909090908
5580,0.8888888888888888
5581,3.5
5582,1.5714285714285714
5583,1.1428571428571428
5584,0.8888888888888888
5585,0.9090909090909091
5586,1.5555555555555556
5587,3.0
5588,9.0
5589,0.2857142857142857
5590,1.1111111111111112
5591,0.125
5592,17.0
5593,2.3333333333333335
5594,0.4166666666666667
5595,1.375
5596,0.6923076923076923
5597,0.3125
5598,0.8
5599,0.8
5600,0.23529411764705882
5601,1.75
5602,0.9090909090909091
5603,1.4444444444444444
5604,0.75
5605,1.6
5606,1.625
5607,0.6153846153846154
5608,0.6666666666666666
5609,0.38461538461538464
5610,1.2857142857142858
5611,1.0
5612,0.18181818181818182
5613,0.8181818181818182
5614,1.0
5615,0.8181818181818182
5616,0.9090909090909091
5617,0.5384615384615384
5618,1.5
5619,1.0
5620,1.2857142857142858
5621,0.38461538461538464
5622,0.7
5623,0.9
5624,0.5555555555555556
5625,7.0
5626,1.0
5627,0.5
5628,0.3888888888888889
5629,0.5555555555555556
5630,4.5
5631,0.16666666666666666
5632,0.4
5633,1.0
5634,1.5
5635,0.5384615384615384
5636,0.6666666666666666
5637,3.2
5638,1.3333333333333333
5639,8.0
5640,2.2857142857142856
5641,2.0
5642,8.0
5643,0.8333333333333334
5644,0.1875
5645,1.5714285714285714
5646,0.42857142857142855
5647,0.14285714285714285
5648,1.1428571428571428
5649,0.2777777777777778
5650,0.5
5651,0.23076923076923078
5652,1.2222222222222223
5653,0.6666666666666666
5654,0.6923076923076923
5655,2.0
5656,0.45454545454545453
5657,0.8333333333333334
5658,0.8333333333333334
5659,6.0
5660,0.5454545454545454
5661,0.8888888888888888
5662,0.38461538461538464
5663,1.1111111111111112
5664,1.1428571428571428
5665,0.7142857142857143
5666,1.1666666666666667
5667,0.5
5668,2.2857142857142856
5669,1.5
5670,0.6
5671,7.0
5672,0.8
5673,0.875
5674,3.2
5675,0.6666666666666666
5676,1.0
5677,0.6
5678,6.0
5679,1.6666666666666667
5680,0.8888888888888888
5681,0.7777777777777778
5682,0.75
5683,0.5555555555555556
5684,0.14285714285714285
5685,1.8
5686,1.0
5687,1.5714285714285714
5688,1.0
5689,1.0
5690,0.3076923076923077
5691,0.5
5692,2.6666666666666665
5693,0.25
5694,3.25
5695,0.23076923076923078
5696,1.1
5697,3.0
5698,0.42857142857142855
5699,3.6666666666666665
5700,1.7142857142857142
5701,1.0
5702,15.0
5703,5.333333333333333
5704,2.6666666666666665
5705,0.5384615384615384
5706,17.0
5707,0.6153846153846154
5708,0.6363636363636364
5709,2.2857142857142856
5710,0.5714285714285714
5711,0.2
5712,0.5333333333333333
5713,0.13333333333333333
5714,0.8333333333333334
5715,0.5
5716,1.7142857142857142
5717,1.2
5718,0.3076923076923077
5719,0.45454545454545453
5720,1.1428571428571428
5721,1.0909090909090908
5722,2.0
5723,19.0
5724,1.625
5725,3.0
5726,17.0
5727,0.35714285714285715
5728,1.0
5729,1.2
5730,0.3333333333333333
5731,2.0
5732,0.6
5733,0.9
5734,1.6666666666666667
5735,2.0
5736,1.4285714285714286
5737,0.5333333333333333
5738,0.5833333333333334
5739,2.25
5740,0.45454545454545453
5741,1.2857142857142858
5742,0.46153846153846156
5743,0.29411764705882354
5744,1.375
5745,4.0
5746,1.4
5747,1.1111111111111112
5748,0.6153846153846154
5749,2.6
5750,2.0
5751,0.5384615384615384
5752,0.5
5753,1.2
5754,0.5
5755,0.4444444444444444
5756,1.75
5757,1.0
5758,4.5
5759,0.5
5760,4.0
5761,0.8333333333333334
5762,0.5
5763,1.25
5764,0.46153846153846156
5765,3.5
5766,0.36363636363636365
5767,1.4285714285714286
5768,0.8181818181818182
5769,0.8571428571428571
5770,0.75
5771,0.5333333333333333
5772,0.4166666666666667
5773,0.9
5774,3.5
5775,0.6
5776,3.5
5777,3.2
5778,0.3888888888888889
5779,1.0
5780,24.0
5781,0.09523809523809523
5782,1.5
5783,5.0
5784,0.4
5785,0.3333333333333333
5786,3.2
5787,2.0
5788,2.5
5789,0.23529411764705882
5790,0.21428571428571427
5791,0.6666666666666666
5792,0.38461538461538464
5793,0.4444444444444444
5794,0.5714285714285714
5795,0.2777777777777778
5796,0.3125
5797,1.8
5798,4.0
5799,0.35294117647058826
5800,0.5
5801,0.2
5802,1.0
5803,19.0
5804,0.7
5805,0.7142857142857143
5806,1.2
5807,1.5555555555555556
5808,10.5
5809,1.5
5810,1.0
5811,0.6428571428571429
5812,2.4
5813,0.6363636363636364
5814,1.2857142857142858
5815,0.4666666666666667
5816,0.38461538461538464
5817,0.6363636363636364
5818,0.8
5819,1.8
5820,1.375
5821,0.9090909090909091
5822,1.0
5823,1.0909090909090908
5824,0.45454545454545453
5825,1.125
5826,0.7272727272727273
5827,1.6666666666666667
5828,1.1
5829,1.8571428571428572
5830,0.6
5831,1.3333333333333333
5832,0.8571428571428571
5833,2.5
5834,0.1
5835,0.25
5836,0.6
5837,0.7272727272727273
5838,0.5555555555555556
5839,0.375
5840,0.21052631578947367
5841,0.625
5842,0.25
5843,0.1875
5844,2.0
5845,0.6428571428571429
5846,0.29411764705882354
5847,1.0
5848,1.0
5849,0.75
5850,1.1428571428571428
5851,3.0
5852,1.3333333333333333
5853,7.0
5854,0.2222222222222222
5855,6.666666666666667
5856,0.38461538461538464
5857,0.125
5858,0.36363636363636365
5859,0.35714285714285715
5860,0.8181818181818182
5861,2.3333333333333335
5862,1.0
5863,9.0
5864,7.0
5865,5.0
5866,2.5
5867,0.16666666666666666
5868,0.2222222222222222
5869,0.1875
5870,2.3333333333333335
5871,1.3333333333333333
5872,0.07142857142857142
5873,1.1
5874,0.2857142857142857
5875,17.0
5876,4.333333333333333
5877,0.4375
5878,0.8333333333333334
5879,1.0
5880,2.6
5881,2.3333333333333335
5882,0.75
5883,1.4285714285714286
5884,1.5714285714285714
5885,0.19047619047619047
5886,0.6666666666666666
5887,0.14285714285714285
5888,0.3333333333333333
5889,1.4285714285714286
5890,0.9
5891,0.8333333333333334
5892,0.9090909090909091
5893,1.4444444444444444
5894,2.5
5895,0.5454545454545454
5896,0.6666666666666666
5897,0.16666666666666666
5898,0.8571428571428571
5899,3.2
5900,7.0
5901,1.8333333333333333
5902,7.0
5903,1.7142857142857142
5904,0.8
5905,0.3076923076923077
5906,0.6363636363636364
5907,0.2
5908,2.0
5909,1.2
5910,1.7142857142857142
5911,0.4166666666666667
5912,0.23529411764705882
5913,0.45454545454545453
5914,0.9090909090909091
5915,0.10526315789473684
5916,0.36363636363636365
5917,1.0
5918,4.666666666666667
5919,1.0909090909090908
5920,4.333333333333333
5921,3.1666666666666665
5922,3.5
5923,0.15
5924,1.6666666666666667
5925,3.2
5926,2.4
5927,0.15384615384615385
5928,2.75
5929,1.1818181818181819
5930,7.0
5931,5.5
5932,1.25
5933,3.6666666666666665
5934,1.25
5935,1.0
5936,0.35714285714285715
5937,0.6666666666666666
5938,1.1
5939,0.4
5940,0.38461538461538464
5941,0.6666666666666666
5942,0.4
5943,9.0
5944,1.6666666666666667
5945,0.7777777777777778
5946,0.7777777777777778
5947,0.7142857142857143
5948,2.0
5949,1.0
5950,0.6666666666666666
5951,5.0
5952,2.0
5953,2.142857142857143
5954,1.4444444444444444
5955,1.0
5956,2.5
5957,0.8333333333333334
5958,1.5555555555555556
5959,0.3333333333333333
5960,0.5454545454545454
5961,1.2
5962,2.0
5963,1.1818181818181819
5964,1.5
5965,0.25
5966,0.7272727272727273
5967,4.5
5968,3.0
5969,0.2
5970,2.8
5971,0.2727272727272727
5972,1.3333333333333333
5973,0.3076923076923077
5974,2.0
5975,0.8
5976,1.0
5977,1.5
5978,3.0
5979,1.2
5980,0.6
5981,1.4444444444444444
5982,18.0
5983,0.06666666666666667
5984,0.5
5985,0.6428571428571429
5986,0.14285714285714285
5987,3.3333333333333335
5988,3.75
5989,1.2857142857142858
5990,0.42857142857142855
5991,0.4666666666666667
5992,2.2
5993,0.875
5994,1.4444444444444444
5995,0.7777777777777778
5996,1.25
5997,0.0625
5998,0.4
5999,0.9
6000,1.5
6001,1.8571428571428572
6002,0.5555555555555556
6003,1.625
6004,1.1818181818181819
6005,2.142857142857143
6006,1.0
6007,3.0
6008,0.2631578947368421
6009,2.0
6010,0.35714285714285715
6011,2.25
6012,0.75
6013,0.1
6014,0.5454545454545454
6015,0.29411764705882354
6016,1.2727272727272727
6017,0.058823529411764705
6018,0.043478260869565216
6019,2.25
6020,0.08333333333333333
6021,0.5
6022,5.0
6023,0.5833333333333334
6024,0.06666666666666667
6025,1.0909090909090908
6026,1.3333333333333333
6027,0.35714285714285715
6028,0.7777777777777778
6029,5.0
6030,0.5
6031,7.333333333333333
6032,0.9090909090909091
6033,0.38461538461538464
6034,1.6
6035,0.2857142857142857
6036,1.625
6037,0.3076923076923077
6038,0.6428571428571429
6039,2.0
6040,0.75
6041,1.4285714285714286
6042,0.15384615384615385
6043,7.0
6044,1.3333333333333333
6045,1.2222222222222223
6046,8.0
6047,3.2
6048,0.14285714285714285
6049,0.17647058823529413
6050,20.0
6051,1.0
6052,1.0
6053,0.75
6054,0.7272727272727273
6055,0.06666666666666667
6056,2.6
6057,0.058823529411764705
6058,1.1
6059,1.625
6060,4.333333333333333
6061,0.2222222222222222
6062,3.5
