,p1_sum_def_last,p2_sum_def_last
3887,285.0,356.9
3888,130.0,380.0
3889,210.0,370.0
3890,235.0,381.9
3891,165.0,441.9
3892,115.0,296.9
3893,355.0,428.8
3894,170.0,413.8
3895,215.0,270.0
3896,395.0,395.0
3897,185.0,390.0
3898,235.0,356.9
3899,160.0,346.9
3900,125.0,383.8
3901,220.0,326.9
3902,135.0,416.9
3903,185.0,435.0
3904,285.0,451.9
3905,185.0,400.0
3906,185.0,426.9
3907,35.0,471.9
3908,315.0,370.0
3909,310.0,541.9
3910,205.0,475.0
3911,390.0,436.9
3912,195.0,430.0
3913,330.0,455.0
3914,395.0,341.9
3915,260.0,376.9
3916,220.0,456.9
3917,165.0,270.0
3918,175.0,400.0
3919,65.0,428.8
3920,200.0,380.0
3921,90.0,295.0
3922,135.0,455.0
3923,285.0,415.0
3924,405.0,455.0
3925,185.0,495.0
3926,175.0,415.0
3927,50.0,376.9
3928,220.0,411.9
3929,270.0,331.9
3930,165.0,476.9
3931,245.0,415.0
3932,5.0,416.9
3933,140.0,530.0
3934,190.0,370.0
3935,60.0,470.0
3936,190.0,455.0
3937,130.0,391.9
3938,290.0,421.9
3939,310.0,526.9
3940,130.0,330.0
3941,415.0,391.9
3942,175.0,380.0
3943,160.0,363.8
3944,220.0,455.0
3945,180.0,386.9
3946,235.0,280.0
3947,165.0,475.0
3948,335.0,421.9
3949,180.0,520.0
3950,270.0,475.0
3951,330.0,430.0
3952,230.0,481.9
3953,515.0,425.0
3954,325.0,366.9
3955,135.0,535.0
3956,310.0,395.0
3957,180.0,250.0
3958,185.0,376.9
3959,435.0,416.9
3960,185.0,455.0
3961,280.0,416.9
3962,395.0,335.0
3963,95.0,355.0
3964,210.0,370.0
3965,290.0,466.9
3966,150.0,455.0
3967,35.0,420.0
3968,180.0,395.0
3969,315.0,420.0
3970,210.0,430.0
3971,330.0,416.9
3972,405.0,416.9
3973,275.0,406.9
3974,555.0,486.9
3975,275.0,331.9
3976,365.0,455.0
3977,430.0,391.9
3978,335.0,431.9
3979,130.0,425.0
3980,275.0,358.8
3981,5.0,408.8
3982,370.0,315.0
3983,215.0,405.0
3984,90.0,326.9
3985,100.0,245.0
3986,60.0,370.0
3987,230.0,463.8
3988,105.0,480.0
3989,180.0,555.0
3990,175.0,393.0
3991,265.0,420.0
3992,135.0,480.70000000000005
3993,150.0,465.0
3994,205.0,380.0
3995,295.0,400.0
3996,265.0,420.0
3997,180.0,476.9
3998,85.0,420.0
3999,305.0,421.9
4000,155.0,301.9
4001,180.0,463.8
4002,265.0,281.9
4003,185.0,340.0
4004,265.0,530.0
4005,410.0,511.9
4006,190.0,353.8
4007,190.0,376.9
4008,145.0,400.0
4009,180.0,470.0
4010,170.0,416.9
4011,130.0,376.9
4012,155.0,376.9
4013,320.0,385.0
4014,90.0,316.9
4015,175.0,295.0
4016,255.0,390.0
4017,245.0,403.8
4018,195.0,381.9
4019,300.0,385.0
4020,250.0,245.0
4021,180.0,385.0
4022,130.0,415.0
4023,155.0,333.8
4024,350.0,588.8
4025,210.0,433.8
4026,335.0,380.0
4027,100.0,410.0
4028,185.0,435.0
4029,165.0,455.0
4030,370.0,455.0
4031,220.0,395.0
4032,135.0,371.9
4033,140.0,405.0
4034,250.0,410.0
4035,185.0,380.0
4036,270.0,468.8
4037,430.0,381.9
4038,90.0,371.9
4039,175.0,475.0
4040,160.0,450.0
4041,225.0,435.0
4042,315.0,355.0
4043,315.0,471.9
4044,5.0,410.0
4045,85.0,461.9
4046,200.0,381.9
4047,295.0,488.8
4048,160.0,271.9
4049,265.0,410.0
4050,150.0,455.0
4051,150.0,416.9
4052,420.0,395.0
4053,390.0,405.0
4054,185.0,395.0
4055,0.0,528.8
4056,290.0,480.0
4057,230.0,420.70000000000005
4058,225.0,346.9
4059,90.0,213.8
4060,305.0,490.0
4061,50.0,635.0
4062,245.0,330.0
4063,360.0,416.9
4064,100.0,476.9
4065,180.0,425.0
4066,140.0,415.0
4067,145.0,366.9
4068,155.0,345.0
4069,110.0,355.0
4070,275.0,380.0
4071,220.0,310.0
4072,230.0,358.8
4073,310.0,353.8
4074,365.0,500.0
4075,230.0,325.0
4076,155.0,415.0
4077,370.0,415.0
4078,85.0,285.0
4079,145.0,340.0
4080,205.0,515.0
4081,225.0,305.0
4082,0.0,366.9
4083,405.0,370.0
4084,285.0,400.0
4085,290.0,438.8
4086,285.0,440.0
4087,185.0,366.9
4088,240.0,361.9
4089,270.0,385.0
4090,140.0,300.0
4091,240.0,420.0
4092,285.0,416.9
4093,210.0,416.9
4094,240.0,376.9
4095,160.0,455.0
4096,295.0,405.0
4097,285.0,441.9
4098,270.0,400.0
4099,395.0,521.9
4100,315.0,415.0
4101,145.0,366.9
4102,190.0,330.0
4103,280.0,381.9
4104,295.0,455.0
4105,315.0,341.9
4106,225.0,431.9
4107,220.0,395.0
4108,70.0,345.0
4109,195.0,295.0
4110,180.0,396.9
4111,265.0,336.9
4112,455.0,305.0
4113,220.0,525.0
4114,295.0,380.0
4115,300.0,415.0
4116,95.0,566.9
4117,190.0,391.9
4118,420.0,391.9
4119,85.0,196.9
4120,295.0,316.9
4121,265.0,465.0
4122,225.0,456.9
4123,95.0,323.0
4124,185.0,375.0
4125,90.0,506.9
4126,215.0,455.0
4127,180.0,370.0
4128,235.0,381.9
4129,200.0,400.0
4130,215.0,381.9
4131,275.0,581.9
4132,350.0,515.0
4133,85.0,455.0
4134,240.0,381.9
4135,200.0,380.0
4136,235.0,416.9
4137,175.0,418.8
4138,225.0,341.9
4139,100.0,471.9
4140,95.0,380.0
4141,230.0,413.8
4142,310.0,395.0
4143,110.0,366.9
4144,240.0,506.9
4145,135.0,376.9
4146,175.0,366.9
4147,260.0,475.0
4148,90.0,395.0
4149,5.0,395.0
4150,145.0,435.0
4151,345.0,635.0
4152,240.0,310.0
4153,290.0,395.0
4154,320.0,435.0
4155,260.0,411.9
4156,85.0,436.9
4157,120.0,430.0
4158,140.0,390.0
4159,305.0,435.0
4160,95.0,255.0
4161,290.0,476.9
4162,300.0,335.0
4163,190.0,441.9
4164,90.0,466.9
4165,305.0,390.0
4166,300.0,410.0
4167,305.0,395.0
4168,315.0,476.9
4169,285.0,336.9
4170,95.0,270.0
4171,220.0,456.9
4172,310.0,366.9
4173,65.0,425.0
4174,150.0,310.0
4175,90.0,495.0
4176,140.0,255.0
4177,245.0,310.0
4178,285.0,436.9
4179,235.0,446.9
4180,365.0,386.9
4181,390.0,406.9
4182,65.0,360.0
4183,195.0,396.9
4184,90.0,305.0
4185,0.0,381.9
4186,85.0,381.9
4187,245.0,366.9
4188,200.0,406.9
4189,455.0,395.0
4190,165.0,386.9
4191,295.0,391.9
4192,280.0,341.9
4193,275.0,375.0
4194,290.0,376.9
4195,235.0,366.9
4196,215.0,460.0
4197,205.0,455.0
4198,155.0,280.0
4199,245.0,230.0
4200,215.0,356.9
4201,145.0,290.0
4202,320.0,450.0
4203,275.0,470.0
4204,105.0,321.9
4205,185.0,316.9
4206,160.0,420.0
4207,100.0,410.0
4208,200.0,295.0
4209,175.0,390.0
4210,285.0,291.9
4211,140.0,275.0
4212,215.0,363.8
4213,270.0,420.0
4214,185.0,321.9
4215,95.0,476.9
4216,200.0,470.0
4217,220.0,340.0
4218,220.0,366.9
4219,235.0,513.8
4220,155.0,400.70000000000005
4221,305.0,355.0
4222,330.0,483.8
4223,215.0,385.0
4224,370.0,441.9
4225,430.0,376.9
4226,260.0,366.9
4227,335.0,391.9
4228,215.0,431.9
4229,175.0,488.8
4230,5.0,465.0
4231,265.0,355.0
4232,185.0,391.9
4233,265.0,380.0
4234,425.0,566.9
4235,185.0,370.0
4236,155.0,416.9
4237,270.0,403.8
4238,260.0,363.8
4239,365.0,405.0
4240,95.0,330.0
4241,225.0,478.8
4242,85.0,295.0
4243,90.0,380.0
4244,315.0,476.9
4245,305.0,575.0
4246,400.0,380.0
4247,150.0,370.0
4248,85.0,321.9
4249,250.0,485.70000000000005
4250,215.0,450.0
4251,360.0,416.9
4252,5.0,260.0
4253,195.0,296.9
4254,240.0,451.9
4255,170.0,356.9
4256,105.0,473.8
4257,115.0,376.9
4258,145.0,570.0
4259,155.0,416.9
4260,300.0,330.0
4261,275.0,466.9
4262,420.0,341.9
4263,245.0,321.9
4264,275.0,521.9
4265,390.0,376.9
4266,245.0,415.0
4267,240.0,545.0
4268,300.0,325.0
4269,195.0,315.0
4270,225.0,465.0
4271,200.0,326.9
4272,295.0,380.0
4273,65.0,375.0
4274,215.0,435.0
4275,145.0,376.9
4276,305.0,456.9
4277,190.0,490.0
4278,80.0,300.0
4279,135.0,376.9
4280,250.0,471.9
4281,85.0,315.0
4282,305.0,440.70000000000005
4283,260.0,441.9
4284,100.0,335.0
4285,60.0,415.0
4286,165.0,356.9
4287,145.0,270.0
4288,135.0,465.0
4289,95.0,290.0
4290,180.0,301.9
4291,160.0,440.0
4292,50.0,395.0
4293,175.0,376.9
4294,245.0,255.0
4295,170.0,465.0
4296,330.0,450.0
4297,215.0,475.0
4298,385.0,190.0
4299,210.0,285.0
4300,200.0,401.9
4301,320.0,416.9
4302,245.0,345.0
4303,445.0,420.0
4304,130.0,370.0
4305,130.0,295.0
4306,140.0,370.0
4307,70.0,320.0
4308,230.0,473.8
4309,150.0,486.9
4310,215.0,456.9
4311,135.0,435.0
4312,150.0,463.0
4313,95.0,270.0
4314,160.0,465.0
4315,315.0,380.0
4316,45.0,326.9
4317,155.0,393.8
4318,230.0,416.9
4319,180.0,546.9
4320,215.0,495.0
4321,220.0,370.0
4322,5.0,240.0
4323,210.0,430.0
4324,175.0,440.0
4325,245.0,495.0
4326,220.0,370.0
4327,90.0,295.0
4328,185.0,441.9
4329,270.0,370.0
4330,90.0,270.0
4331,320.0,420.0
4332,95.0,290.0
4333,320.0,566.9
4334,225.0,368.8
4335,265.0,418.8
4336,205.0,365.0
4337,305.0,250.0
4338,370.0,361.9
4339,5.0,465.0
4340,185.0,400.0
4341,125.0,370.0
4342,240.0,453.8
4343,355.0,351.9
4344,170.0,368.8
4345,140.0,416.9
4346,130.0,356.9
4347,205.0,380.0
4348,70.0,336.9
4349,95.0,371.9
4350,250.0,450.0
4351,435.0,355.0
4352,445.0,516.9
4353,175.0,486.9
4354,390.0,480.0
4355,185.0,516.9
4356,350.0,370.0
4357,240.0,310.0
4358,200.0,341.9
4359,155.0,326.9
4360,175.0,230.0
4361,265.0,260.0
4362,310.0,366.9
4363,95.0,266.9
4364,185.0,375.0
4365,210.0,415.0
4366,140.0,455.70000000000005
4367,215.0,380.0
4368,305.0,416.9
4369,60.0,375.0
4370,90.0,318.8
4371,200.0,446.9
4372,240.0,358.8
4373,215.0,370.0
4374,230.0,331.9
4375,305.0,285.0
4376,135.0,373.8
4377,145.0,405.0
4378,245.0,518.8
4379,330.0,405.0
4380,260.0,500.0
4381,200.0,420.0
4382,350.0,415.0
4383,265.0,431.9
4384,155.0,270.0
4385,100.0,405.0
4386,130.0,350.0
4387,125.0,376.9
4388,220.0,300.0
4389,290.0,448.8
4390,165.0,341.9
4391,5.0,346.9
4392,170.0,530.0
4393,420.0,376.9
4394,155.0,326.9
4395,450.0,401.9
4396,210.0,520.0
4397,210.0,300.0
4398,365.0,420.0
4399,145.0,380.0
4400,325.0,421.9
4401,250.0,276.9
4402,370.0,330.0
4403,155.0,511.9
4404,425.0,448.8
4405,85.0,366.9
4406,330.0,311.9
4407,315.0,335.0
4408,220.0,475.0
4409,210.0,331.9
4410,205.0,411.9
4411,390.0,330.0
4412,70.0,491.9
4413,145.0,471.9
4414,275.0,371.9
4415,170.0,465.0
4416,245.0,315.0
4417,245.0,296.9
4418,200.0,360.0
4419,135.0,375.0
4420,250.0,426.9
4421,85.0,330.0
4422,315.0,581.9
4423,420.0,301.9
4424,135.0,415.0
4425,65.0,470.0
4426,250.0,366.9
4427,270.0,376.9
4428,225.0,418.8
4429,220.0,480.0
4430,280.0,530.0
4431,315.0,351.9
4432,100.0,220.0
4433,310.0,471.9
4434,225.0,550.0
4435,240.0,413.8
4436,100.0,450.0
4437,260.0,341.9
4438,245.0,435.0
4439,200.0,310.0
4440,330.0,455.0
4441,245.0,425.0
4442,215.0,366.9
4443,340.0,411.9
4444,245.0,216.9
4445,110.0,330.0
4446,130.0,455.0
4447,300.0,380.0
4448,330.0,406.9
4449,365.0,420.0
4450,395.0,496.9
4451,230.0,460.0
4452,85.0,425.0
4453,190.0,401.9
4454,250.0,391.9
4455,185.0,370.0
4456,95.0,260.0
4457,245.0,410.0
4458,70.0,416.9
4459,330.0,375.0
4460,250.0,135.0
4461,65.0,501.9
4462,285.0,441.9
4463,270.0,355.0
4464,415.0,421.9
4465,165.0,240.0
4466,320.0,421.9
4467,70.0,485.0
4468,350.0,385.0
4469,265.0,416.9
4470,160.0,390.0
4471,300.0,271.9
4472,170.0,451.9
4473,255.0,391.9
4474,240.0,415.0
4475,355.0,516.9
4476,370.0,395.0
4477,150.0,376.9
4478,305.0,428.8
4479,180.0,430.0
4480,165.0,371.9
4481,150.0,440.0
4482,275.0,335.0
4483,185.0,356.9
4484,275.0,380.0
4485,280.0,331.9
4486,235.0,371.9
4487,125.0,301.9
4488,130.0,441.9
4489,230.0,290.0
4490,150.0,395.0
4491,250.0,285.0
4492,330.0,441.9
4493,305.0,295.0
4494,175.0,370.0
4495,250.0,476.9
4496,225.0,381.9
4497,295.0,433.8
4498,185.0,360.0
4499,95.0,515.0
4500,240.0,395.0
4501,100.0,325.0
4502,140.0,370.0
4503,230.0,416.9
4504,280.0,520.0
4505,370.0,425.0
4506,240.0,363.8
4507,5.0,230.0
4508,205.0,466.9
4509,130.0,561.9
4510,330.0,370.0
4511,515.0,416.9
4512,200.0,326.9
4513,220.0,375.0
4514,5.0,415.0
4515,250.0,370.0
4516,70.0,511.9
4517,125.0,421.9
4518,145.0,380.0
4519,340.0,356.9
4520,150.0,306.9
4521,215.0,395.0
4522,330.0,298.8
4523,220.0,420.0
4524,290.0,361.9
4525,348.0,440.0
4526,480.0,375.0
4527,225.0,330.0
4528,90.0,575.0
4529,180.0,380.0
4530,5.0,390.0
4531,245.0,391.9
4532,305.0,465.0
4533,180.0,376.9
4534,115.0,380.0
4535,225.0,366.9
4536,245.0,528.8
4537,265.0,370.0
4538,180.0,416.9
4539,170.0,476.9
4540,255.0,455.0
4541,145.0,305.0
4542,263.0,601.9
4543,275.0,610.0
4544,125.0,396.9
4545,130.0,316.9
4546,455.0,320.0
4547,100.0,378.8
4548,85.0,450.0
4549,215.0,465.0
4550,110.0,376.9
4551,400.0,450.0
4552,250.0,455.0
4553,315.0,290.0
4554,70.0,331.9
4555,245.0,520.0
4556,463.0,415.0
4557,195.0,440.0
4558,245.0,380.0
4559,240.0,370.0
4560,90.0,300.0
4561,100.0,461.9
4562,160.0,355.0
4563,150.0,436.9
4564,220.0,415.0
4565,265.0,430.0
4566,100.0,410.0
4567,240.0,316.9
4568,310.0,353.8
4569,200.0,340.0
4570,215.0,306.9
4571,210.0,435.0
4572,205.0,410.0
4573,150.0,548.8
4574,485.0,555.0
4575,210.0,475.0
4576,85.0,245.0
4577,440.0,411.9
4578,295.0,415.0
4579,150.0,475.0
4580,185.0,455.0
4581,100.0,356.9
4582,60.0,496.9
4583,250.0,455.0
4584,260.0,400.70000000000005
4585,285.0,455.0
4586,290.0,441.9
4587,85.0,470.0
4588,155.0,465.0
4589,215.0,445.0
4590,125.0,396.9
4591,275.0,325.0
4592,165.0,455.0
4593,95.0,430.0
4594,245.0,340.0
4595,195.0,211.9
4596,300.0,438.8
4597,240.0,366.9
4598,95.0,305.0
4599,370.0,405.0
4600,60.0,506.9
4601,220.0,496.9
4602,360.0,380.0
4603,185.0,281.9
4604,145.0,380.0
4605,170.0,380.0
4606,180.0,411.9
4607,385.0,445.0
4608,315.0,545.0
4609,155.0,458.8
4610,155.0,355.0
4611,100.0,415.0
4612,245.0,401.9
4613,200.0,376.9
4614,95.0,225.0
4615,280.0,501.9
4616,275.0,355.0
4617,50.0,361.9
4618,125.0,400.0
4619,185.0,471.9
4620,90.0,401.9
4621,195.0,363.8
4622,125.0,401.9
4623,230.0,430.0
4624,335.0,380.0
4625,305.0,380.0
4626,223.0,484.9
4627,105.0,360.0
4628,50.0,400.0
4629,230.0,270.0
4630,245.0,455.0
4631,275.0,431.9
4632,245.0,315.0
4633,295.0,415.0
4634,300.0,510.0
4635,65.0,336.9
4636,5.0,391.9
4637,125.0,360.0
4638,475.0,416.9
4639,110.0,375.0
4640,360.0,410.0
4641,210.0,400.0
4642,430.0,391.9
4643,330.0,518.8
4644,200.0,390.0
4645,65.0,370.0
4646,180.0,455.0
4647,315.0,380.0
4648,145.0,300.0
4649,195.0,390.70000000000005
4650,295.0,411.9
4651,78.0,425.0
4652,45.0,370.0
4653,290.0,400.0
4654,210.0,530.0
4655,180.0,370.0
4656,200.0,405.0
4657,195.0,505.0
4658,335.0,511.9
4659,250.0,390.0
4660,325.0,443.8
4661,0.0,396.9
4662,200.0,376.9
4663,5.0,395.0
4664,200.0,355.0
4665,135.0,550.7
4666,100.0,290.0
4667,185.0,390.0
4668,165.0,370.0
4669,115.0,331.9
4670,65.0,441.9
4671,360.0,395.0
4672,335.0,441.9
4673,465.0,395.0
4674,180.0,490.0
4675,160.0,400.0
4676,320.0,491.9
4677,200.0,475.0
4678,305.0,366.9
4679,50.0,408.8
4680,120.0,328.8
4681,255.0,401.9
4682,95.0,380.0
4683,190.0,461.8
4684,215.0,295.0
4685,215.0,435.0
4686,295.0,465.0
4687,370.0,426.9
4688,165.0,395.0
4689,310.0,355.0
4690,185.0,445.0
4691,135.0,450.0
4692,185.0,413.8
4693,95.0,378.8
4694,250.0,301.9
4695,275.0,330.0
4696,270.0,446.9
4697,475.0,455.0
4698,285.0,280.0
4699,220.0,441.9
4700,140.0,270.0
4701,215.0,313.8
4702,165.0,510.0
4703,115.0,318.8
4704,35.0,395.0
4705,140.0,325.0
4706,250.0,376.9
4707,240.0,478.8
4708,235.0,363.8
4709,180.0,395.70000000000005
4710,415.0,455.0
4711,375.0,520.0
4712,315.0,370.0
4713,320.0,391.9
4714,255.0,413.8
4715,275.0,455.0
4716,210.0,285.0
4717,115.0,375.0
4718,250.0,460.0
4719,135.0,455.0
4720,360.0,460.0
4721,130.0,403.8
4722,200.0,366.9
4723,210.0,285.0
4724,315.0,350.0
4725,95.0,411.9
4726,225.0,541.9
4727,90.0,366.9
4728,150.0,310.0
4729,165.0,565.0
4730,215.0,416.9
4731,230.0,455.0
4732,125.0,410.0
4733,185.0,493.8
4734,135.0,185.0
4735,113.0,480.0
4736,250.0,340.0
4737,270.0,433.8
4738,145.0,446.9
4739,320.0,395.0
4740,305.0,350.0
4741,290.0,386.9
4742,295.0,435.0
4743,275.0,406.9
4744,140.0,450.0
4745,205.0,421.9
4746,270.0,495.0
4747,305.0,376.9
4748,295.0,366.9
4749,285.0,331.9
4750,265.0,380.0
4751,130.0,185.0
4752,90.0,430.0
4753,155.0,425.0
4754,230.0,335.0
4755,155.0,245.0
4756,270.0,490.0
4757,270.0,468.0
4758,205.0,411.9
4759,210.0,430.0
4760,275.0,421.9
4761,275.0,386.9
4762,5.0,330.0
4763,335.0,380.0
4764,90.0,413.8
4765,195.0,290.0
4766,255.0,476.9
4767,145.0,380.0
4768,245.0,343.8
4769,235.0,366.9
4770,295.0,351.9
4771,270.0,350.0
4772,145.0,380.0
4773,235.0,465.0
4774,155.0,370.0
4775,285.0,395.0
4776,175.0,305.0
4777,385.0,276.9
4778,185.0,370.0
4779,385.0,426.9
4780,85.0,245.0
4781,395.0,381.9
4782,310.0,455.0
4783,160.0,468.8
4784,225.0,450.0
4785,215.0,353.8
4786,210.0,360.0
4787,100.0,220.0
4788,310.0,391.9
4789,125.0,330.0
4790,165.0,430.0
4791,345.0,391.9
4792,185.0,395.0
4793,405.0,353.8
4794,395.0,310.0
4795,260.0,366.9
4796,230.0,428.8
4797,250.0,391.9
4798,405.0,416.9
4799,430.0,455.0
4800,100.0,265.0
4801,115.0,306.9
4802,175.0,415.0
4803,260.0,361.9
4804,125.0,320.0
4805,95.0,360.0
4806,370.0,420.0
4807,160.0,323.0
4808,250.0,395.0
4809,350.0,351.9
4810,235.0,401.9
4811,155.0,370.70000000000005
4812,155.0,391.9
4813,255.0,415.0
4814,200.0,470.0
4815,210.0,375.0
4816,110.0,375.0
4817,155.0,428.8
4818,105.0,380.0
4819,85.0,356.9
4820,405.0,530.0
4821,185.0,450.0
4822,245.0,615.0
4823,105.0,551.9
4824,185.0,476.9
4825,270.0,351.9
4826,275.0,380.0
4827,195.0,546.9
4828,320.0,351.9
4829,260.0,490.0
4830,70.0,365.0
4831,90.0,498.8
4832,190.0,495.0
4833,350.0,460.0
4834,150.0,435.0
4835,185.0,396.9
4836,100.0,370.0
4837,5.0,486.9
4838,270.0,370.0
4839,250.0,390.0
4840,100.0,405.0
4841,285.0,488.8
4842,230.0,465.0
4843,145.0,250.0
4844,70.0,450.0
4845,165.0,415.0
4846,420.0,406.9
4847,175.0,403.8
4848,450.0,471.9
4849,130.0,370.0
4850,180.0,566.9
4851,145.0,425.0
4852,210.0,456.9
4853,250.0,380.0
4854,330.0,416.9
4855,405.0,380.0
4856,220.0,350.0
4857,315.0,416.9
4858,35.0,460.0
4859,110.0,370.0
4860,85.0,395.0
4861,225.0,366.9
4862,145.0,336.9
4863,185.0,490.0
4864,40.0,301.9
4865,150.0,341.9
4866,275.0,230.0
4867,330.0,406.9
4868,220.0,415.0
4869,135.0,400.70000000000005
4870,160.0,305.0
4871,125.0,433.8
4872,160.0,405.0
4873,165.0,430.0
4874,155.0,475.0
4875,315.0,285.0
4876,230.0,396.9
4877,0.0,165.0
4878,190.0,471.9
4879,280.0,400.0
4880,280.0,395.0
4881,230.0,381.9
4882,240.0,395.0
4883,175.0,541.9
4884,275.0,368.8
4885,260.0,553.8
4886,5.0,535.0
4887,175.0,446.9
4888,190.0,321.9
4889,175.0,351.9
4890,380.0,365.0
4891,215.0,416.9
4892,220.0,373.8
4893,40.0,335.0
4894,220.0,360.0
4895,145.0,405.0
4896,215.0,425.0
4897,235.0,291.9
4898,260.0,441.9
4899,260.0,376.9
4900,240.0,450.0
4901,255.0,495.0
4902,180.0,295.0
4903,390.0,411.9
4904,100.0,210.0
4905,270.0,391.9
4906,200.0,416.9
4907,295.0,460.0
4908,65.0,541.9
4909,290.0,415.0
4910,320.0,455.0
4911,125.0,480.0
4912,310.0,390.0
4913,305.0,455.0
4914,175.0,350.0
4915,200.0,493.8
4916,140.0,275.0
4917,230.0,425.0
4918,200.0,416.9
4919,210.0,495.0
4920,235.0,430.0
4921,380.0,366.9
4922,335.0,380.0
4923,5.0,405.0
4924,335.0,455.0
4925,300.0,381.9
4926,175.0,366.9
4927,275.0,295.0
4928,360.0,370.0
4929,195.0,281.9
4930,465.0,341.9
4931,185.0,485.0
4932,5.0,370.0
4933,180.0,281.9
4934,225.0,310.0
4935,170.0,260.0
4936,150.0,410.0
4937,265.0,471.9
4938,0.0,483.0
4939,235.0,395.0
4940,170.0,325.0
4941,210.0,465.0
4942,390.0,356.9
4943,455.0,406.9
4944,100.0,345.0
4945,90.0,305.0
4946,130.0,395.70000000000005
4947,155.0,245.0
4948,315.0,433.8
4949,100.0,401.9
4950,90.0,478.8
4951,330.0,376.9
4952,360.0,376.9
4953,300.0,495.0
4954,245.0,421.9
4955,290.0,465.0
4956,240.0,378.8
4957,65.0,520.0
4958,185.0,386.9
4959,50.0,395.0
4960,100.0,456.9
4961,5.0,440.0
4962,415.0,375.0
4963,185.0,345.0
4964,50.0,295.0
4965,210.0,475.0
4966,135.0,410.0
4967,330.0,506.9
4968,250.0,396.9
4969,130.0,455.0
4970,200.0,418.8
4971,110.0,520.0
4972,190.0,366.9
4973,245.0,460.0
4974,130.0,365.0
4975,240.0,501.9
4976,180.0,376.9
4977,95.0,321.9
4978,230.0,365.0
4979,160.0,195.0
4980,455.0,351.9
4981,65.0,200.0
4982,85.0,285.0
4983,125.0,390.0
4984,290.0,635.0
4985,285.0,275.0
4986,555.0,506.9
4987,305.0,560.0
4988,100.0,455.0
4989,70.0,441.9
4990,450.0,381.9
4991,180.0,363.8
4992,310.0,470.0
4993,245.0,416.9
4994,275.0,390.0
4995,300.0,348.8
4996,230.0,425.0
4997,350.0,375.0
4998,390.0,380.0
4999,205.0,415.0
5000,85.0,388.8
5001,5.0,376.9
5002,285.0,365.0
5003,415.0,550.0
5004,70.0,293.8
5005,65.0,525.0
5006,280.0,338.8
5007,185.0,451.9
5008,155.0,530.0
5009,395.0,461.9
5010,85.0,376.9
5011,140.0,480.0
5012,380.0,403.8
5013,210.0,326.9
5014,180.0,485.0
5015,245.0,365.0
5016,65.0,380.0
5017,0.0,333.8
5018,335.0,465.0
5019,100.0,395.0
5020,225.0,365.0
5021,180.0,305.0
5022,85.0,330.0
5023,205.0,388.8
5024,155.0,531.9
5025,170.0,361.9
5026,155.0,416.9
5027,115.0,473.8
5028,155.0,408.8
5029,175.0,501.9
5030,285.0,451.9
5031,290.0,491.9
5032,305.0,311.9
5033,90.0,506.9
5034,65.0,386.9
5035,160.0,290.0
5036,85.0,403.8
5037,0.0,415.70000000000005
5038,225.0,361.9
5039,85.0,285.0
5040,280.0,405.0
5041,290.0,427.6
5042,150.0,380.0
5043,70.0,460.70000000000005
5044,185.0,373.8
5045,165.0,376.9
5046,220.0,511.9
5047,70.0,486.9
5048,295.0,353.8
5049,50.0,361.9
5050,0.0,380.0
5051,130.0,458.8
5052,145.0,398.8
5053,0.0,285.0
5054,175.0,420.70000000000005
5055,210.0,458.8
5056,180.0,456.9
5057,85.0,331.9
5058,95.0,376.9
5059,205.0,351.9
5060,295.0,388.8
5061,250.0,455.0
5062,250.0,370.0
5063,125.0,423.8
5064,95.0,495.70000000000005
5065,205.0,356.9
5066,180.0,391.9
5067,90.0,375.0
5068,215.0,376.9
5069,100.0,395.0
5070,165.0,378.8
5071,170.0,301.9
5072,130.0,511.9
5073,365.0,380.0
5074,115.0,376.9
5075,355.0,403.8
5076,45.0,498.8
5077,45.0,416.9
5078,95.0,408.8
5079,335.0,488.8
5080,390.0,455.0
5081,180.0,501.9
5082,405.0,436.9
5083,85.0,373.8
5084,45.0,451.8
5085,475.0,391.9
5086,130.0,315.0
5087,150.0,395.0
5088,175.0,416.9
5089,340.0,405.0
5090,205.0,278.8
5091,140.0,391.9
5092,95.0,453.8
5093,50.0,375.0
5094,140.0,366.9
5095,270.0,380.70000000000005
5096,175.0,380.0
5097,110.0,298.8
5098,95.0,331.9
5099,155.0,380.0
5100,95.0,416.9
5101,5.0,416.9
5102,245.0,375.0
5103,125.0,401.9
5104,0.0,413.8
5105,360.0,390.0
5106,180.0,318.8
5107,250.0,403.8
5108,90.0,411.9
5109,260.0,376.9
5110,320.0,315.0
5111,245.0,503.8
5112,355.0,551.9
5113,380.0,445.0
5114,190.0,403.8
5115,305.0,363.8
5116,45.0,325.0
5117,170.0,476.9
5118,245.0,415.0
5119,150.0,410.70000000000005
5120,350.0,301.9
5121,380.0,421.9
5122,280.0,391.9
5123,160.0,458.8
5124,180.0,370.0
5125,155.0,391.9
5126,245.0,378.8
5127,85.0,375.0
5128,45.0,415.0
5129,90.0,328.8
5130,85.0,338.8
5131,130.0,335.0
5132,385.0,416.9
5133,170.0,511.9
5134,215.0,416.9
5135,5.0,300.0
5136,365.0,366.9
5137,185.0,448.8
5138,220.0,380.0
5139,85.0,395.0
5140,90.0,451.9
5141,130.0,363.8
5142,330.0,461.9
5143,50.0,437.6
5144,100.0,301.9
5145,195.0,423.8
5146,185.0,416.9
5147,100.0,430.0
5148,315.0,378.8
5149,280.0,398.8
5150,240.0,363.8
