,p1_sum_atk_last
6135,190.0
6136,305.0
6137,190.0
6138,0.0
6139,125.0
6140,215.0
6141,250.0
6142,5.0
6143,215.0
6144,180.0
6145,100.0
6146,70.0
6147,110.0
6148,430.0
6149,305.0
6150,5.0
6151,250.0
6152,265.0
6153,85.0
6154,110.0
6155,0.0
6156,5.0
6157,255.0
6158,105.0
6159,0.0
6160,105.0
6161,270.0
6162,294.0
6163,180.0
6164,235.0
6165,0.0
6166,110.0
6167,244.0
6168,290.0
6169,380.0
6170,100.0
6171,90.0
6172,305.0
6173,300.0
6174,80.0
6175,155.0
6176,160.0
6177,185.0
6178,165.0
6179,125.0
6180,225.0
6181,139.0
6182,210.0
6183,230.0
6184,100.0
6185,235.0
6186,145.0
6187,280.0
6188,230.0
6189,100.0
6190,55.0
6191,110.0
6192,180.0
6193,0.0
6194,180.0
6195,200.0
6196,50.0
6197,260.0
6198,275.0
6199,50.0
6200,205.0
6201,320.0
6202,235.0
6203,65.0
6204,210.0
6205,315.0
6206,190.0
6207,180.0
6208,465.0
6209,210.0
6210,335.0
6211,185.0
6212,215.0
6213,250.0
6214,85.0
6215,115.0
6216,185.0
6217,55.0
6218,170.0
6219,315.0
6220,215.0
6221,195.0
6222,145.0
6223,235.0
6224,275.0
6225,75.0
6226,395.0
6227,385.0
6228,75.0
6229,95.0
6230,80.0
6231,245.0
6232,130.0
6233,405.0
6234,200.0
6235,170.0
6236,55.0
6237,125.0
6238,110.0
6239,175.0
6240,300.0
6241,185.0
6242,185.0
6243,265.0
6244,405.0
6245,190.0
6246,240.0
6247,260.0
6248,135.0
6249,185.0
6250,155.0
6251,80.0
6252,215.0
6253,0.0
6254,160.0
6255,220.0
6256,170.0
6257,260.0
6258,95.0
6259,230.0
6260,240.0
6261,50.0
6262,305.0
6263,100.0
6264,5.0
6265,50.0
6266,225.0
6267,280.0
6268,345.0
6269,195.0
6270,195.0
6271,330.0
6272,275.0
6273,95.0
6274,185.0
6275,350.0
6276,65.0
6277,250.0
6278,320.0
6279,375.0
6280,145.0
6281,125.0
6282,100.0
6283,355.0
6284,305.0
6285,380.0
6286,225.0
6287,470.0
6288,175.0
6289,415.0
6290,240.0
6291,100.0
6292,250.0
6293,70.0
6294,235.0
6295,100.0
6296,340.0
6297,245.0
6298,215.0
6299,105.0
6300,250.0
6301,140.0
6302,200.0
6303,420.0
6304,50.0
6305,150.0
6306,50.0
6307,190.0
6308,335.0
6309,255.0
6310,170.0
6311,285.0
6312,70.0
6313,305.0
6314,80.0
6315,70.0
6316,0.0
6317,180.0
6318,210.0
6319,5.0
6320,165.0
6321,255.0
6322,450.0
6323,150.0
6324,380.0
6325,55.0
6326,140.0
6327,380.0
6328,135.0
6329,50.0
6330,200.0
6331,200.0
6332,190.0
6333,285.0
6334,55.0
6335,75.0
6336,80.0
6337,285.0
6338,80.0
6339,175.0
6340,195.0
6341,220.0
6342,135.0
6343,150.0
6344,249.0
6345,355.0
6346,75.0
6347,280.0
6348,295.0
6349,195.0
6350,100.0
6351,170.0
6352,140.0
6353,185.0
6354,195.0
6355,225.0
6356,145.0
6357,215.0
6358,200.0
6359,245.0
6360,100.0
6361,320.0
6362,160.0
6363,275.0
6364,245.0
6365,170.0
6366,280.0
6367,50.0
6368,350.0
6369,85.0
6370,295.0
6371,255.0
6372,195.0
6373,225.0
6374,255.0
6375,105.0
6376,105.0
6377,205.0
6378,310.0
6379,295.0
6380,270.0
6381,175.0
6382,209.0
6383,5.0
6384,190.0
6385,195.0
6386,90.0
6387,80.0
6388,240.0
6389,5.0
6390,65.0
6391,185.0
6392,195.0
6393,180.0
6394,210.0
6395,165.0
6396,200.0
6397,115.0
6398,0.0
6399,269.0
6400,275.0
6401,150.0
6402,0.0
6403,50.0
6404,175.0
6405,240.0
6406,135.0
6407,165.0
6408,215.0
6409,175.0
6410,240.0
6411,110.0
6412,5.0
6413,205.0
6414,150.0
6415,150.0
6416,95.0
6417,120.0
6418,190.0
6419,195.0
6420,235.0
6421,55.0
6422,100.0
6423,5.0
6424,475.0
6425,0.0
6426,320.0
6427,185.0
6428,185.0
6429,0.0
6430,65.0
6431,260.0
6432,419.0
6433,190.0
6434,280.0
6435,195.0
6436,317.5
6437,290.0
6438,295.0
6439,5.0
6440,380.0
6441,120.0
6442,184.0
6443,139.0
6444,75.0
6445,215.0
6446,350.0
6447,375.0
6448,190.0
6449,160.0
6450,5.0
6451,260.0
6452,205.0
6453,280.0
6454,450.0
6455,90.0
6456,50.0
6457,220.0
6458,355.0
6459,95.0
6460,175.0
6461,285.0
6462,215.0
6463,245.0
6464,0.0
6465,190.0
6466,100.0
6467,210.0
6468,245.0
6469,65.0
6470,210.0
6471,110.0
6472,185.0
6473,330.0
6474,55.0
6475,115.0
6476,290.0
6477,195.0
6478,290.0
6479,160.0
6480,125.0
6481,105.0
6482,195.0
6483,305.0
6484,100.0
6485,90.0
6486,295.0
6487,180.0
6488,265.0
6489,165.0
6490,260.0
6491,50.0
6492,315.0
6493,284.0
6494,140.0
6495,305.0
6496,100.0
6497,260.0
6498,210.0
6499,375.0
6500,55.0
6501,100.0
6502,185.0
6503,185.0
6504,50.0
6505,210.0
6506,310.0
6507,100.0
6508,110.0
6509,175.0
6510,190.0
6511,205.0
6512,245.0
6513,100.0
6514,235.0
6515,190.0
6516,75.0
6517,280.0
6518,240.0
6519,210.0
6520,100.0
6521,85.0
6522,210.0
6523,95.0
6524,75.0
6525,245.0
6526,265.0
6527,0.0
6528,185.0
6529,190.0
6530,295.0
6531,350.0
6532,185.0
6533,150.0
6534,315.0
6535,155.0
6536,90.0
6537,130.0
6538,0.0
6539,240.0
6540,105.0
6541,225.0
6542,230.0
6543,285.0
6544,75.0
6545,240.0
6546,305.0
6547,170.0
6548,65.0
6549,240.0
6550,230.0
6551,140.0
6552,100.0
6553,285.0
6554,195.0
6555,195.0
6556,230.0
6557,0.0
6558,140.0
6559,300.0
6560,85.0
6561,289.0
6562,50.0
6563,95.0
6564,65.0
6565,90.0
6566,260.0
6567,305.0
6568,85.0
6569,115.0
6570,445.0
6571,5.0
6572,150.0
6573,370.0
6574,100.0
6575,180.0
6576,130.0
6577,195.0
6578,260.0
6579,110.0
6580,80.0
6581,100.0
6582,195.0
6583,50.0
6584,405.0
6585,225.0
6586,175.0
6587,305.0
6588,200.0
6589,190.0
6590,190.0
6591,210.0
6592,255.0
6593,50.0
6594,100.0
6595,255.0
6596,185.0
6597,315.0
6598,130.0
6599,125.0
6600,170.0
6601,115.0
6602,0.0
6603,260.0
6604,270.0
6605,185.0
6606,50.0
6607,245.0
6608,285.0
6609,175.0
6610,215.0
6611,175.0
6612,310.0
6613,215.0
6614,160.0
6615,0.0
6616,275.0
6617,270.0
6618,280.0
6619,5.0
6620,5.0
6621,75.0
6622,110.0
6623,215.0
6624,335.0
6625,190.0
6626,350.0
6627,105.0
6628,240.0
6629,100.0
6630,210.0
6631,70.0
6632,170.0
6633,75.0
6634,150.0
6635,290.0
6636,165.0
6637,195.0
6638,385.0
6639,305.0
6640,255.0
6641,155.0
6642,125.0
6643,100.0
6644,260.0
6645,205.0
6646,90.0
6647,200.0
6648,115.0
6649,160.0
6650,240.0
6651,285.0
6652,55.0
6653,210.0
6654,105.0
6655,50.0
6656,170.0
6657,200.0
6658,150.0
6659,195.0
6660,330.0
6661,175.0
6662,75.0
6663,70.0
6664,195.0
6665,150.0
6666,115.0
6667,230.0
6668,245.0
6669,100.0
6670,185.0
6671,225.0
6672,75.0
6673,234.0
6674,5.0
6675,260.0
6676,475.0
6677,5.0
6678,285.0
6679,225.0
6680,210.0
6681,140.0
6682,324.0
6683,235.0
6684,190.0
6685,180.0
6686,340.0
6687,280.0
6688,275.0
6689,260.0
6690,225.0
6691,160.0
6692,370.0
6693,110.0
6694,80.0
6695,265.0
6696,235.0
6697,140.0
6698,160.0
6699,75.0
6700,205.0
6701,170.0
6702,150.0
6703,170.0
6704,210.0
6705,190.0
6706,175.0
6707,385.0
6708,100.0
6709,75.0
6710,295.0
6711,210.0
6712,200.0
6713,225.0
6714,100.0
6715,195.0
6716,175.0
6717,295.0
6718,200.0
6719,85.0
6720,100.0
6721,335.0
6722,80.0
6723,110.0
6724,90.0
6725,310.0
6726,90.0
6727,195.0
6728,175.0
6729,230.0
6730,225.0
6731,320.0
6732,115.0
6733,305.0
6734,280.0
6735,305.0
6736,170.0
6737,290.0
6738,280.0
6739,210.0
6740,65.0
6741,115.0
6742,75.0
6743,250.0
6744,5.0
6745,110.0
6746,195.0
6747,305.0
6748,350.0
6749,340.0
6750,340.0
6751,90.0
6752,125.0
6753,50.0
6754,75.0
6755,295.0
6756,0.0
6757,105.0
6758,5.0
6759,200.0
6760,0.0
6761,75.0
6762,50.0
6763,105.0
6764,165.0
6765,235.0
6766,105.0
6767,5.0
6768,50.0
6769,50.0
6770,155.0
6771,205.0
6772,195.0
6773,180.0
6774,160.0
6775,150.0
6776,240.0
6777,50.0
6778,50.0
6779,230.0
6780,230.0
6781,165.0
6782,155.0
6783,55.0
6784,195.0
6785,185.0
6786,240.0
6787,125.0
6788,5.0
6789,0.0
6790,145.0
6791,175.0
6792,95.0
6793,95.0
6794,250.0
6795,130.0
6796,195.0
6797,0.0
6798,285.0
6799,165.0
6800,275.0
6801,295.0
6802,75.0
6803,5.0
6804,200.0
6805,285.0
6806,85.0
6807,200.0
6808,155.0
6809,260.0
6810,105.0
6811,5.0
6812,100.0
6813,110.0
6814,265.0
6815,155.0
6816,190.0
6817,210.0
6818,165.0
6819,165.0
6820,95.0
6821,90.0
6822,145.0
6823,145.0
6824,424.0
6825,0.0
6826,280.0
6827,300.0
6828,105.0
6829,210.0
6830,240.0
6831,215.0
6832,200.0
6833,224.0
6834,175.0
6835,210.0
6836,100.0
6837,100.0
6838,130.0
6839,150.0
6840,235.0
6841,50.0
6842,275.0
6843,55.0
6844,95.0
6845,415.0
6846,125.0
6847,230.0
6848,215.0
6849,290.0
6850,80.0
6851,205.0
6852,215.0
6853,145.0
6854,105.0
6855,145.0
6856,190.0
6857,205.0
6858,125.0
6859,290.0
6860,335.0
6861,235.0
6862,220.0
6863,285.0
6864,170.0
6865,335.0
6866,180.0
6867,55.0
6868,190.0
6869,110.0
6870,75.0
6871,65.0
6872,95.0
6873,270.0
6874,150.0
6875,150.0
6876,294.0
6877,75.0
6878,0.0
6879,70.0
6880,0.0
6881,180.0
6882,300.0
6883,190.0
6884,95.0
6885,380.0
6886,210.0
6887,215.0
6888,225.0
6889,230.0
6890,75.0
6891,115.0
6892,55.0
6893,80.0
6894,205.0
6895,100.0
6896,75.0
6897,295.0
6898,5.0
6899,160.0
6900,300.0
6901,305.0
6902,180.0
6903,70.0
6904,180.0
6905,80.0
6906,355.0
6907,75.0
6908,270.0
6909,244.0
6910,0.0
6911,240.0
6912,90.0
6913,265.0
6914,70.0
6915,195.0
6916,110.0
6917,265.0
6918,149.0
6919,150.0
6920,150.0
6921,245.0
6922,305.0
6923,105.0
6924,310.0
6925,165.0
6926,290.0
6927,210.0
6928,115.0
6929,135.0
6930,145.0
6931,70.0
6932,100.0
6933,105.0
6934,150.0
6935,0.0
6936,225.0
6937,145.0
6938,50.0
6939,200.0
6940,80.0
6941,110.0
6942,285.0
6943,305.0
6944,200.0
6945,415.0
6946,105.0
6947,55.0
6948,280.0
6949,0.0
6950,115.0
6951,170.0
6952,430.0
6953,175.0
6954,285.0
6955,420.0
6956,210.0
6957,5.0
6958,115.0
6959,300.0
6960,305.0
6961,105.0
6962,275.0
6963,235.0
6964,0.0
6965,165.0
6966,90.0
6967,290.0
6968,90.0
6969,285.0
6970,165.0
6971,185.0
6972,90.0
6973,100.0
6974,285.0
6975,190.0
6976,345.0
6977,285.0
6978,210.0
6979,75.0
6980,215.0
6981,130.0
6982,240.0
6983,260.0
6984,260.0
6985,95.0
6986,50.0
6987,285.0
6988,389.0
6989,0.0
6990,305.0
6991,145.0
6992,0.0
6993,225.0
6994,310.0
6995,265.0
6996,234.0
6997,360.0
6998,245.0
6999,100.0
7000,210.0
7001,215.0
7002,175.0
7003,5.0
7004,375.0
7005,105.0
7006,180.0
7007,290.0
7008,65.0
7009,100.0
7010,420.0
7011,380.0
7012,215.0
7013,140.0
7014,170.0
7015,190.0
7016,200.0
7017,80.0
7018,175.0
7019,360.0
7020,240.0
7021,305.0
7022,50.0
7023,190.0
7024,75.0
7025,100.0
7026,160.0
7027,170.0
7028,110.0
7029,290.0
7030,110.0
7031,364.0
7032,100.0
7033,234.0
7034,95.0
7035,175.0
7036,160.0
7037,205.0
7038,300.0
7039,344.0
7040,95.0
7041,300.0
7042,185.0
7043,190.0
7044,105.0
7045,185.0
7046,350.0
7047,180.0
7048,245.0
7049,335.0
7050,215.0
7051,105.0
7052,245.0
7053,110.0
7054,310.0
7055,90.0
7056,65.0
7057,105.0
7058,95.0
7059,135.0
7060,290.0
7061,115.0
7062,5.0
7063,350.0
7064,150.0
7065,240.0
7066,375.0
7067,225.0
7068,305.0
7069,0.0
7070,100.0
7071,275.0
7072,100.0
7073,245.0
7074,205.0
7075,100.0
7076,160.0
7077,200.0
7078,230.0
7079,95.0
7080,225.0
7081,105.0
7082,435.0
7083,180.0
7084,0.0
7085,490.0
7086,80.0
7087,90.0
7088,195.0
7089,160.0
7090,0.0
7091,340.0
7092,0.0
7093,180.0
7094,265.0
7095,115.0
7096,325.0
7097,340.0
7098,230.0
7099,170.0
7100,250.0
7101,210.0
7102,95.0
7103,110.0
7104,315.0
7105,185.0
7106,95.0
7107,0.0
7108,165.0
7109,55.0
7110,134.0
7111,340.0
7112,415.0
7113,110.0
7114,205.0
7115,135.0
7116,0.0
7117,75.0
7118,145.0
7119,110.0
7120,165.0
7121,250.0
7122,100.0
7123,240.0
7124,5.0
7125,95.0
7126,0.0
7127,105.0
7128,5.0
7129,270.0
7130,160.0
7131,245.0
7132,160.0
7133,340.0
7134,190.0
7135,150.0
7136,100.0
7137,135.0
7138,190.0
7139,105.0
7140,110.0
7141,100.0
7142,110.0
7143,0.0
7144,335.0
7145,0.0
7146,80.0
7147,250.0
7148,415.0
7149,55.0
7150,130.0
7151,195.0
7152,240.0
7153,0.0
7154,80.0
7155,5.0
7156,95.0
7157,115.0
7158,175.0
7159,115.0
7160,420.0
7161,250.0
7162,130.0
7163,105.0
7164,185.0
7165,0.0
7166,310.0
7167,155.0
7168,330.0
7169,150.0
7170,250.0
7171,215.0
7172,165.0
7173,180.0
7174,320.0
7175,355.0
7176,175.0
7177,150.0
7178,90.0
7179,275.0
7180,75.0
7181,220.0
7182,100.0
7183,380.0
7184,240.0
7185,315.0
7186,100.0
7187,295.0
7188,80.0
7189,5.0
7190,235.0
7191,180.0
7192,150.0
7193,229.0
7194,5.0
7195,250.0
7196,50.0
7197,445.0
7198,270.0
7199,265.0
7200,190.0
7201,410.0
7202,215.0
7203,350.0
7204,395.0
7205,180.0
7206,150.0
7207,335.0
7208,5.0
7209,185.0
7210,200.0
7211,80.0
7212,170.0
7213,210.0
7214,135.0
7215,150.0
7216,155.0
7217,220.0
7218,70.0
7219,245.0
7220,190.0
7221,110.0
7222,50.0
7223,185.0
7224,155.0
7225,225.0
7226,250.0
7227,230.0
7228,239.0
7229,110.0
7230,180.0
7231,175.0
7232,100.0
7233,50.0
7234,100.0
7235,145.0
7236,165.0
7237,0.0
7238,95.0
7239,115.0
7240,100.0
7241,145.0
7242,240.0
7243,285.0
7244,250.0
7245,240.0
7246,345.0
7247,105.0
7248,425.0
7249,134.0
7250,335.0
7251,380.0
7252,175.0
7253,270.0
7254,310.0
7255,240.0
7256,55.0
7257,215.0
7258,100.0
7259,5.0
7260,335.0
7261,0.0
7262,110.0
7263,454.0
7264,285.0
7265,160.0
7266,180.0
7267,0.0
7268,110.0
7269,195.0
7270,250.0
7271,5.0
7272,370.0
7273,260.0
7274,105.0
7275,330.0
7276,120.0
7277,325.0
7278,250.0
7279,160.0
7280,455.0
7281,0.0
7282,115.0
7283,430.0
7284,295.0
7285,280.0
7286,250.0
7287,195.0
7288,310.0
7289,280.0
7290,175.0
7291,50.0
7292,0.0
7293,105.0
7294,175.0
7295,115.0
7296,185.0
7297,95.0
7298,295.0
7299,245.0
7300,110.0
7301,255.0
7302,345.0
7303,80.0
7304,360.0
7305,5.0
7306,175.0
7307,65.0
7308,105.0
7309,185.0
7310,385.0
7311,135.0
7312,0.0
7313,160.0
7314,465.0
7315,415.0
7316,340.0
7317,110.0
7318,300.0
7319,305.0
7320,175.0
7321,5.0
7322,55.0
7323,275.0
7324,235.0
7325,245.0
7326,195.0
7327,225.0
7328,175.0
7329,185.0
7330,240.0
7331,90.0
7332,210.0
7333,345.0
7334,110.0
7335,200.0
7336,285.0
7337,185.0
7338,150.0
7339,195.0
7340,75.0
7341,90.0
7342,225.0
7343,210.0
7344,95.0
7345,180.0
7346,195.0
7347,100.0
7348,265.0
7349,225.0
7350,50.0
7351,100.0
7352,245.0
7353,150.0
7354,240.0
7355,265.0
7356,160.0
7357,75.0
7358,310.0
7359,95.0
7360,350.0
7361,180.0
7362,325.0
7363,355.0
7364,75.0
7365,285.0
7366,190.0
7367,195.0
7368,100.0
7369,210.0
7370,105.0
7371,195.0
7372,140.0
7373,310.0
7374,55.0
7375,175.0
7376,290.0
7377,260.0
7378,95.0
7379,0.0
7380,225.0
7381,245.0
7382,0.0
7383,360.0
7384,360.0
7385,175.0
7386,260.0
7387,165.0
7388,250.0
7389,185.0
7390,450.0
7391,0.0
7392,0.0
7393,349.0
7394,240.0
7395,5.0
7396,65.0
7397,200.0
7398,315.0
7399,260.0
7400,275.0
7401,305.0
7402,280.0
7403,224.0
7404,155.0
7405,110.0
7406,200.0
7407,350.0
7408,75.0
7409,205.0
7410,180.0
7411,65.0
7412,165.0
7413,320.0
7414,200.0
7415,400.0
7416,270.0
7417,260.0
7418,550.0
7419,205.0
7420,100.0
7421,420.0
7422,170.0
7423,140.0
7424,0.0
7425,110.0
7426,75.0
7427,75.0
7428,285.0
7429,115.0
7430,215.0
7431,100.0
7432,180.0
7433,150.0
7434,95.0
7435,100.0
7436,150.0
7437,85.0
7438,55.0
7439,5.0
7440,105.0
7441,215.0
7442,100.0
7443,70.0
7444,200.0
7445,234.0
7446,190.0
7447,90.0
7448,200.0
7449,195.0
7450,0.0
7451,245.0
7452,235.0
7453,180.0
7454,420.0
7455,180.0
7456,100.0
7457,0.0
7458,100.0
7459,100.0
7460,135.0
7461,5.0
7462,195.0
7463,285.0
7464,75.0
7465,0.0
7466,145.0
7467,95.0
7468,0.0
7469,230.0
7470,264.0
7471,115.0
7472,100.0
7473,195.0
7474,100.0
7475,135.0
7476,380.0
7477,340.0
7478,50.0
7479,265.0
7480,265.0
7481,165.0
7482,55.0
7483,255.0
7484,285.0
7485,415.0
7486,160.0
7487,205.0
7488,175.0
7489,225.0
7490,205.0
7491,260.0
7492,195.0
7493,175.0
7494,75.0
7495,150.0
7496,115.0
7497,280.0
7498,190.0
7499,5.0
7500,265.0
7501,75.0
7502,235.0
7503,200.0
7504,165.0
7505,260.0
7506,355.0
7507,55.0
7508,105.0
7509,190.0
7510,105.0
7511,130.0
7512,75.0
7513,240.0
7514,330.0
7515,95.0
7516,190.0
7517,175.0
7518,115.0
7519,50.0
7520,200.0
7521,385.0
7522,95.0
7523,135.0
7524,175.0
7525,5.0
7526,285.0
7527,80.0
7528,0.0
7529,180.0
7530,150.0
7531,285.0
7532,175.0
7533,105.0
7534,145.0
7535,385.0
7536,155.0
7537,185.0
7538,305.0
7539,200.0
7540,235.0
7541,210.0
7542,195.0
7543,280.0
7544,5.0
7545,90.0
7546,375.0
7547,150.0
7548,370.0
7549,235.0
7550,120.0
7551,65.0
7552,210.0
7553,200.0
7554,285.0
7555,245.0
7556,265.0
7557,115.0
7558,390.0
7559,120.0
7560,95.0
7561,115.0
7562,280.0
7563,265.0
7564,150.0
7565,115.0
7566,485.0
7567,100.0
7568,300.0
7569,329.0
7570,100.0
7571,95.0
7572,199.0
7573,165.0
7574,105.0
7575,275.0
7576,75.0
7577,295.0
7578,100.0
7579,240.0
7580,5.0
7581,300.0
7582,95.0
7583,110.0
7584,70.0
7585,100.0
7586,340.0
7587,240.0
7588,225.0
7589,170.0
7590,5.0
7591,210.0
7592,175.0
7593,105.0
7594,100.0
7595,105.0
7596,145.0
7597,90.0
7598,105.0
7599,0.0
7600,175.0
7601,5.0
7602,65.0
7603,220.0
7604,185.0
7605,185.0
7606,245.0
7607,435.0
7608,225.0
7609,90.0
7610,200.0
7611,275.0
7612,75.0
7613,65.0
7614,100.0
7615,5.0
7616,350.0
7617,175.0
7618,5.0
7619,50.0
7620,80.0
7621,105.0
7622,280.0
7623,380.0
7624,190.0
7625,315.0
7626,190.0
7627,240.0
7628,75.0
7629,0.0
7630,285.0
7631,55.0
7632,190.0
7633,90.0
7634,265.0
7635,270.0
7636,285.0
7637,5.0
7638,245.0
7639,335.0
7640,210.0
7641,290.0
7642,285.0
7643,110.0
7644,100.0
7645,80.0
7646,200.0
7647,145.0
7648,235.0
7649,130.0
7650,270.0
7651,210.0
7652,265.0
7653,170.0
7654,235.0
7655,0.0
7656,0.0
7657,300.0
7658,0.0
7659,50.0
7660,160.0
7661,90.0
7662,100.0
7663,325.0
7664,95.0
7665,110.0
7666,305.0
7667,180.0
7668,305.0
7669,280.0
7670,195.0
7671,150.0
7672,335.0
7673,260.0
7674,0.0
7675,185.0
7676,265.0
7677,320.0
7678,270.0
7679,100.0
7680,215.0
7681,205.0
7682,100.0
7683,100.0
7684,285.0
7685,229.0
7686,140.0
7687,5.0
7688,105.0
7689,310.0
7690,165.0
7691,235.0
7692,240.0
7693,105.0
7694,100.0
7695,215.0
7696,155.0
7697,210.0
7698,195.0
7699,330.0
7700,75.0
7701,145.0
7702,105.0
7703,265.0
7704,0.0
7705,100.0
7706,305.0
7707,150.0
7708,345.0
7709,320.0
7710,95.0
7711,344.0
7712,460.0
7713,315.0
7714,50.0
7715,75.0
7716,384.0
7717,220.0
7718,75.0
7719,245.0
7720,175.0
7721,135.0
7722,150.0
7723,255.0
7724,310.0
7725,75.0
7726,170.0
7727,210.0
7728,210.0
7729,225.0
7730,400.0
7731,55.0
7732,140.0
7733,310.0
7734,295.0
7735,210.0
7736,135.0
7737,205.0
7738,375.0
7739,285.0
7740,240.0
7741,370.0
7742,50.0
7743,90.0
7744,185.0
7745,320.0
7746,205.0
7747,185.0
7748,0.0
7749,50.0
7750,225.0
7751,140.0
7752,75.0
7753,215.0
7754,470.0
7755,270.0
7756,5.0
7757,205.0
7758,5.0
7759,235.0
7760,190.0
7761,195.0
7762,175.0
7763,210.0
7764,95.0
7765,0.0
7766,210.0
7767,100.0
7768,285.0
7769,295.0
7770,155.0
7771,110.0
7772,200.0
7773,270.0
7774,185.0
7775,210.0
7776,150.0
7777,80.0
7778,285.0
7779,190.0
7780,150.0
7781,50.0
7782,105.0
7783,5.0
7784,309.0
7785,150.0
7786,150.0
7787,5.0
7788,190.0
7789,55.0
7790,215.0
7791,75.0
7792,210.0
7793,75.0
7794,275.0
7795,235.0
7796,0.0
7797,310.0
7798,5.0
7799,75.0
7800,115.0
7801,150.0
7802,290.0
7803,150.0
7804,380.0
7805,115.0
7806,5.0
7807,100.0
7808,230.0
7809,195.0
7810,140.0
7811,285.0
7812,260.0
7813,5.0
7814,300.0
7815,340.0
7816,260.0
7817,320.0
7818,210.0
7819,250.0
7820,205.0
7821,5.0
7822,140.0
7823,165.0
7824,180.0
7825,0.0
7826,195.0
7827,155.0
7828,245.0
7829,285.0
7830,110.0
7831,200.0
7832,270.0
7833,110.0
7834,325.0
7835,150.0
7836,140.0
7837,195.0
7838,110.0
7839,175.0
7840,100.0
7841,320.0
7842,100.0
7843,280.0
7844,395.0
7845,0.0
7846,265.0
7847,5.0
7848,190.0
7849,270.0
7850,265.0
7851,105.0
7852,0.0
7853,65.0
7854,175.0
7855,110.0
7856,175.0
7857,180.0
7858,110.0
7859,445.0
7860,75.0
7861,105.0
7862,235.0
7863,135.0
7864,55.0
7865,105.0
7866,100.0
7867,0.0
7868,55.0
7869,295.0
7870,110.0
7871,295.0
7872,105.0
7873,230.0
7874,225.0
7875,300.0
7876,95.0
7877,105.0
7878,175.0
7879,195.0
7880,235.0
7881,65.0
7882,215.0
7883,55.0
7884,425.0
7885,105.0
7886,0.0
7887,0.0
7888,75.0
7889,90.0
7890,130.0
7891,180.0
7892,100.0
7893,105.0
7894,105.0
7895,110.0
7896,275.0
7897,340.0
7898,175.0
7899,294.0
7900,274.0
7901,480.0
7902,235.0
7903,160.0
7904,290.0
7905,300.0
7906,0.0
7907,200.0
7908,195.0
7909,185.0
7910,180.0
7911,255.0
7912,320.0
7913,0.0
7914,75.0
7915,100.0
7916,330.0
7917,420.0
7918,190.0
7919,230.0
7920,55.0
7921,65.0
7922,155.0
7923,95.0
7924,150.0
7925,229.0
7926,95.0
7927,0.0
7928,230.0
7929,305.0
7930,75.0
7931,389.0
7932,370.0
7933,75.0
7934,100.0
7935,145.0
7936,160.0
7937,280.0
7938,220.0
7939,280.0
7940,5.0
7941,375.0
7942,100.0
7943,385.0
7944,405.0
7945,115.0
7946,385.0
7947,210.0
7948,225.0
7949,100.0
7950,235.0
7951,75.0
7952,210.0
7953,185.0
7954,150.0
7955,165.0
7956,50.0
7957,105.0
7958,200.0
7959,100.0
7960,225.0
7961,55.0
7962,205.0
7963,180.0
7964,100.0
7965,260.0
7966,155.0
7967,170.0
7968,5.0
7969,430.0
7970,185.0
7971,5.0
7972,335.0
7973,240.0
7974,115.0
7975,185.0
7976,100.0
7977,385.0
7978,150.0
7979,140.0
7980,180.0
7981,405.0
7982,145.0
7983,125.0
7984,0.0
7985,90.0
7986,250.0
7987,155.0
7988,115.0
7989,230.0
7990,115.0
7991,200.0
7992,230.0
7993,335.0
7994,295.0
7995,175.0
7996,50.0
7997,140.0
7998,165.0
7999,225.0
8000,147.5
8001,0.0
8002,365.0
8003,200.0
8004,105.0
8005,265.0
8006,240.0
8007,0.0
8008,274.0
8009,110.0
8010,75.0
8011,305.0
8012,305.0
8013,85.0
8014,210.0
8015,130.0
8016,105.0
8017,210.0
8018,95.0
8019,310.0
8020,150.0
8021,205.0
8022,225.0
8023,185.0
8024,105.0
8025,245.0
8026,5.0
8027,85.0
8028,5.0
8029,290.0
8030,185.0
8031,190.0
8032,185.0
8033,425.0
8034,230.0
8035,175.0
8036,110.0
8037,75.0
8038,255.0
8039,145.0
8040,285.0
8041,100.0
8042,390.0
8043,90.0
8044,5.0
8045,0.0
8046,240.0
8047,180.0
8048,50.0
8049,240.0
8050,165.0
8051,305.0
8052,260.0
8053,80.0
8054,55.0
8055,245.0
8056,95.0
8057,95.0
8058,290.0
8059,165.0
8060,345.0
8061,90.0
8062,100.0
8063,330.0
8064,75.0
8065,245.0
8066,285.0
8067,200.0
8068,280.0
8069,95.0
8070,100.0
8071,95.0
8072,5.0
8073,295.0
8074,255.0
8075,0.0
8076,5.0
8077,345.0
8078,0.0
8079,375.0
8080,184.0
8081,195.0
8082,175.0
8083,220.0
8084,105.0
8085,5.0
8086,95.0
8087,185.0
8088,190.0
8089,300.0
8090,455.0
8091,285.0
8092,165.0
8093,210.0
8094,290.0
8095,75.0
8096,0.0
8097,175.0
8098,190.0
8099,100.0
8100,245.0
8101,170.0
8102,195.0
8103,125.0
8104,205.0
8105,165.0
8106,185.0
8107,50.0
8108,160.0
8109,175.0
8110,285.0
8111,210.0
8112,360.0
8113,230.0
8114,5.0
8115,304.0
8116,155.0
8117,355.0
8118,275.0
8119,260.0
8120,325.0
8121,205.0
8122,210.0
8123,165.0
8124,105.0
8125,425.0
8126,110.0
8127,0.0
8128,115.0
8129,340.0
8130,55.0
8131,340.0
8132,305.0
