,p1_sum_spd_last,p2_sum_spd_last
3899,285.0,514.75
3900,175.0,679.5
3901,220.0,499.75
3902,270.0,559.75
3903,300.0,625.0
3904,530.0,544.75
3905,300.0,565.0
3906,300.0,524.75
3907,95.0,539.75
3908,560.0,560.0
3909,415.0,594.75
3910,320.0,585.0
3911,445.0,599.75
3912,195.0,495.0
3913,360.0,495.0
3914,375.0,629.75
3915,560.0,594.75
3916,285.0,589.75
3917,240.0,440.0
3918,330.0,455.0
3919,65.0,589.5
3920,315.0,600.0
3921,205.0,500.0
3922,365.0,545.0
3923,435.0,545.0
3924,435.0,510.0
3925,330.0,415.0
3926,330.0,450.0
3927,240.0,594.75
3928,370.0,529.75
3929,315.0,399.75
3930,180.0,609.75
3931,260.0,545.0
3932,105.0,584.75
3933,205.0,550.0
3934,250.0,385.0
3935,65.0,465.0
3936,215.0,510.0
3937,300.0,479.75
3938,370.0,579.75
3939,250.0,599.75
3940,300.0,570.0
3941,435.0,564.75
3942,330.0,525.0
3943,135.0,499.5
3944,395.0,510.0
3945,300.0,504.75
3946,390.0,430.0
3947,240.0,585.0
3948,465.0,509.75
3949,195.0,480.0
3950,235.0,615.0
3951,385.0,480.0
3952,435.0,564.75
3953,515.0,530.0
3954,340.0,624.75
3955,160.0,580.0
3956,530.0,530.0
3957,405.0,365.0
3958,285.0,539.75
3959,440.0,559.75
3960,110.0,510.0
3961,330.0,559.75
3962,555.0,490.0
3963,70.0,585.0
3964,375.0,560.0
3965,350.0,594.75
3966,165.0,510.0
3967,95.0,675.0
3968,195.0,575.0
3969,330.0,495.0
3970,275.0,575.0
3971,460.0,559.75
3972,480.0,559.75
3973,340.0,614.75
3974,400.0,649.75
3975,340.0,434.75
3976,360.0,510.0
3977,460.0,599.75
3978,465.0,569.75
3979,165.0,415.0
3980,340.0,684.5
3981,105.0,594.5
3982,475.0,465.0
3983,400.0,580.0
3984,205.0,329.75
3985,125.0,470.0
3986,110.0,410.0
3987,435.0,604.5
3988,265.0,545.0
3989,225.0,400.0
3990,190.0,625.0
3991,355.0,590.0
3992,270.0,609.25
3993,165.0,545.0
3994,145.0,625.0
3995,500.0,440.0
3996,395.0,590.0
3997,250.0,539.75
3998,200.0,590.0
3999,345.0,439.75
4000,200.0,354.75
4001,170.0,404.5
4002,295.0,499.75
4003,275.0,515.0
4004,320.0,610.0
4005,440.0,594.75
4006,365.0,554.5
4007,170.0,594.75
4008,310.0,640.0
4009,155.0,505.0
4010,225.0,559.75
4011,235.0,594.75
4012,295.0,594.75
4013,290.0,550.0
4014,230.0,554.75
4015,190.0,420.0
4016,355.0,590.0
4017,320.0,584.5
4018,325.0,564.75
4019,355.0,590.0
4020,340.0,395.0
4021,270.0,340.0
4022,260.0,585.0
4023,295.0,534.5
4024,510.0,509.5
4025,250.0,589.5
4026,310.0,505.0
4027,175.0,440.0
4028,300.0,365.0
4029,240.0,510.0
4030,385.0,510.0
4031,245.0,520.0
4032,365.0,489.75
4033,325.0,480.0
4034,520.0,620.0
4035,300.0,600.0
4036,400.0,494.5
4037,425.0,619.75
4038,230.0,489.75
4039,435.0,585.0
4040,320.0,405.0
4041,350.0,485.0
4042,485.0,550.0
4043,370.0,529.75
4044,105.0,415.0
4045,125.0,539.75
4046,430.0,619.75
4047,375.0,544.5
4048,200.0,504.75
4049,295.0,440.0
4050,165.0,510.0
4051,190.0,559.75
4052,590.0,540.0
4053,445.0,480.0
4054,300.0,540.0
4055,0.0,469.5
4056,395.0,500.0
4057,280.0,614.25
4058,220.0,449.75
4059,230.0,429.5
4060,320.0,640.0
4061,240.0,595.0
4062,260.0,555.0
4063,440.0,584.75
4064,160.0,549.75
4065,170.0,555.0
4066,205.0,520.0
4067,310.0,529.75
4068,270.0,545.0
4069,200.0,605.0
4070,245.0,625.0
4071,245.0,470.0
4072,285.0,589.5
4073,530.0,579.5
4074,440.0,440.0
4075,435.0,520.0
4076,270.0,520.0
4077,490.0,545.0
4078,100.0,365.0
4079,310.0,555.0
4080,270.0,555.0
4081,310.0,495.0
4082,0.0,649.75
4083,320.0,585.0
4084,285.0,445.0
4085,395.0,529.5
4086,265.0,640.0
4087,300.0,624.75
4088,395.0,619.75
4089,400.0,445.0
4090,205.0,360.0
4091,420.0,590.0
4092,530.0,559.75
4093,250.0,559.75
4094,395.0,594.75
4095,200.0,510.0
4096,500.0,480.0
4097,460.0,534.75
4098,405.0,640.0
4099,265.0,544.75
4100,440.0,490.0
4101,310.0,554.75
4102,215.0,360.0
4103,330.0,619.75
4104,475.0,510.0
4105,275.0,654.75
4106,330.0,549.75
4107,220.0,620.0
4108,170.0,420.0
4109,195.0,475.0
4110,270.0,629.75
4111,295.0,549.75
4112,510.0,600.0
4113,490.0,635.0
4114,500.0,600.0
4115,295.0,470.0
4116,100.0,524.75
4117,365.0,604.75
4118,590.0,624.75
4119,125.0,399.75
4120,500.0,554.75
4121,320.0,465.0
4122,335.0,594.75
4123,70.0,320.0
4124,275.0,495.0
4125,230.0,484.75
4126,265.0,455.0
4127,195.0,585.0
4128,290.0,619.75
4129,405.0,495.0
4130,265.0,619.75
4131,155.0,579.75
4132,425.0,600.0
4133,125.0,510.0
4134,420.0,589.75
4135,335.0,625.0
4136,460.0,539.75
4137,330.0,659.5
4138,330.0,524.75
4139,175.0,584.75
4140,70.0,600.0
4141,435.0,529.5
4142,530.0,575.0
4143,200.0,469.75
4144,280.0,439.75
4145,270.0,614.75
4146,330.0,624.75
4147,250.0,625.0
4148,205.0,595.0
4149,105.0,595.0
4150,255.0,550.0
4151,385.0,595.0
4152,300.0,495.0
4153,370.0,595.0
4154,530.0,580.0
4155,270.0,554.75
4156,125.0,514.75
4157,220.0,445.0
4158,205.0,445.0
4159,345.0,590.0
4160,70.0,390.0
4161,270.0,619.75
4162,215.0,490.0
4163,365.0,534.75
4164,205.0,619.75
4165,320.0,445.0
4166,305.0,440.0
4167,345.0,595.0
4168,480.0,604.75
4169,530.0,679.75
4170,70.0,485.0
4171,265.0,609.75
4172,430.0,554.75
4173,100.0,555.0
4174,165.0,475.0
4175,230.0,600.0
4176,205.0,410.0
4177,260.0,530.0
4178,440.0,619.75
4179,315.0,584.75
4180,385.0,414.75
4181,445.0,614.75
4182,65.0,440.0
4183,325.0,449.75
4184,205.0,475.0
4185,0.0,619.75
4186,125.0,584.75
4187,430.0,529.75
4188,335.0,579.75
4189,510.0,575.0
4190,240.0,484.75
4191,475.0,604.75
4192,320.0,654.75
4193,315.0,420.0
4194,270.0,594.75
4195,460.0,529.75
4196,115.0,655.0
4197,150.0,510.0
4198,180.0,320.0
4199,275.0,435.0
4200,265.0,569.75
4201,210.0,395.0
4202,455.0,405.0
4203,340.0,455.0
4204,265.0,489.75
4205,275.0,594.75
4206,135.0,590.0
4207,175.0,295.0
4208,430.0,475.0
4209,330.0,445.0
4210,285.0,469.75
4211,205.0,515.0
4212,425.0,619.5
4213,400.0,590.0
4214,190.0,489.75
4215,70.0,604.75
4216,400.0,450.0
4217,300.0,515.0
4218,220.0,554.75
4219,290.0,534.5
4220,270.0,579.25
4221,345.0,605.0
4222,420.0,589.5
4223,365.0,480.0
4224,475.0,534.75
4225,390.0,569.75
4226,560.0,529.75
4227,465.0,589.75
4228,425.0,554.75
4229,330.0,544.5
4230,105.0,555.0
4231,325.0,550.0
4232,300.0,504.75
4233,355.0,600.0
4234,345.0,499.75
4235,300.0,585.0
4236,270.0,559.75
4237,400.0,584.5
4238,560.0,619.5
4239,455.0,580.0
4240,70.0,400.0
4241,385.0,639.5
4242,125.0,475.0
4243,230.0,600.0
4244,330.0,554.75
4245,345.0,620.0
4246,470.0,600.0
4247,265.0,385.0
4248,100.0,514.75
4249,340.0,559.25
4250,115.0,405.0
4251,255.0,559.75
4252,105.0,260.0
4253,325.0,439.75
4254,395.0,569.75
4255,210.0,514.75
4256,265.0,619.5
4257,305.0,594.75
4258,230.0,445.0
4259,270.0,559.75
4260,465.0,560.0
4261,340.0,489.75
4262,590.0,629.75
4263,185.0,514.75
4264,420.0,619.75
4265,445.0,594.75
4266,265.0,545.0
4267,395.0,555.0
4268,215.0,495.0
4269,300.0,535.0
4270,345.0,625.0
4271,430.0,564.75
4272,390.0,600.0
4273,235.0,595.0
4274,115.0,625.0
4275,310.0,594.75
4276,280.0,454.75
4277,215.0,630.0
4278,95.0,240.0
4279,270.0,594.75
4280,340.0,499.75
4281,125.0,560.0
4282,385.0,609.25
4283,465.0,534.75
4284,175.0,465.0
4285,110.0,560.0
4286,240.0,584.75
4287,310.0,400.0
4288,365.0,520.0
4289,70.0,565.0
4290,270.0,489.75
4291,305.0,550.0
4292,240.0,595.0
4293,165.0,594.75
4294,410.0,315.0
4295,255.0,545.0
4296,385.0,405.0
4297,405.0,555.0
4298,340.0,365.0
4299,275.0,555.0
4300,430.0,569.75
4301,290.0,559.75
4302,405.0,545.0
4303,410.0,590.0
4304,165.0,385.0
4305,260.0,500.0
4306,205.0,385.0
4307,170.0,455.0
4308,435.0,584.5
4309,165.0,619.75
4310,360.0,594.75
4311,365.0,545.0
4312,295.0,595.0
4313,70.0,400.0
4314,240.0,520.0
4315,250.0,600.0
4316,135.0,429.75
4317,295.0,624.5
4318,435.0,559.75
4319,195.0,579.75
4320,115.0,420.0
4321,220.0,585.0
4322,105.0,325.0
4323,275.0,540.0
4324,330.0,500.0
4325,235.0,605.0
4326,395.0,585.0
4327,230.0,380.0
4328,300.0,534.75
4329,235.0,585.0
4330,230.0,440.0
4331,475.0,590.0
4332,70.0,395.0
4333,475.0,524.75
4334,370.0,594.5
4335,420.0,569.5
4336,440.0,605.0
4337,390.0,340.0
4338,385.0,619.75
4339,105.0,605.0
4340,300.0,505.0
4341,300.0,560.0
4342,395.0,534.5
4343,385.0,579.75
4344,325.0,609.5
4345,205.0,559.75
4346,55.0,609.75
4347,150.0,625.0
4348,170.0,549.75
4349,70.0,489.75
4350,350.0,570.0
4351,530.0,505.0
4352,505.0,619.75
4353,330.0,549.75
4354,445.0,465.0
4355,110.0,549.75
4356,480.0,585.0
4357,365.0,530.0
4358,430.0,609.75
4359,270.0,329.75
4360,330.0,525.0
4361,420.0,560.0
4362,410.0,649.75
4363,70.0,434.75
4364,275.0,595.0
4365,250.0,585.0
4366,235.0,559.25
4367,290.0,600.0
4368,305.0,559.75
4369,110.0,595.0
4370,230.0,459.5
4371,430.0,549.75
4372,420.0,489.5
4373,290.0,560.0
4374,435.0,434.75
4375,345.0,460.0
4376,340.0,564.5
4377,295.0,580.0
4378,260.0,574.5
4379,385.0,505.0
4380,315.0,595.0
4381,370.0,555.0
4382,480.0,545.0
4383,420.0,559.75
4384,295.0,440.0
4385,175.0,580.0
4386,260.0,465.0
4387,300.0,594.75
4388,220.0,550.0
4389,370.0,624.5
4390,180.0,519.75
4391,105.0,489.75
4392,285.0,565.0
4393,415.0,554.75
4394,295.0,499.75
4395,590.0,549.75
4396,300.0,520.0
4397,250.0,555.0
4398,280.0,590.0
4399,310.0,625.0
4400,295.0,579.75
4401,380.0,564.75
4402,585.0,570.0
4403,200.0,544.75
4404,395.0,599.5
4405,200.0,624.75
4406,385.0,529.75
4407,245.0,465.0
4408,370.0,570.0
4409,250.0,589.75
4410,270.0,479.75
4411,445.0,595.0
4412,170.0,534.75
4413,190.0,564.75
4414,245.0,659.75
4415,210.0,505.0
4416,260.0,535.0
4417,405.0,494.75
4418,285.0,480.0
4419,365.0,475.0
4420,340.0,524.75
4421,125.0,420.0
4422,330.0,539.75
4423,410.0,489.75
4424,270.0,545.0
4425,235.0,425.0
4426,365.0,624.75
4427,400.0,594.75
4428,330.0,504.5
4429,265.0,580.0
4430,260.0,525.0
4431,330.0,494.75
4432,175.0,220.0
4433,455.0,554.75
4434,125.0,470.0
4435,395.0,554.5
4436,175.0,590.0
4437,560.0,629.75
4438,470.0,580.0
4439,430.0,410.0
4440,420.0,510.0
4441,430.0,440.0
4442,400.0,584.75
4443,425.0,514.75
4444,260.0,364.75
4445,200.0,360.0
4446,335.0,510.0
4447,280.0,625.0
4448,485.0,619.75
4449,280.0,590.0
4450,200.0,519.75
4451,410.0,620.0
4452,200.0,435.0
4453,230.0,509.75
4454,340.0,589.75
4455,275.0,380.0
4456,70.0,560.0
4457,150.0,620.0
4458,170.0,559.75
4459,460.0,595.0
4460,210.0,365.0
4461,235.0,529.75
4462,530.0,534.75
4463,235.0,605.0
4464,545.0,559.75
4465,220.0,230.0
4466,410.0,649.75
4467,170.0,580.0
4468,425.0,555.0
4469,365.0,559.75
4470,320.0,690.0
4471,340.0,484.75
4472,325.0,479.75
4473,410.0,504.75
4474,395.0,545.0
4475,525.0,634.75
4476,410.0,595.0
4477,360.0,594.75
4478,320.0,589.5
4479,170.0,445.0
4480,375.0,569.75
4481,165.0,525.0
4482,420.0,445.0
4483,275.0,609.75
4484,260.0,625.0
4485,390.0,459.75
4486,315.0,489.75
4487,325.0,584.75
4488,260.0,644.75
4489,410.0,470.0
4490,360.0,620.0
4491,365.0,435.0
4492,510.0,534.75
4493,320.0,475.0
4494,165.0,450.0
4495,340.0,444.75
4496,330.0,609.75
4497,345.0,579.5
4498,275.0,445.0
4499,70.0,575.0
4500,420.0,595.0
4501,175.0,355.0
4502,205.0,585.0
4503,335.0,574.75
4504,330.0,500.0
4505,410.0,470.0
4506,395.0,619.5
4507,105.0,435.0
4508,290.0,654.75
4509,260.0,614.75
4510,485.0,640.0
4511,550.0,559.75
4512,430.0,564.75
4513,300.0,520.0
4514,105.0,545.0
4515,305.0,585.0
4516,170.0,519.75
4517,230.0,599.75
4518,310.0,625.0
4519,370.0,609.75
4520,190.0,424.75
4521,365.0,575.0
4522,385.0,529.5
4523,250.0,620.0
4524,320.0,619.75
4525,465.0,490.0
4526,300.0,495.0
4527,290.0,510.0
4528,205.0,655.0
4529,85.0,600.0
4530,105.0,500.0
4531,415.0,504.75
4532,385.0,465.0
4533,255.0,594.75
4534,305.0,600.0
4535,220.0,624.75
4536,370.0,574.5
4537,530.0,585.0
4538,195.0,564.75
4539,325.0,444.75
4540,410.0,510.0
4541,310.0,520.0
4542,275.0,554.75
4543,315.0,595.0
4544,325.0,464.75
4545,260.0,489.75
4546,510.0,590.0
4547,175.0,594.5
4548,125.0,485.0
4549,290.0,520.0
4550,370.0,594.75
4551,455.0,520.0
4552,340.0,510.0
4553,355.0,565.0
4554,170.0,434.75
4555,260.0,620.0
4556,315.0,490.0
4557,400.0,550.0
4558,430.0,600.0
4559,395.0,585.0
4560,230.0,475.0
4561,175.0,594.75
4562,135.0,610.0
4563,190.0,479.75
4564,220.0,545.0
4565,295.0,515.0
4566,175.0,520.0
4567,215.0,619.75
4568,250.0,579.5
4569,455.0,415.0
4570,400.0,404.75
4571,425.0,625.0
4572,440.0,520.0
4573,165.0,544.5
4574,405.0,605.0
4575,375.0,585.0
4576,200.0,470.0
4577,465.0,504.75
4578,375.0,545.0
4579,200.0,560.0
4580,300.0,535.0
4581,175.0,434.75
4582,130.0,479.75
4583,365.0,510.0
4584,400.0,554.25
4585,460.0,510.0
4586,395.0,584.75
4587,100.0,480.0
4588,215.0,520.0
4589,380.0,590.0
4590,325.0,629.75
4591,420.0,505.0
4592,240.0,510.0
4593,70.0,575.0
4594,345.0,415.0
4595,180.0,429.75
4596,525.0,529.5
4597,395.0,624.75
4598,70.0,465.0
4599,410.0,480.0
4600,130.0,554.75
4601,395.0,529.75
4602,345.0,525.0
4603,300.0,429.75
4604,310.0,600.0
4605,325.0,600.0
4606,195.0,479.75
4607,340.0,615.0
4608,485.0,470.0
4609,295.0,564.5
4610,295.0,605.0
4611,175.0,485.0
4612,470.0,569.75
4613,430.0,594.75
4614,70.0,330.0
4615,245.0,604.75
4616,315.0,630.0
4617,240.0,559.75
4618,325.0,475.0
4619,275.0,539.75
4620,230.0,569.75
4621,325.0,619.5
4622,325.0,549.75
4623,290.0,540.0
4624,465.0,600.0
4625,345.0,600.0
4626,425.0,554.75
4627,265.0,445.0
4628,240.0,475.0
4629,290.0,400.0
4630,235.0,495.0
4631,420.0,574.75
4632,235.0,560.0
4633,375.0,560.0
4634,215.0,470.0
4635,65.0,549.75
4636,105.0,504.75
4637,300.0,620.0
4638,430.0,559.75
4639,370.0,595.0
4640,445.0,590.0
4641,255.0,645.0
4642,430.0,604.75
4643,345.0,524.5
4644,310.0,570.0
4645,170.0,385.0
4646,170.0,510.0
4647,350.0,600.0
4648,310.0,525.0
4649,225.0,594.25
4650,425.0,569.75
4651,85.0,555.0
4652,135.0,300.0
4653,395.0,480.0
4654,355.0,595.0
4655,195.0,560.0
4656,430.0,480.0
4657,300.0,540.0
4658,445.0,519.75
4659,340.0,445.0
4660,315.0,614.5
4661,0.0,654.75
4662,430.0,594.75
4663,105.0,595.0
4664,300.0,605.0
4665,270.0,564.25
4666,125.0,395.0
4667,275.0,435.0
4668,240.0,410.0
4669,185.0,549.75
4670,65.0,534.75
4671,440.0,555.0
4672,465.0,534.75
4673,520.0,595.0
4674,195.0,535.0
4675,285.0,475.0
4676,415.0,584.75
4677,430.0,570.0
4678,385.0,649.75
4679,240.0,554.5
4680,45.0,544.5
4681,410.0,544.75
4682,70.0,490.0
4683,390.0,539.5
4684,380.0,475.0
4685,290.0,400.0
4686,375.0,520.0
4687,250.0,509.75
4688,375.0,595.0
4689,470.0,605.0
4690,300.0,590.0
4691,270.0,635.0
4692,275.0,529.5
4693,70.0,594.5
4694,255.0,584.75
4695,315.0,420.0
4696,400.0,644.75
4697,560.0,510.0
4698,425.0,430.0
4699,370.0,534.75
4700,205.0,425.0
4701,460.0,469.5
4702,180.0,535.0
4703,305.0,459.5
4704,95.0,530.0
4705,205.0,395.0
4706,365.0,594.75
4707,395.0,639.5
4708,290.0,619.5
4709,195.0,619.25
4710,400.0,510.0
4711,480.0,520.0
4712,370.0,560.0
4713,380.0,569.75
4714,350.0,554.5
4715,315.0,630.0
4716,275.0,460.0
4717,340.0,595.0
4718,475.0,530.0
4719,340.0,510.0
4720,440.0,530.0
4721,300.0,584.5
4722,310.0,649.75
4723,150.0,460.0
4724,385.0,480.0
4725,100.0,554.75
4726,385.0,359.75
4727,230.0,554.75
4728,190.0,475.0
4729,240.0,585.0
4730,425.0,559.75
4731,435.0,510.0
4732,325.0,440.0
4733,300.0,534.5
4734,365.0,285.0
4735,180.0,550.0
4736,340.0,515.0
4737,425.0,574.5
4738,295.0,584.75
4739,520.0,540.0
4740,320.0,505.0
4741,270.0,519.75
4742,375.0,580.0
4743,155.0,619.75
4744,205.0,555.0
4745,270.0,629.75
4746,425.0,540.0
4747,520.0,569.75
4748,475.0,624.75
4749,555.0,569.75
4750,355.0,600.0
4751,235.0,300.0
4752,205.0,450.0
4753,295.0,555.0
4754,410.0,435.0
4755,295.0,470.0
4756,425.0,630.0
4757,425.0,420.0
4758,270.0,624.75
4759,375.0,475.0
4760,315.0,609.75
4761,315.0,484.75
4762,105.0,360.0
4763,465.0,560.0
4764,205.0,629.5
4765,325.0,565.0
4766,410.0,634.75
4767,255.0,600.0
4768,405.0,594.5
4769,290.0,624.75
4770,475.0,579.75
4771,210.0,520.0
4772,310.0,600.0
4773,275.0,520.0
4774,290.0,490.0
4775,530.0,540.0
4776,355.0,320.0
4777,525.0,589.75
4778,275.0,585.0
4779,415.0,664.75
4780,200.0,350.0
4781,350.0,679.75
4782,495.0,510.0
4783,165.0,519.5
4784,305.0,405.0
4785,310.0,484.5
4786,375.0,515.0
4787,175.0,370.0
4788,385.0,509.75
4789,130.0,325.0
4790,240.0,575.0
4791,325.0,564.75
4792,285.0,540.0
4793,505.0,554.5
4794,240.0,470.0
4795,250.0,624.75
4796,435.0,564.5
4797,345.0,589.75
4798,480.0,484.75
4799,425.0,510.0
4800,175.0,395.0
4801,305.0,479.75
4802,435.0,585.0
4803,290.0,424.75
4804,150.0,445.0
4805,70.0,445.0
4806,410.0,590.0
4807,135.0,530.0
4808,340.0,540.0
4809,500.0,579.75
4810,525.0,569.75
4811,270.0,609.25
4812,180.0,544.75
4813,455.0,520.0
4814,335.0,650.0
4815,250.0,495.0
4816,80.0,495.0
4817,295.0,539.5
4818,245.0,600.0
4819,125.0,569.75
4820,455.0,565.0
4821,145.0,480.0
4822,260.0,530.0
4823,265.0,549.75
4824,365.0,559.75
4825,400.0,579.75
4826,315.0,600.0
4827,300.0,599.75
4828,355.0,599.75
4829,535.0,580.0
4830,170.0,305.0
4831,230.0,499.5
4832,390.0,540.0
4833,310.0,610.0
4834,340.0,590.0
4835,300.0,639.75
4836,175.0,385.0
4837,105.0,599.75
4838,235.0,585.0
4839,340.0,460.0
4840,175.0,495.0
4841,330.0,554.5
4842,435.0,520.0
4843,210.0,340.0
4844,170.0,610.0
4845,240.0,520.0
4846,410.0,614.75
4847,330.0,584.5
4848,405.0,534.75
4849,235.0,560.0
4850,195.0,569.75
4851,310.0,600.0
4852,255.0,589.75
4853,285.0,625.0
4854,570.0,559.75
4855,415.0,600.0
4856,220.0,405.0
4857,540.0,559.75
4858,95.0,415.0
4859,200.0,560.0
4860,125.0,520.0
4861,330.0,529.75
4862,310.0,519.75
4863,300.0,535.0
4864,200.0,489.75
4865,265.0,654.75
4866,365.0,435.0
4867,275.0,614.75
4868,395.0,515.0
4869,270.0,554.25
4870,285.0,495.0
4871,300.0,589.5
4872,170.0,505.0
4873,240.0,575.0
4874,295.0,560.0
4875,330.0,460.0
4876,435.0,639.75
4877,0.0,240.0
4878,170.0,439.75
4879,330.0,545.0
4880,330.0,490.0
4881,410.0,619.75
4882,420.0,620.0
4883,330.0,554.75
4884,470.0,549.5
4885,535.0,594.5
4886,105.0,530.0
4887,330.0,549.75
4888,295.0,489.75
4889,330.0,599.75
4890,600.0,555.0
4891,180.0,644.75
4892,285.0,564.5
4893,200.0,465.0
4894,370.0,420.0
4895,230.0,580.0
4896,400.0,515.0
4897,325.0,469.75
4898,390.0,534.75
4899,455.0,494.75
4900,355.0,405.0
4901,385.0,540.0
4902,260.0,455.0
4903,445.0,624.75
4904,310.0,375.0
4905,315.0,604.75
4906,430.0,559.75
4907,500.0,530.0
4908,65.0,509.75
4909,370.0,515.0
4910,360.0,560.0
4911,325.0,500.0
4912,345.0,445.0
4913,260.0,510.0
4914,435.0,500.0
4915,310.0,549.5
4916,205.0,320.0
4917,410.0,555.0
4918,430.0,559.75
4919,320.0,645.0
4920,485.0,655.0
4921,600.0,529.75
4922,335.0,625.0
4923,105.0,580.0
4924,490.0,510.0
4925,525.0,644.75
4926,330.0,554.75
4927,155.0,475.0
4928,280.0,385.0
4929,155.0,429.75
4930,340.0,449.75
4931,280.0,580.0
4932,105.0,560.0
4933,405.0,524.75
4934,125.0,415.0
4935,225.0,465.0
4936,400.0,465.0
4937,295.0,539.75
4938,0.0,560.0
4939,290.0,540.0
4940,265.0,525.0
4941,375.0,545.0
4942,445.0,609.75
4943,510.0,589.75
4944,175.0,395.0
4945,205.0,350.0
4946,260.0,449.25
4947,180.0,470.0
4948,350.0,574.5
4949,175.0,569.75
4950,230.0,559.5
4951,360.0,594.75
4952,440.0,594.75
4953,505.0,610.0
4954,150.0,514.75
4955,565.0,580.0
4956,365.0,594.5
4957,65.0,455.0
4958,300.0,519.75
4959,240.0,620.0
4960,175.0,589.75
4961,105.0,475.0
4962,545.0,650.0
4963,300.0,395.0
4964,240.0,500.0
4965,375.0,435.0
4966,270.0,615.0
4967,555.0,549.75
4968,500.0,614.75
4969,235.0,510.0
4970,430.0,574.5
4971,370.0,520.0
4972,390.0,624.75
4973,290.0,415.0
4974,165.0,555.0
4975,230.0,399.75
4976,250.0,594.75
4977,70.0,514.75
4978,435.0,555.0
4979,135.0,400.0
4980,400.0,599.75
4981,65.0,430.0
4982,125.0,435.0
4983,230.0,445.0
4984,270.0,495.0
4985,285.0,230.0
4986,605.0,524.75
4987,345.0,485.0
4988,175.0,535.0
4989,170.0,534.75
4990,655.0,619.75
4991,405.0,524.5
4992,415.0,565.0
4993,385.0,559.75
4994,340.0,490.0
4995,485.0,489.5
4996,455.0,515.0
4997,420.0,595.0
4998,345.0,600.0
4999,345.0,515.0
5000,125.0,519.5
5001,105.0,389.75
5002,435.0,480.0
5003,520.0,495.0
5004,170.0,489.5
5005,65.0,405.0
5006,260.0,519.5
5007,275.0,584.75
5008,295.0,485.0
5009,350.0,609.75
5010,125.0,594.75
5011,205.0,620.0
5012,395.0,584.5
5013,295.0,509.75
5014,170.0,580.0
5015,445.0,575.0
5016,65.0,625.0
5017,0.0,669.5
5018,410.0,520.0
5019,175.0,620.0
5020,405.0,540.0
5021,270.0,345.0
5022,200.0,595.0
5023,270.0,559.5
5024,295.0,524.75
5025,250.0,619.75
5026,270.0,559.75
5027,305.0,524.5
5028,270.0,539.5
5029,330.0,574.75
5030,435.0,504.75
5031,270.0,614.75
5032,345.0,434.75
5033,230.0,529.75
5034,100.0,484.75
5035,135.0,470.0
5036,100.0,584.5
5037,0.0,594.25
5038,405.0,619.75
5039,125.0,435.0
5040,425.0,505.0
5041,190.0,539.0
5042,335.0,625.0
5043,205.0,574.25
5044,330.0,474.5
5045,240.0,594.75
5046,220.0,519.75
5047,205.0,599.75
5048,375.0,554.5
5049,240.0,554.75
5050,0.0,600.0
5051,235.0,564.5
5052,310.0,479.5
5053,0.0,515.0
5054,165.0,614.25
5055,275.0,564.5
5056,195.0,614.75
5057,100.0,459.75
5058,70.0,594.75
5059,170.0,494.75
5060,475.0,559.5
5061,365.0,510.0
5062,305.0,560.0
5063,325.0,614.5
5064,70.0,589.25
5065,270.0,409.75
5066,195.0,589.75
5067,230.0,480.0
5068,180.0,594.75
5069,175.0,375.0
5070,220.0,549.5
5071,250.0,464.75
5072,260.0,594.75
5073,280.0,625.0
5074,340.0,594.75
5075,265.0,584.5
5076,135.0,569.5
5077,135.0,559.75
5078,70.0,619.5
5079,465.0,639.5
5080,260.0,510.0
5081,195.0,574.75
5082,620.0,619.75
5083,100.0,544.5
5084,135.0,549.5
5085,560.0,504.75
5086,165.0,535.0
5087,190.0,595.0
5088,330.0,559.75
5089,430.0,480.0
5090,150.0,494.5
5091,205.0,589.75
5092,70.0,584.5
5093,240.0,595.0
5094,235.0,534.75
5095,400.0,649.25
5096,190.0,625.0
5097,200.0,554.5
5098,70.0,434.75
5099,305.0,600.0
5100,70.0,559.75
5101,105.0,559.75
5102,260.0,495.0
5103,175.0,514.75
5104,0.0,554.5
5105,440.0,570.0
5106,170.0,484.5
5107,345.0,609.5
5108,205.0,624.75
5109,250.0,594.75
5110,290.0,330.0
5111,235.0,599.5
5112,385.0,609.75
5113,400.0,570.0
5114,295.0,584.5
5115,425.0,619.5
5116,135.0,455.0
5117,225.0,629.75
5118,235.0,545.0
5119,165.0,524.25
5120,420.0,464.75
5121,335.0,629.75
5122,180.0,604.75
5123,135.0,609.5
5124,170.0,585.0
5125,200.0,564.75
5126,260.0,614.5
5127,335.0,595.0
5128,135.0,585.0
5129,205.0,564.5
5130,125.0,489.5
5131,165.0,495.0
5132,365.0,559.75
5133,285.0,544.75
5134,365.0,559.75
5135,105.0,490.0
5136,360.0,554.75
5137,300.0,539.5
5138,370.0,600.0
5139,125.0,595.0
5140,205.0,584.75
5141,260.0,524.5
5142,485.0,609.75
5143,240.0,579.0
5144,175.0,489.75
5145,195.0,589.5
5146,285.0,559.75
5147,175.0,470.0
5148,370.0,569.5
5149,400.0,509.5
5150,395.0,524.5
5151,115.0,515.0
5152,325.0,584.5
5153,210.0,649.75
5154,390.0,459.75
5155,70.0,514.75
5156,165.0,535.0
5157,225.0,619.5
5158,310.0,479.75
5159,110.0,585.0
5160,270.0,600.0
5161,395.0,564.75
5162,330.0,554.5
5163,190.0,595.0
5164,305.0,554.25
5165,195.0,650.0
5166,405.0,584.5
5167,300.0,529.75
5168,525.0,504.75
