,p1_sum_spe_last
6135,258.75
6136,187.5
6137,195.0
6138,0.0
6139,60.0
6140,360.0
6141,177.5
6142,12.5
6143,190.0
6144,73.75
6145,27.5
6146,122.5
6147,30.0
6148,303.75
6149,182.5
6150,12.5
6151,272.5
6152,163.75
6153,60.0
6154,45.0
6155,0.0
6156,50.0
6157,225.0
6158,160.0
6159,0.0
6160,122.5
6161,280.0
6162,255.0
6163,160.0
6164,155.0
6165,0.0
6166,30.0
6167,87.5
6168,236.25
6169,310.0
6170,105.0
6171,100.0
6172,210.0
6173,255.0
6174,165.0
6175,135.0
6176,37.5
6177,195.0
6178,55.0
6179,235.0
6180,320.0
6181,130.0
6182,205.0
6183,150.0
6184,27.5
6185,277.5
6186,108.75
6187,200.0
6188,150.0
6189,110.0
6190,80.0
6191,67.5
6192,107.5
6193,0.0
6194,152.5
6195,130.0
6196,30.0
6197,247.5
6198,206.25
6199,120.0
6200,70.0
6201,185.0
6202,265.0
6203,32.5
6204,140.0
6205,220.0
6206,210.0
6207,237.5
6208,292.5
6209,120.0
6210,240.0
6211,145.0
6212,100.0
6213,235.0
6214,60.0
6215,80.0
6216,113.75
6217,145.0
6218,43.75
6219,237.5
6220,190.0
6221,147.5
6222,207.5
6223,265.0
6224,270.0
6225,115.0
6226,177.5
6227,215.0
6228,28.75
6229,55.0
6230,165.0
6231,120.0
6232,40.0
6233,445.0
6234,163.75
6235,83.75
6236,145.0
6237,210.0
6238,45.0
6239,142.5
6240,123.75
6241,87.5
6242,113.75
6243,285.0
6244,201.25
6245,210.0
6246,70.0
6247,136.25
6248,180.0
6249,36.25
6250,242.5
6251,80.0
6252,190.0
6253,0.0
6254,185.0
6255,150.0
6256,56.25
6257,260.0
6258,37.5
6259,150.0
6260,235.0
6261,120.0
6262,180.0
6263,63.75
6264,12.5
6265,95.0
6266,320.0
6267,223.75
6268,192.5
6269,260.0
6270,222.5
6271,170.0
6272,251.25
6273,37.5
6274,145.0
6275,370.0
6276,110.0
6277,275.0
6278,358.75
6279,327.5
6280,150.0
6281,60.0
6282,27.5
6283,250.0
6284,210.0
6285,318.75
6286,190.0
6287,350.0
6288,96.25
6289,272.5
6290,277.5
6291,110.0
6292,297.5
6293,28.75
6294,195.0
6295,27.5
6296,180.0
6297,243.75
6298,190.0
6299,77.5
6300,238.75
6301,220.0
6302,107.5
6303,258.75
6304,120.0
6305,122.5
6306,120.0
6307,210.0
6308,267.5
6309,292.5
6310,83.75
6311,255.0
6312,180.0
6313,153.75
6314,57.5
6315,28.75
6316,0.0
6317,192.5
6318,112.5
6319,12.5
6320,110.0
6321,300.0
6322,308.75
6323,158.75
6324,310.0
6325,170.0
6326,130.0
6327,292.5
6328,90.0
6329,30.0
6330,177.5
6331,215.0
6332,163.75
6333,262.5
6334,170.0
6335,7.5
6336,165.0
6337,255.0
6338,165.0
6339,140.0
6340,150.0
6341,150.0
6342,90.0
6343,140.0
6344,122.5
6345,298.75
6346,30.0
6347,150.0
6348,143.75
6349,82.5
6350,110.0
6351,192.5
6352,192.5
6353,145.0
6354,22.5
6355,53.75
6356,175.0
6357,190.0
6358,55.0
6359,285.0
6360,105.0
6361,175.0
6362,165.0
6363,215.0
6364,165.0
6365,43.75
6366,235.0
6367,95.0
6368,285.0
6369,85.0
6370,413.75
6371,210.0
6372,97.5
6373,95.0
6374,185.0
6375,122.5
6376,70.0
6377,100.0
6378,222.5
6379,240.0
6380,280.0
6381,225.0
6382,48.75
6383,50.0
6384,195.0
6385,180.0
6386,50.0
6387,78.75
6388,247.5
6389,50.0
6390,32.5
6391,113.75
6392,165.0
6393,70.0
6394,57.5
6395,175.0
6396,230.0
6397,57.5
6398,0.0
6399,200.0
6400,173.75
6401,230.0
6402,0.0
6403,120.0
6404,137.5
6405,330.0
6406,180.0
6407,60.0
6408,190.0
6409,92.5
6410,116.25
6411,30.0
6412,50.0
6413,155.0
6414,140.0
6415,230.0
6416,55.0
6417,190.0
6418,195.0
6419,165.0
6420,168.75
6421,145.0
6422,27.5
6423,50.0
6424,336.25
6425,0.0
6426,175.0
6427,145.0
6428,145.0
6429,0.0
6430,110.0
6431,232.5
6432,355.0
6433,135.0
6434,187.5
6435,105.0
6436,201.25
6437,267.5
6438,247.5
6439,12.5
6440,310.0
6441,197.5
6442,140.0
6443,130.0
6444,115.0
6445,70.0
6446,132.5
6447,188.75
6448,205.0
6449,60.0
6450,50.0
6451,163.75
6452,180.0
6453,73.75
6454,325.0
6455,100.0
6456,30.0
6457,200.0
6458,315.0
6459,150.0
6460,117.5
6461,163.75
6462,107.5
6463,165.0
6464,0.0
6465,220.0
6466,110.0
6467,97.5
6468,257.5
6469,32.5
6470,205.0
6471,30.0
6472,145.0
6473,170.0
6474,170.0
6475,80.0
6476,198.75
6477,117.5
6478,118.75
6479,150.0
6480,148.75
6481,77.5
6482,165.0
6483,252.5
6484,27.5
6485,100.0
6486,510.0
6487,115.0
6488,287.5
6489,140.0
6490,332.5
6491,120.0
6492,76.25
6493,250.0
6494,192.5
6495,210.0
6496,105.0
6497,170.0
6498,140.0
6499,270.0
6500,145.0
6501,63.75
6502,60.0
6503,60.0
6504,120.0
6505,140.0
6506,272.5
6507,105.0
6508,30.0
6509,138.75
6510,205.0
6511,125.0
6512,243.75
6513,110.0
6514,252.5
6515,72.5
6516,115.0
6517,200.0
6518,330.0
6519,140.0
6520,110.0
6521,85.0
6522,192.5
6523,112.5
6524,28.75
6525,195.0
6526,310.0
6527,0.0
6528,113.75
6529,163.75
6530,172.5
6531,320.0
6532,170.0
6533,97.5
6534,185.0
6535,255.0
6536,72.5
6537,72.5
6538,0.0
6539,70.0
6540,40.0
6541,340.0
6542,120.0
6543,180.0
6544,7.5
6545,305.0
6546,195.0
6547,83.75
6548,130.0
6549,305.0
6550,335.0
6551,145.0
6552,27.5
6553,232.5
6554,180.0
6555,123.75
6556,235.0
6557,0.0
6558,220.0
6559,86.25
6560,15.0
6561,237.5
6562,95.0
6563,55.0
6564,110.0
6565,100.0
6566,170.0
6567,195.0
6568,60.0
6569,95.0
6570,242.5
6571,50.0
6572,125.0
6573,355.0
6574,110.0
6575,275.0
6576,200.0
6577,90.0
6578,213.75
6579,30.0
6580,78.75
6581,110.0
6582,123.75
6583,30.0
6584,343.75
6585,95.0
6586,138.75
6587,210.0
6588,130.0
6589,210.0
6590,207.5
6591,140.0
6592,121.25
6593,120.0
6594,105.0
6595,205.0
6596,125.0
6597,185.0
6598,161.25
6599,148.75
6600,225.0
6601,42.5
6602,0.0
6603,210.0
6604,156.25
6605,86.25
6606,23.75
6607,245.0
6608,163.75
6609,138.75
6610,260.0
6611,138.75
6612,353.75
6613,133.75
6614,115.0
6615,0.0
6616,205.0
6617,290.0
6618,235.0
6619,12.5
6620,50.0
6621,28.75
6622,7.5
6623,167.5
6624,83.75
6625,175.0
6626,288.75
6627,77.5
6628,155.0
6629,82.5
6630,140.0
6631,115.0
6632,232.5
6633,115.0
6634,121.25
6635,218.75
6636,200.0
6637,165.0
6638,250.0
6639,267.5
6640,115.0
6641,217.5
6642,58.75
6643,67.5
6644,235.0
6645,68.75
6646,50.0
6647,215.0
6648,80.0
6649,128.75
6650,212.5
6651,168.75
6652,145.0
6653,140.0
6654,160.0
6655,120.0
6656,85.0
6657,122.5
6658,147.5
6659,123.75
6660,172.5
6661,182.5
6662,28.75
6663,115.0
6664,165.0
6665,230.0
6666,80.0
6667,150.0
6668,195.0
6669,63.75
6670,145.0
6671,65.0
6672,30.0
6673,107.5
6674,50.0
6675,87.5
6676,310.0
6677,50.0
6678,270.0
6679,255.0
6680,140.0
6681,220.0
6682,407.5
6683,110.0
6684,137.5
6685,275.0
6686,246.25
6687,72.5
6688,145.0
6689,260.0
6690,253.75
6691,53.75
6692,215.0
6693,45.0
6694,165.0
6695,238.75
6696,178.75
6697,160.0
6698,136.25
6699,28.75
6700,58.75
6701,83.75
6702,230.0
6703,225.0
6704,57.5
6705,143.75
6706,225.0
6707,275.0
6708,110.0
6709,28.75
6710,270.0
6711,155.0
6712,215.0
6713,95.0
6714,27.5
6715,165.0
6716,138.75
6717,195.0
6718,95.0
6719,60.0
6720,110.0
6721,263.75
6722,165.0
6723,30.0
6724,100.0
6725,228.75
6726,50.0
6727,165.0
6728,142.5
6729,150.0
6730,190.0
6731,212.5
6732,42.5
6733,210.0
6734,208.75
6735,153.75
6736,141.25
6737,145.0
6738,320.0
6739,72.5
6740,130.0
6741,80.0
6742,115.0
6743,268.75
6744,12.5
6745,30.0
6746,147.5
6747,195.0
6748,325.0
6749,157.5
6750,97.5
6751,25.0
6752,58.75
6753,30.0
6754,7.5
6755,150.0
6756,0.0
6757,70.0
6758,12.5
6759,110.0
6760,0.0
6761,115.0
6762,23.75
6763,160.0
6764,110.0
6765,200.0
6766,122.5
6767,50.0
6768,120.0
6769,30.0
6770,135.0
6771,85.0
6772,180.0
6773,190.0
6774,150.0
6775,140.0
6776,252.5
6777,30.0
6778,23.75
6779,250.0
6780,150.0
6781,140.0
6782,217.5
6783,80.0
6784,123.75
6785,122.5
6786,191.25
6787,145.0
6788,50.0
6789,0.0
6790,171.25
6791,142.5
6792,150.0
6793,55.0
6794,250.0
6795,40.0
6796,165.0
6797,0.0
6798,223.75
6799,72.5
6800,202.5
6801,260.0
6802,115.0
6803,50.0
6804,136.25
6805,170.0
6806,15.0
6807,155.0
6808,255.0
6809,237.5
6810,175.0
6811,50.0
6812,110.0
6813,45.0
6814,137.5
6815,242.5
6816,135.0
6817,117.5
6818,87.5
6819,110.0
6820,55.0
6821,100.0
6822,43.75
6823,195.0
6824,195.0
6825,0.0
6826,92.5
6827,216.25
6828,70.0
6829,97.5
6830,205.0
6831,152.5
6832,70.0
6833,230.0
6834,225.0
6835,230.0
6836,110.0
6837,110.0
6838,40.0
6839,140.0
6840,207.5
6841,120.0
6842,86.25
6843,36.25
6844,55.0
6845,162.5
6846,247.5
6847,138.75
6848,70.0
6849,235.0
6850,80.0
6851,180.0
6852,130.0
6853,275.0
6854,160.0
6855,137.5
6856,86.25
6857,68.75
6858,235.0
6859,320.0
6860,286.25
6861,78.75
6862,150.0
6863,171.25
6864,170.0
6865,110.0
6866,190.0
6867,80.0
6868,210.0
6869,30.0
6870,28.75
6871,110.0
6872,13.75
6873,111.25
6874,135.0
6875,122.5
6876,205.0
6877,115.0
6878,0.0
6879,142.5
6880,0.0
6881,188.75
6882,165.0
6883,210.0
6884,150.0
6885,310.0
6886,140.0
6887,295.0
6888,217.5
6889,67.5
6890,115.0
6891,80.0
6892,170.0
6893,127.5
6894,105.0
6895,110.0
6896,115.0
6897,215.0
6898,12.5
6899,222.5
6900,255.0
6901,132.5
6902,151.25
6903,180.0
6904,145.0
6905,165.0
6906,385.0
6907,30.0
6908,152.5
6909,110.0
6910,0.0
6911,207.5
6912,100.0
6913,115.0
6914,142.5
6915,130.0
6916,7.5
6917,275.0
6918,127.5
6919,140.0
6920,205.0
6921,246.25
6922,210.0
6923,122.5
6924,195.0
6925,137.5
6926,267.5
6927,140.0
6928,80.0
6929,108.75
6930,85.0
6931,82.5
6932,27.5
6933,160.0
6934,133.75
6935,0.0
6936,95.0
6937,78.75
6938,120.0
6939,215.0
6940,127.5
6941,30.0
6942,265.0
6943,290.0
6944,130.0
6945,263.75
6946,160.0
6947,80.0
6948,270.0
6949,0.0
6950,230.0
6951,225.0
6952,358.75
6953,138.75
6954,168.75
6955,176.25
6956,140.0
6957,50.0
6958,42.5
6959,81.25
6960,195.0
6961,122.5
6962,195.0
6963,170.0
6964,0.0
6965,175.0
6966,25.0
6967,218.75
6968,100.0
6969,220.0
6970,162.5
6971,38.75
6972,25.0
6973,110.0
6974,265.0
6975,280.0
6976,230.0
6977,175.0
6978,205.0
6979,115.0
6980,152.5
6981,40.0
6982,245.0
6983,390.0
6984,235.0
6985,75.0
6986,120.0
6987,295.0
6988,297.5
6989,0.0
6990,153.75
6991,133.75
6992,0.0
6993,53.75
6994,245.0
6995,285.0
6996,130.0
6997,211.25
6998,106.25
6999,27.5
7000,135.0
7001,100.0
7002,225.0
7003,50.0
7004,355.0
7005,160.0
7006,151.25
7007,190.0
7008,130.0
7009,110.0
7010,307.5
7011,287.5
7012,125.0
7013,102.5
7014,227.5
7015,86.25
7016,130.0
7017,165.0
7018,140.0
7019,342.5
7020,70.0
7021,290.0
7022,95.0
7023,195.0
7024,7.5
7025,110.0
7026,165.0
7027,85.0
7028,30.0
7029,225.0
7030,7.5
7031,116.25
7032,105.0
7033,190.0
7034,37.5
7035,92.5
7036,37.5
7037,68.75
7038,157.5
7039,220.0
7040,55.0
7041,265.0
7042,145.0
7043,195.0
7044,160.0
7045,145.0
7046,191.25
7047,188.75
7048,243.75
7049,325.0
7050,205.0
7051,77.5
7052,300.0
7053,120.0
7054,191.25
7055,50.0
7056,110.0
7057,160.0
7058,55.0
7059,205.0
7060,305.0
7061,80.0
7062,12.5
7063,326.25
7064,230.0
7065,277.5
7066,268.75
7067,77.5
7068,235.0
7069,0.0
7070,27.5
7071,187.5
7072,105.0
7073,285.0
7074,85.0
7075,110.0
7076,102.5
7077,55.0
7078,260.0
7079,55.0
7080,168.75
7081,160.0
7082,307.5
7083,140.0
7084,0.0
7085,308.75
7086,41.25
7087,25.0
7088,95.0
7089,150.0
7090,0.0
7091,277.5
7092,0.0
7093,188.75
7094,227.5
7095,80.0
7096,235.0
7097,190.0
7098,161.25
7099,232.5
7100,310.0
7101,140.0
7102,13.75
7103,30.0
7104,77.5
7105,145.0
7106,55.0
7107,0.0
7108,177.5
7109,170.0
7110,20.0
7111,180.0
7112,263.75
7113,30.0
7114,85.0
7115,90.0
7116,0.0
7117,115.0
7118,175.0
7119,30.0
7120,137.5
7121,297.5
7122,215.0
7123,268.75
7124,50.0
7125,75.0
7126,0.0
7127,160.0
7128,50.0
7129,195.0
7130,185.0
7131,202.5
7132,185.0
7133,303.75
7134,210.0
7135,140.0
7136,27.5
7137,52.5
7138,108.75
7139,122.5
7140,30.0
7141,125.0
7142,30.0
7143,0.0
7144,360.0
7145,0.0
7146,165.0
7147,146.25
7148,208.75
7149,132.5
7150,40.0
7151,123.75
7152,252.5
7153,0.0
7154,78.75
7155,12.5
7156,17.5
7157,42.5
7158,138.75
7159,80.0
7160,322.5
7161,127.5
7162,40.0
7163,160.0
7164,58.75
7165,0.0
7166,260.0
7167,160.0
7168,203.75
7169,140.0
7170,335.0
7171,201.25
7172,215.0
7173,70.0
7174,358.75
7175,168.75
7176,225.0
7177,225.0
7178,100.0
7179,206.25
7180,115.0
7181,115.0
7182,105.0
7183,302.5
7184,70.0
7185,55.0
7186,110.0
7187,157.5
7188,127.5
7189,50.0
7190,88.75
7191,192.5
7192,205.0
7193,135.0
7194,50.0
7195,166.25
7196,23.75
7197,267.5
7198,215.0
7199,285.0
7200,108.75
7201,332.5
7202,130.0
7203,252.5
7204,272.5
7205,237.5
7206,230.0
7207,180.0
7208,50.0
7209,36.25
7210,136.25
7211,41.25
7212,207.5
7213,117.5
7214,90.0
7215,187.5
7216,160.0
7217,158.75
7218,115.0
7219,367.5
7220,195.0
7221,30.0
7222,30.0
7223,113.75
7224,242.5
7225,255.0
7226,155.0
7227,67.5
7228,150.0
7229,30.0
7230,237.5
7231,212.5
7232,110.0
7233,120.0
7234,110.0
7235,175.0
7236,156.25
7237,0.0
7238,150.0
7239,80.0
7240,110.0
7241,175.0
7242,70.0
7243,175.0
7244,312.5
7245,118.75
7246,207.5
7247,122.5
7248,255.0
7249,40.0
7250,195.0
7251,225.0
7252,237.5
7253,238.75
7254,373.75
7255,228.75
7256,170.0
7257,152.5
7258,120.0
7259,50.0
7260,292.5
7261,0.0
7262,45.0
7263,207.5
7264,168.75
7265,127.5
7266,192.5
7267,0.0
7268,30.0
7269,60.0
7270,175.0
7271,50.0
7272,172.5
7273,295.0
7274,122.5
7275,176.25
7276,235.0
7277,300.0
7278,231.25
7279,150.0
7280,283.75
7281,0.0
7282,127.5
7283,430.0
7284,255.0
7285,262.5
7286,158.75
7287,82.5
7288,222.5
7289,115.0
7290,138.75
7291,120.0
7292,0.0
7293,77.5
7294,138.75
7295,80.0
7296,145.0
7297,70.0
7298,240.0
7299,160.0
7300,30.0
7301,51.25
7302,225.0
7303,165.0
7304,365.0
7305,50.0
7306,142.5
7307,27.5
7308,160.0
7309,210.0
7310,181.25
7311,90.0
7312,0.0
7313,50.0
7314,322.5
7315,265.0
7316,75.0
7317,30.0
7318,157.5
7319,265.0
7320,140.0
7321,50.0
7322,80.0
7323,206.25
7324,162.5
7325,120.0
7326,150.0
7327,53.75
7328,142.5
7329,145.0
7330,228.75
7331,25.0
7332,215.0
7333,207.5
7334,30.0
7335,215.0
7336,265.0
7337,170.0
7338,140.0
7339,130.0
7340,30.0
7341,100.0
7342,127.5
7343,117.5
7344,150.0
7345,160.0
7346,150.0
7347,110.0
7348,191.25
7349,248.75
7350,120.0
7351,27.5
7352,120.0
7353,147.5
7354,250.0
7355,325.0
7356,127.5
7357,115.0
7358,162.5
7359,112.5
7360,370.0
7361,107.5
7362,205.0
7363,290.0
7364,30.0
7365,172.5
7366,157.5
7367,165.0
7368,110.0
7369,135.0
7370,122.5
7371,97.5
7372,40.0
7373,285.0
7374,132.5
7375,153.75
7376,315.0
7377,192.5
7378,70.0
7379,0.0
7380,185.0
7381,210.0
7382,0.0
7383,323.75
7384,323.75
7385,225.0
7386,295.0
7387,215.0
7388,260.0
7389,82.5
7390,362.5
7391,0.0
7392,0.0
7393,67.5
7394,228.75
7395,50.0
7396,110.0
7397,152.5
7398,98.75
7399,170.0
7400,227.5
7401,215.0
7402,257.5
7403,120.0
7404,242.5
7405,30.0
7406,130.0
7407,237.5
7408,115.0
7409,180.0
7410,152.5
7411,130.0
7412,162.5
7413,92.5
7414,230.0
7415,345.0
7416,207.5
7417,235.0
7418,318.75
7419,100.0
7420,110.0
7421,265.0
7422,185.0
7423,138.75
7424,0.0
7425,45.0
7426,115.0
7427,30.0
7428,87.5
7429,80.0
7430,122.5
7431,27.5
7432,70.0
7433,170.0
7434,112.5
7435,27.5
7436,205.0
7437,15.0
7438,170.0
7439,50.0
7440,160.0
7441,190.0
7442,110.0
7443,115.0
7444,145.0
7445,330.0
7446,210.0
7447,65.0
7448,70.0
7449,165.0
7450,0.0
7451,187.5
7452,157.5
7453,237.5
7454,280.0
7455,152.5
7456,63.75
7457,0.0
7458,110.0
7459,110.0
7460,147.5
7461,50.0
7462,45.0
7463,230.0
7464,28.75
7465,0.0
7466,207.5
7467,13.75
7468,0.0
7469,145.0
7470,120.0
7471,80.0
7472,110.0
7473,90.0
7474,110.0
7475,52.5
7476,223.75
7477,97.5
7478,120.0
7479,182.5
7480,320.0
7481,142.5
7482,170.0
7483,73.75
7484,155.0
7485,212.5
7486,150.0
7487,67.5
7488,140.0
7489,345.0
7490,47.5
7491,295.0
7492,165.0
7493,138.75
7494,115.0
7495,122.5
7496,42.5
7497,265.0
7498,195.0
7499,50.0
7500,295.0
7501,115.0
7502,265.0
7503,325.0
7504,177.5
7505,152.5
7506,385.0
7507,80.0
7508,77.5
7509,210.0
7510,160.0
7511,198.75
7512,28.75
7513,295.0
7514,253.75
7515,70.0
7516,245.0
7517,225.0
7518,51.25
7519,120.0
7520,130.0
7521,217.5
7522,55.0
7523,90.0
7524,160.0
7525,50.0
7526,103.75
7527,127.5
7528,0.0
7529,152.5
7530,205.0
7531,230.0
7532,160.0
7533,160.0
7534,207.5
7535,281.25
7536,242.5
7537,37.5
7538,260.0
7539,177.5
7540,71.25
7541,93.75
7542,260.0
7543,72.5
7544,50.0
7545,65.0
7546,325.0
7547,230.0
7548,241.25
7549,200.0
7550,210.0
7551,110.0
7552,167.5
7553,136.25
7554,270.0
7555,285.0
7556,220.0
7557,42.5
7558,300.0
7559,172.5
7560,37.5
7561,160.0
7562,113.75
7563,247.5
7564,87.5
7565,80.0
7566,376.25
7567,67.5
7568,193.75
7569,205.0
7570,110.0
7571,75.0
7572,150.0
7573,110.0
7574,77.5
7575,172.5
7576,115.0
7577,150.0
7578,143.75
7579,70.0
7580,50.0
7581,155.0
7582,150.0
7583,30.0
7584,82.5
7585,110.0
7586,97.5
7587,250.0
7588,237.5
7589,170.0
7590,50.0
7591,140.0
7592,225.0
7593,160.0
7594,110.0
7595,17.5
7596,85.0
7597,100.0
7598,77.5
7599,0.0
7600,225.0
7601,12.5
7602,130.0
7603,150.0
7604,195.0
7605,145.0
7606,82.5
7607,480.0
7608,190.0
7609,25.0
7610,130.0
7611,166.25
7612,30.0
7613,110.0
7614,110.0
7615,50.0
7616,230.0
7617,140.0
7618,50.0
7619,120.0
7620,165.0
7621,70.0
7622,140.0
7623,330.0
7624,262.5
7625,135.0
7626,195.0
7627,70.0
7628,127.5
7629,0.0
7630,280.0
7631,170.0
7632,195.0
7633,135.0
7634,247.5
7635,172.5
7636,232.5
7637,50.0
7638,285.0
7639,257.5
7640,155.0
7641,267.5
7642,232.5
7643,30.0
7644,27.5
7645,57.5
7646,116.25
7647,180.0
7648,213.75
7649,200.0
7650,132.5
7651,97.5
7652,283.75
7653,170.0
7654,355.0
7655,0.0
7656,0.0
7657,240.0
7658,0.0
7659,30.0
7660,150.0
7661,110.0
7662,27.5
7663,128.75
7664,70.0
7665,30.0
7666,181.25
7667,188.75
7668,195.0
7669,260.0
7670,90.0
7671,145.0
7672,150.0
7673,310.0
7674,0.0
7675,185.0
7676,325.0
7677,250.0
7678,151.25
7679,110.0
7680,167.5
7681,155.0
7682,110.0
7683,110.0
7684,208.75
7685,90.0
7686,140.0
7687,12.5
7688,77.5
7689,125.0
7690,220.0
7691,242.5
7692,160.0
7693,160.0
7694,110.0
7695,152.5
7696,135.0
7697,155.0
7698,165.0
7699,170.0
7700,28.75
7701,136.25
7702,40.0
7703,287.5
7704,0.0
7705,110.0
7706,267.5
7707,230.0
7708,230.0
7709,251.25
7710,150.0
7711,220.0
7712,420.0
7713,98.75
7714,23.75
7715,28.75
7716,240.0
7717,72.5
7718,28.75
7719,188.75
7720,182.5
7721,90.0
7722,147.5
7723,240.0
7724,203.75
7725,30.0
7726,290.0
7727,140.0
7728,305.0
7729,168.75
7730,303.75
7731,42.5
7732,95.0
7733,277.5
7734,280.0
7735,205.0
7736,90.0
7737,68.75
7738,235.0
7739,212.5
7740,255.0
7741,206.25
7742,120.0
7743,100.0
7744,113.75
7745,111.25
7746,155.0
7747,87.5
7748,0.0
7749,30.0
7750,345.0
7751,195.0
7752,78.75
7753,190.0
7754,402.5
7755,168.75
7756,50.0
7757,155.0
7758,12.5
7759,156.25
7760,182.5
7761,165.0
7762,137.5
7763,155.0
7764,75.0
7765,0.0
7766,118.75
7767,105.0
7768,255.0
7769,253.75
7770,190.0
7771,30.0
7772,215.0
7773,170.0
7774,155.0
7775,93.75
7776,215.0
7777,165.0
7778,106.25
7779,127.5
7780,205.0
7781,95.0
7782,70.0
7783,50.0
7784,162.5
7785,147.5
7786,140.0
7787,50.0
7788,127.5
7789,132.5
7790,70.0
7791,115.0
7792,192.5
7793,115.0
7794,250.0
7795,157.5
7796,0.0
7797,125.0
7798,50.0
7799,30.0
7800,80.0
7801,230.0
7802,280.0
7803,140.0
7804,382.5
7805,80.0
7806,12.5
7807,63.75
7808,150.0
7809,260.0
7810,275.0
7811,126.25
7812,138.75
7813,12.5
7814,212.5
7815,400.0
7816,235.0
7817,400.0
7818,140.0
7819,197.5
7820,85.0
7821,50.0
7822,225.0
7823,192.5
7824,107.5
7825,0.0
7826,123.75
7827,280.0
7828,243.75
7829,230.0
7830,30.0
7831,136.25
7832,153.75
7833,30.0
7834,122.5
7835,230.0
7836,167.5
7837,165.0
7838,30.0
7839,140.0
7840,26.25
7841,185.0
7842,110.0
7843,113.75
7844,295.0
7845,0.0
7846,272.5
7847,50.0
7848,125.0
7849,133.75
7850,115.0
7851,77.5
7852,0.0
7853,130.0
7854,142.5
7855,30.0
7856,97.5
7857,192.5
7858,7.5
7859,276.25
7860,115.0
7861,77.5
7862,162.5
7863,90.0
7864,170.0
7865,122.5
7866,110.0
7867,0.0
7868,170.0
7869,177.5
7870,30.0
7871,143.75
7872,122.5
7873,145.0
7874,345.0
7875,400.0
7876,150.0
7877,122.5
7878,57.5
7879,165.0
7880,153.75
7881,110.0
7882,190.0
7883,80.0
7884,287.5
7885,160.0
7886,0.0
7887,0.0
7888,115.0
7889,25.0
7890,40.0
7891,188.75
7892,105.0
7893,160.0
7894,122.5
7895,30.0
7896,125.0
7897,175.0
7898,160.0
7899,203.75
7900,225.0
7901,310.0
7902,162.5
7903,150.0
7904,190.0
7905,217.5
7906,0.0
7907,235.0
7908,123.75
7909,122.5
7910,192.5
7911,202.5
7912,212.5
7913,0.0
7914,115.0
7915,110.0
7916,207.5
7917,345.0
7918,108.75
7919,310.0
7920,42.5
7921,110.0
7922,197.5
7923,55.0
7924,93.75
7925,135.0
7926,150.0
7927,0.0
7928,150.0
7929,195.0
7930,115.0
7931,178.75
7932,138.75
7933,7.5
7934,110.0
7935,275.0
7936,127.5
7937,70.0
7938,205.0
7939,180.0
7940,50.0
7941,210.0
7942,27.5
7943,251.25
7944,251.25
7945,140.0
7946,208.75
7947,140.0
7948,151.25
7949,110.0
7950,180.0
7951,28.75
7952,135.0
7953,73.75
7954,205.0
7955,220.0
7956,120.0
7957,160.0
7958,320.0
7959,67.5
7960,320.0
7961,170.0
7962,290.0
7963,275.0
7964,110.0
7965,275.0
7966,210.0
7967,43.75
7968,50.0
7969,407.5
7970,160.0
7971,12.5
7972,395.0
7973,335.0
7974,95.0
7975,113.75
7976,27.5
7977,295.0
7978,146.25
7979,61.25
7980,237.5
7981,213.75
7982,175.0
7983,58.75
7984,0.0
7985,50.0
7986,170.0
7987,280.0
7988,95.0
7989,67.5
7990,80.0
7991,177.5
7992,67.5
7993,202.5
7994,162.5
7995,138.75
7996,30.0
7997,225.0
7998,225.0
7999,168.75
8000,165.0
8001,0.0
8002,262.5
8003,320.0
8004,160.0
8005,156.25
8006,250.0
8007,0.0
8008,218.75
8009,30.0
8010,28.75
8011,225.0
8012,210.0
8013,15.0
8014,93.75
8015,40.0
8016,122.5
8017,280.0
8018,150.0
8019,245.0
8020,230.0
8021,85.0
8022,53.75
8023,125.0
8024,40.0
8025,153.75
8026,50.0
8027,15.0
8028,50.0
8029,190.0
8030,155.0
8031,135.0
8032,165.0
8033,340.0
8034,283.75
8035,133.75
8036,7.5
8037,115.0
8038,130.0
8039,175.0
8040,110.0
8041,110.0
8042,255.0
8043,25.0
8044,50.0
8045,0.0
8046,315.0
8047,152.5
8048,120.0
8049,165.0
8050,128.75
8051,195.0
8052,237.5
8053,20.0
8054,73.75
8055,218.75
8056,13.75
8057,55.0
8058,152.5
8059,137.5
8060,110.0
8061,100.0
8062,27.5
8063,81.25
8064,28.75
8065,307.5
8066,146.25
8067,235.0
8068,215.0
8069,55.0
8070,110.0
8071,17.5
8072,12.5
8073,143.75
8074,275.0
8075,0.0
8076,50.0
8077,192.5
8078,0.0
8079,235.0
8080,130.0
8081,260.0
8082,38.75
8083,223.75
8084,160.0
8085,50.0
8086,70.0
8087,111.25
8088,182.5
8089,217.5
8090,258.75
8091,255.0
8092,215.0
8093,140.0
8094,315.0
8095,28.75
8096,0.0
8097,140.0
8098,108.75
8099,110.0
8100,210.0
8101,265.0
8102,123.75
8103,235.0
8104,85.0
8105,162.5
8106,87.5
8107,30.0
8108,82.5
8109,225.0
8110,163.75
8111,166.25
8112,132.5
8113,211.25
8114,12.5
8115,175.0
8116,280.0
8117,251.25
8118,288.75
8119,170.0
8120,220.0
8121,67.5
8122,140.0
8123,175.0
8124,137.5
8125,166.25
8126,45.0
8127,0.0
8128,152.5
8129,248.75
8130,80.0
8131,313.75
8132,210.0
