,p1_sum_hp_last,p2_sum_hp_last
3899,450.0,571.95
3900,500.0,673.9
3901,590.0,536.95
3902,485.0,731.95
3903,415.0,505.0
3904,695.0,736.95
3905,415.0,720.0
3906,540.0,756.95
3907,260.0,671.95
3908,565.0,705.0
3909,395.0,626.95
3910,275.0,685.0
3911,680.0,661.95
3912,165.0,715.0
3913,480.0,745.0
3914,430.0,676.95
3915,680.0,726.95
3916,500.0,536.95
3917,580.0,605.0
3918,510.0,560.0
3919,250.0,533.9
3920,195.0,695.0
3921,310.0,630.0
3922,470.0,766.0
3923,660.0,740.0
3924,600.0,745.0
3925,436.0,515.0
3926,400.0,485.0
3927,305.0,726.95
3928,665.0,766.95
3929,470.0,341.95
3930,300.0,436.95
3931,421.0,740.0
3932,300.0,761.95
3933,190.0,470.0
3934,435.0,650.0
3935,140.0,425.0
3936,590.0,745.0
3937,545.0,611.95
3938,600.0,546.95
3939,245.0,621.95
3940,710.0,665.0
3941,695.0,696.95
3942,460.0,640.0
3943,325.0,623.9
3944,700.0,745.0
3945,706.0,606.95
3946,710.0,680.0
3947,580.0,685.0
3948,730.0,746.95
3949,230.0,386.0
3950,360.0,540.0
3951,475.0,800.0
3952,630.0,566.95
3953,645.0,641.0
3954,530.0,711.95
3955,330.0,510.0
3956,605.0,705.0
3957,445.0,580.0
3958,395.0,496.95
3959,505.0,731.95
3960,395.0,745.0
3961,455.0,731.95
3962,375.0,670.0
3963,385.0,665.0
3964,540.0,705.0
3965,805.0,481.95
3966,695.0,745.0
3967,700.0,590.0
3968,260.0,705.0
3969,520.0,521.0
3970,525.0,710.0
3971,710.0,731.95
3972,715.0,731.95
3973,745.0,746.95
3974,460.0,497.95
3975,685.0,636.95
3976,490.0,745.0
3977,515.0,661.95
3978,640.0,751.95
3979,140.0,500.0
3980,670.0,643.9
3981,685.0,628.9
3982,675.0,655.0
3983,605.0,730.0
3984,385.0,386.95
3985,140.0,605.0
3986,120.0,680.0
3987,740.0,508.9
3988,550.0,330.0
3989,256.0,460.0
3990,555.0,478.0
3991,580.0,730.0
3992,550.0,505.85
3993,660.0,695.0
3994,215.0,725.0
3995,635.0,560.0
3996,545.0,730.0
3997,505.0,606.95
3998,635.0,730.0
3999,685.0,456.95
4000,390.0,481.95
4001,135.0,423.9
4002,540.0,616.95
4003,385.0,570.0
4004,420.0,490.0
4005,485.0,511.95
4006,670.0,718.9
4007,476.0,726.95
4008,540.0,625.0
4009,170.0,556.0
4010,335.0,731.95
4011,275.0,726.95
4012,710.0,791.95
4013,245.0,610.0
4014,510.0,556.95
4015,210.0,370.0
4016,455.0,770.0
4017,575.0,748.9
4018,620.0,756.95
4019,595.0,675.0
4020,545.0,385.0
4021,455.0,335.0
4022,460.0,800.0
4023,575.0,383.9
4024,756.0,528.9
4025,700.0,663.9
4026,465.0,605.0
4027,485.0,490.0
4028,510.0,475.0
4029,550.0,745.0
4030,650.0,745.0
4031,610.0,725.0
4032,495.0,476.95
4033,405.0,715.0
4034,700.0,725.0
4035,525.0,695.0
4036,735.0,573.9
4037,595.0,716.95
4038,510.0,476.95
4039,695.0,685.0
4040,475.0,495.0
4041,550.0,730.0
4042,515.0,700.0
4043,480.0,576.95
4044,415.0,455.0
4045,315.0,562.95
4046,700.0,716.95
4047,680.0,643.9
4048,221.0,626.95
4049,295.0,490.0
4050,535.0,740.0
4051,420.0,731.95
4052,730.0,740.0
4053,585.0,715.0
4054,640.0,740.0
4055,250.0,583.9
4056,445.0,530.0
4057,725.0,680.85
4058,105.0,576.95
4059,525.0,488.9
4060,490.0,570.0
4061,400.0,445.0
4062,325.0,570.0
4063,725.0,761.95
4064,665.0,521.95
4065,530.0,655.0
4066,380.0,705.0
4067,600.0,701.95
4068,565.0,675.0
4069,600.0,660.0
4070,360.0,725.0
4071,550.0,605.0
4072,520.0,778.9
4073,765.0,753.9
4074,490.0,730.0
4075,475.0,655.0
4076,545.0,705.0
4077,765.0,740.0
4078,165.0,420.0
4079,380.0,425.0
4080,670.0,720.0
4081,530.0,545.0
4082,90.0,741.95
4083,365.0,735.0
4084,590.0,611.0
4085,380.0,793.9
4086,325.0,410.0
4087,415.0,711.95
4088,690.0,781.95
4089,286.0,555.0
4090,195.0,425.0
4091,595.0,730.0
4092,620.0,726.95
4093,470.0,731.95
4094,625.0,726.95
4095,296.0,745.0
4096,635.0,715.0
4097,740.0,761.95
4098,720.0,620.0
4099,295.0,477.95
4100,730.0,690.0
4101,475.0,731.95
4102,590.0,385.0
4103,610.0,711.95
4104,600.0,745.0
4105,560.0,706.95
4106,225.0,636.95
4107,430.0,730.0
4108,410.0,600.0
4109,165.0,600.0
4110,455.0,626.95
4111,230.0,461.95
4112,745.0,665.0
4113,565.0,530.0
4114,725.0,695.0
4115,685.0,480.0
4116,736.0,666.95
4117,720.0,746.95
4118,730.0,696.95
4119,485.0,556.95
4120,630.0,556.95
4121,320.0,400.0
4122,206.0,661.95
4123,75.0,373.0
4124,490.0,445.0
4125,340.0,511.95
4126,200.0,425.0
4127,165.0,735.0
4128,480.0,716.95
4129,600.0,505.0
4130,200.0,711.95
4131,125.0,401.95
4132,580.0,480.0
4133,250.0,395.0
4134,645.0,506.95
4135,640.0,725.0
4136,700.0,726.95
4137,570.0,473.9
4138,220.0,566.95
4139,415.0,541.95
4140,195.0,695.0
4141,535.0,728.9
4142,605.0,705.0
4143,525.0,376.95
4144,200.0,471.95
4145,705.0,786.95
4146,570.0,711.95
4147,355.0,560.0
4148,405.0,700.0
4149,250.0,700.0
4150,155.0,625.0
4151,420.0,445.0
4152,445.0,635.0
4153,350.0,700.0
4154,595.0,640.0
4155,485.0,801.95
4156,190.0,636.95
4157,405.0,375.0
4158,460.0,580.0
4159,525.0,725.0
4160,75.0,375.0
4161,390.0,561.95
4162,490.0,670.0
4163,705.0,761.95
4164,475.0,581.95
4165,490.0,585.0
4166,265.0,490.0
4167,585.0,695.0
4168,610.0,706.95
4169,695.0,646.95
4170,420.0,340.0
4171,350.0,596.95
4172,375.0,736.95
4173,290.0,715.0
4174,545.0,645.0
4175,345.0,500.0
4176,380.0,505.0
4177,435.0,605.0
4178,290.0,472.95
4179,670.0,686.95
4180,630.0,581.95
4181,650.0,746.95
4182,235.0,670.0
4183,380.0,631.95
4184,480.0,631.0
4185,130.0,716.95
4186,255.0,806.95
4187,480.0,701.95
4188,645.0,756.95
4189,745.0,705.0
4190,590.0,481.95
4191,695.0,746.95
4192,255.0,711.95
4193,650.0,390.0
4194,600.0,726.95
4195,570.0,701.95
4196,180.0,506.0
4197,170.0,745.0
4198,140.0,260.0
4199,450.0,470.0
4200,200.0,711.95
4201,180.0,385.0
4202,635.0,495.0
4203,665.0,400.0
4204,670.0,656.95
4205,475.0,681.95
4206,360.0,730.0
4207,390.0,335.0
4208,620.0,600.0
4209,480.0,585.0
4210,590.0,631.95
4211,130.0,660.0
4212,745.0,743.9
4213,585.0,730.0
4214,355.0,651.95
4215,510.0,706.95
4216,486.0,425.0
4217,320.0,570.0
4218,430.0,736.95
4219,745.0,543.9
4220,705.0,780.85
4221,525.0,660.0
4222,351.0,443.9
4223,520.0,615.0
4224,695.0,761.95
4225,305.0,691.95
4226,680.0,701.95
4227,730.0,731.95
4228,695.0,541.95
4229,530.0,643.9
4230,460.0,640.0
4231,470.0,700.0
4232,580.0,731.95
4233,485.0,695.0
4234,480.0,631.95
4235,420.0,735.0
4236,650.0,731.95
4237,640.0,748.9
4238,710.0,743.9
4239,450.0,730.0
4240,130.0,385.0
4241,715.0,633.9
4242,405.0,600.0
4243,515.0,695.0
4244,615.0,556.95
4245,525.0,420.0
4246,550.0,695.0
4247,540.0,650.0
4248,225.0,686.95
4249,635.0,526.85
4250,180.0,495.0
4251,240.0,731.95
4252,305.0,325.0
4253,475.0,661.95
4254,725.0,711.95
4255,390.0,386.95
4256,646.0,468.9
4257,635.0,726.95
4258,285.0,400.0
4259,650.0,731.95
4260,311.0,556.0
4261,725.0,761.95
4262,730.0,676.95
4263,205.0,686.95
4264,605.0,641.95
4265,745.0,726.95
4266,636.0,740.0
4267,695.0,465.0
4268,240.0,635.0
4269,420.0,535.0
4270,595.0,545.0
4271,765.0,696.95
4272,680.0,695.0
4273,365.0,360.0
4274,235.0,505.0
4275,470.0,726.95
4276,345.0,451.95
4277,590.0,480.0
4278,130.0,270.0
4279,665.0,726.95
4280,545.0,451.95
4281,165.0,565.0
4282,585.0,585.85
4283,610.0,761.95
4284,325.0,635.0
4285,65.0,770.0
4286,540.0,721.95
4287,380.0,480.0
4288,620.0,720.0
4289,75.0,535.0
4290,550.0,576.95
4291,475.0,720.0
4292,305.0,700.0
4293,545.0,726.95
4294,485.0,495.0
4295,695.0,695.0
4296,420.0,495.0
4297,645.0,680.0
4298,335.0,535.0
4299,540.0,650.0
4300,725.0,756.95
4301,435.0,731.95
4302,500.0,675.0
4303,580.0,730.0
4304,205.0,650.0
4305,380.0,630.0
4306,130.0,650.0
4307,575.0,635.0
4308,470.0,473.9
4309,295.0,386.95
4310,445.0,566.95
4311,395.0,645.0
4312,405.0,528.0
4313,140.0,480.0
4314,390.0,720.0
4315,585.0,690.0
4316,470.0,706.95
4317,580.0,658.9
4318,565.0,731.95
4319,275.0,456.95
4320,180.0,425.0
4321,430.0,735.0
4322,250.0,225.0
4323,525.0,740.0
4324,475.0,740.0
4325,295.0,585.0
4326,485.0,735.0
4327,500.0,515.0
4328,575.0,761.95
4329,495.0,735.0
4330,400.0,605.0
4331,730.0,730.0
4332,135.0,380.0
4333,740.0,661.95
4334,695.0,528.9
4335,715.0,673.9
4336,440.0,691.0
4337,390.0,545.0
4338,650.0,781.95
4339,555.0,575.0
4340,480.0,650.0
4341,540.0,700.0
4342,695.0,728.9
4343,305.0,791.95
4344,640.0,723.9
4345,130.0,731.95
4346,170.0,751.95
4347,235.0,725.0
4348,515.0,461.95
4349,75.0,471.95
4350,660.0,655.0
4351,310.0,570.0
4352,605.0,501.95
4353,510.0,686.95
4354,585.0,745.0
4355,340.0,671.95
4356,580.0,735.0
4357,355.0,605.0
4358,695.0,681.95
4359,545.0,386.95
4360,475.0,530.0
4361,555.0,620.0
4362,715.0,741.95
4363,170.0,341.95
4364,475.0,765.0
4365,670.0,800.0
4366,661.0,725.85
4367,385.0,695.0
4368,465.0,731.95
4369,130.0,765.0
4370,710.0,653.9
4371,730.0,541.95
4372,670.0,458.9
4373,325.0,705.0
4374,565.0,636.95
4375,525.0,640.0
4376,600.0,723.9
4377,280.0,730.0
4378,390.0,553.9
4379,480.0,750.0
4380,230.0,430.0
4381,470.0,740.0
4382,580.0,740.0
4383,480.0,726.95
4384,580.0,605.0
4385,405.0,730.0
4386,145.0,510.0
4387,505.0,726.95
4388,430.0,655.0
4389,550.0,433.9
4390,235.0,376.95
4391,390.0,641.95
4392,470.0,630.0
4393,270.0,726.95
4394,645.0,536.95
4395,650.0,726.95
4396,695.0,580.0
4397,565.0,650.0
4398,400.0,730.0
4399,535.0,725.0
4400,355.0,546.95
4401,615.0,516.95
4402,735.0,665.0
4403,135.0,721.95
4404,460.0,683.9
4405,615.0,711.95
4406,670.0,566.95
4407,615.0,635.0
4408,545.0,675.0
4409,630.0,686.95
4410,290.0,511.95
4411,585.0,700.0
4412,485.0,581.95
4413,155.0,546.95
4414,400.0,626.95
4415,530.0,720.0
4416,325.0,535.0
4417,605.0,621.95
4418,480.0,446.0
4419,605.0,645.0
4420,545.0,756.95
4421,225.0,645.0
4422,625.0,441.95
4423,335.0,576.95
4424,445.0,740.0
4425,440.0,395.0
4426,745.0,711.95
4427,545.0,726.95
4428,740.0,678.9
4429,295.0,525.0
4430,375.0,655.0
4431,465.0,571.95
4432,430.0,430.0
4433,315.0,681.95
4434,245.0,700.0
4435,745.0,763.9
4436,475.0,660.0
4437,695.0,676.95
4438,605.0,640.0
4439,695.0,640.0
4440,645.0,745.0
4441,475.0,440.0
4442,605.0,752.95
4443,285.0,736.95
4444,330.0,481.95
4445,290.0,385.0
4446,435.0,745.0
4447,235.0,725.0
4448,715.0,696.95
4449,400.0,730.0
4450,230.0,711.95
4451,440.0,535.0
4452,545.0,595.0
4453,365.0,496.95
4454,635.0,731.95
4455,385.0,310.0
4456,75.0,620.0
4457,315.0,725.0
4458,670.0,731.95
4459,710.0,765.0
4460,245.0,400.0
4461,660.0,486.95
4462,695.0,761.95
4463,610.0,660.0
4464,740.0,551.95
4465,220.0,365.0
4466,590.0,521.95
4467,675.0,565.0
4468,530.0,715.0
4469,635.0,731.95
4470,610.0,625.0
4471,680.0,661.95
4472,530.0,741.95
4473,740.0,731.95
4474,730.0,740.0
4475,570.0,511.95
4476,685.0,700.0
4477,475.0,726.95
4478,490.0,533.9
4479,295.0,521.0
4480,255.0,596.95
4481,295.0,685.0
4482,400.0,635.0
4483,490.0,751.95
4484,255.0,725.0
4485,610.0,671.95
4486,420.0,471.95
4487,575.0,581.95
4488,315.0,466.95
4489,440.0,670.0
4490,475.0,730.0
4491,675.0,610.0
4492,545.0,761.95
4493,650.0,600.0
4494,455.0,645.0
4495,605.0,401.95
4496,695.0,636.95
4497,475.0,613.9
4498,385.0,675.0
4499,75.0,720.0
4500,595.0,700.0
4501,325.0,460.0
4502,535.0,735.0
4503,435.0,691.95
4504,455.0,605.0
4505,685.0,500.0
4506,695.0,743.9
4507,341.0,475.0
4508,425.0,476.95
4509,310.0,436.95
4510,705.0,670.0
4511,690.0,731.95
4512,765.0,696.95
4513,260.0,475.0
4514,250.0,740.0
4515,505.0,735.0
4516,560.0,686.95
4517,435.0,746.95
4518,535.0,725.0
4519,440.0,751.95
4520,325.0,316.95
4521,520.0,705.0
4522,475.0,548.9
4523,501.0,615.0
4524,570.0,781.95
4525,553.0,775.0
4526,290.0,445.0
4527,225.0,545.0
4528,375.0,545.0
4529,345.0,695.0
4530,250.0,695.0
4531,520.0,731.95
4532,560.0,400.0
4533,525.0,726.95
4534,600.0,695.0
4535,275.0,711.95
4536,695.0,653.9
4537,535.0,735.0
4538,420.0,761.95
4539,580.0,401.95
4540,740.0,740.0
4541,535.0,575.0
4542,543.0,536.95
4543,630.0,560.0
4544,545.0,506.95
4545,220.0,556.95
4546,745.0,690.0
4547,420.0,753.9
4548,165.0,530.0
4549,325.0,720.0
4550,440.0,726.95
4551,615.0,680.0
4552,600.0,745.0
4553,440.0,535.0
4554,630.0,636.95
4555,580.0,645.0
4556,293.0,690.0
4557,510.0,720.0
4558,475.0,695.0
4559,635.0,735.0
4560,345.0,536.0
4561,485.0,691.95
4562,235.0,700.0
4563,580.0,396.95
4564,430.0,740.0
4565,230.0,710.0
4566,485.0,525.0
4567,110.0,716.95
4568,390.0,753.9
4569,515.0,555.0
4570,605.0,671.95
4571,550.0,505.0
4572,440.0,525.0
4573,725.0,523.9
4574,540.0,525.0
4575,670.0,685.0
4576,515.0,605.0
4577,515.0,417.95
4578,745.0,740.0
4579,215.0,650.0
4580,485.0,775.0
4581,485.0,701.95
4582,515.0,576.95
4583,630.0,745.0
4584,525.0,745.85
4585,700.0,745.0
4586,385.0,686.95
4587,295.0,435.0
4588,560.0,720.0
4589,610.0,440.0
4590,660.0,626.95
4591,545.0,615.0
4592,545.0,745.0
4593,75.0,710.0
4594,480.0,555.0
4595,230.0,526.95
4596,700.0,793.9
4597,725.0,711.95
4598,75.0,675.0
4599,685.0,715.0
4600,60.0,567.95
4601,545.0,461.95
4602,350.0,640.0
4603,510.0,641.95
4604,380.0,695.0
4605,550.0,695.0
4606,230.0,511.95
4607,390.0,645.0
4608,515.0,605.0
4609,685.0,693.9
4610,775.0,660.0
4611,480.0,480.0
4612,310.0,756.95
4613,620.0,726.95
4614,75.0,225.0
4615,600.0,466.95
4616,650.0,695.0
4617,620.0,691.95
4618,485.0,480.0
4619,560.0,676.95
4620,640.0,756.95
4621,710.0,743.9
4622,480.0,726.95
4623,215.0,745.0
4624,695.0,695.0
4625,520.0,695.0
4626,474.0,480.95
4627,550.0,670.0
4628,435.0,480.0
4629,220.0,480.0
4630,545.0,745.0
4631,390.0,671.95
4632,350.0,565.0
4633,510.0,770.0
4634,240.0,470.0
4635,345.0,456.95
4636,250.0,731.95
4637,480.0,770.0
4638,440.0,731.95
4639,365.0,765.0
4640,675.0,645.0
4641,420.0,630.0
4642,595.0,746.95
4643,500.0,603.9
4644,505.0,775.0
4645,315.0,300.0
4646,490.0,745.0
4647,385.0,695.0
4648,440.0,625.0
4649,486.0,655.85
4650,735.0,671.95
4651,168.0,655.0
4652,55.0,315.0
4653,385.0,535.0
4654,580.0,485.0
4655,420.0,705.0
4656,685.0,715.0
4657,340.0,365.0
4658,710.0,686.95
4659,545.0,580.0
4660,395.0,553.9
4661,75.0,656.95
4662,620.0,726.95
4663,390.0,695.0
4664,415.0,660.0
4665,665.0,545.85
4666,90.0,385.0
4667,490.0,490.0
4668,575.0,685.0
4669,435.0,726.95
4670,255.0,761.95
4671,760.0,700.0
4672,745.0,761.95
4673,720.0,695.0
4674,330.0,620.0
4675,480.0,785.0
4676,655.0,506.95
4677,700.0,675.0
4678,575.0,741.95
4679,630.0,814.9
4680,180.0,398.9
4681,740.0,721.95
4682,180.0,360.0
4683,685.0,556.9
4684,610.0,600.0
4685,410.0,440.0
4686,745.0,720.0
4687,255.0,376.95
4688,675.0,700.0
4689,605.0,660.0
4690,515.0,615.0
4691,480.0,525.0
4692,445.0,728.9
4693,135.0,748.9
4694,535.0,581.95
4695,650.0,645.0
4696,585.0,551.95
4697,650.0,745.0
4698,510.0,680.0
4699,530.0,761.95
4700,130.0,510.0
4701,605.0,593.9
4702,645.0,550.0
4703,630.0,653.9
4704,65.0,700.0
4705,130.0,430.0
4706,725.0,726.95
4707,695.0,633.9
4708,445.0,743.9
4709,510.0,645.85
4710,680.0,745.0
4711,445.0,580.0
4712,490.0,705.0
4713,655.0,736.95
4714,480.0,763.9
4715,650.0,475.0
4716,450.0,640.0
4717,460.0,765.0
4718,600.0,555.0
4719,470.0,745.0
4720,725.0,555.0
4721,710.0,748.9
4722,515.0,741.95
4723,300.0,640.0
4724,445.0,580.0
4725,261.0,801.95
4726,635.0,481.95
4727,495.0,736.95
4728,565.0,640.0
4729,485.0,390.0
4730,745.0,731.95
4731,470.0,745.0
4732,540.0,490.0
4733,645.0,573.9
4734,490.0,315.0
4735,143.0,690.0
4736,545.0,570.0
4737,510.0,563.9
4738,395.0,691.95
4739,575.0,740.0
4740,490.0,445.0
4741,335.0,446.95
4742,585.0,635.0
4743,190.0,701.95
4744,210.0,650.0
4745,380.0,526.95
4746,510.0,550.0
4747,575.0,691.95
4748,600.0,711.95
4749,725.0,691.95
4750,580.0,695.0
4751,220.0,420.0
4752,360.0,715.0
4753,625.0,715.0
4754,440.0,495.0
4755,710.0,605.0
4756,670.0,480.0
4757,510.0,543.0
4758,600.0,631.95
4759,540.0,750.0
4760,745.0,661.95
4761,225.0,481.95
4762,250.0,390.0
4763,745.0,736.0
4764,650.0,513.9
4765,365.0,535.0
4766,580.0,471.95
4767,150.0,695.0
4768,655.0,728.9
4769,385.0,711.95
4770,695.0,791.95
4771,420.0,540.0
4772,460.0,695.0
4773,390.0,720.0
4774,265.0,515.0
4775,695.0,740.0
4776,510.0,490.0
4777,550.0,551.95
4778,535.0,735.0
4779,620.0,441.95
4780,540.0,485.0
4781,560.0,711.95
4782,635.0,745.0
4783,466.0,608.9
4784,350.0,495.0
4785,200.0,528.9
4786,540.0,615.0
4787,485.0,450.0
4788,595.0,376.95
4789,475.0,395.0
4790,485.0,710.0
4791,535.0,696.95
4792,455.0,740.0
4793,750.0,718.9
4794,265.0,605.0
4795,300.0,711.95
4796,725.0,783.9
4797,690.0,726.95
4798,715.0,766.95
4799,690.0,745.0
4800,430.0,550.0
4801,630.0,651.95
4802,525.0,800.0
4803,300.0,451.95
4804,430.0,645.0
4805,135.0,675.0
4806,745.0,730.0
4807,235.0,568.0
4808,545.0,740.0
4809,410.0,791.95
4810,700.0,756.95
4811,650.0,685.85
4812,140.0,701.95
4813,695.0,705.0
4814,550.0,580.0
4815,585.0,445.0
4816,330.0,445.0
4817,735.0,748.9
4818,180.0,695.0
4819,410.0,711.95
4820,595.0,630.0
4821,280.0,780.0
4822,325.0,520.0
4823,440.0,491.95
4824,515.0,676.95
4825,730.0,696.95
4826,575.0,695.0
4827,420.0,426.95
4828,660.0,691.95
4829,660.0,690.0
4830,410.0,435.0
4831,450.0,488.9
4832,660.0,550.0
4833,275.0,650.0
4834,645.0,725.0
4835,630.0,556.95
4836,325.0,650.0
4837,500.0,481.95
4838,360.0,735.0
4839,595.0,590.0
4840,510.0,485.0
4841,245.0,508.9
4842,565.0,720.0
4843,230.0,545.0
4844,540.0,661.0
4845,485.0,705.0
4846,435.0,746.95
4847,745.0,743.9
4848,560.0,697.95
4849,115.0,705.0
4850,165.0,531.95
4851,540.0,485.0
4852,485.0,536.95
4853,285.0,725.0
4854,665.0,731.95
4855,615.0,695.0
4856,430.0,325.0
4857,565.0,731.95
4858,140.0,470.0
4859,280.0,705.0
4860,145.0,385.0
4861,315.0,701.95
4862,565.0,626.95
4863,465.0,660.0
4864,555.0,576.95
4865,710.0,711.95
4866,460.0,475.0
4867,465.0,746.95
4868,480.0,725.0
4869,565.0,745.85
4870,445.0,545.0
4871,580.0,663.9
4872,500.0,745.0
4873,485.0,616.0
4874,500.0,650.0
4875,465.0,640.0
4876,535.0,556.95
4877,0.0,485.0
4878,331.0,471.95
4879,280.0,615.0
4880,420.0,620.0
4881,545.0,716.95
4882,670.0,730.0
4883,405.0,501.95
4884,525.0,528.9
4885,660.0,548.9
4886,415.0,585.0
4887,585.0,546.95
4888,305.0,656.95
4889,705.0,691.95
4890,695.0,775.0
4891,175.0,591.95
4892,660.0,723.9
4893,475.0,640.0
4894,450.0,640.0
4895,425.0,730.0
4896,605.0,530.0
4897,310.0,631.95
4898,680.0,761.95
4899,600.0,631.95
4900,316.0,495.0
4901,545.0,550.0
4902,245.0,700.0
4903,585.0,631.95
4904,475.0,540.0
4905,690.0,746.95
4906,765.0,731.95
4907,635.0,555.0
4908,326.0,561.95
4909,440.0,725.0
4910,395.0,670.0
4911,625.0,530.0
4912,290.0,585.0
4913,370.0,745.0
4914,630.0,410.0
4915,735.0,573.9
4916,190.0,580.0
4917,440.0,715.0
4918,635.0,731.95
4919,450.0,615.0
4920,590.0,630.0
4921,695.0,701.95
4922,340.0,725.0
4923,515.0,730.0
4924,670.0,745.0
4925,700.0,746.95
4926,585.0,736.95
4927,125.0,600.0
4928,275.0,650.0
4929,255.0,641.95
4930,265.0,641.95
4931,475.0,650.0
4932,500.0,705.0
4933,540.0,651.95
4934,245.0,645.0
4935,260.0,610.0
4936,530.0,405.0
4937,295.0,676.95
4938,345.0,453.0
4939,450.0,740.0
4940,355.0,610.0
4941,630.0,690.0
4942,585.0,751.95
4943,740.0,726.95
4944,325.0,655.0
4945,610.0,506.0
4946,315.0,495.85
4947,140.0,670.0
4948,385.0,663.9
4949,575.0,756.95
4950,635.0,598.9
4951,455.0,726.95
4952,760.0,726.95
4953,735.0,495.0
4954,210.0,551.95
4955,695.0,680.0
4956,445.0,753.9
4957,220.0,430.0
4958,420.0,446.95
4959,535.0,730.0
4960,685.0,536.95
4961,385.0,421.0
4962,740.0,630.0
4963,480.0,655.0
4964,365.0,635.0
4965,645.0,496.0
4966,505.0,540.0
4967,570.0,656.95
4968,710.0,526.95
4969,190.0,745.0
4970,765.0,653.9
4971,365.0,580.0
4972,750.0,711.95
4973,341.0,470.0
4974,235.0,775.0
4975,365.0,401.95
4976,610.0,726.95
4977,75.0,686.95
4978,615.0,775.0
4979,325.0,595.0
4980,700.0,691.95
4981,545.0,555.0
4982,480.0,610.0
4983,340.0,580.0
4984,430.0,585.0
4985,590.0,240.0
4986,525.0,621.95
4987,520.0,585.0
4988,325.0,775.0
4989,485.0,761.95
4990,475.0,716.95
4991,540.0,733.9
4992,645.0,745.0
4993,450.0,731.95
4994,685.0,450.0
4995,300.0,603.9
4996,610.0,530.0
4997,320.0,765.0
4998,380.0,695.0
4999,380.0,725.0
5000,90.0,408.9
5001,325.0,656.95
5002,610.0,485.0
5003,705.0,735.0
5004,485.0,653.9
5005,160.0,330.0
5006,435.0,588.9
5007,385.0,606.95
5008,575.0,370.0
5009,310.0,701.95
5010,330.0,726.95
5011,130.0,445.0
5012,625.0,748.9
5013,355.0,466.95
5014,135.0,461.0
5015,570.0,500.0
5016,235.0,725.0
5017,0.0,613.9
5018,320.0,720.0
5019,325.0,730.0
5020,510.0,696.0
5021,455.0,525.0
5022,380.0,700.0
5023,370.0,728.9
5024,505.0,616.95
5025,420.0,781.95
5026,470.0,731.95
5027,465.0,558.9
5028,545.0,563.9
5029,405.0,491.95
5030,610.0,776.95
5031,425.0,616.95
5032,525.0,656.95
5033,340.0,581.95
5034,80.0,476.95
5035,235.0,670.0
5036,135.0,743.9
5037,50.0,555.85
5038,510.0,781.95
5039,95.0,610.0
5040,365.0,750.0
5041,380.0,592.8
5042,445.0,725.0
5043,510.0,610.85
5044,436.0,383.9
5045,590.0,726.95
5046,430.0,686.95
5047,405.0,481.95
5048,585.0,718.9
5049,385.0,641.95
5050,0.0,695.0
5051,115.0,693.9
5052,380.0,498.9
5053,0.0,575.0
5054,260.0,675.85
5055,525.0,693.9
5056,170.0,566.95
5057,60.0,666.95
5058,205.0,726.95
5059,275.0,571.95
5060,600.0,728.9
5061,575.0,745.0
5062,250.0,705.0
5063,410.0,473.9
5064,230.0,530.85
5065,290.0,666.95
5066,170.0,731.95
5067,340.0,345.0
5068,340.0,726.95
5069,325.0,280.0
5070,295.0,393.9
5071,185.0,541.95
5072,145.0,511.95
5073,400.0,725.0
5074,385.0,726.95
5075,300.0,748.9
5076,160.0,738.9
5077,215.0,731.95
5078,75.0,658.9
5079,640.0,503.9
5080,435.0,745.0
5081,165.0,491.95
5082,631.0,661.95
5083,135.0,458.9
5084,130.0,546.9
5085,650.0,731.95
5086,140.0,535.0
5087,330.0,700.0
5088,400.0,731.95
5089,325.0,715.0
5090,170.0,648.9
5091,270.0,726.95
5092,75.0,568.9
5093,380.0,765.0
5094,206.0,381.95
5095,480.0,675.85
5096,135.0,725.0
5097,395.0,583.9
5098,75.0,636.95
5099,390.0,695.0
5100,75.0,731.95
5101,250.0,731.95
5102,325.0,445.0
5103,225.0,706.95
5104,0.0,763.9
5105,745.0,775.0
5106,225.0,688.9
5107,650.0,778.9
5108,400.0,631.95
5109,235.0,726.95
5110,180.0,465.0
5111,295.0,543.9
5112,305.0,441.95
5113,470.0,715.0
5114,420.0,748.9
5115,355.0,743.9
5116,55.0,675.0
5117,390.0,466.95
5118,400.0,740.0
5119,400.0,760.85
5120,320.0,541.95
5121,400.0,686.95
5122,340.0,746.95
5123,485.0,553.9
5124,135.0,735.0
5125,295.0,696.95
5126,325.0,748.9
5127,435.0,765.0
5128,215.0,800.0
5129,310.0,723.9
5130,95.0,378.9
5131,140.0,520.0
5132,365.0,731.95
5133,570.0,721.95
5134,520.0,731.95
5135,250.0,510.0
5136,595.0,736.95
5137,415.0,768.9
5138,450.0,695.0
5139,90.0,700.0
5140,385.0,606.95
5141,150.0,733.9
5142,640.0,701.95
5143,465.0,582.8
5144,325.0,576.95
5145,165.0,538.9
5146,390.0,731.95
5147,325.0,405.0
5148,490.0,718.9
5149,506.0,738.9
5150,745.0,733.9
5151,180.0,610.0
5152,390.0,748.9
5153,140.0,741.95
5154,475.0,446.95
5155,75.0,556.95
5156,140.0,535.0
5157,400.0,743.9
5158,380.0,396.95
5159,65.0,735.0
5160,390.0,735.0
5161,485.0,696.95
5162,220.0,603.9
5163,255.0,700.0
5164,325.0,665.85
5165,170.0,580.0
5166,600.0,748.9
5167,420.0,701.95
5168,570.0,611.95
